Id;Texec;expectedH;realH;neededMessages;processedMessages
0;3656.131125;7;7;10;27
1;3542.719125;7;7;10;27
2;3536.782833;7;7;11;27
3;3539.533958;7;7;19;27
4;3537.506083;7;7;20;24
