Id;Texec;expectedH;realH;neededMessages;processedMessages
0;4194.517916;7;7;16;18
1;4046.937542;7;7;16;18
2;4037.763417;7;7;16;18
3;4043.793791;7;7;16;18
4;4039.730125;7;7;16;18
