Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;3650.251554;10;10;9;45;50
1;3618.666738;10;10;9;45;50
2;3620.70879;10;10;9;45;50
3;3616.064578;10;10;9;45;50
4;3618.10256;10;10;9;45;50
5;3619.321916;10;10;9;45;50
6;3615.173095;10;10;9;45;50
7;3614.349504;10;10;9;45;50
8;3613.207533;10;10;9;45;50
9;3613.458594;10;10;9;45;50
10;3613.053703;10;10;9;45;50
11;3611.553806;10;10;9;45;50
12;3611.529517;10;10;9;45;50
13;3612.777993;10;10;9;45;50
14;3612.252917;10;10;9;45;50
15;3611.819858;10;10;9;45;50
16;3610.530317;10;10;9;45;50
17;3611.346686;10;10;9;45;50
18;3612.05607;10;10;9;45;50
19;3610.946625;10;10;9;45;50
20;3609.771389;10;10;9;45;50
21;3611.215119;10;10;9;45;50
22;3609.858589;10;10;9;45;50
23;3609.53857;10;10;9;45;50
24;3608.773248;10;10;9;45;50
25;3609.234475;10;10;9;45;50
26;3608.231066;10;10;9;45;50
27;3609.838362;10;10;9;45;50
28;3610.21838;10;10;9;45;50
29;3608.615199;10;10;9;45;50
30;3608.071216;10;10;9;45;50
31;3609.452031;10;10;9;45;50
32;3608.523623;10;10;9;45;50
33;3608.676722;10;10;9;45;50
34;3609.50361;10;10;9;45;50
35;3610.440811;10;10;9;45;50
36;3607.841293;10;10;9;45;50
37;3609.344782;10;10;9;45;50
38;3608.125958;10;10;9;45;50
39;3609.891851;10;10;9;45;50
40;3608.513757;10;10;9;45;50
41;3606.929473;10;10;9;45;50
42;3607.788603;10;10;9;45;50
43;3606.926183;10;10;9;45;50
44;3607.219013;10;10;9;45;50
45;3606.784225;10;10;9;45;50
46;3606.671858;10;10;9;45;50
47;3607.530575;10;10;9;45;50
48;3606.891007;10;10;9;45;50
49;3606.670553;10;10;9;45;50
50;3607.044835;10;10;9;45;50
51;3606.848859;10;10;9;45;50
52;3606.048195;10;10;9;45;50
53;3607.052051;10;10;9;45;50
54;3606.247011;10;10;9;45;50
55;3606.713556;10;10;9;45;50
56;3606.376374;10;10;9;45;50
57;3606.972992;10;10;9;45;50
58;3608.517743;10;10;9;45;50
59;3607.376394;10;10;9;45;50
60;3606.753707;10;10;9;45;50
61;3606.510645;10;10;9;45;50
62;3607.465671;10;10;9;45;50
63;3606.883126;10;10;9;45;50
64;3607.44583;10;10;9;45;50
65;3606.782419;10;10;9;45;50
66;3607.332514;10;10;9;45;50
67;3607.105571;10;10;9;45;50
68;3606.590699;10;10;9;45;50
69;3607.111599;10;10;9;45;50
70;3608.174845;10;10;9;45;50
71;3607.723586;10;10;9;45;50
72;3607.123241;10;10;9;45;50
73;3606.496308;10;10;9;45;50
74;3606.464454;10;10;9;45;50
75;3605.918999;10;10;9;45;50
76;3607.227532;10;10;9;45;50
77;3606.313879;10;10;9;45;50
78;3607.269618;10;10;9;45;50
79;3606.435624;10;10;9;45;50
80;3606.609379;10;10;9;45;50
81;3606.220852;10;10;9;45;50
82;3606.846336;10;10;9;45;50
83;3606.7586;10;10;9;45;50
84;3606.517516;10;10;9;45;50
85;3607.223241;10;10;9;45;50
86;3606.945117;10;10;9;45;50
87;3605.81499;10;10;9;45;50
88;3605.807286;10;10;9;45;50
89;3606.212369;10;10;9;45;50
90;3606.234231;10;10;9;45;50
91;3606.787534;10;10;9;45;50
92;3605.597988;10;10;9;45;50
93;3605.892005;10;10;9;45;50
94;3605.948451;10;10;9;45;50
95;3606.162423;10;10;9;45;50
96;3606.275437;10;10;9;45;50
97;3606.295096;10;10;9;45;50
98;3605.899304;10;10;9;45;50
99;3606.284821;10;10;9;45;50
100;3606.165056;10;10;9;45;50
101;3606.15925;10;10;9;45;50
102;3606.335491;10;10;9;45;50
103;3606.400524;10;10;9;45;50
104;3605.835174;10;10;9;45;50
105;3606.218135;10;10;9;45;50
106;3606.791072;10;10;9;45;50
107;3606.129501;10;10;9;45;50
108;3605.135083;10;10;9;45;50
109;3605.921661;10;10;9;45;50
110;3606.02607;10;10;9;45;50
111;3605.544811;10;10;9;45;50
112;3605.504823;10;10;9;45;50
113;3605.189359;10;10;9;45;50
114;3605.569017;10;10;9;45;50
115;3605.454969;10;10;9;45;50
116;3606.007183;10;10;9;45;50
117;3605.555927;10;10;9;45;50
118;3605.227606;10;10;9;45;50
119;3606.047258;10;10;9;45;50
120;3605.540631;10;10;9;45;50
121;3606.391034;10;10;9;45;50
122;3605.24061;10;10;9;45;50
123;3605.726101;10;10;9;45;50
