Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;5498.282927;10;10;9;99;110
1;5443.610635;10;10;9;99;110
2;5440.880587;10;10;9;99;110
3;5437.244273;10;10;9;99;110
4;5430.983111;10;10;9;99;110
5;5431.698428;10;10;9;99;110
6;5424.565285;10;10;9;99;110
7;5426.241883;10;10;9;99;110
8;5423.736331;10;10;9;99;110
9;5418.943466;10;10;9;99;110
10;5424.547681;10;10;9;99;110
11;5424.853028;10;10;9;99;110
12;5425.600872;10;10;9;99;110
13;5419.103548;10;10;9;99;110
14;5418.214041;10;10;9;99;110
15;5419.774418;10;10;9;99;110
16;5417.318422;10;10;9;99;110
17;5418.340422;10;10;9;99;110
18;5417.644067;10;10;9;99;110
19;5415.413646;10;10;9;99;110
20;5419.40709;10;10;9;99;110
21;5419.270611;10;10;9;99;110
22;5416.046565;10;10;9;99;110
23;5415.478984;10;10;9;99;110
24;5416.48715;10;10;9;99;110
25;5418.74804;10;10;9;99;110
26;5416.501729;10;10;9;99;110
27;5416.529471;10;10;9;99;110
28;5415.96517;10;10;9;99;110
29;5414.168924;10;10;9;99;110
30;5414.235875;10;10;9;99;110
31;5415.911205;10;10;9;99;110
32;5416.876202;10;10;9;99;110
33;5413.342109;10;10;9;99;110
34;5413.50173;10;10;9;99;110
35;5416.270069;10;10;9;99;110
36;5414.209171;10;10;9;99;110
37;5413.718395;10;10;9;99;110
38;5415.1301;10;10;9;99;110
39;5413.769733;10;10;9;99;110
40;5416.057876;10;10;9;99;110
41;5412.853867;10;10;9;99;110
42;5416.347502;10;10;9;99;110
43;5415.665982;10;10;9;99;110
44;5414.646863;10;10;9;99;110
45;5413.19374;10;10;9;99;110
46;5413.88803;10;10;9;99;110
47;5411.854971;10;10;9;99;110
48;5412.794317;10;10;9;99;110
49;5412.432457;10;10;9;99;110
50;5415.340716;10;10;9;99;110
51;5413.308464;10;10;9;99;110
52;5412.884268;10;10;9;99;110
53;5412.283238;10;10;9;99;110
54;5412.181972;10;10;9;99;110
55;5413.045868;10;10;9;99;110
56;5411.553453;10;10;9;99;110
57;5412.861054;10;10;9;99;110
58;5412.908135;10;10;9;99;110
59;5411.246662;10;10;9;99;110
60;5412.123481;10;10;9;99;110
61;5411.662065;10;10;9;99;110
62;5412.935764;10;10;9;99;110
63;5411.552631;10;10;9;99;110
64;5411.953272;10;10;9;99;110
65;5412.037636;10;10;9;99;110
66;5411.739624;10;10;9;99;110
67;5412.120126;10;10;9;99;110
68;5410.737061;10;10;9;99;110
69;5412.649791;10;10;9;99;110
70;5410.432909;10;10;9;99;110
71;5412.743932;10;10;9;99;110
72;5412.689239;10;10;9;99;110
73;5411.602892;10;10;9;99;110
74;5413.693748;10;10;9;99;110
75;5412.546648;10;10;9;99;110
76;5411.867119;10;10;9;99;110
77;5411.749625;10;10;9;99;110
78;5411.786216;10;10;9;99;110
79;5412.044335;10;10;9;99;110
80;5411.893795;10;10;9;99;110
81;5412.086254;10;10;9;99;110
82;5411.549905;10;10;9;99;110
83;5411.326293;10;10;9;99;110
84;5410.346496;10;10;9;99;110
85;5410.721194;10;10;9;99;110
86;5410.982188;10;10;9;99;110
87;5410.472552;10;10;9;99;110
88;5411.374135;10;10;9;99;110
89;5410.726656;10;10;9;99;110
90;5412.021875;10;10;9;99;110
91;5411.21656;10;10;9;99;110
92;5411.655307;10;10;9;99;110
93;5411.377016;10;10;9;99;110
94;5411.172103;10;10;9;99;110
95;5411.690047;10;10;9;99;110
96;5411.39728;10;10;9;99;110
97;5411.427255;10;10;9;99;110
98;5412.034905;10;10;9;99;110
99;5413.013096;10;10;9;99;110
100;5410.54227;10;10;9;99;110
101;5412.894475;10;10;9;99;110
102;5411.844451;10;10;9;99;110
103;5410.68802;10;10;9;99;110
104;5412.168309;10;10;9;99;110
105;5411.97341;10;10;9;99;110
106;5409.366065;10;10;9;99;110
107;5411.772329;10;10;9;99;110
108;5410.293543;10;10;9;99;110
109;5410.903214;10;10;9;99;110
110;5411.502654;10;10;9;99;110
111;5411.895346;10;10;9;99;110
112;5410.893164;10;10;9;99;110
113;5412.13375;10;10;9;99;110
114;5409.767785;10;10;9;99;110
115;5410.847978;10;10;9;99;110
116;5411.775246;10;10;9;99;110
117;5411.079183;10;10;9;99;110
118;5412.373677;10;10;9;99;110
119;5412.59049;10;10;9;99;110
120;5410.794947;10;10;9;99;110
121;5412.831544;10;10;9;99;110
122;5411.674058;10;10;9;99;110
123;5412.043404;10;10;9;99;110
124;5412.184546;10;10;9;99;110
125;5410.982661;10;10;9;99;110
126;5410.947263;10;10;9;99;110
127;5411.588255;10;10;9;99;110
128;5411.226366;10;10;9;99;110
129;5411.811799;10;10;9;99;110
130;5412.548027;10;10;9;99;110
131;5412.84656;10;10;9;99;110
132;5412.953799;10;10;9;99;110
133;5411.746847;10;10;9;99;110
134;5412.509569;10;10;9;99;110
135;5413.534017;10;10;9;99;110
136;5411.296463;10;10;9;99;110
137;5411.719312;10;10;9;99;110
138;5410.622664;10;10;9;99;110
139;5411.929165;10;10;9;99;110
140;5411.017596;10;10;9;99;110
141;5411.387776;10;10;9;99;110
142;5412.41436;10;10;9;99;110
143;5411.09702;10;10;9;99;110
144;5410.518724;10;10;9;99;110
145;5412.76806;10;10;9;99;110
146;5411.109367;10;10;9;99;110
147;5410.232548;10;10;9;99;110
148;5412.049106;10;10;9;99;110
149;5411.927396;10;10;9;99;110
150;5412.259382;10;10;9;99;110
151;5413.517405;10;10;9;99;110
152;5411.135097;10;10;9;99;110
153;5409.204824;10;10;9;99;110
154;5411.179723;10;10;9;99;110
155;5411.115021;10;10;9;99;110
156;5411.876502;10;10;9;99;110
157;5412.273415;10;10;9;99;110
158;5411.911979;10;10;9;99;110
159;5410.842482;10;10;9;99;110
160;5410.930553;10;10;9;99;110
161;5411.568312;10;10;9;99;110
162;5411.573866;10;10;9;99;110
163;5410.847201;10;10;9;99;110
164;5412.605628;10;10;9;99;110
165;5411.68122;10;10;9;99;110
166;5411.250641;10;10;9;99;110
167;5413.868558;10;10;9;99;110
168;5411.668991;10;10;9;99;110
169;5410.570482;10;10;9;99;110
170;5411.535227;10;10;9;99;110
171;5412.605093;10;10;9;99;110
172;5413.763548;10;10;9;99;110
173;5411.555486;10;10;9;99;110
174;5412.683574;10;10;9;99;110
175;5413.421221;10;10;9;99;110
176;5412.334151;10;10;9;99;110
177;5411.96556;10;10;9;99;110
178;5410.916933;10;10;9;99;110
179;5412.85161;10;10;9;99;110
180;5412.090563;10;10;9;99;110
181;5412.209668;10;10;9;99;110
182;5409.439144;10;10;9;99;110
183;5410.801;10;10;9;99;110
184;5410.304475;10;10;9;99;110
185;5411.166947;10;10;9;99;110
186;5411.914432;10;10;9;99;110
