Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;5581.352309;10;10;9;99;110
1;5436.707422;10;10;9;99;110
2;5432.009002;10;10;9;99;110
3;5432.272019;10;10;9;99;110
4;5428.79092;10;10;9;99;110
5;5425.292698;10;10;9;99;110
6;5425.844545;10;10;9;99;110
7;5426.66997;10;10;9;99;110
8;5421.889492;10;10;9;99;110
9;5424.223854;10;10;9;99;110
10;5423.681703;10;10;9;99;110
11;5424.226726;10;10;9;99;110
12;5420.440201;10;10;9;99;110
13;5426.629981;10;10;9;99;110
14;5421.144392;10;10;9;99;110
15;5417.712591;10;10;9;99;110
16;5417.137562;10;10;9;99;110
17;5416.868138;10;10;9;99;110
18;5417.488488;10;10;9;99;110
19;5419.768945;10;10;9;99;110
20;5419.820719;10;10;9;99;110
21;5417.704207;10;10;9;99;110
22;5417.07607;10;10;9;99;110
23;5417.633933;10;10;9;99;110
24;5418.195407;10;10;9;99;110
25;5420.920879;10;10;9;99;110
26;5415.161902;10;10;9;99;110
27;5417.987098;10;10;9;99;110
28;5419.133088;10;10;9;99;110
29;5415.440497;10;10;9;99;110
30;5415.612717;10;10;9;99;110
31;5414.303896;10;10;9;99;110
32;5417.063314;10;10;9;99;110
33;5413.660849;10;10;9;99;110
34;5416.320465;10;10;9;99;110
35;5414.573329;10;10;9;99;110
36;5413.926135;10;10;9;99;110
37;5413.79179;10;10;9;99;110
38;5414.13057;10;10;9;99;110
39;5414.828036;10;10;9;99;110
40;5414.293831;10;10;9;99;110
41;5413.954718;10;10;9;99;110
42;5414.679944;10;10;9;99;110
43;5412.635984;10;10;9;99;110
44;5411.875339;10;10;9;99;110
45;5412.252703;10;10;9;99;110
46;5413.330993;10;10;9;99;110
47;5416.973129;10;10;9;99;110
48;5412.942242;10;10;9;99;110
49;5412.53052;10;10;9;99;110
50;5415.586782;10;10;9;99;110
51;5411.092362;10;10;9;99;110
52;5411.823819;10;10;9;99;110
53;5411.77939;10;10;9;99;110
54;5413.56223;10;10;9;99;110
55;5411.939701;10;10;9;99;110
56;5412.26217;10;10;9;99;110
57;5412.076731;10;10;9;99;110
58;5412.760195;10;10;9;99;110
59;5412.618844;10;10;9;99;110
60;5411.921891;10;10;9;99;110
61;5411.146609;10;10;9;99;110
62;5413.166629;10;10;9;99;110
63;5411.53811;10;10;9;99;110
64;5411.955534;10;10;9;99;110
65;5411.483372;10;10;9;99;110
66;5412.41175;10;10;9;99;110
67;5411.044847;10;10;9;99;110
68;5411.028147;10;10;9;99;110
69;5409.544332;10;10;9;99;110
70;5410.697363;10;10;9;99;110
71;5411.073654;10;10;9;99;110
72;5413.869447;10;10;9;99;110
73;5411.187296;10;10;9;99;110
74;5411.161784;10;10;9;99;110
75;5410.505469;10;10;9;99;110
76;5411.82484;10;10;9;99;110
77;5411.142235;10;10;9;99;110
78;5411.291131;10;10;9;99;110
79;5410.940355;10;10;9;99;110
80;5411.736372;10;10;9;99;110
81;5412.471008;10;10;9;99;110
82;5411.810175;10;10;9;99;110
83;5410.45369;10;10;9;99;110
84;5411.175523;10;10;9;99;110
85;5411.609709;10;10;9;99;110
86;5411.210268;10;10;9;99;110
87;5411.070514;10;10;9;99;110
88;5411.074792;10;10;9;99;110
89;5410.464037;10;10;9;99;110
90;5412.150781;10;10;9;99;110
91;5411.183152;10;10;9;99;110
92;5411.464477;10;10;9;99;110
93;5410.994132;10;10;9;99;110
94;5409.970161;10;10;9;99;110
95;5410.455191;10;10;9;99;110
96;5410.98912;10;10;9;99;110
97;5411.502122;10;10;9;99;110
98;5411.704106;10;10;9;99;110
99;5411.038465;10;10;9;99;110
100;5412.109495;10;10;9;99;110
101;5411.569506;10;10;9;99;110
102;5410.859752;10;10;9;99;110
103;5412.317553;10;10;9;99;110
104;5411.729273;10;10;9;99;110
105;5412.696679;10;10;9;99;110
106;5410.707997;10;10;9;99;110
107;5411.270574;10;10;9;99;110
108;5411.504205;10;10;9;99;110
109;5411.141657;10;10;9;99;110
110;5411.054714;10;10;9;99;110
111;5412.355581;10;10;9;99;110
112;5411.048425;10;10;9;99;110
113;5412.080618;10;10;9;99;110
114;5412.133585;10;10;9;99;110
115;5412.036755;10;10;9;99;110
116;5412.707466;10;10;9;99;110
117;5411.409879;10;10;9;99;110
118;5412.587205;10;10;9;99;110
119;5410.769982;10;10;9;99;110
120;5410.453551;10;10;9;99;110
121;5411.766179;10;10;9;99;110
122;5410.308391;10;10;9;99;110
123;5411.094483;10;10;9;99;110
124;5410.694052;10;10;9;99;110
125;5411.208007;10;10;9;99;110
126;5411.686263;10;10;9;99;110
127;5411.392931;10;10;9;99;110
128;5411.725761;10;10;9;99;110
129;5411.880028;10;10;9;99;110
130;5411.349885;10;10;9;99;110
131;5410.773978;10;10;9;99;110
132;5412.758924;10;10;9;99;110
133;5411.557247;10;10;9;99;110
134;5409.967535;10;10;9;99;110
135;5412.459198;10;10;9;99;110
136;5410.490827;10;10;9;99;110
137;5411.943849;10;10;9;99;110
138;5410.762916;10;10;9;99;110
139;5413.37933;10;10;9;99;110
140;5411.560565;10;10;9;99;110
141;5411.360934;10;10;9;99;110
142;5411.152174;10;10;9;99;110
143;5413.347245;10;10;9;99;110
144;5411.252178;10;10;9;99;110
145;5414.039826;10;10;9;99;110
146;5411.389817;10;10;9;99;110
147;5409.288336;10;10;9;99;110
148;5411.844494;10;10;9;99;110
149;5411.911063;10;10;9;99;110
