Id;Texec;expectedH;realH;neededMessages;processedMessages
0;136.152244;1;1;50;93
1;80.322148;1;1;50;93
2;90.170259;1;1;50;93
3;50.711396;1;1;50;93
4;49.258824;1;1;50;93
5;56.647498;1;1;50;93
6;38.386144;1;1;50;93
7;40.890598;1;1;50;93
8;87.637505;1;1;50;93
9;79.042791;1;1;50;93
10;63.501132;1;1;50;93
11;92.534037;1;1;50;93
12;42.286072;1;1;50;93
13;69.012975;1;1;50;93
14;51.723466;1;1;50;93
15;30.13528;1;1;50;93
16;43.078794;1;1;50;93
17;32.379187;1;1;50;93
18;38.435285;1;1;50;93
19;30.48806;1;1;50;93
20;25.636775;1;1;50;93
21;25.555152;1;1;50;93
22;29.129412;1;1;50;93
23;25.656906;1;1;50;93
24;25.999547;1;1;50;93
25;25.52154;1;1;50;93
26;31.161069;1;1;50;93
27;27.390674;1;1;50;93
28;34.653411;1;1;50;93
29;101.468548;1;1;53;93
30;49.450779;1;1;50;93
31;35.784245;1;1;50;93
32;28.993328;1;1;50;93
33;26.547212;1;1;50;93
34;82.738953;1;1;50;93
35;71.630031;1;1;50;93
36;73.913054;1;1;50;93
37;57.772437;1;1;50;93
38;43.6961;1;1;50;93
39;31.67849;1;1;50;93
40;28.847647;1;1;50;93
41;23.333212;1;1;50;93
42;28.18138;1;1;50;93
43;26.305609;1;1;50;93
44;24.83414;1;1;50;93
45;22.146011;1;1;50;93
46;21.508162;1;1;50;93
47;24.191902;1;1;50;93
48;24.334502;1;1;50;93
49;22.037036;1;1;50;93
50;20.782164;1;1;50;93
51;25.025297;1;1;50;93
52;20.826565;1;1;50;93
53;23.779508;1;1;50;93
54;22.851627;1;1;50;93
55;33.258283;1;1;50;93
56;22.617631;1;1;50;93
57;42.894202;1;1;51;93
58;28.025514;1;1;50;93
59;27.338006;1;1;50;93
60;27.469226;1;1;50;93
61;22.491271;1;1;50;93
62;49.330199;1;1;50;93
63;47.066127;1;1;50;93
64;54.806614;1;1;75;93
65;39.660348;1;1;50;93
66;21.509637;1;1;50;93
67;22.213916;1;1;50;93
68;28.830883;1;1;50;93
69;93.391759;1;1;50;93
70;45.840502;1;1;50;93
71;34.281801;1;1;50;93
72;25.894039;1;1;50;93
73;20.756523;1;1;50;93
74;18.382824;1;1;50;93
75;18.600036;1;1;50;93
76;19.359236;1;1;50;93
77;17.642554;1;1;50;93
78;17.579708;1;1;50;93
79;20.657185;1;1;50;93
80;21.216679;1;1;50;93
81;20.222631;1;1;50;93
82;25.934937;1;1;50;93
83;22.36948;1;1;50;93
84;20.989528;1;1;50;93
85;21.758938;1;1;50;93
86;19.851978;1;1;50;93
87;17.872856;1;1;50;93
88;17.282001;1;1;50;93
89;18.693384;1;1;50;93
90;17.063438;1;1;50;93
91;19.767808;1;1;50;93
92;21.556071;1;1;50;93
93;18.451568;1;1;50;93
94;17.773133;1;1;50;93
95;18.526441;1;1;50;93
96;18.641392;1;1;50;93
97;17.761286;1;1;50;93
98;19.818617;1;1;50;93
99;15.859868;1;1;50;93
100;17.8928;1;1;50;93
101;17.803487;1;1;50;93
102;17.270223;1;1;50;93
103;18.726866;1;1;50;93
104;18.198001;1;1;50;93
105;18.306908;1;1;50;93
106;18.135195;1;1;50;93
107;18.228275;1;1;50;93
108;18.598991;1;1;50;93
109;18.361793;1;1;50;93
110;16.787341;1;1;50;93
111;21.751992;1;1;50;93
112;18.745416;1;1;50;93
113;18.700902;1;1;50;93
114;17.734533;1;1;50;93
115;16.582017;1;1;50;93
116;18.430255;1;1;50;93
117;20.471241;1;1;50;93
118;16.216457;1;1;50;93
119;17.698808;1;1;50;93
120;17.804996;1;1;50;93
121;19.329305;1;1;50;93
122;22.513048;1;1;50;93
123;23.654534;1;1;50;93
124;20.741245;1;1;50;93
125;19.533175;1;1;50;93
126;16.631353;1;1;50;93
127;22.055066;1;1;50;93
128;17.690453;1;1;50;93
129;18.149705;1;1;50;93
130;16.597832;1;1;50;93
131;19.838047;1;1;50;93
132;17.26615;1;1;50;93
133;18.694947;1;1;50;93
134;16.351752;1;1;50;93
135;19.634536;1;1;50;93
136;19.595143;1;1;50;93
137;17.330756;1;1;50;93
138;17.754804;1;1;50;93
139;17.864827;1;1;50;93
140;16.990387;1;1;50;93
