Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T14:08:27.496352387;146.24286;1;1;50;93
1;2023-01-31T14:08:27.743517712;65.021853;1;1;50;93
2;2023-01-31T14:08:27.909164499;78.667873;1;1;50;93
3;2023-01-31T14:08:28.088416258;46.303685;1;1;50;93
4;2023-01-31T14:08:28.235488317;47.957877;1;1;50;93
5;2023-01-31T14:08:28.384027640;78.667465;1;1;50;93
6;2023-01-31T14:08:28.563214722;43.907692;1;1;50;93
7;2023-01-31T14:08:28.707630248;44.141685;1;1;50;93
8;2023-01-31T14:08:28.852349198;78.835668;1;1;50;93
9;2023-01-31T14:08:29.031841634;85.216265;1;1;50;93
10;2023-01-31T14:08:29.217568214;69.415371;1;1;50;93
11;2023-01-31T14:08:29.387502935;97.72292;1;1;50;93
12;2023-01-31T14:08:29.585791522;44.072892;1;1;50;93
13;2023-01-31T14:08:29.730217585;54.568849;1;1;50;93
14;2023-01-31T14:08:29.885301213;50.455801;1;1;50;93
15;2023-01-31T14:08:30.036301631;32.3615;1;1;50;93
16;2023-01-31T14:08:30.169074494;37.461841;1;1;50;93
17;2023-01-31T14:08:30.306950477;34.972321;1;1;50;93
18;2023-01-31T14:08:30.442361526;40.171409;1;1;50;93
19;2023-01-31T14:08:30.582959673;35.857427;1;1;50;93
20;2023-01-31T14:08:30.719282720;26.30202;1;1;50;93
21;2023-01-31T14:08:30.846052608;29.35467;1;1;50;93
22;2023-01-31T14:08:30.975830555;30.250675;1;1;50;93
23;2023-01-31T14:08:31.106584339;28.75739;1;1;50;93
24;2023-01-31T14:08:31.235786719;27.232477;1;1;50;93
25;2023-01-31T14:08:31.363477438;29.185025;1;1;50;93
26;2023-01-31T14:08:31.493118650;32.276608;1;1;50;93
27;2023-01-31T14:08:31.625802839;33.564595;1;1;50;93
28;2023-01-31T14:08:31.759770255;36.053128;1;1;50;93
29;2023-01-31T14:08:31.896312994;93.90657;1;1;50;93
30;2023-01-31T14:08:32.090636086;50.73612;1;1;50;93
31;2023-01-31T14:08:32.241881621;40.503232;1;1;50;93
32;2023-01-31T14:08:32.382837701;31.865023;1;1;50;93
33;2023-01-31T14:08:32.515130523;27.93131;1;1;50;93
34;2023-01-31T14:08:32.643577442;56.247678;1;1;50;93
35;2023-01-31T14:08:32.800402728;55.282485;1;1;50;93
36;2023-01-31T14:08:32.956278552;65.148773;1;1;50;93
37;2023-01-31T14:08:33.122020210;68.459272;1;1;50;93
38;2023-01-31T14:08:33.290999389;37.568982;1;1;50;93
39;2023-01-31T14:08:33.429006751;31.251519;1;1;50;93
40;2023-01-31T14:08:33.560649881;33.844501;1;1;50;93
41;2023-01-31T14:08:33.694907804;28.336765;1;1;50;93
42;2023-01-31T14:08:33.823656039;35.789063;1;1;50;93
43;2023-01-31T14:08:33.959619505;28.111746;1;1;50;93
44;2023-01-31T14:08:34.088313572;24.492265;1;1;50;93
45;2023-01-31T14:08:34.213313123;24.358418;1;1;50;93
46;2023-01-31T14:08:34.338075984;23.364617;1;1;50;93
47;2023-01-31T14:08:34.461883088;25.675327;1;1;50;93
48;2023-01-31T14:08:34.587937860;25.017486;1;1;50;93
49;2023-01-31T14:08:34.713338814;23.856765;1;1;50;93
50;2023-01-31T14:08:34.837620976;23.129788;1;1;50;93
51;2023-01-31T14:08:34.961141969;26.512035;1;1;50;93
52;2023-01-31T14:08:35.088079789;23.373577;1;1;50;93
53;2023-01-31T14:08:35.211843546;26.414374;1;1;50;93
54;2023-01-31T14:08:35.338633674;23.976145;1;1;50;93
55;2023-01-31T14:08:35.462893340;28.699979;1;1;50;93
56;2023-01-31T14:08:35.592063660;24.347914;1;1;50;93
57;2023-01-31T14:08:35.716825172;31.23548;1;1;50;93
58;2023-01-31T14:08:35.848450707;30.506856;1;1;50;93
59;2023-01-31T14:08:35.979329069;28.804614;1;1;50;93
60;2023-01-31T14:08:36.108544526;30.633054;1;1;50;93
61;2023-01-31T14:08:36.239660182;25.353466;1;1;50;93
62;2023-01-31T14:08:36.365596666;34.137659;1;1;50;93
63;2023-01-31T14:08:36.500143746;46.712234;1;1;50;93
64;2023-01-31T14:08:36.647204227;40.030252;1;1;50;93
65;2023-01-31T14:08:36.787788015;38.200097;1;1;50;93
66;2023-01-31T14:08:36.926295067;21.677707;1;1;50;93
67;2023-01-31T14:08:37.048343802;23.04118;1;1;50;93
68;2023-01-31T14:08:37.171754196;44.128684;1;1;50;93
69;2023-01-31T14:08:37.316345527;75.223925;1;1;50;93
70;2023-01-31T14:08:37.491974613;42.858118;1;1;50;93
71;2023-01-31T14:08:37.635308178;35.744203;1;1;50;93
72;2023-01-31T14:08:37.771613694;24.699119;1;1;50;93
73;2023-01-31T14:08:37.896946529;20.562186;1;1;50;93
74;2023-01-31T14:08:38.018003984;19.993585;1;1;50;93
