type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694091633;0.030131
INITIALIZATION;12346;100;0;1672694091634;0.0163
INITIALIZATION;12349;100;0;1672694091634;0.01459
INITIALIZATION;12350;100;0;1672694091634;0.02811
INITIALIZATION;12348;100;0;1672694091634;0.01608
INITIALIZATION;12352;100;0;1672694091634;0.01325
INITIALIZATION;12351;100;0;1672694091634;0.01863
APPROXIMATION;12346;100;1;1672694091635;0.01121
APPROXIMATION;12345;100;1;1672694091635;0.02117
APPROXIMATION;12349;100;1;1672694091635;0.01944
APPROXIMATION;12352;100;1;1672694091635;0.01305
APPROXIMATION;12348;100;1;1672694091635;0.02523
APPROXIMATION;12351;100;1;1672694091635;0.01049
APPROXIMATION;12346;100;2;1672694091635;0.01738
APPROXIMATION;12350;100;1;1672694091635;0.01878
APPROXIMATION;12345;100;2;1672694091636;0.01307
APPROXIMATION;12348;100;2;1672694091636;0.01684
APPROXIMATION;12349;100;2;1672694091636;0.03627
APPROXIMATION;12351;100;2;1672694091636;0.02086
APPROXIMATION;12352;100;2;1672694091636;0.01612
HALTED;12346;100;3;1672694091636;0.01258
APPROXIMATION;12350;100;2;1672694091637;0.01124
HALTED;12345;100;3;1672694091637;0.03825
HALTED;12348;100;3;1672694091637;0.01122
HALTED;12349;100;3;1672694091637;0.00521
HALTED;12352;100;3;1672694091637;0.01889
HALTED;12351;100;3;1672694091637;0.01525
HALTED;12350;100;3;1672694091637;0.00716
INITIALIZATION;12345;101;0;1672694091738;0.00779
INITIALIZATION;12346;101;0;1672694091738;0.0164
INITIALIZATION;12349;101;0;1672694091739;0.01496
INITIALIZATION;12351;101;0;1672694091739;0.0117
INITIALIZATION;12352;101;0;1672694091739;0.00554
INITIALIZATION;12350;101;0;1672694091739;0.01608
INITIALIZATION;12348;101;0;1672694091739;0.01278
APPROXIMATION;12345;101;1;1672694091739;0.01174
APPROXIMATION;12346;101;1;1672694091739;0.008621
APPROXIMATION;12348;101;1;1672694091740;0.01005
APPROXIMATION;12351;101;1;1672694091740;0.01806
APPROXIMATION;12350;101;1;1672694091740;0.03972
APPROXIMATION;12345;101;2;1672694091740;0.01112
APPROXIMATION;12349;101;1;1672694091740;0.041761
APPROXIMATION;12352;101;1;1672694091740;0.01086
APPROXIMATION;12346;101;2;1672694091740;0.01538
APPROXIMATION;12348;101;2;1672694091741;0.01718
APPROXIMATION;12349;101;2;1672694091741;0.01775
APPROXIMATION;12351;101;2;1672694091741;0.03502
APPROXIMATION;12350;101;2;1672694091741;0.111721
HALTED;12345;101;3;1672694091741;0.03065
HALTED;12346;101;3;1672694091741;0.01034
HALTED;12348;101;3;1672694091741;0.017201
APPROXIMATION;12352;101;2;1672694091741;0.02501
HALTED;12349;101;3;1672694091742;0.00954
HALTED;12351;101;3;1672694091742;0.00441
HALTED;12350;101;3;1672694091742;0.02008
APPROXIMATION;12352;101;3;1672694091742;0.011371
HALTED;12352;101;4;1672694091789;0.01197
INITIALIZATION;12345;102;0;1672694091842;0.050931
INITIALIZATION;12346;102;0;1672694091843;0.00576
INITIALIZATION;12349;102;0;1672694091843;0.01072
INITIALIZATION;12350;102;0;1672694091843;0.022941
INITIALIZATION;12348;102;0;1672694091843;0.08701
INITIALIZATION;12352;102;0;1672694091843;0.033901
APPROXIMATION;12345;102;1;1672694091843;0.00933
INITIALIZATION;12351;102;0;1672694091843;0.00595
APPROXIMATION;12346;102;1;1672694091843;0.01047
APPROXIMATION;12349;102;1;1672694091844;0.01082
APPROXIMATION;12350;102;1;1672694091844;0.00848
APPROXIMATION;12352;102;1;1672694091844;0.059061
APPROXIMATION;12348;102;1;1672694091844;0.094111
APPROXIMATION;12351;102;1;1672694091844;0.085421
APPROXIMATION;12345;102;2;1672694091844;0.070731
APPROXIMATION;12346;102;2;1672694091844;0.01276
APPROXIMATION;12349;102;2;1672694091845;0.021751
APPROXIMATION;12352;102;2;1672694091845;0.04175
APPROXIMATION;12350;102;2;1672694091845;0.00712
APPROXIMATION;12348;102;2;1672694091845;0.01189
