type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12349;100;0;1672694091634;0.0082
INITIALIZATION;12347;100;0;1672694091634;0.0031
INITIALIZATION;12346;100;0;1672694091634;0.00215
INITIALIZATION;12350;100;0;1672694091634;0.0027
INITIALIZATION;12348;100;0;1672694091634;0.00164
INITIALIZATION;12352;100;0;1672694091634;0.134301
INITIALIZATION;12351;100;0;1672694091634;0.00219
APPROXIMATION;12346;100;1;1672694091634;0.00506
APPROXIMATION;12347;100;1;1672694091634;0.00315
APPROXIMATION;12349;100;1;1672694091635;0.00319
APPROXIMATION;12352;100;1;1672694091635;0.00186
APPROXIMATION;12348;100;1;1672694091635;0.00363
APPROXIMATION;12350;100;1;1672694091635;0.081671
APPROXIMATION;12351;100;1;1672694091635;0.00209
APPROXIMATION;12346;100;2;1672694091636;0.00287
APPROXIMATION;12347;100;2;1672694091636;0.00285
APPROXIMATION;12348;100;2;1672694091636;0.00219
APPROXIMATION;12349;100;2;1672694091636;0.0046
APPROXIMATION;12351;100;2;1672694091636;0.02065
APPROXIMATION;12352;100;2;1672694091636;0.160022
APPROXIMATION;12350;100;2;1672694091636;0.00313
HALTED;12346;100;3;1672694091636;0.00345
HALTED;12347;100;3;1672694091637;0.00254
HALTED;12348;100;3;1672694091637;0.00308
HALTED;12352;100;3;1672694091637;0.00133
HALTED;12349;100;3;1672694091637;0.00349
HALTED;12351;100;3;1672694091637;0.00314
HALTED;12350;100;3;1672694091637;0.00351
INITIALIZATION;12346;101;0;1672694091738;0.01227
INITIALIZATION;12349;101;0;1672694091738;0.00298
INITIALIZATION;12347;101;0;1672694091738;0.00334
INITIALIZATION;12348;101;0;1672694091739;0.00341
INITIALIZATION;12352;101;0;1672694091739;0.00227
INITIALIZATION;12350;101;0;1672694091739;0.086941
INITIALIZATION;12351;101;0;1672694091739;0.00194
APPROXIMATION;12346;101;1;1672694091739;0.00661
APPROXIMATION;12347;101;1;1672694091739;0.00307
APPROXIMATION;12350;101;1;1672694091740;0.00298
APPROXIMATION;12351;101;1;1672694091740;0.00499
APPROXIMATION;12349;101;1;1672694091740;0.00153
APPROXIMATION;12348;101;1;1672694091740;0.076651
APPROXIMATION;12352;101;1;1672694091740;0.002631
APPROXIMATION;12347;101;2;1672694091740;0.00217
APPROXIMATION;12346;101;2;1672694091740;0.00178
APPROXIMATION;12348;101;2;1672694091741;0.00881
APPROXIMATION;12349;101;2;1672694091741;0.00317
APPROXIMATION;12351;101;2;1672694091741;0.00273
APPROXIMATION;12350;101;2;1672694091741;0.077151
HALTED;12346;101;3;1672694091741;0.00367
APPROXIMATION;12352;101;2;1672694091741;0.00209
HALTED;12347;101;3;1672694091741;0.00176
HALTED;12348;101;3;1672694091741;0.00198
HALTED;12349;101;3;1672694091742;0.00251
HALTED;12350;101;3;1672694091742;8.3E-4
HALTED;12351;101;3;1672694091742;7.9E-4
APPROXIMATION;12352;101;3;1672694091742;0.00107
HALTED;12352;101;4;1672694091789;0.00104
INITIALIZATION;12346;102;0;1672694091843;0.00699
INITIALIZATION;12347;102;0;1672694091843;0.00279
INITIALIZATION;12349;102;0;1672694091843;0.00337
INITIALIZATION;12350;102;0;1672694091843;0.0021
INITIALIZATION;12348;102;0;1672694091843;0.00201
INITIALIZATION;12352;102;0;1672694091843;0.07394
INITIALIZATION;12351;102;0;1672694091843;0.002031
APPROXIMATION;12346;102;1;1672694091843;0.00385
APPROXIMATION;12347;102;1;1672694091843;0.002531
APPROXIMATION;12349;102;1;1672694091844;0.00276
APPROXIMATION;12352;102;1;1672694091844;0.00182
APPROXIMATION;12350;102;1;1672694091844;0.00302
APPROXIMATION;12351;102;1;1672694091844;0.069781
APPROXIMATION;12348;102;1;1672694091844;0.00207
APPROXIMATION;12346;102;2;1672694091844;0.00284
APPROXIMATION;12349;102;2;1672694091844;0.00188
APPROXIMATION;12347;102;2;1672694091844;0.00187
APPROXIMATION;12348;102;2;1672694091844;0.00288
APPROXIMATION;12350;102;2;1672694091844;0.0017
APPROXIMATION;12352;102;2;1672694091844;0.00495
APPROXIMATION;12351;102;2;1672694091845;0.00187
APPROXIMATION;12346;102;3;1672694091845;0.00206
APPROXIMATION;12349;102;3;1672694091845;0.00175
APPROXIMATION;12347;102;3;1672694091845;0.00181
APPROXIMATION;12351;102;3;1672694091845;0.00201
APPROXIMATION;12350;102;3;1672694091845;0.00221
APPROXIMATION;12348;102;3;1672694091845;0.054571
APPROXIMATION;12352;102;3;1672694091845;0.00217
HALTED;12346;102;4;1672694091845;0.00234
HALTED;12349;102;4;1672694091846;0.0019
HALTED;12347;102;4;1672694091846;0.00172
HALTED;12351;102;4;1672694091846;0.00157
HALTED;12350;102;4;1672694091846;8.7E-4
HALTED;12348;102;4;1672694091846;7.8E-4
HALTED;12352;102;4;1672694091846;0.00124
INITIALIZATION;12346;103;0;1672694091947;0.00481
INITIALIZATION;12347;103;0;1672694091947;0.00256
INITIALIZATION;12349;103;0;1672694091947;0.00272
INITIALIZATION;12348;103;0;1672694091947;0.00267
INITIALIZATION;12351;103;0;1672694091947;0.00257
INITIALIZATION;12352;103;0;1672694091948;0.059901
APPROXIMATION;12346;103;1;1672694091948;0.00503
APPROXIMATION;12347;103;1;1672694091948;0.00281
APPROXIMATION;12348;103;1;1672694091948;0.00257
APPROXIMATION;12349;103;1;1672694091948;0.00145
APPROXIMATION;12351;103;1;1672694091948;0.00244
APPROXIMATION;12352;103;1;1672694091948;0.104721
APPROXIMATION;12346;103;2;1672694091949;0.0057
APPROXIMATION;12347;103;2;1672694091949;0.00304
APPROXIMATION;12348;103;2;1672694091949;0.00503
APPROXIMATION;12349;103;2;1672694091949;0.00223
APPROXIMATION;12351;103;2;1672694091949;0.00161
APPROXIMATION;12352;103;2;1672694091949;0.05799
INITIALIZATION;12350;103;0;1672694091949;0.00297
HALTED;12347;103;3;1672694091949;0.0035
HALTED;12352;103;3;1672694091950;0.00192
APPROXIMATION;12350;103;1;1672694091950;0.00123
APPROXIMATION;12350;103;2;1672694091951;0.00213
HALTED;12351;103;3;1672694091989;0.00149
HALTED;12346;103;3;1672694091989;8.7E-4
HALTED;12348;103;3;1672694091990;0.00118
HALTED;12349;103;3;1672694091990;0.00114
APPROXIMATION;12350;103;3;1672694091999;0.0021
HALTED;12350;103;4;1672694091999;0.00146
INITIALIZATION;12346;104;0;1672694092051;0.00588
INITIALIZATION;12347;104;0;1672694092051;0.00314
INITIALIZATION;12349;104;0;1672694092051;0.00214
INITIALIZATION;12350;104;0;1672694092051;0.00241
INITIALIZATION;12348;104;0;1672694092051;0.00168
INITIALIZATION;12351;104;0;1672694092051;0.067491
INITIALIZATION;12352;104;0;1672694092052;0.00308
APPROXIMATION;12346;104;1;1672694092052;0.00346
APPROXIMATION;12347;104;1;1672694092052;0.0026
APPROXIMATION;12349;104;1;1672694092052;0.00563
APPROXIMATION;12348;104;1;1672694092052;0.00207
APPROXIMATION;12352;104;1;1672694092052;0.00155
APPROXIMATION;12350;104;1;1672694092052;0.074131
APPROXIMATION;12351;104;1;1672694092052;0.00201
APPROXIMATION;12346;104;2;1672694092052;0.00265
APPROXIMATION;12347;104;2;1672694092053;0.00957
APPROXIMATION;12349;104;2;1672694092053;0.00271
APPROXIMATION;12351;104;2;1672694092053;0.00764
APPROXIMATION;12352;104;2;1672694092053;0.00304
APPROXIMATION;12348;104;2;1672694092053;0.092681
APPROXIMATION;12350;104;2;1672694092053;0.00226
APPROXIMATION;12346;104;3;1672694092053;0.00529
APPROXIMATION;12349;104;3;1672694092053;0.00261
APPROXIMATION;12351;104;3;1672694092053;0.00388
APPROXIMATION;12347;104;3;1672694092053;0.00194
APPROXIMATION;12352;104;3;1672694092053;0.0024
APPROXIMATION;12350;104;3;1672694092053;0.087581
APPROXIMATION;12348;104;3;1672694092054;0.00221
APPROXIMATION;12346;104;4;1672694092054;0.00377
APPROXIMATION;12349;104;4;1672694092054;0.00226
APPROXIMATION;12347;104;4;1672694092054;0.00261
APPROXIMATION;12351;104;4;1672694092054;0.00357
APPROXIMATION;12350;104;4;1672694092054;0.00304
APPROXIMATION;12352;104;4;1672694092054;0.051221
APPROXIMATION;12348;104;4;1672694092054;0.00203
HALTED;12346;104;5;1672694092054;0.0031
HALTED;12349;104;5;1672694092055;0.00185
HALTED;12351;104;5;1672694092055;0.00208
HALTED;12347;104;5;1672694092055;0.00187
HALTED;12350;104;5;1672694092055;0.00286
HALTED;12352;104;5;1672694092055;0.00202
HALTED;12348;104;5;1672694092055;0.0012
INITIALIZATION;12346;105;0;1672694092156;0.00573
INITIALIZATION;12348;105;0;1672694092156;0.00308
INITIALIZATION;12347;105;0;1672694092156;0.00262
INITIALIZATION;12350;105;0;1672694092156;0.00333
INITIALIZATION;12351;105;0;1672694092156;0.00235
INITIALIZATION;12352;105;0;1672694092156;0.07231
