tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-28;INITIALIZATION;12345;0;0;1675070559525;0.20175
pool-1-thread-29;INITIALIZATION;12347;0;0;1675070559586;0.052416
pool-1-thread-30;INITIALIZATION;12346;0;0;1675070559588;0.039333
pool-1-thread-2;INITIALIZATION;12348;0;0;1675070559614;0.046208
pool-1-thread-6;INITIALIZATION;12351;0;0;1675070559655;0.066375
pool-1-thread-8;INITIALIZATION;12350;0;0;1675070559687;0.060958
pool-1-thread-8;INITIALIZATION;12352;0;0;1675070559687;0.571291
pool-1-thread-11;APPROXIMATION;12345;0;1;1675070559711;0.08
pool-1-thread-9;APPROXIMATION;12347;0;1;1675070559735;0.060084
pool-1-thread-13;APPROXIMATION;12346;0;1;1675070559736;0.031459
pool-1-thread-18;APPROXIMATION;12348;0;1;1675070559765;0.148125
pool-1-thread-22;APPROXIMATION;12350;0;1;1675070559767;0.102416
pool-1-thread-23;APPROXIMATION;12351;0;1;1675070559835;0.050041
pool-1-thread-21;APPROXIMATION;12352;0;1;1675070559918;0.048542
pool-1-thread-26;APPROXIMATION;12346;0;2;1675070559923;0.057
pool-1-thread-26;APPROXIMATION;12345;0;2;1675070559923;0.953916
pool-1-thread-29;APPROXIMATION;12347;0;2;1675070559926;0.05275
pool-1-thread-30;APPROXIMATION;12348;0;2;1675070559927;1.622875
pool-1-thread-3;APPROXIMATION;12350;0;2;1675070559933;0.065875
pool-1-thread-2;APPROXIMATION;12352;0;2;1675070559935;0.040458
pool-1-thread-7;APPROXIMATION;12351;0;2;1675070559937;0.041875
pool-1-thread-6;HALTED;12345;0;3;1675070559941;0.043083
pool-1-thread-6;HALTED;12346;0;3;1675070559941;1.87775
pool-1-thread-11;HALTED;12347;0;3;1675070559943;0.027917
pool-1-thread-14;HALTED;12348;0;3;1675070559945;0.06675
pool-1-thread-17;HALTED;12350;0;3;1675070559947;0.043458
pool-1-thread-19;HALTED;12351;0;3;1675070559948;0.0555
pool-1-thread-12;HALTED;12352;0;3;1675070559948;0.050375
pool-1-thread-22;INITIALIZATION;12345;1;0;1675070560054;0.047875
pool-1-thread-24;INITIALIZATION;12347;1;0;1675070560060;0.066125
pool-1-thread-28;INITIALIZATION;12346;1;0;1675070560061;0.053667
pool-1-thread-26;INITIALIZATION;12348;1;0;1675070560061;0.030417
pool-1-thread-32;INITIALIZATION;12350;1;0;1675070560064;0.127875
pool-1-thread-3;INITIALIZATION;12351;1;0;1675070560065;0.029042
pool-1-thread-3;INITIALIZATION;12352;1;0;1675070560065;0.344084
pool-1-thread-2;APPROXIMATION;12347;1;1;1675070560068;0.053125
pool-1-thread-5;APPROXIMATION;12346;1;1;1675070560068;0.230708
pool-1-thread-7;APPROXIMATION;12348;1;1;1675070560070;0.048958
pool-1-thread-10;APPROXIMATION;12345;1;1;1675070560071;0.030416
pool-1-thread-6;APPROXIMATION;12350;1;1;1675070560073;0.051667
pool-1-thread-11;APPROXIMATION;12351;1;1;1675070560073;0.025167
pool-1-thread-17;APPROXIMATION;12352;1;1;1675070560077;0.046458
pool-1-thread-19;APPROXIMATION;12348;1;2;1675070560079;0.117042
pool-1-thread-28;APPROXIMATION;12345;1;2;1675070560081;0.0435
pool-1-thread-28;APPROXIMATION;12346;1;2;1675070560082;0.0285
pool-1-thread-29;APPROXIMATION;12347;1;2;1675070560083;0.034458
pool-1-thread-31;APPROXIMATION;12351;1;2;1675070560084;0.042958
pool-1-thread-30;APPROXIMATION;12352;1;2;1675070560085;0.065875
pool-1-thread-1;APPROXIMATION;12350;1;2;1675070560086;0.04275
pool-1-thread-32;HALTED;12348;1;3;1675070560088;0.036334
pool-1-thread-10;HALTED;12345;1;3;1675070560092;0.0355
pool-1-thread-11;HALTED;12351;1;3;1675070560095;0.050708
pool-1-thread-9;HALTED;12347;1;3;1675070560096;0.065291
pool-1-thread-13;HALTED;12352;1;3;1675070560097;0.038416
pool-1-thread-14;HALTED;12346;1;3;1675070560099;0.032042
pool-1-thread-15;HALTED;12350;1;3;1675070560100;0.034791
pool-1-thread-16;INITIALIZATION;12345;2;0;1675070560217;0.064458
pool-1-thread-18;INITIALIZATION;12346;2;0;1675070560235;0.277542
pool-1-thread-19;INITIALIZATION;12347;2;0;1675070560249;0.053417
pool-1-thread-22;INITIALIZATION;12348;2;0;1675070560265;0.077584
pool-1-thread-25;INITIALIZATION;12350;2;0;1675070560285;0.039959
pool-1-thread-28;INITIALIZATION;12351;2;0;1675070560305;0.039667
pool-1-thread-29;INITIALIZATION;12352;2;0;1675070560313;0.037042
pool-1-thread-31;APPROXIMATION;12345;2;1;1675070560319;0.049
pool-1-thread-1;APPROXIMATION;12346;2;1;1675070560321;0.028625
pool-1-thread-4;APPROXIMATION;12347;2;1;1675070560323;0.028541
pool-1-thread-3;APPROXIMATION;12348;2;1;1675070560323;0.038708
pool-1-thread-10;APPROXIMATION;12350;2;1;1675070560329;0.030209
pool-1-thread-10;APPROXIMATION;12351;2;1;1675070560329;0.294083
pool-1-thread-9;APPROXIMATION;12345;2;2;1675070560330;0.029166
pool-1-thread-13;APPROXIMATION;12352;2;1;1675070560340;0.04475
pool-1-thread-16;APPROXIMATION;12346;2;2;1675070560343;0.177958
pool-1-thread-17;APPROXIMATION;12347;2;2;1675070560344;0.0265
pool-1-thread-20;APPROXIMATION;12348;2;2;1675070560345;0.021708
pool-1-thread-22;APPROXIMATION;12350;2;2;1675070560349;0.027167
pool-1-thread-22;APPROXIMATION;12352;2;2;1675070560349;1.134709
pool-1-thread-25;APPROXIMATION;12351;2;2;1675070560351;0.475125
pool-1-thread-26;HALTED;12345;2;3;1675070560352;0.102125
pool-1-thread-29;HALTED;12346;2;3;1675070560354;0.039083
pool-1-thread-30;HALTED;12347;2;3;1675070560356;0.038708
pool-1-thread-32;HALTED;12348;2;3;1675070560357;0.031333
pool-1-thread-5;HALTED;12350;2;3;1675070560359;0.037708
pool-1-thread-8;HALTED;12351;2;3;1675070560360;0.018959
pool-1-thread-8;HALTED;12352;2;3;1675070560360;0.20475
pool-1-thread-11;INITIALIZATION;12345;3;0;1675070560469;0.041209
pool-1-thread-9;INITIALIZATION;12346;3;0;1675070560490;0.042375
pool-1-thread-13;INITIALIZATION;12347;3;0;1675070560494;5.039667
pool-1-thread-16;INITIALIZATION;12348;3;0;1675070560506;0.0335
pool-1-thread-20;INITIALIZATION;12350;3;0;1675070560537;0.0605
pool-1-thread-12;INITIALIZATION;12351;3;0;1675070560551;0.0485
pool-1-thread-21;INITIALIZATION;12352;3;0;1675070560569;0.284708
pool-1-thread-22;APPROXIMATION;12345;3;1;1675070560573;0.060416
pool-1-thread-24;APPROXIMATION;12346;3;1;1675070560576;0.040958
pool-1-thread-26;APPROXIMATION;12347;3;1;1675070560580;0.043208
pool-1-thread-29;APPROXIMATION;12348;3;1;1675070560585;0.037834
pool-1-thread-32;APPROXIMATION;12350;3;1;1675070560598;0.104833
