tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-28;INITIALIZATION;12345;0;0;1675070559506;9192.898958
pool-1-thread-29;INITIALIZATION;12347;0;0;1675070559586;3221475.384041
pool-1-thread-30;INITIALIZATION;12346;0;0;1675070559588;3221477.227291
pool-1-thread-2;INITIALIZATION;12348;0;0;1675070559614;3221502.842041
pool-1-thread-6;INITIALIZATION;12351;0;0;1675070559655;3299.405417
pool-1-thread-8;INITIALIZATION;12350;0;0;1675070559686;6369.563
pool-1-thread-8;INITIALIZATION;12352;0;0;1675070559687;348.609167
pool-1-thread-11;APPROXIMATION;12345;0;1;1675070559711;185.773208
pool-1-thread-9;APPROXIMATION;12347;0;1;1675070559735;148.345125
pool-1-thread-13;APPROXIMATION;12346;0;1;1675070559736;147.736084
pool-1-thread-18;APPROXIMATION;12348;0;1;1675070559765;150.8455
pool-1-thread-22;APPROXIMATION;12350;0;1;1675070559767;80.132875
pool-1-thread-23;APPROXIMATION;12351;0;1;1675070559835;180.297042
pool-1-thread-21;APPROXIMATION;12352;0;1;1675070559918;230.432167
pool-1-thread-26;APPROXIMATION;12346;0;2;1675070559923;186.650708
pool-1-thread-26;APPROXIMATION;12345;0;2;1675070559923;212.017833
pool-1-thread-29;APPROXIMATION;12347;0;2;1675070559926;190.50725
pool-1-thread-30;APPROXIMATION;12348;0;2;1675070559927;161.392417
pool-1-thread-3;APPROXIMATION;12350;0;2;1675070559933;166.225958
pool-1-thread-2;APPROXIMATION;12352;0;2;1675070559935;17.005666
pool-1-thread-7;APPROXIMATION;12351;0;2;1675070559937;101.708333
pool-1-thread-6;HALTED;12345;0;3;1675070559940;16.384583
pool-1-thread-6;HALTED;12346;0;3;1675070559941;17.73325
pool-1-thread-11;HALTED;12347;0;3;1675070559943;17.6525
pool-1-thread-14;HALTED;12348;0;3;1675070559945;17.014375
pool-1-thread-17;HALTED;12350;0;3;1675070559947;13.839375
pool-1-thread-19;HALTED;12351;0;3;1675070559948;10.494
pool-1-thread-12;HALTED;12352;0;3;1675070559948;12.90125
pool-1-thread-22;INITIALIZATION;12345;1;0;1675070560053;112.734167
pool-1-thread-24;INITIALIZATION;12347;1;0;1675070560060;116.429666
pool-1-thread-28;INITIALIZATION;12346;1;0;1675070560061;118.0245
pool-1-thread-26;INITIALIZATION;12348;1;0;1675070560061;115.800541
pool-1-thread-32;INITIALIZATION;12350;1;0;1675070560064;116.7685
pool-1-thread-3;INITIALIZATION;12351;1;0;1675070560065;117.102375
pool-1-thread-3;INITIALIZATION;12352;1;0;1675070560065;116.904584
pool-1-thread-2;APPROXIMATION;12347;1;1;1675070560067;7.31025
pool-1-thread-5;APPROXIMATION;12346;1;1;1675070560068;6.682833
pool-1-thread-7;APPROXIMATION;12348;1;1;1675070560070;8.2075
pool-1-thread-10;APPROXIMATION;12345;1;1;1675070560071;16.995667
