tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;HALTED;-1;46;3;1675070567597;3.432875
pool-15-thread-1;INITIALIZATION;-1;47;0;1675070567707;8.046709
pool-15-thread-1;APPROXIMATION;-1;47;1;1675070567716;2.536041
pool-15-thread-1;APPROXIMATION;-1;47;2;1675070567731;4.116083
pool-15-thread-1;HALTED;-1;47;3;1675070567736;3.642583
pool-15-thread-1;INITIALIZATION;-1;48;0;1675070567867;24.269917
pool-15-thread-1;APPROXIMATION;-1;48;1;1675070567894;23.055292
pool-15-thread-1;APPROXIMATION;-1;48;2;1675070567920;25.896417
pool-15-thread-1;HALTED;-1;48;3;1675070567950;14.020958
pool-15-thread-1;INITIALIZATION;-1;49;0;1675070568067;4.922875
pool-15-thread-1;APPROXIMATION;-1;49;1;1675070568072;2.787667
pool-15-thread-1;APPROXIMATION;-1;49;2;1675070568076;3.436042
pool-15-thread-1;HALTED;-1;49;3;1675070568080;3.133041
pool-15-thread-1;INITIALIZATION;-1;50;0;1675070568189;4.0655
pool-15-thread-1;APPROXIMATION;-1;50;1;1675070568194;3.272
pool-15-thread-1;APPROXIMATION;-1;50;2;1675070568198;3.066292
pool-15-thread-1;HALTED;-1;50;3;1675070568202;3.095042
pool-15-thread-1;INITIALIZATION;-1;51;0;1675070568312;2.599292
pool-15-thread-1;APPROXIMATION;-1;51;1;1675070568315;2.968
pool-15-thread-1;APPROXIMATION;-1;51;2;1675070568318;2.75275
pool-15-thread-1;HALTED;-1;51;3;1675070568321;2.644166
pool-15-thread-1;INITIALIZATION;-1;52;0;1675070568432;14.525458
pool-15-thread-1;APPROXIMATION;-1;52;1;1675070568449;14.014791
pool-15-thread-1;APPROXIMATION;-1;52;2;1675070568463;3.66675
pool-15-thread-1;HALTED;-1;52;3;1675070568469;2.653
pool-15-thread-1;INITIALIZATION;-1;53;0;1675070568578;9.4465
pool-15-thread-1;APPROXIMATION;-1;53;1;1675070568589;2.55875
pool-15-thread-1;APPROXIMATION;-1;53;2;1675070568591;2.1975
pool-15-thread-1;HALTED;-1;53;3;1675070568595;2.861917
pool-15-thread-1;INITIALIZATION;-1;54;0;1675070568704;3.592958
pool-15-thread-1;APPROXIMATION;-1;54;1;1675070568709;3.825083
pool-15-thread-1;APPROXIMATION;-1;54;2;1675070568714;3.704042
pool-15-thread-1;HALTED;-1;54;3;1675070568718;3.312833
pool-15-thread-1;INITIALIZATION;-1;55;0;1675070568828;3.366917
pool-15-thread-1;APPROXIMATION;-1;55;1;1675070568832;2.594333
pool-15-thread-1;APPROXIMATION;-1;55;2;1675070568835;2.61
pool-15-thread-1;HALTED;-1;55;3;1675070568838;2.502667
pool-15-thread-1;INITIALIZATION;-1;56;0;1675070568948;6.216916
pool-15-thread-1;APPROXIMATION;-1;56;1;1675070568956;3.174
pool-15-thread-1;APPROXIMATION;-1;56;2;1675070568960;3.923292
pool-15-thread-1;HALTED;-1;56;3;1675070568964;3.009292
pool-15-thread-1;INITIALIZATION;-1;57;0;1675070569074;2.757333
pool-15-thread-1;APPROXIMATION;-1;57;1;1675070569077;2.521084
pool-15-thread-1;APPROXIMATION;-1;57;2;1675070569080;2.669541
pool-15-thread-1;HALTED;-1;57;3;1675070569083;3.295625
pool-15-thread-1;INITIALIZATION;-1;58;0;1675070569193;3.368125
pool-15-thread-1;APPROXIMATION;-1;58;1;1675070569198;3.337583
pool-15-thread-1;APPROXIMATION;-1;58;2;1675070569201;3.25775
pool-15-thread-1;HALTED;-1;58;3;1675070569205;2.784875
pool-15-thread-1;INITIALIZATION;-1;59;0;1675070569315;4.121792
pool-15-thread-1;APPROXIMATION;-1;59;1;1675070569320;3.082875
pool-15-thread-1;APPROXIMATION;-1;59;2;1675070569324;3.191542
pool-15-thread-1;HALTED;-1;59;3;1675070569327;2.53975
pool-15-thread-1;INITIALIZATION;-1;60;0;1675070569440;23.027583
pool-15-thread-1;APPROXIMATION;-1;60;1;1675070569464;4.265792
pool-15-thread-1;APPROXIMATION;-1;60;2;1675070569469;3.437958
pool-15-thread-1;HALTED;-1;60;3;1675070569472;3.746125
pool-15-thread-1;INITIALIZATION;-1;61;0;1675070569582;3.121083
pool-15-thread-1;APPROXIMATION;-1;61;1;1675070569586;3.295292
pool-15-thread-1;APPROXIMATION;-1;61;2;1675070569590;9.060042
pool-15-thread-1;HALTED;-1;61;3;1675070569599;3.138833
pool-15-thread-1;INITIALIZATION;-1;62;0;1675070569705;4.577375
pool-15-thread-1;APPROXIMATION;-1;62;1;1675070569713;3.122959
pool-15-thread-1;APPROXIMATION;-1;62;2;1675070569720;0.893625
pool-15-thread-1;HALTED;-1;62;3;1675070569721;3.040916
pool-15-thread-1;INITIALIZATION;-1;63;0;1675070569831;4.743792
pool-15-thread-1;APPROXIMATION;-1;63;1;1675070569836;3.650042
pool-15-thread-1;APPROXIMATION;-1;63;2;1675070569841;4.930167
pool-15-thread-1;HALTED;-1;63;3;1675070569846;2.401833
pool-15-thread-1;INITIALIZATION;-1;64;0;1675070569955;2.158291
pool-15-thread-1;APPROXIMATION;-1;64;1;1675070569958;2.34875
pool-15-thread-1;APPROXIMATION;-1;64;2;1675070569961;2.666042
pool-15-thread-1;HALTED;-1;64;3;1675070569964;2.477667
pool-15-thread-1;INITIALIZATION;-1;65;0;1675070570073;3.942042
pool-15-thread-1;APPROXIMATION;-1;65;1;1675070570078;2.469625
pool-15-thread-1;APPROXIMATION;-1;65;2;1675070570081;2.627792
pool-15-thread-1;HALTED;-1;65;3;1675070570084;2.336125
pool-15-thread-1;INITIALIZATION;-1;66;0;1675070570194;5.248125
pool-15-thread-1;APPROXIMATION;-1;66;1;1675070570202;4.519125
pool-15-thread-1;APPROXIMATION;-1;66;2;1675070570207;3.662042
pool-15-thread-1;HALTED;-1;66;3;1675070570212;7.342458
pool-15-thread-1;INITIALIZATION;-1;67;0;1675070570321;4.468417
pool-15-thread-1;APPROXIMATION;-1;67;1;1675070570326;2.759208
pool-15-thread-1;APPROXIMATION;-1;67;2;1675070570329;2.748917
pool-15-thread-1;HALTED;-1;67;3;1675070570332;2.742417
pool-15-thread-1;INITIALIZATION;-1;68;0;1675070570446;13.607292
pool-15-thread-1;APPROXIMATION;-1;68;1;1675070570462;8.3455
pool-15-thread-1;APPROXIMATION;-1;68;2;1675070570472;3.821209
pool-15-thread-1;HALTED;-1;68;3;1675070570476;7.799958
pool-15-thread-1;INITIALIZATION;-1;69;0;1675070570591;8.368167
pool-15-thread-1;APPROXIMATION;-1;69;1;1675070570600;2.53475
pool-15-thread-1;APPROXIMATION;-1;69;2;1675070570603;2.481166
pool-15-thread-1;HALTED;-1;69;3;1675070570606;2.90275
pool-15-thread-1;INITIALIZATION;-1;70;0;1675070570725;27.575625
pool-15-thread-1;APPROXIMATION;-1;70;1;1675070570761;23.890666
pool-15-thread-1;APPROXIMATION;-1;70;2;1675070570790;34.019833
pool-15-thread-1;HALTED;-1;70;3;1675070570829;15.328416
pool-15-thread-1;INITIALIZATION;-1;71;0;1675070570950;4.297542
pool-15-thread-1;APPROXIMATION;-1;71;1;1675070570956;2.8195
pool-15-thread-1;APPROXIMATION;-1;71;2;1675070570959;2.513792
pool-15-thread-1;HALTED;-1;71;3;1675070570962;2.628167
pool-15-thread-1;INITIALIZATION;-1;72;0;1675070571071;4.877708
pool-15-thread-1;APPROXIMATION;-1;72;1;1675070571077;3.350584
pool-15-thread-1;APPROXIMATION;-1;72;2;1675070571081;3.807958
pool-15-thread-1;HALTED;-1;72;3;1675070571085;3.058834
pool-15-thread-1;INITIALIZATION;-1;73;0;1675070571195;4.52925
pool-15-thread-1;APPROXIMATION;-1;73;1;1675070571201;4.667084
pool-15-thread-1;APPROXIMATION;-1;73;2;1675070571206;3.943417
pool-15-thread-1;HALTED;-1;73;3;1675070571210;4.525959
pool-15-thread-1;INITIALIZATION;-1;74;0;1675070571321;5.691042
pool-15-thread-1;APPROXIMATION;-1;74;1;1675070571328;5.097292
pool-15-thread-1;APPROXIMATION;-1;74;2;1675070571334;2.766208
pool-15-thread-1;HALTED;-1;74;3;1675070571337;3.17675
pool-15-thread-1;INITIALIZATION;-1;75;0;1675070571447;3.332834
pool-15-thread-1;APPROXIMATION;-1;75;1;1675070571452;3.476625
pool-15-thread-1;APPROXIMATION;-1;75;2;1675070571456;2.990958
pool-15-thread-1;HALTED;-1;75;3;1675070571459;3.555083
pool-15-thread-1;INITIALIZATION;-1;76;0;1675070571569;5.46425
pool-15-thread-1;APPROXIMATION;-1;76;1;1675070571576;6.818958
pool-15-thread-1;APPROXIMATION;-1;76;2;1675070571584;5.08
pool-15-thread-1;HALTED;-1;76;3;1675070571589;4.644916
pool-15-thread-1;INITIALIZATION;-1;77;0;1675070571702;2.609209
pool-15-thread-1;APPROXIMATION;-1;77;1;1675070571705;2.748042
pool-15-thread-1;APPROXIMATION;-1;77;2;1675070571708;2.939209
pool-15-thread-1;HALTED;-1;77;3;1675070571711;2.757375
pool-15-thread-1;INITIALIZATION;-1;78;0;1675070571819;4.195791
pool-15-thread-1;APPROXIMATION;-1;78;1;1675070571824;4.240375
pool-15-thread-1;APPROXIMATION;-1;78;2;1675070571829;3.751125
pool-15-thread-1;HALTED;-1;78;3;1675070571833;3.218042
pool-15-thread-1;INITIALIZATION;-1;79;0;1675070571955;9.175416
pool-15-thread-1;APPROXIMATION;-1;79;1;1675070571966;4.2075
pool-15-thread-1;APPROXIMATION;-1;79;2;1675070571971;5.957084
pool-15-thread-1;HALTED;-1;79;3;1675070571977;4.171625
pool-15-thread-1;INITIALIZATION;-1;80;0;1675070572087;4.259292
pool-15-thread-1;APPROXIMATION;-1;80;1;1675070572092;2.652292
pool-15-thread-1;APPROXIMATION;-1;80;2;1675070572096;2.7155
pool-15-thread-1;HALTED;-1;80;3;1675070572099;2.544125
pool-15-thread-1;INITIALIZATION;-1;81;0;1675070572208;3.2605
pool-15-thread-1;APPROXIMATION;-1;81;1;1675070572212;3.370292
pool-15-thread-1;APPROXIMATION;-1;81;2;1675070572216;3.391375
pool-15-thread-1;HALTED;-1;81;3;1675070572220;3.697625
pool-15-thread-1;INITIALIZATION;-1;82;0;1675070572330;4.145542
pool-15-thread-1;APPROXIMATION;-1;82;1;1675070572335;3.128291
pool-15-thread-1;APPROXIMATION;-1;82;2;1675070572339;3.333791
pool-15-thread-1;HALTED;-1;82;3;1675070572343;3.404292
pool-15-thread-1;INITIALIZATION;-1;83;0;1675070572453;3.717917
pool-15-thread-1;APPROXIMATION;-1;83;1;1675070572457;3.813416
pool-15-thread-1;APPROXIMATION;-1;83;2;1675070572462;3.5615
pool-15-thread-1;HALTED;-1;83;3;1675070572466;3.125833
pool-15-thread-1;INITIALIZATION;-1;84;0;1675070572571;4.463958
pool-15-thread-1;APPROXIMATION;-1;84;1;1675070572576;3.959416
pool-15-thread-1;APPROXIMATION;-1;84;2;1675070572581;3.528625
pool-15-thread-1;HALTED;-1;84;3;1675070572585;3.13225
pool-15-thread-1;INITIALIZATION;-1;85;0;1675070572714;6.365584
pool-15-thread-1;APPROXIMATION;-1;85;1;1675070572722;4.037542
pool-15-thread-1;APPROXIMATION;-1;85;2;1675070572727;3.017
pool-15-thread-1;HALTED;-1;85;3;1675070572730;3.64575
pool-15-thread-1;INITIALIZATION;-1;86;0;1675070572840;2.768417
pool-15-thread-1;APPROXIMATION;-1;86;1;1675070572843;3.393959
pool-15-thread-1;APPROXIMATION;-1;86;2;1675070572847;2.635875
pool-15-thread-1;HALTED;-1;86;3;1675070572850;2.315708
pool-15-thread-1;INITIALIZATION;-1;87;0;1675070572959;3.696375
pool-15-thread-1;APPROXIMATION;-1;87;1;1675070572964;3.384666
pool-15-thread-1;APPROXIMATION;-1;87;2;1675070572968;3.507292
pool-15-thread-1;HALTED;-1;87;3;1675070572972;3.400417
pool-15-thread-1;INITIALIZATION;-1;88;0;1675070573082;10.386542
pool-15-thread-1;APPROXIMATION;-1;88;1;1675070573094;4.284
pool-15-thread-1;APPROXIMATION;-1;88;2;1675070573099;4.446708
pool-15-thread-1;HALTED;-1;88;3;1675070573104;2.936375
pool-15-thread-1;INITIALIZATION;-1;89;0;1675070573214;3.21375
pool-15-thread-1;APPROXIMATION;-1;89;1;1675070573219;5.297834
pool-15-thread-1;APPROXIMATION;-1;89;2;1675070573226;2.854292
pool-15-thread-1;HALTED;-1;89;3;1675070573229;3.859583
pool-15-thread-1;INITIALIZATION;-1;90;0;1675070573340;5.534917
pool-15-thread-1;APPROXIMATION;-1;90;1;1675070573347;4.000041
pool-15-thread-1;APPROXIMATION;-1;90;2;1675070573351;5.008292
pool-15-thread-1;HALTED;-1;90;3;1675070573358;6.425125
pool-15-thread-1;INITIALIZATION;-1;91;0;1675070573474;11.225292
pool-15-thread-1;APPROXIMATION;-1;91;1;1675070573486;13.921417
pool-15-thread-1;APPROXIMATION;-1;91;2;1675070573504;18.252208
pool-15-thread-1;HALTED;-1;91;3;1675070573524;14.320375
pool-15-thread-1;INITIALIZATION;-1;92;0;1675070573653;6.09275
pool-15-thread-1;APPROXIMATION;-1;92;1;1675070573663;11.160041
pool-15-thread-1;APPROXIMATION;-1;92;2;1675070573676;13.476333
pool-15-thread-1;HALTED;-1;92;3;1675070573691;14.714125
pool-15-thread-1;INITIALIZATION;-1;93;0;1675070573822;15.366416
pool-15-thread-1;APPROXIMATION;-1;93;1;1675070573842;3.102
pool-15-thread-1;APPROXIMATION;-1;93;2;1675070573845;3.219958
pool-15-thread-1;HALTED;-1;93;3;1675070573850;3.204042
pool-15-thread-1;INITIALIZATION;-1;94;0;1675070573960;10.755292
pool-15-thread-1;APPROXIMATION;-1;94;1;1675070573971;3.577084
pool-15-thread-1;APPROXIMATION;-1;94;2;1675070573975;5.567459
pool-15-thread-1;HALTED;-1;94;3;1675070573981;2.661542
pool-15-thread-1;INITIALIZATION;-1;95;0;1675070574087;4.618666
pool-15-thread-1;APPROXIMATION;-1;95;1;1675070574093;2.393792
pool-15-thread-1;APPROXIMATION;-1;95;2;1675070574096;4.912375
pool-15-thread-1;HALTED;-1;95;3;1675070574101;8.864291
pool-15-thread-1;INITIALIZATION;-1;96;0;1675070574211;3.96725
pool-15-thread-1;APPROXIMATION;-1;96;1;1675070574216;3.245709
