tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-8-thread-1;INITIALIZATION;12345;0;0;1675077127069;17.868708
pool-8-thread-2;INITIALIZATION;12347;0;0;1675077127103;12.469958
pool-8-thread-3;INITIALIZATION;12346;0;0;1675077127116;0.127875
pool-8-thread-4;APPROXIMATION;12347;0;1;1675077127117;0.112
pool-8-thread-5;APPROXIMATION;12346;0;1;1675077127117;0.076666
pool-8-thread-6;APPROXIMATION;12345;0;1;1675077127128;0.150417
pool-8-thread-7;APPROXIMATION;12345;0;2;1675077127131;0.185458
pool-8-thread-8;APPROXIMATION;12346;0;2;1675077127132;0.161958
pool-8-thread-9;APPROXIMATION;12347;0;2;1675077127133;0.102
pool-8-thread-10;APPROXIMATION;12345;0;3;1675077127133;0.248459
pool-8-thread-1;APPROXIMATION;12347;0;3;1675077127136;0.156125
pool-8-thread-2;APPROXIMATION;12346;0;3;1675077127136;0.106833
pool-8-thread-1;APPROXIMATION;12345;0;4;1675077127137;0.091542
pool-8-thread-4;APPROXIMATION;12346;0;4;1675077127138;0.089666
pool-8-thread-5;APPROXIMATION;12347;0;4;1675077127138;0.081291
pool-8-thread-6;APPROXIMATION;12345;0;5;1675077127140;0.123417
pool-8-thread-7;APPROXIMATION;12346;0;5;1675077127141;0.114834
pool-8-thread-7;APPROXIMATION;12347;0;5;1675077127142;0.163666
pool-8-thread-9;APPROXIMATION;12345;0;6;1675077127143;0.129208
pool-8-thread-9;APPROXIMATION;12346;0;6;1675077127143;0.077458
pool-8-thread-9;APPROXIMATION;12347;0;6;1675077127144;0.096041
pool-8-thread-9;APPROXIMATION;12345;0;7;1675077127146;0.125333
pool-8-thread-1;APPROXIMATION;12346;0;7;1675077127147;0.080083
pool-8-thread-4;APPROXIMATION;12347;0;7;1675077127148;0.101459
pool-8-thread-4;HALTED;12345;0;8;1675077127150;0.17975
pool-8-thread-6;HALTED;12347;0;8;1675077127151;0.092916
pool-8-thread-6;HALTED;12346;0;8;1675077127151;0.053583
