tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-12;INITIALIZATION;12345;0;0;1675077127062;4124.922333
pool-1-thread-15;INITIALIZATION;12347;0;0;1675077127101;2171.908625
pool-1-thread-16;INITIALIZATION;12348;0;0;1675077127102;167.921708
pool-1-thread-20;APPROXIMATION;12347;0;1;1675077127115;13.5375
pool-1-thread-22;APPROXIMATION;12345;0;1;1675077127125;59.392375
pool-1-thread-23;APPROXIMATION;12348;0;1;1675077127126;24.018833
pool-1-thread-26;APPROXIMATION;12345;0;2;1675077127130;4.26375
pool-1-thread-28;APPROXIMATION;12347;0;2;1675077127131;15.902417
pool-1-thread-29;APPROXIMATION;12348;0;2;1675077127132;5.694041
pool-1-thread-30;APPROXIMATION;12345;0;3;1675077127132;2.580666
pool-1-thread-1;APPROXIMATION;12348;0;3;1675077127134;2.4855
pool-1-thread-3;APPROXIMATION;12347;0;3;1675077127135;3.883625
pool-1-thread-5;APPROXIMATION;12345;0;4;1675077127136;3.319416
pool-1-thread-7;APPROXIMATION;12347;0;4;1675077127137;1.728875
pool-1-thread-10;APPROXIMATION;12348;0;4;1675077127138;3.154041
pool-1-thread-8;APPROXIMATION;12345;0;5;1675077127138;2.233916
pool-1-thread-13;APPROXIMATION;12348;0;5;1675077127139;1.700334
pool-1-thread-16;APPROXIMATION;12347;0;5;1675077127140;3.279042
pool-1-thread-17;APPROXIMATION;12345;0;6;1675077127141;3.212209
pool-1-thread-20;APPROXIMATION;12347;0;6;1675077127143;2.387584
pool-1-thread-22;APPROXIMATION;12348;0;6;1675077127143;3.880667
pool-1-thread-23;APPROXIMATION;12345;0;7;1675077127144;2.815875
pool-1-thread-26;APPROXIMATION;12348;0;7;1675077127146;2.169791
pool-1-thread-28;APPROXIMATION;12347;0;7;1675077127147;3.833375
pool-1-thread-29;HALTED;12345;0;8;1675077127147;2.824416
pool-1-thread-31;HALTED;12347;0;8;1675077127149;2.548917
pool-1-thread-32;HALTED;12348;0;8;1675077127150;4.42625
