Id;Texec;expectedH;realH;neededMessages;processedMessages
0;513.226095;15;15;400;527
1;413.159036;15;15;400;527
2;435.296285;15;15;400;527
3;216.585623;15;15;400;527
4;178.847712;15;15;400;527
5;329.21155;15;15;400;527
6;1522.832079;15;15;400;527
7;693.443912;15;15;400;527
8;328.226878;15;15;400;526
9;190.675847;15;15;400;527
10;350.004649;15;15;400;527
11;194.817654;15;15;400;527
12;265.935705;15;15;400;527
13;137.765022;15;15;400;527
14;117.565841;15;15;400;527
15;109.044628;15;15;400;527
16;101.465503;15;15;400;527
17;106.190961;15;15;400;527
18;107.970359;15;15;400;527
19;130.356429;15;15;400;527
20;129.580691;15;15;400;527
21;136.308537;15;15;400;527
22;101.328297;15;15;400;527
23;104.808059;15;15;400;527
24;88.50899;15;15;400;527
25;91.446763;15;15;400;527
26;95.205855;15;15;400;527
27;104.125949;15;15;400;527
28;97.741897;15;15;400;527
29;104.495381;15;15;400;527
30;90.471131;15;15;400;527
31;88.268236;15;15;400;527
32;90.115867;15;15;400;527
33;86.468912;15;15;400;527
34;88.685959;15;15;400;527
35;87.756517;15;15;400;527
36;89.254107;15;15;400;527
37;89.096502;15;15;400;527
38;91.511311;15;15;400;527
39;91.242151;15;15;400;527
40;84.105333;15;15;400;527
41;90.035878;15;15;400;527
42;87.953721;15;15;400;527
43;88.597525;15;15;400;527
44;90.07112;15;15;400;527
45;82.939024;15;15;400;526
46;88.621287;15;15;400;527
47;87.130845;15;15;400;527
48;88.235658;15;15;400;527
49;88.991082;15;15;400;527
50;99.143371;15;15;400;527
51;85.687713;15;15;400;527
52;85.967569;15;15;400;527
53;83.551716;15;15;400;527
54;86.358282;15;15;400;527
55;84.545706;15;15;400;527
56;105.987092;15;15;400;527
57;104.776721;15;15;400;527
58;84.451955;15;15;400;527
59;125.055405;15;15;400;527
60;188.65629;15;15;400;527
61;219.159751;15;15;400;527
62;211.158852;15;15;400;527
63;242.932183;15;15;400;527
64;117.558919;15;15;400;527
65;128.275525;15;15;400;527
66;84.349583;15;15;400;527
67;82.767158;15;15;400;527
68;87.660796;15;15;400;527
69;85.490338;15;15;400;527
70;89.750921;15;15;400;527
71;96.255134;15;15;400;527
72;86.264873;15;15;400;527
73;83.372595;15;15;400;527
74;85.248066;15;15;400;527
75;85.099518;15;15;400;527
76;81.931865;15;15;400;527
77;85.430635;15;15;400;527
78;90.239045;15;15;400;527
79;90.605368;15;15;400;527
80;84.89392;15;15;400;527
81;83.992513;15;15;400;527
82;87.487633;15;15;400;527
83;86.000069;15;15;400;527
84;82.764759;15;15;400;527
85;82.803392;15;15;400;527
86;83.611729;15;15;400;527
87;79.723581;15;15;400;527
88;84.585834;15;15;400;527
89;81.978533;15;15;400;527
90;82.293952;15;15;400;527
91;81.436788;15;15;400;527
92;81.61621;15;15;400;527
93;82.286731;15;15;400;527
94;78.052611;15;15;400;527
95;81.392144;15;15;400;527
96;79.818943;15;15;400;527
97;81.422772;15;15;400;527
98;80.313362;15;15;400;527
99;81.953911;15;15;400;527
100;80.85456;15;15;400;527
101;80.766718;15;15;400;527
102;82.18589;15;15;400;527
103;81.975474;15;15;400;527
104;127.752201;15;15;400;527
105;137.760197;15;15;400;527
106;179.508097;15;15;400;527
107;180.219662;15;15;400;527
108;118.636718;15;15;400;527
109;141.106434;15;15;400;527
110;78.460414;15;15;400;527
111;82.938121;15;15;400;527
112;152.059524;15;15;400;527
113;138.702734;15;15;400;527
114;136.035659;15;15;400;527
115;126.911087;15;15;400;527
116;100.122536;15;15;400;527
117;85.619604;15;15;400;527
118;84.02618;15;15;400;527
119;84.424127;15;15;400;527
120;78.56296;15;15;400;527
121;82.683396;15;15;400;527
122;84.538149;15;15;400;527
123;83.972142;15;15;400;527
124;83.141225;15;15;400;527
125;83.053785;15;15;400;527
126;81.615685;15;15;400;527
127;82.390785;15;15;400;527
128;83.497841;15;15;400;527
129;79.007346;15;15;400;527
130;81.366575;15;15;400;527
131;80.505134;15;15;400;527
132;81.662098;15;15;400;527
133;84.3219;15;15;400;527
134;84.625122;15;15;400;527
135;81.254867;15;15;400;527
136;81.90005;15;15;400;527
137;79.540181;15;15;400;527
138;81.281532;15;15;400;527
139;79.052654;15;15;400;527
140;83.509693;15;15;400;527
141;81.246113;15;15;400;527
142;79.714525;15;15;400;527
143;82.279271;15;15;400;527
144;84.210502;15;15;400;527
145;80.566511;15;15;400;527
146;83.030239;15;15;400;527
147;81.056952;15;15;400;527
148;81.84114;15;15;400;527
149;104.212431;15;15;400;527
150;79.553782;15;15;400;527
151;79.083453;15;15;400;527
152;81.007422;15;15;400;527
153;81.454411;15;15;400;527
154;82.215543;15;15;400;527
155;81.893264;15;15;400;527
156;78.596738;15;15;400;527
157;88.718303;15;15;400;527
158;83.65237;15;15;400;527
159;82.068119;15;15;400;527
160;77.830801;15;15;400;527
161;83.473546;15;15;400;527
162;93.137861;15;15;400;527
163;80.832627;15;15;400;527
164;78.57631;15;15;400;527
165;81.23334;15;15;400;527
166;126.03723;15;15;400;527
167;94.859003;15;15;400;527
168;83.01902;15;15;400;527
169;78.80061;15;15;400;527
170;102.833878;15;15;400;527
171;78.584711;15;15;400;527
172;84.806319;15;15;400;527
173;81.634428;15;15;400;527
174;79.642916;15;15;400;527
175;80.187479;15;15;400;527
176;83.490475;15;15;400;527
177;83.520195;15;15;400;527
178;115.902659;15;15;400;527
179;105.788398;15;15;400;527
180;81.831053;15;15;400;527
181;133.073564;15;15;400;527
182;77.9826;15;15;400;527
183;80.046578;15;15;400;527
