Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;476.613875;7;7;0;36;50
1;134.226333;7;7;0;36;50
2;128.175708;7;7;0;36;50
3;91.804167;7;7;0;36;50
4;78.059875;7;7;0;36;50
5;58.42375;7;7;0;36;50
6;169.850709;7;7;0;36;50
7;71.233583;7;7;0;36;50
8;130.016167;7;7;0;36;50
9;36.208542;7;7;0;36;50
10;30.47275;7;7;0;36;50
11;78.384625;7;7;0;36;50
12;121.481625;7;7;0;36;50
13;92.489667;7;7;0;36;50
14;84.487458;7;7;0;36;50
15;194.147791;7;7;0;36;50
16;75.676958;7;7;0;36;50
17;97.634041;7;7;0;36;50
18;85.534333;7;7;0;36;50
19;111.402959;7;7;0;36;50
20;111.880333;7;7;0;42;50
21;60.922709;7;7;0;36;50
22;101.164375;7;7;0;36;50
23;104.842584;7;7;0;36;50
24;97.625833;7;7;0;36;50
25;100.151958;7;7;0;36;50
26;63.929209;7;7;0;36;50
27;43.085042;7;7;0;36;50
28;47.266584;7;7;0;36;50
29;56.560458;7;7;0;36;50
30;121.697792;7;7;0;36;50
31;75.775416;7;7;0;36;50
32;151.482041;7;7;0;36;50
33;113.939958;7;7;0;36;50
34;79.198792;7;7;0;36;50
35;68.113916;7;7;0;36;50
36;110.670209;7;7;0;36;50
37;114.375417;7;7;0;36;50
38;31.408417;7;7;0;36;50
39;109.225125;7;7;0;36;50
40;123.222959;7;7;0;36;50
41;26.186375;7;7;0;36;50
42;28.117958;7;7;0;36;50
43;110.078333;7;7;0;36;50
44;29.785875;7;7;0;36;50
45;28.478875;7;7;0;36;50
46;107.25625;7;7;0;36;50
47;21.131625;7;7;0;36;50
48;19.626625;7;7;0;36;50
49;24.495875;7;7;0;36;50
50;23.743416;7;7;0;36;50
51;139.341542;7;7;0;36;50
52;131.25425;7;7;0;36;50
53;121.234541;7;7;0;36;50
54;49.617875;7;7;0;36;50
55;45.606709;7;7;0;36;50
56;93.8015;7;7;0;36;50
57;42.067792;7;7;0;36;50
58;329.897125;7;7;0;36;50
59;27.015625;7;7;0;36;50
60;25.440458;7;7;0;36;50
61;29.748583;7;7;0;36;50
62;23.340709;7;7;0;36;50
63;21.856625;7;7;0;36;50
64;20.999041;7;7;0;36;50
65;20.06075;7;7;0;36;50
66;19.709542;7;7;0;36;50
67;24.355541;7;7;0;36;50
68;23.373584;7;7;0;36;50
69;26.381958;7;7;0;36;50
70;24.460334;7;7;0;36;50
71;21.186833;7;7;0;36;50
72;91.907083;7;7;0;36;50
73;22.771375;7;7;0;36;50
74;60.972917;7;7;0;36;50
75;28.816584;7;7;0;36;50
76;128.008583;7;7;0;36;50
77;24.619375;7;7;0;36;50
78;29.626875;7;7;0;36;50
79;24.5375;7;7;0;36;50
80;177.619291;7;7;0;36;50
