Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;104.825292;2;2;0;24;26
1;25.098792;2;2;0;24;26
2;16.704083;2;2;0;24;26
3;13.633417;2;2;0;24;26
4;24.758708;2;2;0;24;26
5;15.458125;2;2;0;24;26
6;21.15475;2;2;0;24;26
7;24.592375;2;2;0;24;26
8;20.271833;2;2;0;24;26
9;23.769042;2;2;0;24;26
10;18.976458;2;2;0;24;26
11;14.86475;2;2;0;24;26
12;11.421416;2;2;0;24;26
13;18.636292;2;2;0;24;26
14;32.421875;2;2;0;24;26
15;18.970791;2;2;0;24;26
16;15.311375;2;2;0;24;26
17;12.936417;2;2;0;24;26
18;24.995417;2;2;0;24;26
19;12.590375;2;2;0;24;26
20;9.010625;2;2;0;24;26
21;11.084042;2;2;0;24;26
22;10.108875;2;2;0;24;26
23;19.618916;2;2;0;24;26
24;11.240125;2;2;0;24;26
25;12.110209;2;2;0;24;26
26;13.039542;2;2;0;24;26
27;15.26375;2;2;0;24;26
28;26.752916;2;2;0;24;26
29;26.734625;2;2;0;24;26
30;16.22225;2;2;0;24;26
31;12.119333;2;2;0;24;26
32;11.649292;2;2;0;24;26
33;9.406458;2;2;0;24;26
34;8.784209;2;2;0;24;26
35;9.75025;2;2;0;24;26
36;14.545875;2;2;0;24;26
37;11.443584;2;2;0;24;26
38;9.769833;2;2;0;24;26
39;11.274125;2;2;0;24;26
40;11.960041;2;2;0;24;26
41;16.030209;2;2;0;24;26
42;15.27125;2;2;0;24;26
43;8.985042;2;2;0;24;26
44;11.514625;2;2;0;24;26
45;23.300917;2;2;0;24;26
46;13.518625;2;2;0;24;26
47;15.698917;2;2;0;24;26
48;9.909791;2;2;0;24;26
49;17.2335;2;2;0;24;26
50;11.837416;2;2;0;24;26
51;10.70925;2;2;0;24;26
52;12.810167;2;2;0;24;26
53;10.455292;2;2;0;24;26
54;11.392;2;2;0;24;26
55;9.581959;2;2;0;24;26
56;9.232417;2;2;0;24;26
57;8.525792;2;2;0;24;26
58;7.889584;2;2;0;24;26
59;10.3905;2;2;0;24;26
60;9.814666;2;2;0;24;26
61;15.145292;2;2;0;24;26
62;11.887875;2;2;0;24;26
63;9.182959;2;2;0;24;26
64;8.96575;2;2;0;24;26
65;9.386958;2;2;0;24;26
66;8.295625;2;2;0;24;26
67;11.413416;2;2;0;24;26
68;8.163459;2;2;0;24;26
69;7.736542;2;2;0;24;26
70;8.635417;2;2;0;24;26
71;8.821083;2;2;0;24;26
72;8.111625;2;2;0;24;26
73;10.564375;2;2;0;24;26
74;8.485834;2;2;0;24;26
75;8.202125;2;2;0;24;26
76;10.281666;2;2;0;24;26
77;8.285583;2;2;0;24;26
78;8.55075;2;2;0;24;26
79;9.2665;2;2;0;24;26
80;8.776125;2;2;0;24;26
81;14.221166;2;2;0;24;26
82;10.108042;2;2;0;24;26
83;9.57025;2;2;0;24;26
84;8.975333;2;2;0;24;26
85;8.143917;2;2;0;24;26
86;8.175917;2;2;0;24;26
87;13.184416;2;2;0;24;26
88;13.092791;2;2;0;24;26
89;8.583583;2;2;0;24;26
90;8.482875;2;2;0;24;26
91;7.797542;2;2;0;24;26
92;7.715333;2;2;0;24;26
93;11.179375;2;2;0;24;26
94;10.405083;2;2;0;24;26
95;9.29675;2;2;0;24;26
96;10.271083;2;2;0;24;26
97;7.760583;2;2;0;24;26
98;8.861209;2;2;0;24;26
99;10.976375;2;2;0;24;26
100;10.480291;2;2;0;24;26
101;12.377125;2;2;0;24;26
102;11.549125;2;2;0;24;26
103;9.086834;2;2;0;24;26
104;35.943416;2;2;0;24;26
105;23.792416;2;2;0;24;26
106;26.562875;2;2;0;24;26
107;12.272;2;2;0;24;26
108;11.967917;2;2;0;24;26
109;13.373333;2;2;0;24;26
110;7.4745;2;2;0;24;26
111;8.150375;2;2;0;24;26
112;10.076125;2;2;0;24;26
113;7.723709;2;2;0;24;26
114;12.4455;2;2;0;24;26
115;20.7455;2;2;0;24;26
116;9.342875;2;2;0;24;26
117;11.288291;2;2;0;24;26
118;8.736875;2;2;0;24;26
119;10.918542;2;2;0;24;26
120;12.748833;2;2;0;24;26
121;19.218459;2;2;0;24;26
122;16.330958;2;2;0;24;26
123;15.826958;2;2;0;24;26
124;30.621334;2;2;0;24;26
125;107.534334;2;2;0;24;26
126;12.901041;2;2;0;24;26
127;13.453833;2;2;0;24;26
128;10.114334;2;2;0;24;26
129;9.9205;2;2;0;24;26
130;9.04475;2;2;0;24;26
131;7.38875;2;2;0;24;26
132;8.774291;2;2;0;24;26
133;10.047292;2;2;0;24;26
134;6.975125;2;2;0;24;26
135;7.239209;2;2;0;24;26
136;8.564834;2;2;0;24;26
137;10.028583;2;2;0;24;26
138;10.844083;2;2;0;24;26
139;11.491416;2;2;0;24;26
140;8.680625;2;2;0;24;26
141;12.148625;2;2;0;24;26
142;11.748792;2;2;0;24;26
143;11.189708;2;2;0;24;26
144;7.463167;2;2;0;24;26
145;8.003125;2;2;0;24;26
146;6.938708;2;2;0;24;26
147;8.590333;2;2;0;24;26
148;9.747209;2;2;0;24;26
149;10.569708;2;2;0;24;26
150;8.543125;2;2;0;24;26
151;7.004917;2;2;0;24;26
152;8.592709;2;2;0;24;26
153;9.198417;2;2;0;24;26
154;7.619584;2;2;0;24;26
155;6.856583;2;2;0;24;26
156;8.086166;2;2;0;24;26
157;10.842417;2;2;0;24;26
158;7.006458;2;2;0;24;26
159;8.176208;2;2;0;24;26
160;8.370125;2;2;0;24;26
161;27.856083;2;2;0;24;26
162;7.344875;2;2;0;24;26
163;8.57375;2;2;0;24;26
164;10.377417;2;2;0;24;26
165;9.943917;2;2;0;24;26
166;7.211709;2;2;0;24;26
167;12.462875;2;2;0;24;26
168;7.401291;2;2;0;24;26
169;6.910583;2;2;0;24;26
170;6.824916;2;2;0;24;26
171;11.475083;2;2;0;24;26
172;6.615708;2;2;0;24;26
173;9.029833;2;2;0;24;26
174;84.742;2;2;0;24;26
175;97.243708;2;2;0;24;26
176;9.900458;2;2;0;24;26
177;9.807125;2;2;0;24;26
178;7.458875;2;2;0;24;26
179;8.008417;2;2;0;24;26
180;8.158917;2;2;0;24;26
181;7.177792;2;2;0;24;26
182;8.120083;2;2;0;24;26
183;7.176834;2;2;0;24;26
184;8.725125;2;2;0;24;26
185;7.740667;2;2;0;24;26
186;7.840583;2;2;0;24;26
187;8.259792;2;2;0;24;26
188;8.995125;2;2;0;24;26
189;8.8765;2;2;0;24;26
190;7.158291;2;2;0;24;26
191;52.956375;2;2;0;24;26
192;7.971667;2;2;0;24;26
193;7.553125;2;2;0;24;26
194;6.93525;2;2;0;24;26
195;6.938375;2;2;0;24;26
196;7.709209;2;2;0;24;26
197;7.698208;2;2;0;24;26
198;7.569;2;2;0;24;26
199;9.421334;2;2;0;24;26
200;6.534167;2;2;0;24;26
201;15.865667;2;2;0;24;26
202;9.797375;2;2;0;24;26
203;14.967208;2;2;0;24;26
204;7.943542;2;2;0;24;26
205;7.856125;2;2;0;24;26
206;7.014416;2;2;0;24;26
207;7.887375;2;2;0;24;26
208;10.407875;2;2;0;24;26
209;16.129375;2;2;0;24;26
210;12.156333;2;2;0;24;26
211;7.051458;2;2;0;24;26
212;7.469333;2;2;0;24;26
213;11.70275;2;2;0;24;26
214;6.456667;2;2;0;24;26
215;7.363334;2;2;0;24;26
216;6.031917;2;2;0;24;26
217;6.707792;2;2;0;24;26
218;15.144458;2;2;0;24;26
219;8.110042;2;2;0;24;26
220;8.187333;2;2;0;24;26
221;7.302584;2;2;0;24;26
222;6.757042;2;2;0;24;26
223;8.889416;2;2;0;24;26
224;7.351;2;2;0;24;26
225;6.802542;2;2;0;24;26
226;7.473;2;2;0;24;26
227;7.553125;2;2;0;24;26
228;7.426209;2;2;0;24;26
229;10.516291;2;2;0;24;26
230;7.556375;2;2;0;24;26
231;7.485458;2;2;0;24;26
232;10.099208;2;2;0;24;26
233;7.14225;2;2;0;24;26
234;7.278125;2;2;0;24;26
235;8.155167;2;2;0;24;26
236;9.415125;2;2;0;24;26
237;6.641459;2;2;0;24;26
238;7.590375;2;2;0;24;26
239;6.566166;2;2;0;24;26
240;8.484833;2;2;0;24;26
241;25.279041;2;2;0;24;26
242;13.3515;2;2;0;24;26
243;6.545458;2;2;0;24;26
244;9.799791;2;2;0;24;26
245;9.028333;2;2;0;24;26
246;18.88075;2;2;0;24;26
247;6.747083;2;2;0;24;26
248;8.173958;2;2;0;24;26
249;6.83525;2;2;0;24;26
250;8.00825;2;2;0;24;26
251;7.865667;2;2;0;24;26
252;7.631417;2;2;0;24;26
253;6.558333;2;2;0;24;26
254;6.65325;2;2;0;24;26
255;16.796667;2;2;0;24;26
256;13.883125;2;2;0;24;26
257;14.782791;2;2;0;24;26
258;10.338292;2;2;0;24;26
259;11.201792;2;2;0;24;26
260;6.663667;2;2;0;24;26
261;7.094542;2;2;0;24;26
262;7.992334;2;2;0;24;26
263;10.486458;2;2;0;24;26
264;6.849209;2;2;0;24;26
265;7.987125;2;2;0;24;26
266;7.511708;2;2;0;24;26
267;6.767833;2;2;0;24;26
268;10.496541;2;2;0;24;26
269;21.773792;2;2;0;24;26
270;31.2285;2;2;0;24;26
271;8.01875;2;2;0;24;26
272;7.484375;2;2;0;24;26
273;9.990458;2;2;0;24;26
274;19.8615;2;2;0;24;26
275;7.009958;2;2;0;24;26
276;7.118458;2;2;0;24;26
277;6.279667;2;2;0;24;26
278;5.889042;2;2;0;24;26
279;12.219166;2;2;0;24;26
280;9.068542;2;2;0;24;26
281;7.380459;2;2;0;24;26
282;6.047583;2;2;0;24;26
283;7.312167;2;2;0;24;26
284;11.868583;2;2;0;24;26
285;8.065709;2;2;0;24;26
286;6.307875;2;2;0;24;26
287;6.380458;2;2;0;24;26
288;6.234917;2;2;0;24;26
289;7.61925;2;2;0;24;26
290;10.694625;2;2;0;24;26
291;6.642917;2;2;0;24;26
292;9.130708;2;2;0;24;26
293;7.375083;2;2;0;24;26
294;6.382709;2;2;0;24;26
295;7.389083;2;2;0;24;26
296;8.454958;2;2;0;24;26
297;6.145916;2;2;0;24;26
298;7.351542;2;2;0;24;26
299;7.16;2;2;0;24;26
