Id;StartingWallTime;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
43;2023-02-27T11:37:53.396888000;9.627625;2;2;0;24;27
44;2023-02-27T11:37:53.508627000;12.326666;2;2;0;24;27
45;2023-02-27T11:37:53.621626000;24.144625;2;2;0;24;27
46;2023-02-27T11:37:53.750901000;14.04325;2;2;0;24;27
47;2023-02-27T11:37:53.869291000;16.295708;2;2;0;24;27
48;2023-02-27T11:37:53.987072000;11.154125;2;2;0;24;27
49;2023-02-27T11:37:54.103322000;18.097375;2;2;0;24;27
50;2023-02-27T11:37:54.223386000;12.389083;2;2;0;24;27
51;2023-02-27T11:37:54.340664000;10.626916;2;2;0;24;27
52;2023-02-27T11:37:54.455579000;13.605041;2;2;0;24;27
53;2023-02-27T11:37:54.574285000;11.4145;2;2;0;24;27
54;2023-02-27T11:37:54.690861000;12.125291;2;2;0;24;27
55;2023-02-27T11:37:54.807187000;10.24575;2;2;0;24;27
56;2023-02-27T11:37:54.922492000;9.892958;2;2;0;24;27
57;2023-02-27T11:37:55.037509000;8.990083;2;2;0;24;27
58;2023-02-27T11:37:55.151591000;8.561333;2;2;0;24;27
59;2023-02-27T11:37:55.263397000;10.888083;2;2;0;24;27
60;2023-02-27T11:37:55.378923000;10.54125;2;2;0;24;27
61;2023-02-27T11:37:55.491931000;15.700958;2;2;0;24;27
62;2023-02-27T11:37:55.612743000;12.524125;2;2;0;24;27
63;2023-02-27T11:37:55.726029000;9.671958;2;2;0;24;27
64;2023-02-27T11:37:55.837888000;9.403292;2;2;0;24;27
65;2023-02-27T11:37:55.952417000;10.343083;2;2;0;24;27
66;2023-02-27T11:37:56.065503000;9.012083;2;2;0;24;27
67;2023-02-27T11:37:56.179646000;12.193417;2;2;0;24;27
68;2023-02-27T11:37:56.292850000;8.596709;2;2;0;24;27
69;2023-02-27T11:37:56.406551000;8.3275;2;2;0;24;27
70;2023-02-27T11:37:56.519943000;9.315166;2;2;0;24;27
71;2023-02-27T11:37:56.631324000;9.370625;2;2;0;24;27
72;2023-02-27T11:37:56.745753000;8.26225;2;2;0;24;27
73;2023-02-27T11:37:56.858768000;11.057458;2;2;0;24;27
74;2023-02-27T11:37:56.974940000;9.267083;2;2;0;24;27
75;2023-02-27T11:37:57.088256000;8.948792;2;2;0;24;27
76;2023-02-27T11:37:57.202341000;10.735416;2;2;0;24;27
77;2023-02-27T11:37:57.313472000;8.569834;2;2;0;24;27
78;2023-02-27T11:37:57.427153000;8.978292;2;2;0;24;27
79;2023-02-27T11:37:57.540035000;9.698625;2;2;0;24;27
80;2023-02-27T11:37:57.654832000;9.288625;2;2;0;24;27
81;2023-02-27T11:37:57.764325000;14.589166;2;2;0;24;27
82;2023-02-27T11:37:57.884074000;10.84025;2;2;0;24;27
83;2023-02-27T11:37:58.000024000;10.463667;2;2;0;24;27
84;2023-02-27T11:37:58.113573000;9.768584;2;2;0;24;27
85;2023-02-27T11:37:58.228400000;8.929666;2;2;0;24;27
86;2023-02-27T11:37:58.342420000;8.582833;2;2;0;24;27
87;2023-02-27T11:37:58.451528000;14.140917;2;2;0;24;27
88;2023-02-27T11:37:58.567238000;13.858583;2;2;0;24;27
89;2023-02-27T11:37:58.685171000;9.256917;2;2;0;24;27
90;2023-02-27T11:37:58.799569000;9.703541;2;2;0;24;27
91;2023-02-27T11:37:58.914439000;8.480458;2;2;0;24;27
92;2023-02-27T11:37:59.027973000;8.405458;2;2;0;24;27
93;2023-02-27T11:37:59.141452000;11.688958;2;2;0;24;27
94;2023-02-27T11:37:59.254694000;11.090833;2;2;0;24;27
95;2023-02-27T11:37:59.370875000;10.335583;2;2;0;24;27
96;2023-02-27T11:37:59.486296000;10.821958;2;2;0;24;27
97;2023-02-27T11:37:59.602233000;8.194292;2;2;0;24;27
98;2023-02-27T11:37:59.715490000;9.204291;2;2;0;24;27
99;2023-02-27T11:37:59.829736000;11.359833;2;2;0;24;27
100;2023-02-27T11:37:59.941783000;11.525833;2;2;0;24;27
101;2023-02-27T11:38:00.053802000;12.746792;2;2;0;24;27
102;2023-02-27T11:38:00.168443000;12.2875;2;2;0;24;27
103;2023-02-27T11:38:00.282815000;9.783875;2;2;0;24;27
104;2023-02-27T11:38:00.397720000;36.022625;2;2;0;24;27
105;2023-02-27T11:38:00.538830000;24.591167;2;2;0;24;27
106;2023-02-27T11:38:00.665252000;27.367584;2;2;0;24;27
107;2023-02-27T11:38:00.796300000;13.000375;2;2;0;24;27
108;2023-02-27T11:38:00.914382000;12.488125;2;2;0;24;27
109;2023-02-27T11:38:01.028392000;13.9875;2;2;0;24;27
110;2023-02-27T11:38:01.144098000;7.985833;2;2;0;24;27
111;2023-02-27T11:38:01.257142000;9.030166;2;2;0;24;27
112;2023-02-27T11:38:01.371402000;10.639875;2;2;0;24;27
113;2023-02-27T11:38:01.484299000;8.357459;2;2;0;24;27
114;2023-02-27T11:38:01.597727000;13.002292;2;2;0;24;27
115;2023-02-27T11:38:01.712455000;21.165084;2;2;0;24;27
116;2023-02-27T11:38:01.834727000;9.873541;2;2;0;24;27
117;2023-02-27T11:38:01.949732000;11.648375;2;2;0;24;27
118;2023-02-27T11:38:02.066053000;9.411083;2;2;0;24;27
119;2023-02-27T11:38:02.180514000;11.181875;2;2;0;24;27
120;2023-02-27T11:38:02.292730000;13.287709;2;2;0;24;27
121;2023-02-27T11:38:02.408255000;20.4535;2;2;0;24;27
122;2023-02-27T11:38:02.533538000;17.346917;2;2;0;24;27
123;2023-02-27T11:38:02.655866000;16.226958;2;2;0;24;27
124;2023-02-27T11:38:02.777169000;31.664333;2;2;0;24;27
125;2023-02-27T11:38:02.972675000;122.15375;2;2;0;24;27
126;2023-02-27T11:38:03.197629000;13.685167;2;2;0;24;27
127;2023-02-27T11:38:03.316442000;14.607708;2;2;0;24;27
128;2023-02-27T11:38:03.436183000;10.756084;2;2;0;24;27
129;2023-02-27T11:38:03.551610000;10.791917;2;2;0;24;27
130;2023-02-27T11:38:03.667466000;9.320583;2;2;0;24;27
131;2023-02-27T11:38:03.778850000;8.067;2;2;0;24;27
132;2023-02-27T11:38:03.889221000;9.729917;2;2;0;24;27
133;2023-02-27T11:38:03.999404000;11.776334;2;2;0;24;27
134;2023-02-27T11:38:04.115353000;8.1015;2;2;0;24;27
135;2023-02-27T11:38:04.228528000;7.556;2;2;0;24;27
136;2023-02-27T11:38:04.341179000;9.913541;2;2;0;24;27
137;2023-02-27T11:38:04.456165000;10.776292;2;2;0;24;27
138;2023-02-27T11:38:04.572006000;11.850084;2;2;0;24;27
139;2023-02-27T11:38:04.688943000;12.334625;2;2;0;24;27
140;2023-02-27T11:38:04.806358000;9.297167;2;2;0;24;27
141;2023-02-27T11:38:04.920750000;12.801792;2;2;0;24;27
142;2023-02-27T11:38:05.034826000;12.273083;2;2;0;24;27
143;2023-02-27T11:38:05.152249000;11.527959;2;2;0;24;27
144;2023-02-27T11:38:05.268832000;7.994083;2;2;0;24;27
145;2023-02-27T11:38:05.381923000;8.307084;2;2;0;24;27
146;2023-02-27T11:38:05.495320000;7.314625;2;2;0;24;27
147;2023-02-27T11:38:05.607698000;9.370167;2;2;0;24;27
148;2023-02-27T11:38:05.721073000;10.096792;2;2;0;24;27
149;2023-02-27T11:38:05.835217000;11.124583;2;2;0;24;27
150;2023-02-27T11:38:05.951398000;9.078625;2;2;0;24;27
151;2023-02-27T11:38:06.065572000;7.52025;2;2;0;24;27
152;2023-02-27T11:38:06.177153000;9.207042;2;2;0;24;27
153;2023-02-27T11:38:06.291482000;9.582459;2;2;0;24;27
154;2023-02-27T11:38:06.406163000;8.049625;2;2;0;24;27
155;2023-02-27T11:38:06.519275000;7.803958;2;2;0;24;27
156;2023-02-27T11:38:06.627653000;8.667;2;2;0;24;27
157;2023-02-27T11:38:06.741427000;11.518583;2;2;0;24;27
158;2023-02-27T11:38:06.855117000;7.792958;2;2;0;24;27
159;2023-02-27T11:38:06.968045000;8.670125;2;2;0;24;27
160;2023-02-27T11:38:07.080075000;9.127375;2;2;0;24;27
161;2023-02-27T11:38:07.191328000;28.476083;2;2;0;24;27
162;2023-02-27T11:38:07.324928000;7.893084;2;2;0;24;27
163;2023-02-27T11:38:07.437936000;8.623916;2;2;0;24;27
164;2023-02-27T11:38:07.551670000;11.070458;2;2;0;24;27
165;2023-02-27T11:38:07.667841000;10.429708;2;2;0;24;27
166;2023-02-27T11:38:07.783343000;7.766833;2;2;0;24;27
167;2023-02-27T11:38:07.891753000;13.1655;2;2;0;24;27
168;2023-02-27T11:38:08.008420000;8.329292;2;2;0;24;27
169;2023-02-27T11:38:08.121821000;7.6385;2;2;0;24;27
170;2023-02-27T11:38:08.234513000;7.304708;2;2;0;24;27
171;2023-02-27T11:38:08.346868000;11.915708;2;2;0;24;27
172;2023-02-27T11:38:08.463887000;7.006375;2;2;0;24;27
173;2023-02-27T11:38:08.575944000;9.562667;2;2;0;24;27
174;2023-02-27T11:38:08.689721000;85.690292;2;2;0;24;27
175;2023-02-27T11:38:08.885674000;96.384708;2;2;0;24;27
176;2023-02-27T11:38:09.086122000;11.044166;2;2;0;24;27
177;2023-02-27T11:38:09.201780000;10.533333;2;2;0;24;27
178;2023-02-27T11:38:09.313235000;8.1775;2;2;0;24;27
179;2023-02-27T11:38:09.426215000;8.676875;2;2;0;24;27
180;2023-02-27T11:38:09.539962000;9.020209;2;2;0;24;27
181;2023-02-27T11:38:09.654090000;7.729667;2;2;0;24;27
182;2023-02-27T11:38:09.765316000;9.073584;2;2;0;24;27
183;2023-02-27T11:38:09.879441000;8.141125;2;2;0;24;27
184;2023-02-27T11:38:09.992689000;9.281333;2;2;0;24;27
185;2023-02-27T11:38:10.107127000;8.114125;2;2;0;24;27
186;2023-02-27T11:38:10.215739000;8.607166;2;2;0;24;27
187;2023-02-27T11:38:10.329404000;8.873291;2;2;0;24;27
188;2023-02-27T11:38:10.442381000;9.500584;2;2;0;24;27
189;2023-02-27T11:38:10.555352000;9.701625;2;2;0;24;27
190;2023-02-27T11:38:10.666978000;7.668875;2;2;0;24;27
191;2023-02-27T11:38:10.778936000;63.524917;2;2;0;24;27
192;2023-02-27T11:38:10.947553000;8.792667;2;2;0;24;27
193;2023-02-27T11:38:11.059802000;7.957375;2;2;0;24;27
194;2023-02-27T11:38:11.170341000;7.410167;2;2;0;24;27
195;2023-02-27T11:38:11.278358000;7.703583;2;2;0;24;27
196;2023-02-27T11:38:11.391138000;8.7905;2;2;0;24;27
197;2023-02-27T11:38:11.500556000;8.361458;2;2;0;24;27
198;2023-02-27T11:38:11.613962000;7.922292;2;2;0;24;27
199;2023-02-27T11:38:11.723083000;9.811625;2;2;0;24;27
200;2023-02-27T11:38:11.837981000;6.883334;2;2;0;24;27
201;2023-02-27T11:38:11.950016000;16.3525;2;2;0;24;27
202;2023-02-27T11:38:12.069195000;9.915167;2;2;0;24;27
203;2023-02-27T11:38:12.181995000;15.521875;2;2;0;24;27
204;2023-02-27T11:38:12.301991000;8.686208;2;2;0;24;27
205;2023-02-27T11:38:12.415663000;8.497833;2;2;0;24;27
206;2023-02-27T11:38:12.529214000;7.598833;2;2;0;24;27
207;2023-02-27T11:38:12.641664000;8.436;2;2;0;24;27
208;2023-02-27T11:38:12.755144000;10.91325;2;2;0;24;27
209;2023-02-27T11:38:12.869499000;16.839667;2;2;0;24;27
210;2023-02-27T11:38:12.988985000;12.980375;2;2;0;24;27
211;2023-02-27T11:38:13.103526000;7.827916;2;2;0;24;27
212;2023-02-27T11:38:13.216428000;9.103625;2;2;0;24;27
213;2023-02-27T11:38:13.330581000;12.01475;2;2;0;24;27
214;2023-02-27T11:38:13.442807000;6.964833;2;2;0;24;27
215;2023-02-27T11:38:13.553223000;8.16675;2;2;0;24;27
216;2023-02-27T11:38:13.666474000;6.564458;2;2;0;24;27
217;2023-02-27T11:38:13.778096000;7.2805;2;2;0;24;27
218;2023-02-27T11:38:13.892456000;25.76225;2;2;0;24;27
219;2023-02-27T11:38:14.020115000;9.05125;2;2;0;24;27
220;2023-02-27T11:38:14.134264000;8.675083;2;2;0;24;27
221;2023-02-27T11:38:14.248003000;7.839625;2;2;0;24;27
222;2023-02-27T11:38:14.356871000;7.1095;2;2;0;24;27
223;2023-02-27T11:38:14.464157000;9.473334;2;2;0;24;27
224;2023-02-27T11:38:14.578723000;7.786334;2;2;0;24;27
225;2023-02-27T11:38:14.691604000;7.208917;2;2;0;24;27
226;2023-02-27T11:38:14.803937000;8.35925;2;2;0;24;27
227;2023-02-27T11:38:14.913447000;8.322333;2;2;0;24;27
228;2023-02-27T11:38:15.026851000;7.941417;2;2;0;24;27
229;2023-02-27T11:38:15.136453000;10.899583;2;2;0;24;27
230;2023-02-27T11:38:15.250177000;8.045791;2;2;0;24;27
231;2023-02-27T11:38:15.358681000;8.174167;2;2;0;24;27
232;2023-02-27T11:38:15.467866000;10.718834;2;2;0;24;27
233;2023-02-27T11:38:15.583634000;7.830125;2;2;0;24;27
234;2023-02-27T11:38:15.696552000;7.877458;2;2;0;24;27
235;2023-02-27T11:38:15.805806000;8.613834;2;2;0;24;27
236;2023-02-27T11:38:15.919463000;10.393625;2;2;0;24;27
237;2023-02-27T11:38:16.033726000;7.4745;2;2;0;24;27
238;2023-02-27T11:38:16.145745000;8.055916;2;2;0;24;27
239;2023-02-27T11:38:16.258743000;6.918959;2;2;0;24;27
240;2023-02-27T11:38:16.370712000;9.180625;2;2;0;24;27
241;2023-02-27T11:38:16.485079000;19.556292;2;2;0;24;27
242;2023-02-27T11:38:16.609724000;14.00025;2;2;0;24;27
243;2023-02-27T11:38:16.728817000;7.097209;2;2;0;24;27
244;2023-02-27T11:38:16.836802000;10.138667;2;2;0;24;27
245;2023-02-27T11:38:16.949069000;9.310125;2;2;0;24;27
246;2023-02-27T11:38:17.059516000;19.400375;2;2;0;24;27
247;2023-02-27T11:38:17.184003000;7.288667;2;2;0;24;27
248;2023-02-27T11:38:17.296302000;8.829375;2;2;0;24;27
249;2023-02-27T11:38:17.409840000;7.281958;2;2;0;24;27
250;2023-02-27T11:38:17.519698000;8.754792;2;2;0;24;27
251;2023-02-27T11:38:17.633565000;8.500833;2;2;0;24;27
252;2023-02-27T11:38:17.747109000;8.100625;2;2;0;24;27
253;2023-02-27T11:38:17.860320000;7.495416;2;2;0;24;27
254;2023-02-27T11:38:17.972938000;7.10975;2;2;0;24;27
255;2023-02-27T11:38:18.085211000;17.095541;2;2;0;24;27
256;2023-02-27T11:38:18.202651000;14.789;2;2;0;24;27
257;2023-02-27T11:38:18.328535000;15.638375;2;2;0;24;27
258;2023-02-27T11:38:18.444426000;11.189791;2;2;0;24;27
259;2023-02-27T11:38:18.557162000;12.019833;2;2;0;24;27
260;2023-02-27T11:38:18.674090000;7.12075;2;2;0;24;27
261;2023-02-27T11:38:18.786297000;7.201083;2;2;0;24;27
262;2023-02-27T11:38:18.898564000;8.401917;2;2;0;24;27
263;2023-02-27T11:38:19.012086000;10.820708;2;2;0;24;27
264;2023-02-27T11:38:19.127976000;7.256542;2;2;0;24;27
265;2023-02-27T11:38:19.239141000;9.267541;2;2;0;24;27
266;2023-02-27T11:38:19.353507000;7.895708;2;2;0;24;27
267;2023-02-27T11:38:19.463228000;7.327917;2;2;0;24;27
268;2023-02-27T11:38:19.575702000;10.903292;2;2;0;24;27
269;2023-02-27T11:38:19.688549000;22.430083;2;2;0;24;27
270;2023-02-27T11:38:19.817712000;32.011375;2;2;0;24;27
271;2023-02-27T11:38:19.954771000;8.668542;2;2;0;24;27
272;2023-02-27T11:38:20.068517000;8.094042;2;2;0;24;27
273;2023-02-27T11:38:20.181298000;10.745709;2;2;0;24;27
274;2023-02-27T11:38:20.296020000;20.355541;2;2;0;24;27
275;2023-02-27T11:38:20.421533000;7.374083;2;2;0;24;27
276;2023-02-27T11:38:20.533997000;7.645291;2;2;0;24;27
277;2023-02-27T11:38:20.646690000;6.739625;2;2;0;24;27
278;2023-02-27T11:38:20.758472000;6.623416;2;2;0;24;27
279;2023-02-27T11:38:20.868417000;12.737292;2;2;0;24;27
280;2023-02-27T11:38:20.985099000;9.771667;2;2;0;24;27
281;2023-02-27T11:38:21.095001000;8.106833;2;2;0;24;27
282;2023-02-27T11:38:21.208183000;6.410875;2;2;0;24;27
283;2023-02-27T11:38:21.319662000;7.920958;2;2;0;24;27
284;2023-02-27T11:38:21.432677000;12.178667;2;2;0;24;27
285;2023-02-27T11:38:21.548701000;8.726209;2;2;0;24;27
286;2023-02-27T11:38:21.662524000;7.069875;2;2;0;24;27
287;2023-02-27T11:38:21.772829000;6.655458;2;2;0;24;27
288;2023-02-27T11:38:21.881730000;6.735834;2;2;0;24;27
289;2023-02-27T11:38:21.993589000;8.406584;2;2;0;24;27
290;2023-02-27T11:38:22.106493000;11.106208;2;2;0;24;27
291;2023-02-27T11:38:22.218748000;6.951959;2;2;0;24;27
292;2023-02-27T11:38:22.329985000;8.192167;2;2;0;24;27
293;2023-02-27T11:38:22.439556000;7.834875;2;2;0;24;27
294;2023-02-27T11:38:22.552510000;6.798458;2;2;0;24;27
295;2023-02-27T11:38:22.664384000;7.647542;2;2;0;24;27
296;2023-02-27T11:38:22.777147000;8.728167;2;2;0;24;27
297;2023-02-27T11:38:22.887140000;6.579917;2;2;0;24;27
298;2023-02-27T11:38:22.998793000;7.658916;2;2;0;24;27
299;2023-02-27T11:38:23.111521000;7.620167;2;2;0;24;27
