Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;107.918167;2;2;0;24;26
1;24.151;2;2;0;24;26
2;16.173041;2;2;0;24;26
3;13.780125;2;2;0;24;26
4;24.24075;2;2;0;24;26
5;14.721584;2;2;0;24;26
6;20.59975;2;2;0;24;26
7;25.007958;2;2;0;24;26
8;20.506;2;2;0;24;26
9;23.639209;2;2;0;24;26
10;18.931083;2;2;0;24;26
11;14.826083;2;2;0;24;26
12;11.168708;2;2;0;24;26
13;19.257583;2;2;0;24;26
14;31.329042;2;2;0;24;26
15;18.802084;2;2;0;24;26
16;15.293708;2;2;0;24;26
17;12.8715;2;2;0;24;26
18;25.461458;2;2;0;24;26
19;12.683875;2;2;0;24;26
20;8.842333;2;2;0;24;26
21;11.081792;2;2;0;24;26
22;10.012875;2;2;0;24;26
23;19.195625;2;2;0;24;26
24;11.129667;2;2;0;24;26
25;12.066709;2;2;0;24;26
26;13.055334;2;2;0;24;26
27;14.7945;2;2;0;24;26
28;26.070792;2;2;0;24;26
29;26.948583;2;2;0;24;26
30;16.325042;2;2;0;24;26
31;12.2115;2;2;0;24;26
32;11.700083;2;2;0;24;26
33;9.047875;2;2;0;24;26
34;8.383083;2;2;0;24;26
35;9.930125;2;2;0;24;26
36;14.485666;2;2;0;24;26
37;11.262041;2;2;0;24;26
38;9.619583;2;2;0;24;26
39;10.38275;2;2;0;24;26
40;11.926625;2;2;0;24;26
41;16.27925;2;2;0;24;26
42;15.130083;2;2;0;24;26
43;9.003958;2;2;0;24;26
44;11.325333;2;2;0;24;26
45;23.27775;2;2;0;24;26
46;13.257417;2;2;0;24;26
47;15.758875;2;2;0;24;26
48;10.240125;2;2;0;24;26
49;17.403208;2;2;0;24;26
50;11.488041;2;2;0;24;26
51;10.59375;2;2;0;24;26
52;12.625166;2;2;0;24;26
53;10.534125;2;2;0;24;26
54;11.378084;2;2;0;24;26
55;9.439083;2;2;0;24;26
56;9.207375;2;2;0;24;26
57;8.242083;2;2;0;24;26
58;7.986083;2;2;0;24;26
59;10.240458;2;2;0;24;26
60;9.697709;2;2;0;24;26
61;14.897708;2;2;0;24;26
62;11.946458;2;2;0;24;26
63;9.123417;2;2;0;24;26
64;8.65925;2;2;0;24;26
65;9.267083;2;2;0;24;26
66;8.074333;2;2;0;24;26
67;11.45175;2;2;0;24;26
68;7.701542;2;2;0;24;26
69;7.696917;2;2;0;24;26
70;8.658375;2;2;0;24;26
71;8.34575;2;2;0;24;26
72;7.789833;2;2;0;24;26
73;11.085042;2;2;0;24;26
74;8.56625;2;2;0;24;26
75;8.374625;2;2;0;24;26
76;10.229584;2;2;0;24;26
77;8.122375;2;2;0;24;26
78;8.242708;2;2;0;24;26
79;9.159834;2;2;0;24;26
80;8.262375;2;2;0;24;26
81;14.178667;2;2;0;24;26
82;10.006791;2;2;0;24;26
83;9.485417;2;2;0;24;26
84;9.276084;2;2;0;24;26
85;7.992667;2;2;0;24;26
86;8.021833;2;2;0;24;26
87;13.0475;2;2;0;24;26
88;12.960583;2;2;0;24;26
89;8.538208;2;2;0;24;26
90;8.54425;2;2;0;24;26
91;7.728625;2;2;0;24;26
92;7.574333;2;2;0;24;26
93;11.307167;2;2;0;24;26
94;9.955;2;2;0;24;26
95;9.189791;2;2;0;24;26
96;10.251041;2;2;0;24;26
97;7.679833;2;2;0;24;26
98;8.333709;2;2;0;24;26
99;12.986875;2;2;0;24;26
100;10.545125;2;2;0;24;26
101;12.442084;2;2;0;24;26
102;11.817042;2;2;0;24;26
103;8.900916;2;2;0;24;26
104;35.847334;2;2;0;24;26
105;23.160875;2;2;0;24;26
106;26.459583;2;2;0;24;26
107;11.94375;2;2;0;24;26
108;11.84125;2;2;0;24;26
109;13.289833;2;2;0;24;26
110;7.387666;2;2;0;24;26
111;8.115708;2;2;0;24;26
112;9.689375;2;2;0;24;26
113;7.79;2;2;0;24;26
114;12.350667;2;2;0;24;26
115;20.381167;2;2;0;24;26
116;9.453084;2;2;0;24;26
117;11.22075;2;2;0;24;26
118;8.720167;2;2;0;24;26
119;10.785791;2;2;0;24;26
120;13.398959;2;2;0;24;26
121;19.127167;2;2;0;24;26
122;16.338125;2;2;0;24;26
123;15.410875;2;2;0;24;26
124;25.268709;2;2;0;24;26
125;90.59575;2;2;0;24;26
126;13.028875;2;2;0;24;26
127;13.698959;2;2;0;24;26
128;10.023541;2;2;0;24;26
129;9.963917;2;2;0;24;26
130;8.898375;2;2;0;24;26
131;7.351625;2;2;0;24;26
132;8.589917;2;2;0;24;26
133;11.369708;2;2;0;24;26
134;6.726375;2;2;0;24;26
135;6.991791;2;2;0;24;26
136;7.635333;2;2;0;24;26
137;9.741625;2;2;0;24;26
138;10.803333;2;2;0;24;26
139;10.408292;2;2;0;24;26
140;8.662583;2;2;0;24;26
141;12.381917;2;2;0;24;26
142;11.386666;2;2;0;24;26
143;11.065542;2;2;0;24;26
144;7.529208;2;2;0;24;26
145;7.666875;2;2;0;24;26
146;6.672875;2;2;0;24;26
147;8.423084;2;2;0;24;26
148;9.394291;2;2;0;24;26
149;10.510792;2;2;0;24;26
150;8.473875;2;2;0;24;26
151;6.93475;2;2;0;24;26
152;8.442416;2;2;0;24;26
153;9.118708;2;2;0;24;26
154;7.552458;2;2;0;24;26
155;7.062834;2;2;0;24;26
156;8.18;2;2;0;24;26
157;10.936084;2;2;0;24;26
158;7.005417;2;2;0;24;26
159;8.125958;2;2;0;24;26
160;8.422792;2;2;0;24;26
161;16.416166;2;2;0;24;26
162;7.267708;2;2;0;24;26
163;8.720083;2;2;0;24;26
164;10.557542;2;2;0;24;26
165;9.938709;2;2;0;24;26
166;7.229792;2;2;0;24;26
167;13.233667;2;2;0;24;26
168;7.532125;2;2;0;24;26
169;7.015875;2;2;0;24;26
170;6.885834;2;2;0;24;26
171;11.311667;2;2;0;24;26
172;6.610042;2;2;0;24;26
173;8.9105;2;2;0;24;26
174;84.385208;2;2;0;24;26
175;62.590625;2;2;0;24;26
176;9.832958;2;2;0;24;26
177;9.682;2;2;0;24;26
178;7.394625;2;2;0;24;26
179;7.75525;2;2;0;24;26
180;7.8905;2;2;0;24;26
181;7.153917;2;2;0;24;26
182;8.194708;2;2;0;24;26
183;7.259542;2;2;0;24;26
184;8.132042;2;2;0;24;26
185;7.762084;2;2;0;24;26
186;7.729292;2;2;0;24;26
187;8.294667;2;2;0;24;26
188;8.835584;2;2;0;24;26
189;9.07075;2;2;0;24;26
190;6.943334;2;2;0;24;26
191;52.408125;2;2;0;24;26
192;7.856667;2;2;0;24;26
193;7.479917;2;2;0;24;26
194;6.94075;2;2;0;24;26
195;6.996375;2;2;0;24;26
196;7.508792;2;2;0;24;26
197;7.617459;2;2;0;24;26
198;6.988875;2;2;0;24;26
199;9.100833;2;2;0;24;26
200;6.451209;2;2;0;24;26
201;15.649542;2;2;0;24;26
202;9.734875;2;2;0;24;26
203;14.941958;2;2;0;24;26
204;7.68875;2;2;0;24;26
205;7.579583;2;2;0;24;26
206;6.889541;2;2;0;24;26
207;7.577125;2;2;0;24;26
208;10.35725;2;2;0;24;26
209;15.861958;2;2;0;24;26
210;12.169125;2;2;0;24;26
211;7.150209;2;2;0;24;26
212;7.526208;2;2;0;24;26
213;11.669541;2;2;0;24;26
214;6.44025;2;2;0;24;26
215;7.4755;2;2;0;24;26
216;5.872;2;2;0;24;26
217;6.872292;2;2;0;24;26
218;13.723458;2;2;0;24;26
219;8.083834;2;2;0;24;26
220;8.342625;2;2;0;24;26
221;7.37025;2;2;0;24;26
222;6.814;2;2;0;24;26
223;8.987541;2;2;0;24;26
224;7.301917;2;2;0;24;26
225;6.868834;2;2;0;24;26
226;7.342542;2;2;0;24;26
227;7.576667;2;2;0;24;26
228;7.228125;2;2;0;24;26
229;10.346;2;2;0;24;26
230;7.440375;2;2;0;24;26
231;7.256875;2;2;0;24;26
232;9.924625;2;2;0;24;26
233;6.916167;2;2;0;24;26
234;7.3795;2;2;0;24;26
235;7.954833;2;2;0;24;26
236;9.477667;2;2;0;24;26
237;6.822667;2;2;0;24;26
238;7.455167;2;2;0;24;26
239;6.527625;2;2;0;24;26
240;8.5545;2;2;0;24;26
241;25.395416;2;2;0;24;26
242;13.275042;2;2;0;24;26
243;6.616125;2;2;0;24;26
244;9.452958;2;2;0;24;26
245;8.978167;2;2;0;24;26
246;18.974708;2;2;0;24;26
247;6.751875;2;2;0;24;26
248;7.875042;2;2;0;24;26
249;6.549167;2;2;0;24;26
250;8.090583;2;2;0;24;26
251;7.8075;2;2;0;24;26
