Id;Texec;expectedH;realH;neededMessages
0;1686.133369;8;8;567
1;1530.209977;8;8;567
2;747.251489;8;8;567
3;500.235164;8;8;567
4;1999.6967;8;8;567
5;2322.040171;8;8;567
6;953.058173;8;8;567
7;390.312857;8;8;567
8;1449.260951;8;8;567
9;641.295822;8;8;567
10;981.282959;8;8;567
11;434.133816;8;8;567
12;346.861974;8;8;567
13;331.080705;8;8;567
14;338.27674;8;8;567
15;332.928188;8;8;567
16;311.81977;8;8;567
17;314.532867;8;8;567
18;312.11445;8;8;567
19;313.685534;8;8;567
20;309.226464;8;8;567
21;297.383475;8;8;567
22;328.124861;8;8;567
23;323.418548;8;8;567
24;313.305921;8;8;567
25;323.253033;8;8;567
26;293.735602;8;8;567
27;312.054627;8;8;567
28;323.838369;8;8;567
29;338.429059;8;8;567
30;323.677662;8;8;567
31;302.409961;8;8;567
32;293.83032;8;8;567
33;326.515249;8;8;567
34;326.87798;8;8;567
35;320.586878;8;8;567
36;305.918559;8;8;567
37;339.977814;8;8;567
38;356.042533;8;8;567
39;380.874328;8;8;567
40;493.775294;8;8;567
41;424.864612;8;8;567
42;444.547202;8;8;567
43;362.179926;8;8;567
44;344.338332;8;8;567
45;348.25628;8;8;567
46;331.810122;8;8;567
47;308.50324;8;8;567
48;367.903452;8;8;567
49;299.919768;8;8;567
50;377.517322;8;8;567
51;292.351671;8;8;567
52;297.701588;8;8;567
53;288.49802;8;8;567
54;281.683074;8;8;567
55;288.86596;8;8;567
56;284.584946;8;8;567
57;275.223743;8;8;567
58;280.078827;8;8;567
59;278.837926;8;8;567
60;299.360629;8;8;567
61;316.365104;8;8;567
62;298.767115;8;8;567
63;286.148657;8;8;567
64;299.53823;8;8;567
65;306.303156;8;8;567
66;275.161386;8;8;567
67;283.637119;8;8;567
68;281.575043;8;8;567
69;279.230946;8;8;567
70;268.307622;8;8;567
71;281.382466;8;8;567
72;281.011386;8;8;567
73;298.978271;8;8;567
74;281.884524;8;8;567
75;277.4229;8;8;567
76;267.098694;8;8;567
77;267.937738;8;8;567
78;312.281547;8;8;567
79;277.759991;8;8;567
80;329.911353;8;8;567
81;403.56723;8;8;567
82;299.802195;8;8;567
83;530.261742;8;8;567
84;361.429943;8;8;567
85;402.414816;8;8;567
86;430.839494;8;8;567
87;459.097943;8;8;567
88;365.379876;8;8;567
89;396.481724;8;8;567
90;374.874444;8;8;567
91;338.800767;8;8;567
92;323.002071;8;8;567
93;290.181237;8;8;567
94;276.476174;8;8;567
95;278.457075;8;8;567
96;276.143539;8;8;567
97;274.257574;8;8;567
98;279.024925;8;8;567
99;309.564706;8;8;567
100;266.851655;8;8;567
101;291.668532;8;8;567
102;274.670102;8;8;567
103;282.977278;8;8;567
104;281.787374;8;8;567
105;278.950306;8;8;567
106;271.286752;8;8;567
107;272.287212;8;8;567
108;282.501755;8;8;567
109;270.426123;8;8;567
110;277.522141;8;8;567
111;276.131001;8;8;567
112;298.110318;8;8;567
113;273.846909;8;8;567
114;281.489186;8;8;567
115;280.781842;8;8;567
116;269.40291;8;8;567
117;272.897836;8;8;567
118;288.154896;8;8;567
119;289.091888;8;8;567
120;273.639607;8;8;567
121;279.668227;8;8;567
122;280.675357;8;8;567
123;278.702432;8;8;567
124;270.287629;8;8;567
125;281.058601;8;8;567
126;283.591738;8;8;567
127;276.001336;8;8;567
128;274.512024;8;8;567
129;272.813911;8;8;567
130;298.705092;8;8;567
131;292.125759;8;8;567
132;268.487082;8;8;567
133;250.763318;8;8;567
134;274.601218;8;8;567
135;269.026077;8;8;567
136;263.440696;8;8;567
137;279.886082;8;8;567
138;275.837183;8;8;567
139;263.433745;8;8;567
140;268.320783;8;8;567
141;263.220648;8;8;567
142;258.055437;8;8;567
143;270.001781;8;8;567
144;299.707635;8;8;567
