Id;Texec;expectedH;realH;neededMessages
0;6857.323511;8;8;1143
1;3599.790992;8;8;1143
2;2883.869376;8;8;1143
3;3270.779829;8;8;1143
4;4483.887952;8;8;1143
5;4426.926718;8;8;1143
6;6019.621573;8;8;1143
7;2172.356117;8;8;1143
8;2148.027956;8;8;1143
9;1774.106749;8;8;1143
10;1789.039483;8;8;1143
11;2182.275169;8;8;1143
12;2010.944784;8;8;1143
13;1852.349059;8;8;1143
14;2046.069282;8;8;1143
15;2306.196435;8;8;1143
16;2065.286164;8;8;1143
17;1804.82699;8;8;1143
18;1836.175452;8;8;1143
19;1607.273938;8;8;1143
20;2519.770187;8;8;1143
21;1623.211432;8;8;1143
22;1863.370955;8;8;1143
23;1944.231452;8;8;1143
24;1866.867786;8;8;1143
25;1791.822465;8;8;1143
26;1624.401808;8;8;1143
27;1575.18796;8;8;1143
28;1642.430375;8;8;1143
29;1651.806779;8;8;1143
30;1943.946298;8;8;1143
31;1871.940675;8;8;1143
32;1870.761323;8;8;1143
33;1679.029184;8;8;1143
34;1713.347091;8;8;1143
35;1973.973883;8;8;1143
36;1490.136665;8;8;1143
37;2726.327271;8;8;1143
38;2262.960717;8;8;1143
39;2224.059987;8;8;1143
40;1944.733398;8;8;1143
41;2089.212851;8;8;1143
42;1821.621759;8;8;1143
43;1575.209747;8;8;1143
44;1728.497015;8;8;1143
45;1812.848914;8;8;1143
46;1782.036097;8;8;1143
47;1675.624706;8;8;1143
48;1579.216526;8;8;1143
49;2261.389721;8;8;1143
50;1451.618345;8;8;1143
51;1888.455599;8;8;1143
52;1712.665259;8;8;1143
53;1676.065853;8;8;1143
54;1561.769199;8;8;1143
55;1689.792333;8;8;1143
56;1763.022917;8;8;1143
57;1507.002317;8;8;1143
58;1602.924894;8;8;1143
59;1668.766016;8;8;1143
60;1931.547799;8;8;1143
61;1593.862493;8;8;1143
62;1936.488811;8;8;1143
63;1811.287427;8;8;1143
64;1829.98966;8;8;1143
65;1687.639206;8;8;1143
66;2296.142264;8;8;1143
67;1919.469267;8;8;1143
68;1704.997214;8;8;1143
69;1755.966157;8;8;1143
70;1903.422078;8;8;1143
71;1886.258003;8;8;1143
72;1755.596739;8;8;1143
73;1967.071652;8;8;1143
74;2164.890599;8;8;1143
75;2015.829381;8;8;1143
76;1629.382668;8;8;1143
77;1952.908518;8;8;1143
78;1826.50455;8;8;1143
79;1983.430747;8;8;1143
80;1590.674366;8;8;1143
81;1535.365895;8;8;1143
82;1745.997346;8;8;1143
83;1881.498004;8;8;1143
84;1572.4179;8;8;1143
85;1533.588051;8;8;1143
86;1635.231973;8;8;1143
87;1506.584396;8;8;1143
88;1967.808713;8;8;1143
89;1656.864966;8;8;1143
90;1686.652535;8;8;1143
91;1789.158945;8;8;1143
92;1807.530178;8;8;1143
93;1883.347173;8;8;1143
94;1971.290476;8;8;1143
95;1759.366513;8;8;1143
96;1717.666382;8;8;1143
97;1683.440196;8;8;1143
98;2099.16543;8;8;1143
99;1700.572243;8;8;1143
100;1807.033789;8;8;1143
101;1666.123165;8;8;1143
102;1614.747469;8;8;1143
103;1759.712286;8;8;1143
104;1867.066999;8;8;1143
105;2165.281014;8;8;1143
106;1842.174192;8;8;1143
107;1897.10811;8;8;1143
108;2037.458427;8;8;1143
109;1992.034427;8;8;1143
110;2008.459417;8;8;1143
111;1674.200956;8;8;1143
112;1738.648812;8;8;1143
113;2562.010099;8;8;1143
114;1915.601451;8;8;1143
115;1803.326488;8;8;1143
116;1679.988245;8;8;1143
117;1606.074366;8;8;1143
118;1701.92769;8;8;1143
119;2371.294801;8;8;1143
120;1908.44744;8;8;1143
121;1862.431054;8;8;1143
122;1942.735315;8;8;1143
123;1830.574254;8;8;1143
124;1854.968424;8;8;1143
125;1737.867801;8;8;1143
126;2023.602059;8;8;1143
127;1851.225768;8;8;1143
128;2040.329238;8;8;1143
129;2154.300775;8;8;1143
130;2394.41466;8;8;1143
131;1755.311458;8;8;1143
132;1961.109581;8;8;1143
133;1998.163538;8;8;1143
134;1910.451279;8;8;1143
135;2151.702116;8;8;1143
136;1930.644975;8;8;1143
137;2084.420749;8;8;1143
138;1847.35019;8;8;1143
139;1899.314672;8;8;1143
140;1808.964886;8;8;1143
141;1659.511594;8;8;1143
142;1916.350235;8;8;1143
143;1721.289932;8;8;1143
144;1670.844421;8;8;1143
145;2328.057846;8;8;1143
146;1937.216703;8;8;1143
147;1771.297451;8;8;1143
148;2105.585625;8;8;1143
149;1869.940624;8;8;1143
150;1748.316834;8;8;1143
151;1651.384052;8;8;1143
152;1661.877918;8;8;1143
153;1729.293855;8;8;1143
154;2048.928024;8;8;1143
155;1519.787321;8;8;1143
156;2207.117213;8;8;1143
157;1720.129938;8;8;1143
158;1777.219146;8;8;1143
159;1678.012552;8;8;1143
160;2095.862666;8;8;1143
161;1753.938709;8;8;1143
162;1601.401241;8;8;1143
163;1621.907126;8;8;1143
164;1955.891509;8;8;1143
165;1688.67704;8;8;1143
166;1770.891084;8;8;1143
167;2148.535796;8;8;1143
168;1834.583601;8;8;1143
169;1666.27794;8;8;1143
170;1705.074067;8;8;1143
171;1593.552477;8;8;1143
172;1620.03803;8;8;1143
173;2097.58662;8;8;1143
174;1636.301463;8;8;1143
175;1709.848654;8;8;1143
176;1515.906369;8;8;1143
177;2010.9839;8;8;1143
178;1807.8121;8;8;1143
179;1626.018167;8;8;1143
180;1845.520502;8;8;1143
181;1681.998944;8;8;1143
182;1890.646598;8;8;1143
183;1544.873711;8;8;1143
184;1920.342683;8;8;1143
185;1836.068263;8;8;1143
186;1756.233592;8;8;1143
187;1768.769971;8;8;1143
188;1999.575584;8;8;1143
189;1959.421342;8;8;1143
190;1998.087554;8;8;1143
191;1959.098114;8;8;1143
192;1961.226727;8;8;1143
193;1846.789935;8;8;1143
194;1961.73571;8;8;1143
195;1705.489055;8;8;1143
196;2001.281143;8;8;1143
197;1889.854233;8;8;1143
198;1854.725206;8;8;1143
199;2000.462906;8;8;1143
200;1610.381215;8;8;1143
201;1488.004837;8;8;1143
202;1752.863399;8;8;1143
203;1912.62019;8;8;1143
204;1828.2811;8;8;1143
205;1775.210268;8;8;1143
206;1959.623182;8;8;1143
207;1476.417098;8;8;1143
208;1926.14889;8;8;1143
209;1701.828267;8;8;1143
210;1950.836173;8;8;1143
211;1814.20877;8;8;1143
212;1725.669064;8;8;1143
213;1491.466985;8;8;1143
214;1552.344467;8;8;1143
215;1829.57302;8;8;1143
216;1420.6278;8;8;1143
217;1842.858483;8;8;1143
218;1784.481378;8;8;1143
219;1454.044159;8;8;1143
220;1563.092803;8;8;1143
221;1561.863827;8;8;1143
222;1661.797907;8;8;1143
223;2142.562724;8;8;1143
224;1811.305471;8;8;1143
225;1812.487947;8;8;1143
226;1636.638884;8;8;1143
227;1660.087455;8;8;1143
228;1949.616331;8;8;1143
229;1636.202173;8;8;1143
230;1469.515762;8;8;1143
231;1604.857925;8;8;1143
232;2312.776585;8;8;1143
233;2396.813644;8;8;1143
234;1743.37371;8;8;1143
235;1559.517838;8;8;1143
236;1977.006376;8;8;1143
237;1966.166281;8;8;1143
238;1835.090902;8;8;1143
239;2098.623647;8;8;1143
240;1671.964707;8;8;1143
241;1577.003162;8;8;1143
242;1720.671426;8;8;1143
243;1957.692575;8;8;1143
244;2081.616814;8;8;1143
245;1643.935541;8;8;1143
246;1658.162915;8;8;1143
247;2162.531936;8;8;1143
248;1898.604812;8;8;1143
249;1568.453124;8;8;1143
250;1794.48961;8;8;1143
251;1623.270963;8;8;1143
252;1975.171705;8;8;1143
253;1683.96487;8;8;1143
254;1977.164634;8;8;1143
255;2105.879153;8;8;1143
256;1861.294877;8;8;1143
257;2222.281554;8;8;1143
258;1614.798903;8;8;1143
259;1879.461503;8;8;1143
260;1801.527133;8;8;1143
261;1678.51074;8;8;1143
262;2035.744495;8;8;1143
263;1863.005978;8;8;1143
264;1618.327624;8;8;1143
265;1627.513684;8;8;1143
266;1594.122266;8;8;1143
267;1423.452248;8;8;1143
268;1638.724413;8;8;1143
269;2398.65301;8;8;1143
270;1804.069039;8;8;1143
271;1629.202423;8;8;1143
272;1489.824326;8;8;1143
273;1624.479633;8;8;1143
274;1966.781199;8;8;1143
275;1819.687042;8;8;1143
276;1819.639741;8;8;1143
277;1688.122552;8;8;1143
278;2010.381173;8;8;1143
279;1494.761556;8;8;1143
280;1769.465017;8;8;1143
281;2062.616598;8;8;1143
282;1602.14855;8;8;1143
283;1736.802237;8;8;1143
284;1662.252416;8;8;1143
285;1959.145652;8;8;1143
286;1991.212259;8;8;1143
287;1654.866417;8;8;1143
288;1656.846597;8;8;1143
289;1499.272427;8;8;1143
290;1540.50134;8;8;1143
291;1891.865642;8;8;1143
292;2037.078653;8;8;1143
293;1656.576433;8;8;1143
294;2032.884257;8;8;1143
295;1642.075534;8;8;1143
296;2027.712807;8;8;1143
297;1551.230384;8;8;1143
298;1891.899923;8;8;1143
299;1725.322815;8;8;1143
