Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;588.506875;10;10;0;63;70
1;59.583542;10;10;0;63;70
2;176.020375;10;10;0;63;70
3;126.042125;10;10;0;63;70
4;142.991292;10;10;0;63;70
5;181.372166;10;10;0;63;70
6;90.510916;10;10;0;63;70
7;147.296709;10;10;0;63;70
8;117.116917;10;10;0;63;70
9;139.106875;10;10;0;63;70
10;120.658708;10;10;0;63;70
11;96.429125;10;10;0;63;70
12;145.4695;10;10;0;63;70
13;158.729209;10;10;0;63;70
14;99.616958;10;10;0;63;70
15;58.646875;10;10;0;63;70
16;92.138666;10;10;0;63;70
17;47.462792;10;10;0;63;70
18;151.425375;10;10;0;63;70
19;134.842875;10;10;0;63;70
20;122.862708;10;10;0;63;70
21;102.054584;10;10;0;63;70
22;71.330542;10;10;0;63;70
23;110.414875;10;10;0;63;70
24;45.754375;10;10;0;63;70
25;100.267041;10;10;0;63;70
26;61.27875;10;10;0;63;70
27;96.530333;10;10;0;63;70
28;66.299458;10;10;0;63;70
29;94.800666;10;10;0;63;70
30;33.26525;10;10;0;63;70
31;58.647125;10;10;0;63;70
32;104.136291;10;10;0;63;70
33;41.416417;10;10;0;63;70
34;130.235417;10;10;0;63;70
35;110.325917;10;10;0;63;70
36;57.67025;10;10;0;63;70
37;117.7255;10;10;0;63;70
38;53.969875;10;10;0;63;70
39;108.386667;10;10;0;63;70
40;36.386916;10;10;0;63;70
41;42.572541;10;10;0;63;70
42;47.335875;10;10;0;63;70
43;72.889917;10;10;0;63;70
44;44.257167;10;10;0;63;70
45;83.107209;10;10;0;63;70
46;38.767125;10;10;0;63;70
47;133.454875;10;10;0;63;70
48;37.155834;10;10;0;63;70
49;36.303958;10;10;0;63;70
50;37.332083;10;10;0;63;70
51;35.951709;10;10;0;63;70
52;31.34825;10;10;0;63;70
53;53.857583;10;10;0;63;70
54;28.6135;10;10;0;63;70
55;126.921458;10;10;0;63;70
56;34.8755;10;10;0;63;70
57;35.633;10;10;0;63;70
58;56.395708;10;10;0;63;70
59;94.349292;10;10;0;63;70
60;125.92725;10;10;0;63;70
61;46.071625;10;10;0;63;70
62;162.020583;10;10;0;63;70
63;31.526709;10;10;0;63;70
64;44.265667;10;10;0;63;70
65;30.106541;10;10;0;63;70
66;32.965708;10;10;0;63;70
67;32.816333;10;10;0;63;70
68;32.49925;10;10;0;63;70
69;29.28175;10;10;0;63;70
70;161.459709;10;10;0;63;70
71;107.072584;10;10;0;63;70
72;35.972125;10;10;0;63;70
73;153.265334;10;10;0;63;70
74;129.744791;10;10;0;63;70
75;108.566208;10;10;0;63;70
76;138.6855;10;10;0;63;70
77;116.065542;10;10;0;63;70
78;57.86575;10;10;0;63;70
79;52.271125;10;10;0;63;70
80;119.262;10;10;0;63;70
81;126.445416;10;10;0;63;70
82;70.187625;10;10;0;63;70
83;56.432334;10;10;0;63;70
84;61.121125;10;10;0;63;70
85;58.250917;10;10;0;63;70
86;64.936291;10;10;0;63;70
87;44.093667;10;10;0;63;70
88;38.956625;10;10;0;63;70
89;37.079083;10;10;0;63;70
90;39.198375;10;10;0;63;70
91;35.9075;10;10;0;63;70
92;35.692959;10;10;0;63;70
93;170.105;10;10;0;63;70
94;82.84625;10;10;0;63;70
95;70.889375;10;10;0;63;70
96;97.063833;10;10;0;63;70
97;40.37225;10;10;0;63;70
98;58.59175;10;10;0;63;70
99;93.864625;10;10;0;63;70
100;32.314792;10;10;0;63;70
101;35.560125;10;10;0;63;70
102;72.292458;10;10;0;63;70
103;86.130875;10;10;0;63;70
104;130.250541;10;10;0;63;70
105;125.829334;10;10;0;63;70
106;26.534833;10;10;0;63;70
107;40.162583;10;10;0;63;70
108;28.088167;10;10;0;63;70
109;45.610084;10;10;0;63;70
110;32.449;10;10;0;63;70
111;252.38125;10;10;0;63;70
112;82.016291;10;10;0;63;70
113;115.082458;10;10;0;63;70
114;351.958875;10;10;0;63;70
115;47.147583;10;10;0;63;70
116;65.111791;10;10;0;63;70
117;76.614375;10;10;0;63;70
118;131.835;10;10;0;63;70
119;28.551625;10;10;0;63;70
120;100.390542;10;10;0;63;70
121;66.833875;10;10;0;63;70
122;133.748916;10;10;0;63;70
123;30.283917;10;10;0;63;70
124;38.6415;10;10;0;63;70
125;32.762916;10;10;0;63;70
126;34.665208;10;10;0;63;70
127;30.031542;10;10;0;63;70
128;32.452375;10;10;0;63;70
129;45.967375;10;10;0;63;70
130;33.055;10;10;0;63;70
131;128.175375;10;10;0;63;70
132;26.561792;10;10;0;63;70
133;68.842667;10;10;0;63;70
134;73.460708;10;10;0;63;70
135;76.20225;10;10;0;63;70
136;27.521334;10;10;0;63;70
137;66.1945;10;10;0;63;70
138;25.721958;10;10;0;63;70
139;23.954417;10;10;0;63;70
140;45.047166;10;10;0;63;70
141;28.715166;10;10;0;63;70
142;48.213125;10;10;0;63;70
143;76.727458;10;10;0;63;70
144;45.60925;10;10;0;63;70
145;93.235625;10;10;0;63;70
146;31.720083;10;10;0;63;70
147;34.333708;10;10;0;63;70
148;91.101542;10;10;0;63;70
149;144.902792;10;10;0;63;70
150;53.565792;10;10;0;63;70
151;124.36925;10;10;0;63;70
152;32.65325;10;10;0;63;70
153;143.893334;10;10;0;63;70
154;82.931667;10;10;0;63;70
155;80.984167;10;10;0;63;70
156;33.178042;10;10;0;63;70
157;104.626166;10;10;0;63;70
158;31.290791;10;10;0;63;70
159;27.033458;10;10;0;63;70
160;25.026583;10;10;0;63;70
161;118.707708;10;10;0;63;70
162;29.094875;10;10;0;63;70
163;26.655834;10;10;0;63;70
164;49.146;10;10;0;63;70
165;98.23775;10;10;0;63;70
166;26.131;10;10;0;63;70
167;99.236917;10;10;0;63;70
168;45.671125;10;10;0;63;70
169;125.984334;10;10;0;63;70
170;31.970667;10;10;0;63;70
171;127.504292;10;10;0;63;70
172;37.666041;10;10;0;63;70
173;114.72075;10;10;0;63;70
174;27.576792;10;10;0;63;70
175;29.574541;10;10;0;63;70
176;129.404792;10;10;0;63;70
177;28.90725;10;10;0;63;70
178;70.871833;10;10;0;63;70
179;81.258041;10;10;0;63;70
180;73.068833;10;10;0;63;70
181;89.521084;10;10;0;63;70
182;30.439667;10;10;0;63;70
183;59.244959;10;10;0;63;70
184;83.816916;10;10;0;63;70
185;37.181416;10;10;0;63;70
186;126.561875;10;10;0;63;70
187;28.588375;10;10;0;63;70
188;63.915417;10;10;0;63;70
189;88.584875;10;10;0;63;70
190;29.245375;10;10;0;63;70
191;129.594792;10;10;0;63;70
192;27.362375;10;10;0;63;70
193;82.585458;10;10;0;63;70
