Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;583.253542;10;10;0;63;70
1;57.735583;10;10;0;63;70
2;164.667333;10;10;0;63;70
3;115.343459;10;10;0;63;70
4;136.111791;10;10;0;63;70
5;170.82625;10;10;0;63;70
6;78.814792;10;10;0;63;70
7;131.839916;10;10;0;63;70
8;107.890125;10;10;0;63;70
9;110.243458;10;10;0;63;70
10;91.263375;10;10;0;63;70
11;60.773625;10;10;0;63;70
12;138.073875;10;10;0;63;70
13;138.928541;10;10;0;63;70
14;90.274042;10;10;0;63;70
15;55.926084;10;10;0;63;70
16;88.786416;10;10;0;63;70
17;45.541041;10;10;0;63;70
18;124.960958;10;10;0;63;70
19;127.384958;10;10;0;63;70
20;106.392542;10;10;0;63;70
21;101.162625;10;10;0;63;70
22;61.576833;10;10;0;63;70
23;107.42275;10;10;0;63;70
24;44.036708;10;10;0;63;70
25;97.475292;10;10;0;63;70
26;52.19475;10;10;0;63;70
27;93.246208;10;10;0;63;70
28;51.063542;10;10;0;63;70
29;86.089708;10;10;0;63;70
30;29.808542;10;10;0;63;70
31;56.64025;10;10;0;63;70
32;101.346208;10;10;0;63;70
33;39.584584;10;10;0;63;70
34;119.849041;10;10;0;63;70
35;107.411875;10;10;0;63;70
36;47.450042;10;10;0;63;70
37;115.093;10;10;0;63;70
38;50.399833;10;10;0;63;70
39;104.035417;10;10;0;63;70
40;34.544958;10;10;0;63;70
41;40.941375;10;10;0;63;70
42;45.475333;10;10;0;63;70
43;69.508042;10;10;0;63;70
44;42.787292;10;10;0;63;70
45;79.949334;10;10;0;63;70
46;36.348875;10;10;0;63;70
47;126.900458;10;10;0;63;70
48;35.641791;10;10;0;63;70
49;34.978792;10;10;0;63;70
50;35.786041;10;10;0;63;70
51;34.513083;10;10;0;63;70
52;30.049792;10;10;0;63;70
53;50.774375;10;10;0;63;70
54;26.208292;10;10;0;63;70
55;124.688417;10;10;0;63;70
56;33.191417;10;10;0;63;70
57;34.224584;10;10;0;63;70
58;54.345541;10;10;0;63;70
59;86.534;10;10;0;63;70
60;115.122167;10;10;0;63;70
61;32.192833;10;10;0;63;70
62;159.855708;10;10;0;63;70
63;31.180708;10;10;0;63;70
64;43.074708;10;10;0;63;70
65;28.86675;10;10;0;63;70
66;31.525042;10;10;0;63;70
67;30.144334;10;10;0;63;70
68;31.834875;10;10;0;63;70
