Id;Texec;expectedH;realH;neededMessages;processedMessages
0;73.150498;5;5;90;105
1;35.69951;5;5;90;105
2;41.028011;5;5;90;105
3;30.253925;5;5;90;105
4;20.041098;5;5;90;105
5;19.178575;5;5;90;105
6;39.108997;5;5;90;105
7;27.085337;5;5;90;105
8;32.011028;5;5;90;105
9;34.692686;5;5;90;105
10;46.92578;5;5;90;105
11;20.950936;5;5;90;105
12;37.680148;5;5;90;105
13;19.776697;5;5;90;105
14;23.706122;5;5;90;105
15;17.958865;5;5;90;105
16;15.576317;5;5;90;105
17;12.085371;5;5;90;105
18;12.519585;5;5;90;105
19;11.868681;5;5;90;105
20;11.90803;5;5;90;105
21;13.422904;5;5;90;105
22;16.644593;5;5;90;105
23;14.946981;5;5;90;105
24;11.924093;5;5;90;105
25;14.406864;5;5;90;105
26;17.805054;5;5;90;105
27;18.250581;5;5;90;105
28;13.321446;5;5;90;105
29;21.161657;5;5;90;105
30;17.401741;5;5;90;105
31;18.857486;5;5;90;105
32;18.686942;5;5;90;105
33;18.309885;5;5;90;105
34;16.67014;5;5;90;105
35;12.333654;5;5;90;105
36;17.250214;5;5;90;105
37;10.307144;5;5;90;105
38;9.735608;5;5;90;105
39;8.456773;5;5;90;105
40;8.316205;5;5;90;105
41;9.080438;5;5;90;105
42;10.772341;5;5;90;105
43;8.364606;5;5;90;105
44;7.416887;5;5;90;105
45;9.671943;5;5;90;105
46;8.032948;5;5;90;105
47;10.242051;5;5;90;105
48;10.186591;5;5;90;105
49;8.374675;5;5;90;105
50;10.626539;5;5;90;105
51;14.513142;5;5;90;105
52;11.906578;5;5;90;105
53;11.659765;5;5;90;105
54;9.095538;5;5;90;105
55;8.18913;5;5;90;105
56;8.718771;5;5;90;105
57;10.912526;5;5;90;105
58;9.362018;5;5;90;105
59;8.140948;5;5;90;105
60;10.461605;5;5;90;105
61;12.477634;5;5;90;105
62;11.53433;5;5;90;105
63;9.822419;5;5;90;105
64;9.474748;5;5;90;105
65;10.087098;5;5;90;105
66;34.860149;5;5;90;105
67;18.725582;5;5;90;105
68;23.856236;5;5;90;105
69;21.824255;5;5;90;105
70;7.796395;5;5;90;105
71;29.754363;5;5;90;105
72;14.683269;5;5;90;105
73;24.331156;5;5;90;105
74;8.187871;5;5;90;105
75;27.983646;5;5;90;105
76;17.878116;5;5;90;105
77;7.538481;5;5;90;105
78;6.376602;5;5;90;105
79;7.319341;5;5;90;105
80;6.187009;5;5;90;105
81;6.300046;5;5;90;105
82;8.93194;5;5;90;105
83;7.880715;5;5;90;105
84;6.285587;5;5;90;105
85;7.011438;5;5;90;105
86;6.103209;5;5;90;105
87;6.142537;5;5;90;105
88;6.563077;5;5;90;105
89;6.915462;5;5;90;105
90;6.665164;5;5;90;105
91;7.533395;5;5;90;105
92;6.314279;5;5;90;105
93;6.800916;5;5;90;105
94;7.74867;5;5;90;105
95;5.913411;5;5;90;105
96;6.093788;5;5;90;105
97;6.5546;5;5;90;105
98;7.635015;5;5;90;105
99;6.508485;5;5;90;105
100;6.312224;5;5;90;105
101;6.209173;5;5;90;105
102;8.121002;5;5;90;105
103;7.498689;5;5;90;105
104;7.537021;5;5;90;105
105;7.384964;5;5;90;105
106;7.016885;5;5;90;105
107;6.134099;5;5;90;105
108;6.349812;5;5;90;105
109;7.935508;5;5;90;105
110;9.265668;5;5;90;105
