tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-16-thread-1;INITIALIZATION;12345;0;0;1675077535892;147.144458
pool-16-thread-2;INITIALIZATION;12347;0;0;1675077536040;149.526625
pool-16-thread-3;INITIALIZATION;12348;0;0;1675077536190;29.096417
pool-16-thread-4;INITIALIZATION;12349;0;0;1675077536220;50.814334
pool-16-thread-5;INITIALIZATION;12350;0;0;1675077536272;63.005375
pool-16-thread-6;INITIALIZATION;12352;0;0;1675077536336;67.757084
pool-16-thread-7;APPROXIMATION;12345;0;1;1675077536405;26.71375
pool-16-thread-8;INITIALIZATION;12351;0;0;1675077536433;6.498042
pool-16-thread-9;APPROXIMATION;12347;0;1;1675077536440;28.751167
pool-16-thread-10;APPROXIMATION;12349;0;1;1675077536469;7.772583
pool-16-thread-10;APPROXIMATION;12348;0;1;1675077536477;1.149333
pool-16-thread-10;APPROXIMATION;12351;0;1;1675077536479;17.87775
pool-16-thread-10;APPROXIMATION;12350;0;1;1675077536497;0.04525
pool-16-thread-4;APPROXIMATION;12352;0;1;1675077536497;0.07225
pool-16-thread-5;APPROXIMATION;12345;0;2;1675077536497;1.336083
pool-16-thread-6;APPROXIMATION;12347;0;2;1675077536499;3.259125
pool-16-thread-6;APPROXIMATION;12348;0;2;1675077536502;1.790042
pool-16-thread-6;APPROXIMATION;12349;0;2;1675077536504;0.431125
pool-16-thread-6;APPROXIMATION;12351;0;2;1675077536505;1.607709
pool-16-thread-6;APPROXIMATION;12350;0;2;1675077536507;0.582542
pool-16-thread-6;APPROXIMATION;12352;0;2;1675077536507;0.726083
pool-16-thread-6;APPROXIMATION;12345;0;3;1675077536508;0.52325
pool-16-thread-6;APPROXIMATION;12347;0;3;1675077536509;3.039584
pool-16-thread-6;APPROXIMATION;12348;0;3;1675077536512;1.780167
pool-16-thread-6;APPROXIMATION;12349;0;3;1675077536514;1.329583
pool-16-thread-6;APPROXIMATION;12351;0;3;1675077536516;1.232917
pool-16-thread-6;APPROXIMATION;12350;0;3;1675077536517;0.952875
pool-16-thread-6;APPROXIMATION;12352;0;3;1675077536518;0.582583
pool-16-thread-6;APPROXIMATION;12345;0;4;1675077536519;0.6695
pool-16-thread-6;APPROXIMATION;12347;0;4;1675077536520;4.560583
pool-16-thread-6;APPROXIMATION;12348;0;4;1675077536524;1.335291
pool-16-thread-6;APPROXIMATION;12349;0;4;1675077536526;1.014917
pool-16-thread-6;APPROXIMATION;12350;0;4;1675077536527;0.986167
pool-16-thread-6;APPROXIMATION;12351;0;4;1675077536528;0.86075
pool-16-thread-6;APPROXIMATION;12352;0;4;1675077536529;0.08175
pool-16-thread-6;APPROXIMATION;12345;0;5;1675077536530;3.206459
pool-16-thread-6;APPROXIMATION;12347;0;5;1675077536533;2.519041
pool-16-thread-6;APPROXIMATION;12348;0;5;1675077536536;0.841292
pool-16-thread-6;APPROXIMATION;12349;0;5;1675077536536;1.224125
pool-16-thread-3;APPROXIMATION;12350;0;5;1675077536538;0.094667
pool-16-thread-6;APPROXIMATION;12351;0;5;1675077536538;0.059417
pool-16-thread-3;APPROXIMATION;12352;0;5;1675077536538;0.627125
pool-16-thread-3;HALTED;12345;0;6;1675077536539;7.478458
pool-16-thread-3;HALTED;12347;0;6;1675077536547;2.798667
pool-16-thread-3;HALTED;12348;0;6;1675077536550;0.849209
pool-16-thread-3;HALTED;12351;0;6;1675077536551;2.224667
pool-16-thread-3;HALTED;12350;0;6;1675077536553;0.882
pool-16-thread-2;HALTED;12349;0;6;1675077536554;0.567834
pool-16-thread-2;HALTED;12352;0;6;1675077536555;0.060458
