tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-26;INITIALIZATION;12345;0;0;1675077536041;0.088
pool-1-thread-27;INITIALIZATION;12346;0;0;1675077536089;3.084334
pool-1-thread-4;INITIALIZATION;12348;0;0;1675077536220;0.05
pool-1-thread-2;INITIALIZATION;12349;0;0;1675077536272;0.050709
pool-1-thread-5;INITIALIZATION;12350;0;0;1675077536336;0.050042
pool-1-thread-7;INITIALIZATION;12352;0;0;1675077536404;0.209417
pool-1-thread-8;APPROXIMATION;12345;0;1;1675077536432;0.0525
pool-1-thread-9;INITIALIZATION;12351;0;0;1675077536439;0.053875
pool-1-thread-10;APPROXIMATION;12346;0;1;1675077536458;0.088708
pool-1-thread-18;APPROXIMATION;12349;0;1;1675077536477;0.049125
pool-1-thread-16;APPROXIMATION;12348;0;1;1675077536478;0.059542
pool-1-thread-20;APPROXIMATION;12351;0;1;1675077536497;0.050834
pool-1-thread-21;APPROXIMATION;12350;0;1;1675077536497;0.343792
pool-1-thread-19;APPROXIMATION;12352;0;1;1675077536497;0.7155
pool-1-thread-23;APPROXIMATION;12345;0;2;1675077536500;0.072
pool-1-thread-22;APPROXIMATION;12346;0;2;1675077536501;0.035
pool-1-thread-29;APPROXIMATION;12348;0;2;1675077536505;0.062291
pool-1-thread-29;APPROXIMATION;12349;0;2;1675077536505;0.63375
pool-1-thread-1;APPROXIMATION;12351;0;2;1675077536507;0.037875
pool-1-thread-1;APPROXIMATION;12350;0;2;1675077536507;0.801041
pool-1-thread-4;APPROXIMATION;12352;0;2;1675077536508;1.05
pool-1-thread-4;APPROXIMATION;12345;0;3;1675077536509;0.902291
pool-1-thread-4;APPROXIMATION;12346;0;3;1675077536510;0.823875
pool-1-thread-11;APPROXIMATION;12348;0;3;1675077536515;0.057708
pool-1-thread-6;APPROXIMATION;12349;0;3;1675077536516;0.059625
pool-1-thread-15;APPROXIMATION;12351;0;3;1675077536518;0.031042
pool-1-thread-15;APPROXIMATION;12350;0;3;1675077536518;0.759459
pool-1-thread-18;APPROXIMATION;12352;0;3;1675077536520;0.031833
pool-1-thread-16;APPROXIMATION;12345;0;4;1675077536520;0.845083
pool-1-thread-16;APPROXIMATION;12346;0;4;1675077536521;0.583083
pool-1-thread-22;APPROXIMATION;12348;0;4;1675077536526;0.037292
pool-1-thread-27;APPROXIMATION;12349;0;4;1675077536528;0.0545
pool-1-thread-28;APPROXIMATION;12350;0;4;1675077536528;0.023166
pool-1-thread-28;APPROXIMATION;12351;0;4;1675077536528;0.463125
pool-1-thread-32;APPROXIMATION;12352;0;4;1675077536531;0.03575
pool-1-thread-1;APPROXIMATION;12346;0;5;1675077536533;0.073292
pool-1-thread-1;APPROXIMATION;12345;0;5;1675077536533;0.578125
pool-1-thread-9;APPROXIMATION;12348;0;5;1675077536537;0.060084
pool-1-thread-10;APPROXIMATION;12349;0;5;1675077536539;0.060041
pool-1-thread-11;APPROXIMATION;12351;0;5;1675077536539;0.780083
pool-1-thread-12;APPROXIMATION;12350;0;5;1675077536539;1.805916
pool-1-thread-14;APPROXIMATION;12352;0;5;1675077536540;2.248042
pool-1-thread-15;HALTED;12346;0;6;1675077536545;0.03125
pool-1-thread-20;HALTED;12345;0;6;1675077536548;0.045083
pool-1-thread-16;HALTED;12348;0;6;1675077536551;0.040916
pool-1-thread-22;HALTED;12351;0;6;1675077536554;0.068917
pool-1-thread-22;HALTED;12350;0;6;1675077536554;0.906041
pool-1-thread-27;HALTED;12349;0;6;1675077536554;0.794334
pool-1-thread-22;HALTED;12352;0;6;1675077536555;0.951625
