tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;INITIALIZATION;-1;0;0;1675077536174;18.043125
pool-15-thread-1;APPROXIMATION;-1;0;1;1675077536468;2.469166
pool-15-thread-1;APPROXIMATION;-1;0;2;1675077536499;9.150167
pool-15-thread-1;APPROXIMATION;-1;0;3;1675077536509;11.623917
pool-15-thread-1;APPROXIMATION;-1;0;4;1675077536521;10.472666
pool-15-thread-1;APPROXIMATION;-1;0;5;1675077536531;10.500792
pool-15-thread-1;HALTED;-1;0;6;1675077536542;13.288583
