tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;INITIALIZATION;-1;0;0;1675077536216;7.357542
pool-15-thread-1;APPROXIMATION;-1;0;1;1675077536477;2.781417
pool-15-thread-1;APPROXIMATION;-1;0;2;1675077536500;9.083167
pool-15-thread-1;APPROXIMATION;-1;0;3;1675077536510;10.495166
pool-15-thread-1;APPROXIMATION;-1;0;4;1675077536521;11.326833
pool-15-thread-1;APPROXIMATION;-1;0;5;1675077536532;11.775083
pool-15-thread-1;HALTED;-1;0;6;1675077536545;12.611708
