Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;15834.021771;15;15;14;294;315
1;15313.981474;15;15;14;294;315
2;14166.39639;15;15;14;294;315
3;14070.70837;15;15;14;294;315
4;14068.764813;15;15;14;294;315
5;14074.939914;15;15;14;294;315
6;14066.754929;15;15;14;294;315
7;14062.864781;15;15;14;294;315
8;14057.555445;15;15;14;294;315
9;14070.374225;15;15;14;294;315
10;14066.931429;15;15;14;294;315
11;14048.255438;15;15;14;294;315
12;14047.595363;15;15;14;294;315
13;14044.100415;15;15;14;294;315
14;14047.458968;15;15;14;294;315
15;14051.197384;15;15;14;294;315
16;14043.730698;15;15;14;294;315
17;14052.112624;15;15;14;294;315
18;14060.257489;15;15;14;294;315
19;14060.924176;15;15;14;294;315
20;14050.886729;15;15;14;294;315
21;14050.45594;15;15;14;294;315
22;14051.315819;15;15;14;294;315
23;14047.674942;15;15;14;294;315
24;14054.956319;15;15;14;294;315
25;14047.041196;15;15;14;294;315
26;14050.522716;15;15;14;294;315
27;14043.0484;15;15;14;294;315
28;14045.297385;15;15;14;294;315
29;14038.483779;15;15;14;294;315
30;14045.123325;15;15;14;294;315
31;14041.102393;15;15;14;294;315
32;14045.470313;15;15;14;294;315
33;14049.135094;15;15;14;294;315
34;14042.266036;15;15;14;294;315
35;14053.059277;15;15;14;294;315
36;14039.066642;15;15;14;294;315
37;14041.003962;15;15;14;294;315
38;14039.610418;15;15;14;294;315
39;14050.18139;15;15;14;294;315
40;14047.50108;15;15;14;294;315
41;14049.205568;15;15;14;294;315
42;14046.546191;15;15;14;294;315
43;14050.066173;15;15;14;294;315
44;14048.285563;15;15;14;294;315
45;14040.015767;15;15;14;294;315
46;14044.746119;15;15;14;294;315
47;14044.28837;15;15;14;294;315
48;14056.026734;15;15;14;294;315
49;14047.688401;15;15;14;294;315
50;14047.617048;15;15;14;294;315
51;14049.617038;15;15;14;294;315
52;14048.564186;15;15;14;294;315
53;14041.635397;15;15;14;294;315
54;14047.407432;15;15;14;294;315
