Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;15630.69908;15;15;14;294;315
1;14106.755489;15;15;14;294;315
2;14109.981753;15;15;14;294;315
3;14079.691341;15;15;14;294;315
4;14086.074872;15;15;14;294;315
5;14097.395745;15;15;14;294;315
6;14063.905941;15;15;14;294;315
7;14070.013363;15;15;14;294;315
8;14074.328805;15;15;14;294;315
9;14057.052639;15;15;14;294;315
10;14069.211436;15;15;14;294;315
11;14050.481085;15;15;14;294;315
12;14068.6852;15;15;14;294;315
13;14049.132774;15;15;14;294;315
14;14055.794259;15;15;14;294;315
15;14048.992825;15;15;14;294;315
16;14073.43056;15;15;14;294;315
17;14068.766374;15;15;14;294;315
18;14048.343971;15;15;14;294;315
19;14061.063441;15;15;14;294;315
20;14049.778223;15;15;14;294;315
21;14045.439779;15;15;14;294;315
22;14037.183313;15;15;14;294;315
23;14050.866661;15;15;14;294;315
24;14053.746183;15;15;14;294;315
25;14048.331384;15;15;14;294;315
26;14051.512318;15;15;14;294;315
27;14055.414459;15;15;14;294;315
28;14050.988463;15;15;14;294;315
29;14047.963242;15;15;14;294;315
30;14044.514689;15;15;14;294;315
31;14048.001374;15;15;14;294;315
32;14044.518228;15;15;14;294;315
33;14055.509611;15;15;14;294;315
34;14046.237269;15;15;14;294;315
35;14054.303172;15;15;14;294;315
36;14049.098444;15;15;14;294;315
37;14048.059741;15;15;14;294;315
38;14041.417767;15;15;14;294;315
39;14044.610872;15;15;14;294;315
40;14058.94634;15;15;14;294;315
41;14053.388827;15;15;14;294;315
42;14044.178083;15;15;14;294;315
43;14047.34602;15;15;14;294;315
44;14040.564971;15;15;14;294;315
45;14048.521272;15;15;14;294;315
46;14053.164508;15;15;14;294;315
47;14049.125497;15;15;14;294;315
48;14047.78704;15;15;14;294;315
49;14050.566507;15;15;14;294;315
50;14050.294299;15;15;14;294;315
51;14040.839791;15;15;14;294;315
52;14048.593377;15;15;14;294;315
53;14049.984899;15;15;14;294;315
54;14049.013339;15;15;14;294;315
55;14046.461542;15;15;14;294;315
56;14038.710076;15;15;14;294;315
57;14043.963489;15;15;14;294;315
58;14061.048947;15;15;14;294;315
59;14056.637508;15;15;14;294;315
60;14045.64669;15;15;14;294;315
61;14060.430366;15;15;14;294;315
62;14040.176113;15;15;14;294;315
63;14046.532959;15;15;14;294;315
64;14054.537623;15;15;14;294;315
65;14052.915292;15;15;14;294;315
66;14050.994562;15;15;14;294;315
67;14046.340661;15;15;14;294;315
68;14045.180239;15;15;14;294;315
69;14047.514708;15;15;14;294;315
70;14054.361755;15;15;14;294;315
71;14054.156537;15;15;14;294;315
72;14051.917618;15;15;14;294;315
73;14054.11909;15;15;14;294;315
74;14053.782355;15;15;14;294;315
75;14052.151945;15;15;14;294;315
76;14044.487836;15;15;14;294;315
77;14056.476262;15;15;14;294;315
78;14048.549619;15;15;14;294;315
79;14054.457145;15;15;14;294;315
80;14052.829819;15;15;14;294;315
81;14051.147585;15;15;14;294;315
82;14057.696783;15;15;14;294;315
83;14057.465668;15;15;14;294;315
84;14050.386326;15;15;14;294;315
85;14045.240842;15;15;14;294;315
86;14046.812886;15;15;14;294;315
87;14055.38226;15;15;14;294;315
88;14052.983939;15;15;14;294;315
89;14048.599757;15;15;14;294;315
90;14045.042635;15;15;14;294;315
91;14042.203013;15;15;14;294;315
92;14043.607568;15;15;14;294;315
93;14051.410935;15;15;14;294;315
94;14050.219794;15;15;14;294;315
95;14052.136868;15;15;14;294;315
96;14051.013815;15;15;14;294;315
97;14058.782519;15;15;14;294;315
98;14044.258817;15;15;14;294;315
99;14048.04702;15;15;14;294;315
100;14058.236985;15;15;14;294;315
101;14046.409455;15;15;14;294;315
102;14056.910864;15;15;14;294;315
103;14044.048315;15;15;14;294;315
104;14059.168695;15;15;14;294;315
105;14043.640845;15;15;14;294;315
106;14058.550525;15;15;14;294;315
107;14044.75174;15;15;14;294;315
108;14056.096505;15;15;14;294;315
109;14060.345739;15;15;14;294;315
110;14048.948917;15;15;14;294;315
111;14051.543511;15;15;14;294;315
112;14063.269717;15;15;14;294;315
113;14056.715676;15;15;14;294;315
114;14058.803354;15;15;14;294;315
115;14079.637906;15;15;14;294;315
116;14057.637496;15;15;14;294;315
117;14065.80308;15;15;14;294;315
118;14066.415666;15;15;14;294;315
119;14061.301549;15;15;14;294;315
120;14053.68051;15;15;14;294;315
121;14063.042429;15;15;14;294;315
122;14069.497404;15;15;14;294;315
123;14044.079305;15;15;14;294;315
124;14069.862416;15;15;14;294;315
125;14055.87101;15;15;14;294;315
126;14051.358264;15;15;14;294;315
127;14060.904668;15;15;14;294;315
128;14044.886079;15;15;14;294;315
129;14058.915435;15;15;14;294;315
130;14064.393486;15;15;14;294;315
131;14063.312003;15;15;14;294;315
132;14049.220946;15;15;14;294;315
133;14072.57281;15;15;14;294;315
134;14059.464307;15;15;14;294;315
135;14046.765767;15;15;14;294;315
136;14067.671672;15;15;14;294;315
137;14065.574252;15;15;14;294;315
138;14048.761687;15;15;14;294;315
