Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;15663.557373;15;15;14;294;315
1;14133.631575;15;15;14;294;315
2;14085.593614;15;15;14;294;315
3;14093.671897;15;15;14;294;315
4;14076.82485;15;15;14;294;315
5;14064.147932;15;15;14;294;315
6;14072.584732;15;15;14;294;315
7;14065.331983;15;15;14;294;315
8;14064.061488;15;15;14;294;315
9;14062.845482;15;15;14;294;315
10;14054.058389;15;15;14;294;315
11;14058.858162;15;15;14;294;315
12;14069.333497;15;15;14;294;315
13;14046.101784;15;15;14;294;315
14;14049.387146;15;15;14;294;315
15;14058.269308;15;15;14;294;315
16;14053.31782;15;15;14;294;315
17;14053.883999;15;15;14;294;315
18;14062.187264;15;15;14;294;315
19;14059.827473;15;15;14;294;315
20;14047.528885;15;15;14;294;315
21;14046.992947;15;15;14;294;315
22;14044.54833;15;15;14;294;315
23;14046.348796;15;15;14;294;315
24;14047.241206;15;15;14;294;315
25;14040.059689;15;15;14;294;315
26;14050.232384;15;15;14;294;315
27;14055.754118;15;15;14;294;315
28;14048.451212;15;15;14;294;315
29;14051.947333;15;15;14;294;315
30;14050.602993;15;15;14;294;315
31;14049.99268;15;15;14;294;315
32;14052.853112;15;15;14;294;315
33;14047.102471;15;15;14;294;315
34;14050.832733;15;15;14;294;315
35;14053.231723;15;15;14;294;315
36;14048.96297;15;15;14;294;315
37;14041.914775;15;15;14;294;315
38;14049.184634;15;15;14;294;315
39;14049.549963;15;15;14;294;315
40;14045.205662;15;15;14;294;315
41;14049.085673;15;15;14;294;315
42;14048.484222;15;15;14;294;315
43;14046.824088;15;15;14;294;315
44;14045.543518;15;15;14;294;315
45;14046.9155;15;15;14;294;315
46;14051.314562;15;15;14;294;315
47;14054.749206;15;15;14;294;315
48;14065.456676;15;15;14;294;315
49;14039.601416;15;15;14;294;315
50;14046.953458;15;15;14;294;315
51;14049.392631;15;15;14;294;315
52;14058.241784;15;15;14;294;315
53;14046.469311;15;15;14;294;315
54;14054.239295;15;15;14;294;315
55;14049.139817;15;15;14;294;315
56;14040.591313;15;15;14;294;315
57;14058.352452;15;15;14;294;315
58;14044.296229;15;15;14;294;315
59;14052.17833;15;15;14;294;315
60;14045.963071;15;15;14;294;315
61;14054.448758;15;15;14;294;315
62;14046.414971;15;15;14;294;315
63;14045.028837;15;15;14;294;315
64;14043.004808;15;15;14;294;315
65;14048.674829;15;15;14;294;315
66;14043.41623;15;15;14;294;315
67;14045.01684;15;15;14;294;315
68;14043.578662;15;15;14;294;315
69;14047.877745;15;15;14;294;315
70;14043.464123;15;15;14;294;315
71;14049.352751;15;15;14;294;315
72;14049.860635;15;15;14;294;315
73;14052.438817;15;15;14;294;315
74;14049.177183;15;15;14;294;315
75;14052.542628;15;15;14;294;315
76;14046.10308;15;15;14;294;315
77;14056.727218;15;15;14;294;315
78;14053.6537;15;15;14;294;315
79;14052.109846;15;15;14;294;315
80;14046.926188;15;15;14;294;315
81;14045.446665;15;15;14;294;315
82;14055.706624;15;15;14;294;315
83;14048.860491;15;15;14;294;315
84;14044.26124;15;15;14;294;315
85;14048.126361;15;15;14;294;315
86;14052.357298;15;15;14;294;315
87;14045.724397;15;15;14;294;315
88;14056.54036;15;15;14;294;315
89;14051.542884;15;15;14;294;315
90;14052.965042;15;15;14;294;315
91;14051.883794;15;15;14;294;315
92;14054.594631;15;15;14;294;315
93;14053.290315;15;15;14;294;315
94;14046.848661;15;15;14;294;315
95;14055.874833;15;15;14;294;315
96;14046.24336;15;15;14;294;315
97;14044.552982;15;15;14;294;315
