Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;15886.568252;15;15;14;294;315
1;15363.356099;15;15;14;294;315
2;15220.899685;15;15;14;294;315
3;14100.196778;15;15;14;294;315
4;14077.735104;15;15;14;294;315
5;14098.147424;15;15;14;294;315
6;14059.658116;15;15;14;294;315
7;14080.032341;15;15;14;294;315
8;14053.565351;15;15;14;294;315
9;14064.9541;15;15;14;294;315
10;14071.282469;15;15;14;294;315
11;14054.97764;15;15;14;294;315
12;14045.270576;15;15;14;294;315
13;14047.87088;15;15;14;294;315
14;14047.213335;15;15;14;294;315
15;14056.818736;15;15;14;294;315
16;14064.030251;15;15;14;294;315
17;14045.811728;15;15;14;294;315
18;14059.728138;15;15;14;294;315
19;14061.717725;15;15;14;294;315
20;14048.468136;15;15;14;294;315
21;14041.496422;15;15;14;294;315
22;14044.688212;15;15;14;294;315
23;14039.737201;15;15;14;294;315
24;14055.707274;15;15;14;294;315
25;14044.611929;15;15;14;294;315
26;14051.719574;15;15;14;294;315
27;14055.966158;15;15;14;294;315
28;14037.758535;15;15;14;294;315
29;14049.581087;15;15;14;294;315
30;14043.633231;15;15;14;294;315
31;14047.992538;15;15;14;294;315
32;14046.790617;15;15;14;294;315
33;14041.110696;15;15;14;294;315
34;14051.076114;15;15;14;294;315
35;14045.900116;15;15;14;294;315
36;14036.60353;15;15;14;294;315
37;14048.54493;15;15;14;294;315
38;14047.897296;15;15;14;294;315
39;14051.374144;15;15;14;294;315
40;14048.06175;15;15;14;294;315
41;14051.78451;15;15;14;294;315
42;14049.691848;15;15;14;294;315
43;14039.842515;15;15;14;294;315
44;14047.585844;15;15;14;294;315
45;14052.684391;15;15;14;294;315
46;14044.99419;15;15;14;294;315
47;14049.635793;15;15;14;294;315
48;14056.701559;15;15;14;294;315
49;14045.000384;15;15;14;294;315
50;14040.167691;15;15;14;294;315
51;14037.916941;15;15;14;294;315
52;14039.21296;15;15;14;294;315
53;14040.551655;15;15;14;294;315
54;14053.155095;15;15;14;294;315
55;14049.042959;15;15;14;294;315
56;14039.858317;15;15;14;294;315
57;14040.884661;15;15;14;294;315
58;14042.988758;15;15;14;294;315
59;14060.246157;15;15;14;294;315
60;14045.990117;15;15;14;294;315
61;14044.902087;15;15;14;294;315
62;14049.848887;15;15;14;294;315
63;14044.6554;15;15;14;294;315
64;14039.922681;15;15;14;294;315
65;14049.409239;15;15;14;294;315
66;14039.408338;15;15;14;294;315
67;14054.634041;15;15;14;294;315
68;14051.02155;15;15;14;294;315
69;14040.013215;15;15;14;294;315
70;14044.656753;15;15;14;294;315
71;14047.119971;15;15;14;294;315
72;14046.505146;15;15;14;294;315
73;14051.61692;15;15;14;294;315
74;14047.56803;15;15;14;294;315
75;14043.835473;15;15;14;294;315
76;14042.159421;15;15;14;294;315
77;14051.019202;15;15;14;294;315
78;14049.493461;15;15;14;294;315
79;14054.407967;15;15;14;294;315
80;14043.954058;15;15;14;294;315
81;14044.382925;15;15;14;294;315
