Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;14619.358887;15;15;14;308;330
1;14081.875478;15;15;14;308;330
2;14077.527007;15;15;14;308;330
3;14080.693781;15;15;14;308;330
4;14064.884973;15;15;14;308;330
5;14047.838325;15;15;14;308;330
6;14057.743813;15;15;14;308;330
7;14057.056403;15;15;14;308;330
8;14045.162985;15;15;14;308;330
9;14054.896373;15;15;14;308;330
10;14058.552669;15;15;14;308;330
11;14043.841051;15;15;14;308;330
12;14046.48522;15;15;14;308;330
13;14041.641217;15;15;14;308;330
14;14049.199298;15;15;14;308;330
15;14052.163909;15;15;14;308;330
16;14045.605204;15;15;14;308;330
17;14052.1378;15;15;14;308;330
18;14036.011276;15;15;14;308;330
19;14035.852178;15;15;14;308;330
20;14033.296587;15;15;14;308;330
21;14032.519128;15;15;14;308;330
22;14033.718668;15;15;14;308;330
23;14035.491853;15;15;14;308;330
24;14043.362177;15;15;14;308;330
25;14036.666727;15;15;14;308;330
26;14035.073226;15;15;14;308;330
27;14033.350258;15;15;14;308;330
28;14037.05414;15;15;14;308;330
29;14029.07916;15;15;14;308;330
30;14042.299286;15;15;14;308;330
31;14046.072555;15;15;14;308;330
32;14035.237656;15;15;14;308;330
33;14041.430146;15;15;14;308;330
34;14047.162991;15;15;14;308;330
35;14045.862218;15;15;14;308;330
36;14034.306859;15;15;14;308;330
37;14049.703679;15;15;14;308;330
38;14034.805432;15;15;14;308;330
39;14030.132527;15;15;14;308;330
40;14035.661317;15;15;14;308;330
41;14037.608286;15;15;14;308;330
42;14032.158939;15;15;14;308;330
43;14034.747257;15;15;14;308;330
44;14037.726486;15;15;14;308;330
45;14032.401594;15;15;14;308;330
46;14031.730195;15;15;14;308;330
47;14034.793388;15;15;14;308;330
48;14043.481745;15;15;14;308;330
49;14031.035341;15;15;14;308;330
50;14038.290773;15;15;14;308;330
51;14036.190423;15;15;14;308;330
52;14039.188745;15;15;14;308;330
53;14030.626803;15;15;14;308;330
54;14029.606929;15;15;14;308;330
55;14035.171183;15;15;14;308;330
56;14043.179739;15;15;14;308;330
57;14040.001864;15;15;14;308;330
58;14032.936439;15;15;14;308;330
59;14035.554423;15;15;14;308;330
60;14034.158731;15;15;14;308;330
61;14032.682231;15;15;14;308;330
62;14031.09648;15;15;14;308;330
63;14030.389051;15;15;14;308;330
64;14039.521353;15;15;14;308;330
65;14037.442453;15;15;14;308;330
66;14034.410506;15;15;14;308;330
67;14030.464442;15;15;14;308;330
68;14033.810349;15;15;14;308;330
69;14034.778954;15;15;14;308;330
