Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;14527.915771;15;15;14;308;330
1;14118.261184;15;15;14;308;330
2;14082.185338;15;15;14;308;330
3;14080.847537;15;15;14;308;330
4;14065.569762;15;15;14;308;330
5;14076.567784;15;15;14;308;330
6;14060.949282;15;15;14;308;330
7;14075.24569;15;15;14;308;330
8;14068.7456;15;15;14;308;330
9;14060.588517;15;15;14;308;330
10;14052.279898;15;15;14;308;330
11;14044.405225;15;15;14;308;330
12;14036.688159;15;15;14;308;330
13;14044.386198;15;15;14;308;330
14;14049.866588;15;15;14;308;330
15;14042.747779;15;15;14;308;330
16;14045.298335;15;15;14;308;330
17;14049.413981;15;15;14;308;330
18;14041.540598;15;15;14;308;330
19;14039.731179;15;15;14;308;330
20;14044.402517;15;15;14;308;330
21;14039.985948;15;15;14;308;330
22;14035.206765;15;15;14;308;330
23;14040.66182;15;15;14;308;330
24;14045.544682;15;15;14;308;330
25;14042.279988;15;15;14;308;330
26;14037.762218;15;15;14;308;330
27;14042.640785;15;15;14;308;330
28;14038.246175;15;15;14;308;330
29;14040.495797;15;15;14;308;330
30;14041.653631;15;15;14;308;330
31;14043.390111;15;15;14;308;330
32;14042.784365;15;15;14;308;330
33;14038.802592;15;15;14;308;330
34;14040.551835;15;15;14;308;330
35;14046.839928;15;15;14;308;330
36;14035.08981;15;15;14;308;330
37;14043.331045;15;15;14;308;330
38;14043.230321;15;15;14;308;330
39;14031.388891;15;15;14;308;330
40;14034.566816;15;15;14;308;330
41;14032.928702;15;15;14;308;330
42;14038.792958;15;15;14;308;330
43;14040.429619;15;15;14;308;330
44;14038.01688;15;15;14;308;330
45;14042.717487;15;15;14;308;330
46;14031.151469;15;15;14;308;330
47;14037.255038;15;15;14;308;330
48;14045.374647;15;15;14;308;330
49;14031.23187;15;15;14;308;330
50;14040.124784;15;15;14;308;330
51;14031.550355;15;15;14;308;330
52;14037.818744;15;15;14;308;330
53;14037.832182;15;15;14;308;330
54;14030.326016;15;15;14;308;330
55;14043.939017;15;15;14;308;330
56;14032.528841;15;15;14;308;330
57;14035.669979;15;15;14;308;330
58;14050.778639;15;15;14;308;330
59;14035.935685;15;15;14;308;330
60;14036.080037;15;15;14;308;330
61;14041.719758;15;15;14;308;330
62;14031.205894;15;15;14;308;330
63;14035.742446;15;15;14;308;330
64;14048.514982;15;15;14;308;330
65;14045.1576;15;15;14;308;330
66;14044.781796;15;15;14;308;330
67;14032.648223;15;15;14;308;330
68;14041.630305;15;15;14;308;330
69;14037.120552;15;15;14;308;330
70;14032.912266;15;15;14;308;330
71;14035.879925;15;15;14;308;330
72;14040.363286;15;15;14;308;330
73;14036.327179;15;15;14;308;330
74;14035.363059;15;15;14;308;330
75;14036.498779;15;15;14;308;330
76;14038.994126;15;15;14;308;330
77;14054.620631;15;15;14;308;330
78;14035.419203;15;15;14;308;330
79;14043.252757;15;15;14;308;330
80;14038.69452;15;15;14;308;330
81;14038.826598;15;15;14;308;330
82;14036.689103;15;15;14;308;330
83;14040.777132;15;15;14;308;330
84;14037.291163;15;15;14;308;330
85;14047.638607;15;15;14;308;330
86;14040.244388;15;15;14;308;330
87;14033.196233;15;15;14;308;330
88;14038.235889;15;15;14;308;330
89;14049.255444;15;15;14;308;330
90;14050.072215;15;15;14;308;330
