Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;2100.61313;10;10;0;225;250
1;385.374186;10;10;0;225;250
2;196.828601;10;10;0;225;250
3;165.656446;10;10;0;225;250
4;181.494889;10;10;0;225;250
5;166.709996;10;10;0;225;250
6;172.549448;10;10;0;225;250
7;221.801314;10;10;0;225;250
8;306.400656;10;10;0;225;250
9;373.492203;10;10;0;225;250
10;529.151419;10;10;0;225;250
11;193.063011;10;10;0;225;250
12;139.345351;10;10;0;225;250
13;168.101932;10;10;0;225;250
14;108.225224;10;10;0;225;250
15;100.040264;10;10;0;225;250
16;91.87457;10;10;0;225;250
17;129.044854;10;10;0;225;250
18;201.487774;10;10;0;225;250
19;115.316492;10;10;0;225;250
20;172.242159;10;10;0;225;250
21;243.775724;10;10;0;225;250
22;134.660116;10;10;0;225;250
23;98.944082;10;10;0;225;250
24;118.231469;10;10;0;225;250
25;114.074588;10;10;0;225;250
26;86.886245;10;10;0;225;250
27;103.712016;10;10;0;225;250
28;106.005153;10;10;0;225;250
29;107.987752;10;10;0;225;250
30;110.202512;10;10;0;225;250
31;124.307685;10;10;0;225;250
32;95.315127;10;10;0;225;250
33;93.497705;10;10;0;225;250
34;99.810615;10;10;0;225;250
35;86.847836;10;10;0;225;250
36;95.058736;10;10;0;225;250
37;81.393604;10;10;0;225;250
38;81.030342;10;10;0;225;250
39;80.851143;10;10;0;225;250
40;94.053063;10;10;0;225;250
41;101.814937;10;10;0;225;250
42;89.101116;10;10;0;225;250
43;92.966275;10;10;0;225;250
44;86.259999;10;10;0;225;250
45;91.369478;10;10;0;225;250
46;102.589515;10;10;0;225;250
47;106.270307;10;10;0;225;250
48;112.608639;10;10;0;225;250
49;78.070506;10;10;0;225;250
50;94.325769;10;10;0;225;250
51;86.340072;10;10;0;225;250
52;91.188161;10;10;0;225;250
53;94.35608;10;10;0;225;250
54;83.224455;10;10;0;225;250
55;83.732716;10;10;0;225;250
56;85.475417;10;10;0;225;250
57;79.539758;10;10;0;225;250
58;81.16844;10;10;0;225;250
59;82.423676;10;10;0;225;250
60;88.114265;10;10;0;225;250
61;85.53273;10;10;0;225;250
62;105.077265;10;10;0;225;250
63;97.820677;10;10;0;225;250
64;94.931929;10;10;0;225;250
65;97.075407;10;10;0;225;250
66;89.822807;10;10;0;225;250
67;88.247484;10;10;0;225;250
68;93.14327;10;10;0;225;250
69;77.515665;10;10;0;225;250
70;93.360289;10;10;0;225;250
71;85.961249;10;10;0;225;250
72;89.4536;10;10;0;225;250
73;89.693385;10;10;0;225;250
74;80.495918;10;10;0;225;250
75;87.762456;10;10;0;225;250
76;87.407826;10;10;0;225;250
77;81.08556;10;10;0;225;250
78;89.185648;10;10;0;225;250
79;95.317226;10;10;0;225;250
80;84.830446;10;10;0;225;250
81;83.507315;10;10;0;225;250
82;110.072454;10;10;0;225;250
83;104.958865;10;10;0;225;250
84;98.937458;10;10;0;225;250
85;99.619517;10;10;0;225;250
86;112.191349;10;10;0;225;250
87;91.538555;10;10;0;225;250
88;83.486952;10;10;0;225;250
89;101.291642;10;10;0;225;250
90;87.712947;10;10;0;225;250
91;86.573973;10;10;0;225;250
92;82.506287;10;10;0;225;250
93;81.461977;10;10;0;225;250
94;89.114575;10;10;0;225;250
95;98.848012;10;10;0;225;250
96;104.387823;10;10;0;225;250
97;102.221504;10;10;0;225;250
98;83.154377;10;10;0;225;250
99;81.007604;10;10;0;225;250
100;85.537924;10;10;0;225;250
101;91.639913;10;10;0;225;250
102;90.785529;10;10;0;225;250
103;89.448908;10;10;0;225;250
104;86.173996;10;10;0;225;250
105;83.67243;10;10;0;225;250
106;84.810136;10;10;0;225;250
107;89.871867;10;10;0;225;250
108;96.605059;10;10;0;225;250
109;91.379135;10;10;0;225;250
110;90.843247;10;10;0;225;250
111;84.61523;10;10;0;225;250
112;87.088766;10;10;0;225;250
113;87.16057;10;10;0;225;250
114;95.043664;10;10;0;225;250
115;87.4417;10;10;0;225;250
116;86.375496;10;10;0;225;250
117;85.990534;10;10;0;225;250
118;90.047053;10;10;0;225;250
119;87.412972;10;10;0;225;250
120;82.822948;10;10;0;225;250
121;88.144433;10;10;0;225;250
122;89.831949;10;10;0;225;250
123;94.269824;10;10;0;225;250
124;92.352694;10;10;0;225;250
125;91.706815;10;10;0;225;250
126;90.702628;10;10;0;225;250
127;89.084484;10;10;0;225;250
128;84.78299;10;10;0;225;250
129;85.562833;10;10;0;225;250
130;93.560642;10;10;0;225;250
131;91.948451;10;10;0;225;250
132;87.204565;10;10;0;225;250
133;99.560224;10;10;0;225;250
134;85.051067;10;10;0;225;250
135;85.457369;10;10;0;225;250
136;95.157648;10;10;0;225;250
137;88.303045;10;10;0;225;250
138;87.934991;10;10;0;225;250
139;91.020335;10;10;0;225;250
140;88.127408;10;10;0;225;250
141;92.158312;10;10;0;225;250
142;87.245433;10;10;0;225;250
143;92.554099;10;10;0;225;250
144;89.970797;10;10;0;225;250
145;87.872901;10;10;0;225;250
146;87.473643;10;10;0;225;250
147;84.837172;10;10;0;225;250
148;83.790732;10;10;0;225;250
149;89.729364;10;10;0;225;250
150;98.172587;10;10;0;225;250
151;85.832882;10;10;0;225;250
152;91.650349;10;10;0;225;250
153;99.663155;10;10;0;225;250
154;89.077495;10;10;0;225;250
155;85.021389;10;10;0;225;250
156;85.161493;10;10;0;225;250
157;93.235636;10;10;0;225;250
158;91.881946;10;10;0;225;250
159;88.271419;10;10;0;225;250
160;83.541084;10;10;0;225;250
161;84.974259;10;10;0;225;250
162;99.976924;10;10;0;225;250
163;90.037831;10;10;0;225;250
164;83.222584;10;10;0;225;250
165;89.841031;10;10;0;225;250
166;90.307122;10;10;0;225;250
167;119.743357;10;10;0;225;250
168;103.79491;10;10;0;225;250
169;87.638055;10;10;0;225;250
170;98.189328;10;10;0;225;250
171;85.880919;10;10;0;225;250
172;88.124022;10;10;0;225;250
173;89.547879;10;10;0;225;250
174;88.689197;10;10;0;225;250
175;92.674091;10;10;0;225;250
176;86.674204;10;10;0;225;250
177;96.496914;10;10;0;225;250
178;111.073953;10;10;0;225;250
179;111.839473;10;10;0;225;250
180;93.02345;10;10;0;225;250
181;89.15762;10;10;0;225;250
182;86.796204;10;10;0;225;250
183;90.245839;10;10;0;225;250
184;93.574858;10;10;0;225;250
185;84.619587;10;10;0;225;250
186;86.13026;10;10;0;225;250
187;85.842853;10;10;0;225;250
188;85.435638;10;10;0;225;250
189;121.801712;10;10;0;225;250
190;88.300861;10;10;0;225;250
191;91.305437;10;10;0;225;250
192;90.377954;10;10;0;225;250
193;99.657423;10;10;0;225;250
194;90.333755;10;10;0;225;250
195;88.10565;10;10;0;225;250
196;89.790843;10;10;0;225;250
197;88.688114;10;10;0;225;250
198;111.201904;10;10;0;225;250
199;122.136865;10;10;0;225;250
200;98.788504;10;10;0;225;250
201;89.844754;10;10;0;225;250
202;97.073388;10;10;0;225;250
203;88.330268;10;10;0;225;250
204;91.187165;10;10;0;225;250
205;97.994557;10;10;0;225;250
206;145.072504;10;10;0;225;250
207;86.267154;10;10;0;225;250
208;94.824181;10;10;0;225;250
209;89.722221;10;10;0;225;250
210;91.845903;10;10;0;225;250
211;94.000428;10;10;0;225;250
212;92.74827;10;10;0;225;250
213;103.27798;10;10;0;225;250
214;95.352376;10;10;0;225;250
215;90.434382;10;10;0;225;250
216;94.631123;10;10;0;225;250
217;97.750443;10;10;0;225;250
218;88.528796;10;10;0;225;250
219;95.999513;10;10;0;225;250
220;101.684867;10;10;0;225;250
221;91.532815;10;10;0;225;250
222;90.244222;10;10;0;225;250
223;89.567944;10;10;0;225;250
224;89.558037;10;10;0;225;250
225;87.150817;10;10;0;225;250
226;99.032407;10;10;0;225;250
227;93.372279;10;10;0;225;250
228;93.036666;10;10;0;225;250
229;90.704161;10;10;0;225;250
230;100.339463;10;10;0;225;250
231;91.167793;10;10;0;225;250
232;96.572198;10;10;0;225;250
233;94.982839;10;10;0;225;250
234;87.570707;10;10;0;225;250
235;91.722468;10;10;0;225;250
236;95.714969;10;10;0;225;250
237;87.30074;10;10;0;225;250
238;94.009134;10;10;0;225;250
239;88.874318;10;10;0;225;250
240;93.19836;10;10;0;225;250
241;87.934564;10;10;0;225;250
242;92.154452;10;10;0;225;250
243;91.737802;10;10;0;225;250
244;99.465776;10;10;0;225;250
245;93.393163;10;10;0;225;250
246;130.346839;10;10;0;225;250
247;90.602776;10;10;0;225;250
248;98.624114;10;10;0;225;250
249;97.241434;10;10;0;225;250
250;99.309411;10;10;0;225;250
251;91.838216;10;10;0;225;250
252;131.383914;10;10;0;225;250
253;94.423792;10;10;0;225;250
254;91.018439;10;10;0;225;250
255;108.314061;10;10;0;225;250
256;98.982706;10;10;0;225;250
