Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;2136.482408;10;10;0;225;250
1;371.915791;10;10;0;225;250
2;194.340211;10;10;0;225;250
3;162.312068;10;10;0;225;250
4;186.690385;10;10;0;225;250
5;162.09311;10;10;0;225;250
6;185.148975;10;10;0;225;250
7;227.307639;10;10;0;225;250
8;286.326518;10;10;0;225;250
9;383.576949;10;10;0;225;250
10;489.613413;10;10;0;225;250
11;197.319578;10;10;0;225;250
12;146.738529;10;10;0;225;250
13;168.652184;10;10;0;225;250
14;119.945326;10;10;0;225;250
15;99.431255;10;10;0;225;250
16;91.630567;10;10;0;225;250
17;121.662048;10;10;0;225;250
18;196.983237;10;10;0;225;250
19;114.689464;10;10;0;225;250
20;180.760588;10;10;0;225;250
21;245.329385;10;10;0;225;250
22;129.834165;10;10;0;225;250
23;94.109287;10;10;0;225;250
24;118.734844;10;10;0;225;250
25;118.936087;10;10;0;225;250
26;92.242406;10;10;0;225;250
27;102.603175;10;10;0;225;250
28;109.240256;10;10;0;225;250
29;107.097735;10;10;0;225;250
30;107.54909;10;10;0;225;250
31;120.768295;10;10;0;225;250
32;99.371191;10;10;0;225;250
33;94.971376;10;10;0;225;250
34;106.863618;10;10;0;225;250
35;79.348909;10;10;0;225;250
36;96.365025;10;10;0;225;250
37;87.302671;10;10;0;225;250
38;78.5059;10;10;0;225;250
39;81.609364;10;10;0;225;250
40;93.700856;10;10;0;225;250
41;102.964291;10;10;0;225;250
42;89.426017;10;10;0;225;250
43;90.052174;10;10;0;225;250
44;86.210164;10;10;0;225;250
45;91.725177;10;10;0;225;250
46;97.835643;10;10;0;225;250
47;102.144363;10;10;0;225;250
48;115.725835;10;10;0;225;250
49;80.33282;10;10;0;225;250
50;93.982271;10;10;0;225;250
51;82.585178;10;10;0;225;250
52;88.487304;10;10;0;225;250
53;98.818129;10;10;0;225;250
54;87.317921;10;10;0;225;250
55;76.266311;10;10;0;225;250
56;94.2052;10;10;0;225;250
57;80.02028;10;10;0;225;250
58;80.10609;10;10;0;225;250
59;84.091215;10;10;0;225;250
60;89.472544;10;10;0;225;250
61;85.781344;10;10;0;225;250
62;107.220255;10;10;0;225;250
63;99.528332;10;10;0;225;250
64;95.995713;10;10;0;225;250
65;99.68952;10;10;0;225;250
66;87.464037;10;10;0;225;250
67;89.126095;10;10;0;225;250
68;90.236165;10;10;0;225;250
69;78.772855;10;10;0;225;250
70;93.430101;10;10;0;225;250
71;83.714564;10;10;0;225;250
