Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages
0;22.042353;7;7;0;36;42
1;38.726547;7;7;0;36;42
2;34.715168;7;7;0;36;42
3;10.112056;7;7;0;36;42
4;42.297501;7;7;0;36;42
5;15.341122;7;7;0;36;42
6;8.416651;7;7;0;36;42
7;11.71805;7;7;0;36;42
8;8.750835;7;7;0;36;42
9;7.786022;7;7;0;36;42
10;8.749104;7;7;0;36;42
11;9.013157;7;7;0;36;42
12;7.171778;7;7;0;36;42
13;6.546306;7;7;0;36;42
14;6.170448;7;7;0;36;42
15;6.127684;7;7;0;36;42
16;7.115998;7;7;0;36;42
17;7.204909;7;7;0;36;42
18;6.60989;7;7;0;36;42
19;6.830009;7;7;0;36;42
20;6.27905;7;7;0;36;42
21;6.878434;7;7;0;36;42
22;6.188503;7;7;0;36;42
23;5.194743;7;7;0;36;42
24;5.580265;7;7;0;36;42
25;6.626306;7;7;0;36;42
26;5.723952;7;7;0;36;42
27;5.778281;7;7;0;36;42
28;5.541227;7;7;0;36;42
29;8.362914;7;7;0;36;42
30;5.674198;7;7;0;36;42
31;6.043223;7;7;0;36;42
32;5.899358;7;7;0;36;42
33;6.635767;7;7;0;36;42
34;5.595342;7;7;0;36;42
35;9.778905;7;7;0;36;42
36;8.86854;7;7;0;36;42
37;5.939364;7;7;0;36;42
38;5.116136;7;7;0;36;42
39;5.249579;7;7;0;36;42
40;5.544723;7;7;0;36;42
41;5.576607;7;7;0;36;42
42;6.862604;7;7;0;36;42
43;5.320547;7;7;0;36;42
44;9.289192;7;7;0;36;42
45;23.254186;7;7;0;36;42
46;5.283035;7;7;0;36;42
47;5.664868;7;7;0;36;42
48;6.966638;7;7;0;36;42
49;8.890379;7;7;0;36;42
50;7.189954;7;7;0;36;42
51;7.730766;7;7;0;36;42
52;7.787504;7;7;0;36;42
53;4.836736;7;7;0;36;42
54;7.317962;7;7;0;36;42
55;6.065431;7;7;0;36;42
56;7.466249;7;7;0;36;42
57;5.850571;7;7;0;36;42
58;5.842761;7;7;0;36;42
59;4.860459;7;7;0;36;42
60;6.07231;7;7;0;36;42
61;5.286464;7;7;0;36;42
62;5.817855;7;7;0;36;42
63;6.113759;7;7;0;36;42
64;5.062955;7;7;0;36;42
65;4.768893;7;7;0;36;42
66;4.600409;7;7;0;36;42
67;4.128211;7;7;0;36;42
68;4.395086;7;7;0;36;42
69;5.295914;7;7;0;36;42
70;4.399328;7;7;0;36;42
71;4.944177;7;7;0;36;42
72;3.559266;7;7;0;36;42
73;5.172668;7;7;0;36;42
74;5.242975;7;7;0;36;42
75;3.704226;7;7;0;36;42
76;4.694612;7;7;0;36;42
77;4.468247;7;7;0;36;42
78;4.468854;7;7;0;36;42
79;6.20282;7;7;0;36;42
80;6.309957;7;7;0;36;42
81;4.559028;7;7;0;36;42
82;5.52796;7;7;0;36;42
83;5.089479;7;7;0;36;42
84;5.083108;7;7;0;36;42
85;3.847997;7;7;0;36;42
86;4.450364;7;7;0;36;42
87;3.732205;7;7;0;36;42
88;4.097444;7;7;0;36;42
89;5.986635;7;7;0;36;42
90;4.088826;7;7;0;36;42
91;3.67502;7;7;0;36;42
92;3.898595;7;7;0;36;42
93;4.30032;7;7;0;36;42
94;4.068153;7;7;0;36;42
95;3.824452;7;7;0;36;42
96;2.968643;7;7;0;36;42
97;3.548777;7;7;0;36;42
98;4.451863;7;7;0;36;42
99;3.592413;7;7;0;36;42
100;3.834157;7;7;0;36;42
101;5.224299;7;7;0;36;42
102;3.133232;7;7;0;36;42
103;4.44654;7;7;0;36;42
104;3.579709;7;7;0;36;42
105;5.289662;7;7;0;36;42
106;4.240252;7;7;0;36;42
107;3.35641;7;7;0;36;42
108;4.049243;7;7;0;36;42
109;3.887101;7;7;0;36;42
110;4.343971;7;7;0;36;42
111;3.473039;7;7;0;36;42
112;4.045747;7;7;0;36;42
113;3.869097;7;7;0;36;42
114;3.766318;7;7;0;36;42
115;4.337962;7;7;0;36;42
116;3.765139;7;7;0;36;42
117;3.802785;7;7;0;36;42
118;3.651278;7;7;0;36;42
119;3.091201;7;7;0;36;42
120;4.507795;7;7;0;36;42
121;4.581533;7;7;0;36;42
122;4.61625;7;7;0;36;42
123;3.773938;7;7;0;36;42
124;5.878954;7;7;0;36;42
125;3.411768;7;7;0;36;42
126;3.061522;7;7;0;36;42
127;4.116892;7;7;0;36;42
128;5.424889;7;7;0;36;42
129;4.608909;7;7;0;36;42
130;4.893055;7;7;0;36;42
131;5.058413;7;7;0;36;42
132;5.653963;7;7;0;36;42
133;7.208656;7;7;0;36;42
134;4.055131;7;7;0;36;42
135;3.210065;7;7;0;36;42
136;3.562318;7;7;0;36;42
137;3.92014;7;7;0;36;42
138;4.399954;7;7;0;36;42
139;3.691533;7;7;0;36;42
