Id;Texec;expectedH;realH;neededMessages;processedMessages
0;129.380127;15;15;240;255
1;60.177318;15;15;240;255
2;41.642938;15;15;240;255
3;62.892971;15;15;240;255
4;97.344156;15;15;240;255
5;63.692032;15;15;240;255
6;43.384435;15;15;240;255
7;36.182942;15;15;240;255
8;35.604666;15;15;240;255
9;41.488924;15;15;240;255
10;43.185497;15;15;240;255
11;34.829071;15;15;240;255
12;63.290786;15;15;240;255
13;94.342689;15;15;240;255
14;122.261399;15;15;240;255
15;104.362772;15;15;240;255
16;66.416571;15;15;240;255
17;61.435501;15;15;240;255
18;37.014615;15;15;240;255
19;28.762175;15;15;240;255
20;28.136783;15;15;240;255
21;29.930334;15;15;240;255
22;30.354764;15;15;240;255
23;21.867519;15;15;240;255
24;21.21387;15;15;240;255
25;65.221073;15;15;240;255
26;30.607842;15;15;240;255
27;17.42147;15;15;240;255
28;16.465215;15;15;240;255
29;22.654048;15;15;240;255
30;17.164072;15;15;240;255
31;16.215344;15;15;240;255
32;16.188645;15;15;240;255
33;16.891232;15;15;240;255
34;15.419587;15;15;240;255
35;15.47583;15;15;240;255
36;16.419155;15;15;240;255
37;15.7784;15;15;240;255
38;14.603735;15;15;240;255
39;16.600535;15;15;240;255
40;15.971617;15;15;240;255
41;16.096918;15;15;240;255
42;43.884089;15;15;240;255
43;14.594156;15;15;240;255
44;27.101051;15;15;240;255
45;65.034019;15;15;240;255
46;68.940751;15;15;240;255
47;29.862005;15;15;240;255
48;27.635622;15;15;240;255
49;16.910494;15;15;240;255
50;16.290027;15;15;240;255
51;15.552238;15;15;240;255
52;14.838499;15;15;240;255
53;21.596693;15;15;240;255
54;15.301804;15;15;240;255
55;31.190908;15;15;240;255
56;15.202427;15;15;240;255
57;14.987813;15;15;240;255
58;15.687652;15;15;240;255
59;15.950134;15;15;240;255
60;14.527826;15;15;240;255
61;15.11457;15;15;240;255
62;15.126115;15;15;240;255
63;14.738752;15;15;240;255
64;15.785863;15;15;240;255
65;16.109025;15;15;240;255
66;15.22223;15;15;240;255
67;17.052707;15;15;240;255
68;15.178479;15;15;240;255
69;16.422442;15;15;240;255
70;14.458265;15;15;240;255
71;15.435156;15;15;240;255
72;15.827668;15;15;240;255
73;14.401611;15;15;240;255
74;15.732925;15;15;240;255
75;15.693481;15;15;240;255
