Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T12:01:06.046173471;30.69088;7;7;48;63
1;2023-01-31T12:01:06.177305826;12.589582;7;7;48;63
2;2023-01-31T12:01:06.290092092;10.222877;7;7;48;63
3;2023-01-31T12:01:06.400519127;10.103085;7;7;48;63
4;2023-01-31T12:01:06.510807396;10.786365;7;7;48;63
5;2023-01-31T12:01:06.621828956;9.640466;7;7;48;63
6;2023-01-31T12:01:06.731671749;9.553804;7;7;48;63
7;2023-01-31T12:01:06.841392655;8.214499;7;7;48;63
8;2023-01-31T12:01:06.949796049;19.248061;7;7;48;63
9;2023-01-31T12:01:07.069276861;8.743408;7;7;48;63
10;2023-01-31T12:01:07.178191961;8.771215;7;7;48;63
11;2023-01-31T12:01:07.287155337;8.368004;7;7;48;63
12;2023-01-31T12:01:07.395714504;8.028727;7;7;48;63
13;2023-01-31T12:01:07.503880144;8.632709;7;7;48;63
14;2023-01-31T12:01:07.612794991;8.044312;7;7;48;63
15;2023-01-31T12:01:07.721057533;9.66369;7;7;48;63
16;2023-01-31T12:01:07.830882218;7.879087;7;7;48;63
17;2023-01-31T12:01:07.938894824;13.780711;7;7;48;63
18;2023-01-31T12:01:08.052843587;8.412187;7;7;48;63
19;2023-01-31T12:01:08.161395420;7.600119;7;7;48;63
20;2023-01-31T12:01:08.269172240;7.299836;7;7;48;63
21;2023-01-31T12:01:08.376630622;7.896171;7;7;48;63
22;2023-01-31T12:01:08.484689145;7.1976;7;7;48;63
23;2023-01-31T12:01:08.592004831;6.884173;7;7;48;63
24;2023-01-31T12:01:08.699024137;6.996055;7;7;48;63
25;2023-01-31T12:01:08.806150892;7.659014;7;7;48;63
26;2023-01-31T12:01:08.913950160;7.111782;7;7;48;63
27;2023-01-31T12:01:09.021200038;10.073727;7;7;48;63
28;2023-01-31T12:01:09.131440111;7.513219;7;7;48;63
29;2023-01-31T12:01:09.239083450;8.054614;7;7;48;63
30;2023-01-31T12:01:09.347267660;6.284989;7;7;48;63
31;2023-01-31T12:01:09.453681706;6.370912;7;7;48;63
