Id;Texec;expectedH;realH;neededMessages;processedMessages
0;22.124027;7;7;48;63
1;11.15531;7;7;48;63
2;8.336232;7;7;48;63
3;8.771642;7;7;48;63
4;8.855982;7;7;48;63
5;8.306104;7;7;48;63
6;8.066588;7;7;48;63
7;6.407417;7;7;48;63
8;8.60108;7;7;48;63
9;7.056854;7;7;48;63
10;6.65736;7;7;48;63
11;6.434801;7;7;48;63
12;6.842271;7;7;48;63
13;7.751151;7;7;48;63
14;6.641389;7;7;48;63
15;7.944426;7;7;48;63
16;6.172891;7;7;48;63
17;12.133604;7;7;48;63
18;6.924876;7;7;48;63
19;6.028974;7;7;48;63
20;5.883373;7;7;48;63
21;6.597085;7;7;48;63
22;5.415006;7;7;48;63
23;5.746981;7;7;48;63
24;5.209247;7;7;48;63
25;5.959853;7;7;48;63
26;5.168525;7;7;48;63
27;8.285087;7;7;48;63
28;6.147089;7;7;48;63
29;6.098097;7;7;48;63
30;5.159602;7;7;48;63
31;5.309414;7;7;48;63
32;4.857025;7;7;48;63
33;4.659255;7;7;48;63
34;4.896588;7;7;48;63
35;4.749475;7;7;48;63
36;5.5709;7;7;48;63
37;4.747001;7;7;48;63
38;4.728348;7;7;48;63
39;4.711718;7;7;48;63
40;4.287392;7;7;48;63
41;4.583719;7;7;48;63
42;5.391681;7;7;48;63
43;5.666605;7;7;48;63
44;5.271629;7;7;48;63
45;4.555807;7;7;48;63
46;4.653967;7;7;48;63
47;4.52269;7;7;48;63
48;3.712016;7;7;48;63
49;4.251542;7;7;48;63
50;4.355303;7;7;48;63
51;6.308821;7;7;48;63
52;5.65183;7;7;48;63
53;4.836381;7;7;48;63
54;4.524639;7;7;48;63
55;4.00989;7;7;48;63
56;4.300862;7;7;48;63
57;4.113114;7;7;48;63
58;4.068765;7;7;48;63
59;4.200659;7;7;48;63
60;3.330319;7;7;48;63
61;3.664832;7;7;48;63
62;4.264394;7;7;48;63
63;4.05652;7;7;48;63
64;4.083932;7;7;48;63
65;4.011052;7;7;48;63
66;4.149468;7;7;48;63
67;4.288724;7;7;48;63
68;4.114434;7;7;48;63
69;4.052443;7;7;48;63
70;4.22286;7;7;48;63
71;4.397271;7;7;48;63
72;4.083048;7;7;48;63
73;3.646356;7;7;48;63
74;3.993369;7;7;48;63
75;3.776878;7;7;48;63
76;4.803859;7;7;48;63
77;4.305248;7;7;48;63
78;4.144029;7;7;48;63
79;4.241856;7;7;48;63
80;3.967343;7;7;48;63
81;4.171797;7;7;48;63
82;4.271539;7;7;48;63
83;4.145756;7;7;48;63
84;3.895793;7;7;48;63
85;4.343989;7;7;48;63
