StartingWallTime;Texec;expectedH;realH
2023-01-02T21:14:48.588128219;5.68621;5;4
2023-01-02T21:14:48.693929188;4.225187;5;2
2023-01-02T21:14:48.798220794;6.569217;5;2
2023-01-02T21:14:48.904860520;5.760141;5;3
2023-01-02T21:14:49.010683919;5.63527;5;4
2023-01-02T21:14:49.116383847;4.280338;5;2
2023-01-02T21:14:49.220732183;4.214617;5;2
2023-01-02T21:14:49.325014159;4.404578;5;2
2023-01-02T21:14:49.429496166;4.899703;5;2
2023-01-02T21:14:49.534474548;6.984851;5;2
2023-01-02T21:14:49.641533208;4.830442;5;3
2023-01-02T21:14:49.746431019;4.385608;5;2
2023-01-02T21:14:49.850886356;4.971833;5;3
2023-01-02T21:14:49.955923238;4.195657;5;3
2023-01-02T21:14:50.060183823;4.035916;5;3
2023-01-02T21:14:50.164282977;5.320757;5;4
2023-01-02T21:14:50.269667972;4.141517;5;3
2023-01-02T21:14:50.373871377;4.323818;5;3
2023-01-02T21:14:50.478262214;4.926853;5;3
2023-01-02T21:14:50.583260515;3.753753;5;2
2023-01-02T21:14:50.687078827;4.178067;5;3
2023-01-02T21:14:50.791321122;4.631341;5;3
2023-01-02T21:14:50.896025771;6.85142;5;4
2023-01-02T21:14:51.002962640;5.238006;5;3
2023-01-02T21:14:51.108266005;6.126513;5;2
2023-01-02T21:14:51.214466837;5.244596;5;3
2023-01-02T21:14:51.319774692;4.088005;5;2
2023-01-02T21:14:51.423926756;4.022685;5;2
2023-01-02T21:14:51.528014880;3.961905;5;2
2023-01-02T21:14:51.632048903;5.462938;5;2
2023-01-02T21:14:51.737577780;4.294097;5;2
2023-01-02T21:14:51.841933776;4.346648;5;3
2023-01-02T21:14:51.946347763;3.773293;5;2
2023-01-02T21:14:52.050185794;5.061345;5;4
2023-01-02T21:14:52.155311107;4.244097;5;3
2023-01-02T21:14:52.259622073;4.695851;5;3
2023-01-02T21:14:52.364380463;4.505029;5;4
2023-01-02T21:14:52.468948181;4.210637;5;2
2023-01-02T21:14:52.573223366;4.58678;5;3
2023-01-02T21:14:52.677876545;4.389188;5;2
2023-01-02T21:14:52.782329092;4.6059;5;3
2023-01-02T21:14:52.886998351;43.501732;5;3
2023-01-02T21:14:53.030567801;3.37727;5;2
2023-01-02T21:14:53.134014460;3.52283;5;2
2023-01-02T21:14:53.237599939;4.367338;5;3
2023-01-02T21:14:53.342030986;4.885823;5;3
2023-01-02T21:14:53.446980627;4.962304;5;4
2023-01-02T21:14:53.552005429;3.715083;5;2
2023-01-02T21:14:53.655784600;4.089886;5;3
2023-01-02T21:14:53.759941535;4.353748;5;3
2023-01-02T21:14:53.864358002;3.854423;5;2
2023-01-02T21:14:53.968276184;52.37559;5;3
2023-01-02T21:14:54.120718872;4.432149;5;3
2023-01-02T21:14:54.225214850;4.025075;5;2
2023-01-02T21:14:54.329320504;4.458559;5;2
2023-01-02T21:14:54.433841731;3.644492;5;2
2023-01-02T21:14:54.537551542;4.943313;5;3
2023-01-02T21:14:54.642559324;48.059202;5;2
2023-01-02T21:14:54.790680014;4.53035;5;4
2023-01-02T21:14:54.895274032;3.288909;5;2
2023-01-02T21:14:54.998628610;4.380228;5;3
2023-01-02T21:14:55.103073577;5.567939;5;4
2023-01-02T21:14:55.208703644;6.892541;5;2
2023-01-02T21:14:55.315660973;4.948944;5;3
2023-01-02T21:14:55.420672785;4.043536;5;2
2023-01-02T21:14:55.524780289;4.291068;5;3
2023-01-02T21:14:55.629138835;4.583711;5;3
2023-01-02T21:14:55.733783824;4.854183;5;4
2023-01-02T21:14:55.838703285;3.3901;5;2
2023-01-02T21:14:55.942157063;4.230058;5;3
2023-01-02T21:14:56.046450069;4.412809;5;3
2023-01-02T21:14:56.150925236;3.720203;5;2
2023-01-02T21:14:56.254708117;4.164987;5;3
2023-01-02T21:14:56.358942633;3.215238;5;2
2023-01-02T21:14:56.462221389;3.316919;5;2
2023-01-02T21:14:56.565602667;5.087975;5;4
2023-01-02T21:14:56.670756370;3.498231;5;2
2023-01-02T21:14:56.774317799;5.357717;5;5
2023-01-02T21:14:56.879708395;4.376408;5;2
2023-01-02T21:14:56.984151682;3.32551;5;2
2023-01-02T21:14:57.087541949;4.380859;5;4
2023-01-02T21:14:57.191992606;4.410219;5;3
2023-01-02T21:14:57.296470404;3.34696;5;2
2023-01-02T21:14:57.399889801;4.324048;5;3
2023-01-02T21:14:57.504276578;4.55221;5;3
2023-01-02T21:14:57.608893636;3.750613;5;2
2023-01-02T21:14:57.712706018;6.301495;5;5
2023-01-02T21:14:57.819376974;7.117722;5;4
2023-01-02T21:14:57.926525685;44.44509;5;3
2023-01-02T21:14:58.071043924;3.876524;5;2
2023-01-02T21:14:58.174984026;5.542499;5;5
2023-01-02T21:14:58.280601104;4.460579;5;3
2023-01-02T21:14:58.385132711;3.842984;5;2
2023-01-02T21:14:58.489042424;3.241688;5;2
2023-01-02T21:14:58.592348381;3.352289;5;2
2023-01-02T21:14:58.695761709;3.788113;5;2
2023-01-02T21:14:58.799612660;3.973575;5;2
2023-01-02T21:14:58.903652284;7.294664;5;3
2023-01-02T21:14:59.011008096;4.348628;5;2
2023-01-02T21:14:59.115419173;3.890294;5;3
2023-01-02T21:14:59.219378106;3.853483;5;2
2023-01-02T21:14:59.323294318;3.267049;5;2
2023-01-02T21:14:59.426622545;3.015666;5;2
2023-01-02T21:14:59.529708500;3.896534;5;3
2023-01-02T21:14:59.633668053;3.795403;5;2
2023-01-02T21:14:59.737529995;43.440811;5;3
2023-01-02T21:14:59.881046335;4.037305;5;3
2023-01-02T21:14:59.985144929;3.44535;5;3
2023-01-02T21:15:00.088660537;3.38028;5;2
2023-01-02T21:15:00.192110996;4.439309;5;3
2023-01-02T21:15:00.296628253;44.128637;5;3
2023-01-02T21:15:00.440811609;3.241778;5;2
2023-01-02T21:15:00.544120576;3.37719;5;2
2023-01-02T21:15:00.647582834;2.997857;5;2
2023-01-02T21:15:00.750653599;3.598072;5;3
2023-01-02T21:15:00.854313079;4.288388;5;4
2023-01-02T21:15:00.958662535;3.290939;5;2
2023-01-02T21:15:01.062018683;3.160488;5;2
2023-01-02T21:15:01.165244789;3.982295;5;3
2023-01-02T21:15:01.269296073;4.6346;5;2
2023-01-02T21:15:01.374004822;3.741443;5;2
2023-01-02T21:15:01.477903544;6.619478;5;2
2023-01-02T21:15:01.584593781;3.790243;5;2
2023-01-02T21:15:01.688456033;5.339136;5;5
2023-01-02T21:15:01.793857508;2.737214;5;2
2023-01-02T21:15:01.896655670;3.226739;5;3
2023-01-02T21:15:01.999946437;3.109938;5;2
2023-01-02T21:15:02.103119533;4.905583;5;5
2023-01-02T21:15:02.208088005;3.302809;5;2
2023-01-02T21:15:02.311453572;3.37089;5;3
2023-01-02T21:15:02.414886300;4.296148;5;4
2023-01-02T21:15:02.519243806;2.778845;5;2
2023-01-02T21:15:02.622086599;3.042447;5;2
2023-01-02T21:15:02.725193725;3.362139;5;3
2023-01-02T21:15:02.828616303;5.405697;5;2
2023-01-02T21:15:02.934091429;3.205198;5;2
2023-01-02T21:15:03.037361405;3.709183;5;2
2023-01-02T21:15:03.141135796;3.36952;5;2
2023-01-02T21:15:03.244571954;3.916165;5;4
2023-01-02T21:15:03.348553357;2.844585;5;2
2023-01-02T21:15:03.451461411;3.849304;5;3
2023-01-02T21:15:03.555377203;3.267759;5;2
2023-01-02T21:15:03.658710000;3.499891;5;3
2023-01-02T21:15:03.762274120;3.46519;5;3
2023-01-02T21:15:03.865801028;2.735914;5;2
2023-01-02T21:15:03.968602031;4.206797;5;4
2023-01-02T21:15:04.072874616;3.462801;5;3
2023-01-02T21:15:04.176405905;3.41104;5;3
2023-01-02T21:15:04.279880884;3.253528;5;2
2023-01-02T21:15:04.383198971;2.905615;5;2
2023-01-02T21:15:04.486166365;2.789544;5;2
2023-01-02T21:15:04.589026458;2.986536;5;2
2023-01-02T21:15:04.692077653;3.182848;5;2
2023-01-02T21:15:04.795325629;4.189427;5;3
2023-01-02T21:15:04.899579564;5.163836;5;3
2023-01-02T21:15:05.004807678;46.067885;5;3
2023-01-02T21:15:05.150937381;4.55246;5;4
2023-01-02T21:15:05.255551470;3.913864;5;3
2023-01-02T21:15:05.359528923;3.673713;5;3
2023-01-02T21:15:05.463286723;3.38507;5;3
2023-01-02T21:15:05.566724042;3.103458;5;2
2023-01-02T21:15:05.669877037;3.485411;5;3
2023-01-02T21:15:05.773425666;3.36757;5;2
2023-01-02T21:15:05.876856164;2.942826;5;2
2023-01-02T21:15:05.979864279;3.278148;5;2
2023-01-02T21:15:06.083204896;2.820495;5;2
2023-01-02T21:15:06.186086939;2.771415;5;2
2023-01-02T21:15:06.288920172;51.376451;5;2
2023-01-02T21:15:06.440357032;3.998835;5;4
2023-01-02T21:15:06.544420165;2.814415;5;2
2023-01-02T21:15:06.647294898;3.309989;5;3
2023-01-02T21:15:06.750667216;2.976766;5;2
2023-01-02T21:15:06.853705931;3.42009;5;3
2023-01-02T21:15:06.957188119;43.180519;5;3
2023-01-02T21:15:07.100432767;2.738064;5;2
2023-01-02T21:15:07.203234709;2.826675;5;2
2023-01-02T21:15:07.306123802;3.169698;5;2
2023-01-02T21:15:07.409355529;3.800493;5;2
2023-01-02T21:15:07.513217901;3.214758;5;3
2023-01-02T21:15:07.616495617;3.843544;5;4
2023-01-02T21:15:07.720401090;2.935055;5;2
2023-01-02T21:15:07.823396184;3.739733;5;2
2023-01-02T21:15:07.927197815;10.363071;5;4
2023-01-02T21:15:08.037623095;3.730242;5;3
2023-01-02T21:15:08.141479316;4.183417;5;3
2023-01-02T21:15:08.245725212;4.158586;5;3
2023-01-02T21:15:08.349945387;3.119117;5;2
2023-01-02T21:15:08.453125382;3.173248;5;2
2023-01-02T21:15:08.556358999;2.615273;5;2
2023-01-02T21:15:08.659037690;3.735663;5;3
2023-01-02T21:15:08.762834602;2.840254;5;2
2023-01-02T21:15:08.865738235;4.110146;5;4
2023-01-02T21:15:08.969910810;5.919992;5;2
2023-01-02T21:15:09.075895400;2.906126;5;2
2023-01-02T21:15:09.178860184;3.932234;5;2
2023-01-02T21:15:09.282853067;4.075056;5;4
2023-01-02T21:15:09.386988261;4.113766;5;4
2023-01-02T21:15:09.491162796;4.066576;5;4
2023-01-02T21:15:09.595291390;3.37385;5;2
2023-01-02T21:15:09.698729448;3.726143;5;3
2023-01-02T21:15:09.802517509;3.234179;5;3
2023-01-02T21:15:09.905817926;3.524991;5;3
2023-01-02T21:15:10.009409296;5.794501;5;2
2023-01-02T21:15:10.115269745;4.299858;5;4
2023-01-02T21:15:10.219636251;4.196577;5;4
2023-01-02T21:15:10.323898847;3.992055;5;3
2023-01-02T21:15:10.427956420;2.891086;5;2
2023-01-02T21:15:10.530911114;3.462051;5;3
2023-01-02T21:15:10.634436083;4.297928;5;4
2023-01-02T21:15:10.738795669;51.711334;5;4
2023-01-02T21:15:10.890568612;2.757504;5;2
2023-01-02T21:15:10.993394985;3.866873;5;2
2023-01-02T21:15:11.097326547;2.690574;5;2
2023-01-02T21:15:11.200079959;2.985096;5;2
2023-01-02T21:15:11.303127914;3.005016;5;3
2023-01-02T21:15:11.406196229;3.710692;5;3
2023-01-02T21:15:11.509970970;50.379312;5;3
2023-01-02T21:15:11.660411901;3.42469;5;3
2023-01-02T21:15:11.763901679;3.981025;5;4
2023-01-02T21:15:11.867947903;3.000926;5;2
2023-01-02T21:15:11.971011287;2.885276;5;2
2023-01-02T21:15:12.073960861;4.300328;5;4
2023-01-02T21:15:12.178325058;3.41944;5;3
2023-01-02T21:15:12.281807386;2.874895;5;2
2023-01-02T21:15:12.384745750;2.680933;5;2
2023-01-02T21:15:12.487488862;4.025365;5;3
2023-01-02T21:15:12.591577986;2.917665;5;2
2023-01-02T21:15:12.694557400;4.361758;5;4
2023-01-02T21:15:12.798981477;3.401689;5;3
