Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;861.685125;39;39;0;266;272;1.27827030461708E14;1.2772699595016711E14
1;285.717208;39;39;0;266;272;1.27828786527875E14;1.2772831411224123E14
2;317.471209;39;39;0;266;272;1.27830115697375E14;1.2772968283417344E14
3;359.430334;39;39;0;266;272;1.27831453886583E14;1.2773104987924136E14
4;310.489167;39;39;0;266;272;1.27832858349333E14;1.2773241731690644E14
5;255.918208;39;39;0;266;272;1.27834231130375E14;1.2773371897693336E14
6;267.278875;39;39;0;266;272;1.27835515843E14;1.2773502175443847E14
7;238.787417;39;39;0;266;272;1.27836804770958E14;1.2773627865689736E14
8;279.388375;39;39;0;266;272;1.27838123464E14;1.2773764157420892E14
9;174.173958;39;39;0;266;272;1.27839411541625E14;1.2773881701485134E14
10;283.980625;39;39;0;266;272;1.27840670370666E14;1.2774019594239912E14
11;122.868917;39;39;0;266;272;1.27841973375916E14;1.2774132490029197E14
12;208.815167;39;39;0;266;272;1.27843107269125E14;1.277425673430134E14
13;181.05125;39;39;0;266;272;1.27844338439708E14;1.277437533397955E14
14;133.453708;39;39;0;266;272;1.27845545420833E14;1.2774493136656355E14
15;164.805833;39;39;0;266;272;1.27846712834458E14;1.2774610644875602E14
16;110.85275;39;39;0;266;272;1.27847902942083E14;1.2774726224921222E14
17;122.613125;39;39;0;266;272;1.27849037548458E14;1.2774839269271622E14
18;184.0955;39;39;0;266;272;1.27850243814541E14;1.2774966746952106E14
19;232.519084;39;39;0;266;272;1.27851457779833E14;1.2775090847011092E14
20;210.014042;39;39;0;266;272;1.2785271536675E14;1.2775216706417919E14
21;278.030167;39;39;0;266;272;1.27853949233333E14;1.2775344831034997E14
22;166.47875;39;39;0;266;272;1.27855267205666E14;1.2775466957919284E14
23;187.122041;39;39;0;266;272;1.27856456894875E14;1.2775586788299556E14
24;205.293959;39;39;0;266;272;1.27857673512375E14;1.2775711753673688E14
25;133.402792;39;39;0;266;272;1.27858898608375E14;1.2775825379952189E14
26;90.760791;39;39;0;266;272;1.27860052737208E14;1.27759385493693E14
27;253.30925;39;39;0;266;272;1.27861195584833E14;1.2776065878717939E14
