Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;936.972583;39;39;0;266;272;1.27826863707708E14;1.2772699056213631E14
1;315.88475;39;39;0;266;272;1.27828765171041E14;1.2772831648304542E14
2;338.838167;39;39;0;266;272;1.27830086934166E14;1.2772968319042188E14
3;382.728083;39;39;0;266;272;1.27831431428125E14;1.2773104823885833E14
4;342.059334;39;39;0;266;272;1.27832825237541E14;1.2773241712684261E14
5;304.7435;39;39;0;266;272;1.27834173716708E14;1.2773371925330406E14
6;289.357833;39;39;0;266;272;1.27835484100916E14;1.2773502278898181E14
7;253.306458;39;39;0;266;272;1.27836785648208E14;1.2773627824274917E14
8;322.185875;39;39;0;266;272;1.278380823435E14;1.2773764112804212E14
9;185.387958;39;39;0;266;272;1.2783939825675E14;1.2773881649213234E14
10;348.9995;39;39;0;266;272;1.27840618681125E14;1.2774019521434577E14
11;126.806917;39;39;0;266;272;1.27841972567541E14;1.27741324473935E14
12;221.9145;39;39;0;266;272;1.27843091587583E14;1.2774256704197169E14
13;195.222834;39;39;0;266;272;1.27844324454166E14;1.2774375293318119E14
14;145.40325;39;39;0;266;272;1.27845536539166E14;1.2774493136471127E14
15;185.766417;39;39;0;266;272;1.27846686070291E14;1.277461064499421E14
16;133.12175;39;39;0;266;272;1.278478808435E14;1.2774726185708242E14
17;138.444583;39;39;0;266;272;1.27849021795708E14;1.2774839242744028E14
18;237.5565;39;39;0;266;272;1.27850189102083E14;1.2774966668117825E14
19;256.041167;39;39;0;266;272;1.2785142926325E14;1.2775090822520047E14
20;233.243375;39;39;0;266;272;1.27852690709458E14;1.2775216716092561E14
21;288.9135;39;39;0;266;272;1.2785393611025E14;1.27753448215248E14
22;185.354209;39;39;0;266;272;1.27855241502625E14;1.2775466918693086E14
23;203.240458;39;39;0;266;272;1.27856439016083E14;1.2775586768283147E14
24;227.919708;39;39;0;266;272;1.27857649179625E14;1.2775711717827503E14
25;145.918417;39;39;0;266;272;1.27858879209875E14;1.277582537504151E14
26;103.483625;39;39;0;266;272;1.27860042739666E14;1.2775938545782505E14
27;298.329583;39;39;0;266;272;1.27861159291625E14;1.2776065859304345E14
28;222.549167;39;39;0;266;272;1.27862455495416E14;1.2776190247164284E14
29;182.429625;39;39;0;266;272;1.27863683104291E14;1.277630786154906E14
30;143.482125;39;39;0;266;272;1.27864885056833E14;1.2776426778329767E14
31;150.173959;39;39;0;266;272;1.27866039254333E14;1.2776540743635417E14
32;282.318458;39;39;0;266;272;1.27867219205416E14;1.2776671519346556E14
33;232.440084;39;39;0;266;272;1.278684933995E14;1.2776793712178805E14
34;250.874583;39;39;0;266;272;1.27869786284625E14;1.2776924773791012E14
35;213.520209;39;39;0;266;272;1.27871040701833E14;1.2777045951323431E14
36;90.165708;39;39;0;266;272;1.2787225764175E14;1.2777158003418616E14
37;151.144125;39;39;0;266;272;1.27873355428375E14;1.2777272301617714E14
38;153.070459;39;39;0;266;272;1.27874509891166E14;1.2777389159893622E14
39;182.59575;39;39;0;266;272;1.2787569240325E14;1.2777508197133189E14
40;260.840084;39;39;0;266;272;1.27876924689958E14;1.2777638461617755E14
41;128.678917;39;39;0;266;272;1.27878184386E14;1.2777752098539666E14
42;122.107875;39;39;0;266;272;1.27879318838916E14;1.2777866743228598E14
43;88.313125;39;39;0;266;272;1.27880448425666E14;1.2777974659824847E14
44;125.663542;39;39;0;266;272;1.27881543691041E14;1.2778089508270936E14
45;134.009667;39;39;0;266;272;1.27882690510541E14;1.2778202193403608E14
46;91.799958;39;39;0;266;272;1.27883822104083E14;1.2778313547982103E14
47;124.015375;39;39;0;266;272;1.27884921436541E14;1.2778425016993516E14
48;118.124041;39;39;0;266;272;1.2788605326925E14;1.2778539453630062E14
49;111.130125;39;39;0;266;272;1.27887182171625E14;1.277864960301946E14
50;135.426458;39;39;0;266;272;1.27888294735583E14;1.2778764929148614E14
51;127.128167;39;39;0;266;272;1.27889440893E14;1.2778877063634112E14
52;106.909666;39;39;0;266;272;1.2789057694125E14;1.2778990262983578E14
53;125.80025;39;39;0;266;272;1.278916959035E14;1.2779102457099264E14
54;112.505792;39;39;0;266;272;1.27892823741375E14;1.2779215363056042E14
55;155.482708;39;39;0;266;272;1.27893943152583E14;1.277932979281646E14
56;248.747584;39;39;0;266;272;1.27895105784083E14;1.27794566290813E14
57;239.994292;39;39;0;266;272;1.2789636488125E14;1.2779579391063098E14
58;198.479042;39;39;0;266;272;1.27897608592291E14;1.2779701909538792E14
59;147.735708;39;39;0;266;272;1.27898817068166E14;1.2779815824943694E14
60;231.827708;39;39;0;266;272;1.27899982622583E14;1.2779941364603538E14
61;119.732292;39;39;0;266;272;1.27901223325666E14;1.2780050517161888E14
62;124.580333;39;39;0;266;272;1.27902318849625E14;1.2780165326876211E14
63;116.758458;39;39;0;266;272;1.27903451269166E14;1.2780276188870872E14
64;116.02375;39;39;0;266;272;1.27904577335208E14;1.2780390007479738E14
65;140.802875;39;39;0;266;272;1.27905701611041E14;1.2780503343937083E14
66;93.423708;39;39;0;266;272;1.27906847324791E14;1.2780614448398911E14
67;147.394167;39;39;0;266;272;1.27907946865666E14;1.2780728073778025E14
68;124.225542;39;39;0;266;272;1.2790910124225E14;1.2780842325705264E14
69;81.554583;39;39;0;266;272;1.27910232938E14;1.2780950161031008E14
70;160.100292;39;39;0;266;272;1.27911322893666E14;1.2781067745198703E14
71;123.756709;39;39;0;266;272;1.27912486255791E14;1.2781179517067567E14
72;206.765083;39;39;0;266;272;1.2791361739175E14;1.2781302509733058E14
73;143.266667;39;39;0;266;272;1.27914834810166E14;1.2781415907481078E14
74;142.09;39;39;0;266;272;1.27915984772666E14;1.2781532550944184E14
75;192.965083;39;39;0;266;272;1.27917140624E14;1.278165110250733E14
76;132.968625;39;39;0;266;272;1.279183353895E14;1.2781766584027016E14
77;115.065166;39;39;0;266;272;1.27919476718833E14;1.2781877124423198E14
