Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;888.922667;39;39;0;266;272;1.27827027920083E14;1.2772699443511275E14
1;282.586875;39;39;0;266;272;1.27828789561541E14;1.2772831401902475E14
2;309.289792;39;39;0;266;272;1.27830119143666E14;1.2772968511701162E14
3;352.649542;39;39;0;266;272;1.2783145877675E14;1.2773104995560742E14
4;304.075417;39;39;0;266;272;1.27832864338208E14;1.277324180005994E14
5;254.001792;39;39;0;266;272;1.27834235777208E14;1.277337201447747E14
6;255.491875;39;39;0;266;272;1.27835519294458E14;1.2773502174029052E14
7;232.971125;39;39;0;266;272;1.27836817783333E14;1.2773627822262511E14
8;264.670417;39;39;0;266;272;1.2783813176175E14;1.2773764156174723E14
9;172.33375;39;39;0;266;272;1.27839416224166E14;1.2773881674125064E14
10;280.641208;39;39;0;266;272;1.27840673849458E14;1.277401958107304E14
11;111.525417;39;39;0;266;272;1.27841975362958E14;1.2774132490373675E14
12;205.26325;39;39;0;266;272;1.27843110813583E14;1.2774256700514342E14
13;177.061291;39;39;0;266;272;1.27844341366041E14;1.2774375301902516E14
14;132.761125;39;39;0;266;272;1.27845546345416E14;1.2774493147069178E14
15;160.6455;39;39;0;266;272;1.27846716410208E14;1.2774610649277505E14
16;106.154584;39;39;0;266;272;1.27847904746333E14;1.277472620034508E14
17;118.764459;39;39;0;266;272;1.27849039593583E14;1.2774839255468822E14
18;171.890292;39;39;0;266;272;1.2785025993375E14;1.2774966746705802E14
19;225.065541;39;39;0;266;272;1.27851464434583E14;1.2775090847200427E14
20;206.624708;39;39;0;266;272;1.27852717633125E14;1.2775216719024477E14
21;273.724625;39;39;0;266;272;1.27853952012375E14;1.2775344805623295E14
22;158.095459;39;39;0;266;272;1.27855269120041E14;1.2775466967856178E14
23;182.119542;39;39;0;266;272;1.278564622655E14;1.277558677598036E14
24;201.522167;39;39;0;266;272;1.27857675515458E14;1.2775711731947022E14
25;127.418375;39;39;0;266;272;1.27858902971833E14;1.27758253783152E14
26;89.486125;39;39;0;266;272;1.27860053987291E14;1.2775938551711025E14
27;251.764084;39;39;0;266;272;1.27861196525875E14;1.277606586565242E14
28;215.224958;39;39;0;266;272;1.27862466142833E14;1.277619026589295E14
29;173.672792;39;39;0;266;272;1.27863690246041E14;1.277630788100825E14
30;125.180833;39;39;0;266;272;1.27864908872791E14;1.2776426787443384E14
31;106.347291;39;39;0;266;272;1.27866083615666E14;1.2776540915505923E14
32;232.107292;39;39;0;266;272;1.27867254958458E14;1.277667177199082E14
33;216.418958;39;39;0;266;272;1.27868522383541E14;1.2776793583806578E14
34;198.905708;39;39;0;266;272;1.2786982397625E14;1.2776924571900262E14
35;193.697958;39;39;0;266;272;1.27871062826333E14;1.2777046138857547E14
36;86.816125;39;39;0;266;272;1.27872260962125E14;1.2777158031297147E14
37;147.030916;39;39;0;266;272;1.27873360125083E14;1.277727229582736E14
