Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;922.245917;39;39;0;266;272;1.27826991639208E14;1.2772699153728186E14
1;288.607458;39;39;0;266;272;1.2782878669625E14;1.2772831415024323E14
2;320.255042;39;39;0;266;272;1.2783010565675E14;1.2772968275479878E14
3;362.092042;39;39;0;266;272;1.27831449835416E14;1.2773104889783244E14
4;323.118125;39;39;0;266;272;1.2783285291275E14;1.27732417231667E14
5;276.282833;39;39;0;266;272;1.27834215868875E14;1.2773372032388825E14
6;272.658292;39;39;0;266;272;1.27835506207458E14;1.2773502205040392E14
7;250.450542;39;39;0;266;272;1.27836799831958E14;1.2773627864768762E14
8;289.944083;39;39;0;266;272;1.2783810914E14;1.2773764142871166E14
9;181.568667;39;39;0;266;272;1.27839408260833E14;1.2773881707606484E14
10;296.498833;39;39;0;266;272;1.278406687475E14;1.2774019597294445E14
11;125.091459;39;39;0;266;272;1.27841973107958E14;1.2774132489576603E14
12;212.066042;39;39;0;266;272;1.27843105354333E14;1.2774256716271714E14
13;184.483125;39;39;0;266;272;1.27844335529208E14;1.2774375316100964E14
14;134.419041;39;39;0;266;272;1.2784554507275E14;1.2774493132923869E14
15;169.211583;39;39;0;266;272;1.27846704369708E14;1.2774610648642403E14
16;122.110833;39;39;0;266;272;1.27847900134916E14;1.2774726221329066E14
17;124.1235;39;39;0;266;272;1.27849038391166E14;1.277483926663361E14
18;198.837959;39;39;0;266;272;1.27850233795208E14;1.277496676383618E14
19;238.759125;39;39;0;266;272;1.27851450198541E14;1.277509086554665E14
20;214.838583;39;39;0;266;272;1.27852711563625E14;1.2775216704204158E14
21;281.60675;39;39;0;266;272;1.2785394347475E14;1.277534482333868E14
22;171.348833;39;39;0;266;272;1.27855259085125E14;1.277546694571945E14
23;190.524667;39;39;0;266;272;1.2785645343325E14;1.2775586785686336E14
24;212.569042;39;39;0;266;272;1.27857671447625E14;1.2775711754930503E14
25;136.452125;39;39;0;266;272;1.27858892610333E14;1.2775825402442039E14
26;92.666125;39;39;0;266;272;1.27860051900333E14;1.2775938564294656E14
27;255.16275;39;39;0;266;272;1.27861193191291E14;1.2776065873190273E14
28;217.284833;39;39;0;266;272;1.27862464486166E14;1.2776190290040044E14
29;178.236959;39;39;0;266;272;1.27863688484875E14;1.2776307911269416E14
30;134.344125;39;39;0;266;272;1.27864900166083E14;1.2776426814009422E14
31;118.540292;39;39;0;266;272;1.27866076915791E14;1.2776540924215903E14
32;252.354708;39;39;0;266;272;1.27867249287125E14;1.2776671758494127E14
33;230.144584;39;39;0;266;272;1.27868501846708E14;1.27767936068241E14
34;208.376959;39;39;0;266;272;1.27869825258333E14;1.2776924672206862E14
35;195.605084;39;39;0;266;272;1.27871061057375E14;1.277704615731994E14
36;87.754375;39;39;0;266;272;1.27872259942541E14;1.277715803311857E14
37;149.105791;39;39;0;266;272;1.27873357955083E14;1.2777272311721975E14
38;131.723417;39;39;0;266;272;1.2787453381975E14;1.2777389189525712E14
39;182.552583;39;39;0;266;272;1.27875693616708E14;1.2777508125227917E14
40;228.342916;39;39;0;266;272;1.27876946822666E14;1.2777638571178617E14
41;117.455417;39;39;0;266;272;1.27878194380083E14;1.2777752142516917E14
42;112.833167;39;39;0;266;272;1.278793298665E14;1.27778667653432E14
43;86.525916;39;39;0;266;272;1.278804497915E14;1.2777974681220084E14
44;117.285459;39;39;0;266;272;1.27881559352875E14;1.2778089547598716E14
45;103.879041;39;39;0;266;272;1.27882719660125E14;1.2778202204555297E14
46;80.780209;39;39;0;266;272;1.27883831016541E14;1.2778313582806297E14
47;112.742333;39;39;0;266;272;1.27884938619333E14;1.277842505397078E14
48;110.354333;39;39;0;266;272;1.27886071956916E14;1.277853949044125E14
49;100.34375;39;39;0;266;272;1.27887191700375E14;1.2778649627616444E14
50;120.788083;39;39;0;266;272;1.27888308952958E14;1.2778764941797433E14
51;116.672459;39;39;0;266;272;1.27889451888333E14;1.2778877100133483E14
52;98.76775;39;39;0;266;272;1.27890586339166E14;1.2778990293758525E14
53;119.552708;39;39;0;266;272;1.27891706778416E14;1.2779102481567369E14
54;109.660291;39;39;0;266;272;1.27892829003958E14;1.2779215392139775E14
55;147.610208;39;39;0;266;272;1.27893953864208E14;1.277932978445751E14
56;237.399541;39;39;0;266;272;1.27895120798E14;1.2779456663368853E14
57;231.239709;39;39;0;266;272;1.27896383383458E14;1.2779579402292844E14
58;192.305208;39;39;0;266;272;1.27897618802333E14;1.2779701916248806E14
59;138.856834;39;39;0;266;272;1.27898826153041E14;1.2779815875516566E14
60;214.347375;39;39;0;266;272;1.27899993180833E14;1.2779941378627523E14
61;84.243791;39;39;0;266;272;1.27901225353208E14;1.2780050546609672E14
62;117.487875;39;39;0;266;272;1.27902329661916E14;1.2780165353687448E14
63;111.704667;39;39;0;266;272;1.27903458562791E14;1.2780276230960895E14
64;100.375375;39;39;0;266;272;1.27904593768125E14;1.278039003983736E14
65;127.516958;39;39;0;266;272;1.27905722473875E14;1.2780503368934378E14
66;83.584709;39;39;0;266;272;1.27906855722875E14;1.2780614475544633E14
67;124.288625;39;39;0;266;272;1.27907970920583E14;1.2780728128248262E14
68;112.793333;39;39;0;266;272;1.27909118040041E14;1.2780842424373675E14
69;76.482667;39;39;0;266;272;1.27910237813083E14;1.2780950192743708E14
70;148.84575;39;39;0;266;272;1.27911337607291E14;1.278106770396658E14
71;114.357959;39;39;0;266;272;1.27912496766875E14;1.2781179548107156E14
72;201.443709;39;39;0;266;272;1.27913626352375E14;1.278130252644031E14
73;134.301958;39;39;0;266;272;1.27914841498791E14;1.2781415927079156E14
74;135.995917;39;39;0;266;272;1.27915996467958E14;1.2781532579248669E14
75;175.472542;39;39;0;266;272;1.2791715698E14;1.2781651124407634E14
76;126.796458;39;39;0;266;272;1.27918343062416E14;1.2781766601079955E14
77;111.271708;39;39;0;266;272;1.27919483674E14;1.2781877152673481E14
78;112.4185;39;39;0;266;272;1.27920619445208E14;1.2781992467772481E14
79;99.725333;39;39;0;266;272;1.27921765927875E14;1.2782103619682331E14
80;99.368833;39;39;0;266;272;1.27922881668666E14;1.2782217471401792E14
81;113.473;39;39;0;266;272;1.27923991336666E14;1.2782327886762056E14
82;101.650583;39;39;0;266;272;1.27925124906958E14;1.2782441692520697E14
83;100.746333;39;39;0;266;272;1.27926255122208E14;1.2782552772717978E14
84;127.874792;39;39;0;266;272;1.279273762665E14;1.2782669184445834E14
85;112.14925;39;39;0;266;272;1.27928514041166E14;1.2782779619746656E14
86;111.474583;39;39;0;266;272;1.27929636414291E14;1.2782893568495803E14
87;84.549333;39;39;0;266;272;1.27930753583791E14;1.2783001033237072E14
88;129.444917;39;39;0;266;272;1.27931856047583E14;1.2783117142815944E14
89;140.162667;39;39;0;266;272;1.27932993685708E14;1.2783229871602319E14
90;126.353208;39;39;0;266;272;1.27934164130166E14;1.2783346986631516E14
91;98.769458;39;39;0;266;272;1.279352902105E14;1.2783455672982902E14
92;274.337666;39;39;0;266;272;1.27936442931916E14;1.2783587944155273E14
93;193.141875;39;39;0;266;272;1.279377602085E14;1.2783709623939769E14
94;195.3115;39;39;0;266;272;1.27938974884916E14;1.27838340193965E14
95;274.362708;39;39;0;266;272;1.27940267995875E14;1.2783968976259631E14
96;253.032333;39;39;0;266;272;1.27941627439541E14;1.278410345714119E14
97;137.02125;39;39;0;266;272;1.27942868565958E14;1.278421634125246E14
98;81.743041;39;39;0;266;272;1.27944023052125E14;1.27843282514927E14
99;117.497084;39;39;0;266;272;1.27945112015458E14;1.2784438653403212E14
100;127.452625;39;39;0;266;272;1.2794626497775E14;1.2784556082096202E14
101;77.197834;39;39;0;266;272;1.27947401304583E14;1.2784663816902908E14
102;117.853917;39;39;0;266;272;1.27948496350208E14;1.278477861910258E14
103;97.460541;39;39;0;266;272;1.2794961783475E14;1.278488708622131E14
104;136.036667;39;39;0;266;272;1.27950736901E14;1.2785003977822773E14
105;99.478375;39;39;0;266;272;1.27951907107041E14;1.2785115952310806E14
106;79.797334;39;39;0;266;272;1.27953009948416E14;1.2785226092047152E14
107;152.897459;39;39;0;266;272;1.279541109295E14;1.278534090300165E14
108;120.788833;39;39;0;266;272;1.27955276442416E14;1.2785456204409836E14
109;106.876125;39;39;0;266;272;1.27956430767166E14;1.2785568432325633E14
110;102.115834;39;39;0;266;272;1.27957560130416E14;1.2785682529143466E14
111;112.236792;39;39;0;266;272;1.27958681032458E14;1.2785794983890369E14
112;152.432708;39;39;0;266;272;1.27959810224666E14;1.2785912558713002E14
113;191.2935;39;39;0;266;272;1.27960983066083E14;1.2786031004106547E14
114;109.771916;39;39;0;266;272;1.27962170300625E14;1.2786144126124308E14
115;127.368458;39;39;0;266;272;1.2796330588425E14;1.2786257365136584E14
116;194.642667;39;39;0;266;272;1.27964462056458E14;1.2786381383911361E14
117;114.842125;39;39;0;266;272;1.27965662233666E14;1.27864916865522E14
118;133.221542;39;39;0;266;272;1.27966783999958E14;1.2786606960909734E14
119;184.282625;39;39;0;266;272;1.27967926604416E14;1.2786724444628622E14
120;78.056458;39;39;0;266;272;1.27969120206208E14;1.278683569788918E14
121;191.391958;39;39;0;266;272;1.27970218377416E14;1.2786954329285203E14
122;116.095625;39;39;0;266;272;1.27971424145375E14;1.2787069443460808E14
123;95.925833;39;39;0;266;272;1.27972574670125E14;1.278718062713707E14
124;105.459416;39;39;0;266;272;1.27973692127791E14;1.2787295025287738E14
125;78.935083;39;39;0;266;272;1.27974823357125E14;1.2787403998831122E14
126;121.801542;39;39;0;266;272;1.27975922684041E14;1.2787519351665933E14
127;124.728667;39;39;0;266;272;1.27977060299875E14;1.2787631472339255E14
128;95.652708;39;39;0;266;272;1.27978193380041E14;1.2787743848403155E14
129;114.280583;39;39;0;266;272;1.27979302771708E14;1.27878550477788E14
130;105.065416;39;39;0;266;272;1.27980426573208E14;1.2787967742354967E14
131;142.231292;39;39;0;266;272;1.27981548494708E14;1.2788081986943602E14
132;126.856667;39;39;0;266;272;1.27982708198125E14;1.2788197766384862E14
133;112.857208;39;39;0;266;272;1.2798384619725E14;1.2788308934737556E14
134;104.423625;39;39;0;266;272;1.27984978433708E14;1.2788422578596138E14
135;116.6695;39;39;0;266;272;1.2798609398E14;1.2788533872562672E14
136;117.790875;39;39;0;266;272;1.27987225146333E14;1.2788648307197802E14
137;217.093833;39;39;0;266;272;1.27988383896041E14;1.2788772845121519E14
138;108.852167;39;39;0;266;272;1.27989603627458E14;1.2788885432571139E14
139;109.156292;39;39;0;266;272;1.27990729534291E14;1.2788996157441395E14
140;110.003459;39;39;0;266;272;1.27991848256125E14;1.2789109467354355E14
141;123.689583;39;39;0;266;272;1.27992978846416E14;1.2789221465775947E14
142;118.198125;39;39;0;266;272;1.27994111080916E14;1.2789336663010384E14
143;107.228458;39;39;0;266;272;1.2799524470375E14;1.2789447196644408E14
144;92.657666;39;39;0;266;272;1.2799636230675E14;1.2789559002037855E14
145;165.860709;39;39;0;266;272;1.27997470344958E14;1.2789675347816238E14
146;209.668583;39;39;0;266;272;1.27998661378833E14;1.2789799718383447E14
147;84.899583;39;39;0;266;272;1.27999872420166E14;1.2789907565582375E14
148;118.116833;39;39;0;266;272;1.28000973450916E14;1.279002213727966E14
149;139.517042;39;39;0;266;272;1.28002106967833E14;1.2790136067780864E14
150;131.235667;39;39;0;266;272;1.28003257730583E14;1.2790252022537245E14
151;186.433125;39;39;0;266;272;1.28004407900791E14;1.2790370545765298E14
152;139.067417;39;39;0;266;272;1.28005609953708E14;1.2790487472340847E14
153;77.926167;39;39;0;266;272;1.2800675930525E14;1.2790595045326066E14
154;128.923709;39;39;0;266;272;1.28007857412208E14;1.2790711346619123E14
155;99.8225;39;39;0;266;272;1.28009011046833E14;1.2790822105020023E14
156;113.242875;39;39;0;266;272;1.28010128778166E14;1.279093590151625E14
157;115.884083;39;39;0;266;272;1.28011265994208E14;1.2791048686495477E14
158;95.409667;39;39;0;266;272;1.28012399256333E14;1.2791161706109045E14
159;124.408625;39;39;0;266;272;1.28013507830375E14;1.2791273808357133E14
160;108.165459;39;39;0;266;272;1.28014648268916E14;1.279138758138484E14
161;108.091;39;39;0;266;272;1.28015772460958E14;1.2791498325358781E14
162;108.880542;39;39;0;266;272;1.28016908442291E14;1.2791613564956E14
163;108.044084;39;39;0;266;272;1.28018050045541E14;1.279172560681527E14
164;226.6635;39;39;0;266;272;1.2801918722525E14;1.2791852986218411E14
165;182.592959;39;39;0;266;272;1.28020428233791E14;1.2791970977176231E14
166;133.273792;39;39;0;266;272;1.28021625872416E14;1.2792087306057308E14
167;98.596958;39;39;0;266;272;1.28022770824125E14;1.2792196903177173E14
168;112.799791;39;39;0;266;272;1.28023896599958E14;1.2792311517444733E14
169;118.841;39;39;0;266;272;1.28025018499958E14;1.2792423249297317E14
170;106.236667;39;39;0;266;272;1.28026157583791E14;1.2792537451102083E14
171;116.543125;39;39;0;266;272;1.2802728601225E14;1.2792649507759178E14
172;93.245;39;39;0;266;272;1.28028417807625E14;1.2792761943449152E14
173;133.510167;39;39;0;266;272;1.28029552427583E14;1.2792877399829969E14
174;217.109625;39;39;0;266;272;1.2803077032675E14;1.2793002759686231E14
175;91.533125;39;39;0;266;272;1.28031918280083E14;1.279310945998034E14
176;129.676708;39;39;0;266;272;1.28033026641833E14;1.2793225568513706E14
177;103.367042;39;39;0;266;272;1.28034168489125E14;1.2793335749308103E14
178;137.99925;39;39;0;266;272;1.28035288769333E14;1.2793453249925692E14
179;165.271709;39;39;0;266;272;1.28036472344166E14;1.279357252647301E14
180;125.198208;39;39;0;266;272;1.28037657952E14;1.2793688580829462E14
181;133.951167;39;39;0;266;272;1.28038804297E14;1.2793801335194578E14
182;180.15125;39;39;0;266;272;1.28039941220708E14;1.2793922277532372E14
183;139.20525;39;39;0;266;272;1.28041136805375E14;1.2794035958272661E14
184;108.692125;39;39;0;266;272;1.28042282355708E14;1.2794148928134238E14
185;103.148791;39;39;0;266;272;1.28043405883041E14;1.2794259339951811E14
186;129.925584;39;39;0;266;272;1.28044528248958E14;1.2794375621487595E14
187;114.8475;39;39;0;266;272;1.28045674702291E14;1.2794486652434938E14
188;118.676167;39;39;0;266;272;1.28046796444875E14;1.2794600623410295E14
189;102.828416;39;39;0;266;272;1.2804792126275E14;1.279471044309927E14
190;108.232625;39;39;0;266;272;1.2804903548025E14;1.2794823763003181E14
191;139.001083;39;39;0;266;272;1.28050162016166E14;1.2794937703371266E14
192;110.140375;39;39;0;266;272;1.28051312827166E14;1.2795051482098556E14
193;118.24575;39;39;0;266;272;1.28052437437083E14;1.2795162941630131E14
194;125.178792;39;39;0;266;272;1.28053567084208E14;1.2795278234124147E14
195;71.904625;39;39;0;266;272;1.28054704482E14;1.2795385323020245E14
196;136.245042;39;39;0;266;272;1.28055794098166E14;1.2795501995942028E14
197;113.631625;39;39;0;266;272;1.28056945114916E14;1.2795613097450823E14
198;109.01625;39;39;0;266;272;1.28058077334E14;1.2795727110265266E14
199;99.777917;39;39;0;266;272;1.28059200704625E14;1.2795837006946517E14
200;139.3705;39;39;0;266;272;1.28060313084666E14;1.279595358756909E14
201;93.087167;39;39;0;266;272;1.28061462991041E14;1.2796062407772261E14
202;124.355292;39;39;0;266;272;1.28062561436416E14;1.2796176924553606E14
203;126.681459;39;39;0;266;272;1.28063691569375E14;1.2796288638403458E14
204;116.503334;39;39;0;266;272;1.2806483812775E14;1.2796403069943239E14
205;122.561292;39;39;0;266;272;1.28065961021625E14;1.2796514844221348E14
206;126.490541;39;39;0;266;272;1.28067097027208E14;1.2796630222682212E14
207;195.811625;39;39;0;266;272;1.28068231412583E14;1.2796749025878397E14
208;265.904208;39;39;0;266;272;1.28069561790958E14;1.2796886207548925E14
209;156.271083;39;39;0;266;272;1.28070804643875E14;1.279700197718525E14
210;101.531875;39;39;0;266;272;1.28071966924583E14;1.279711445558198E14
211;86.656083;39;39;0;266;272;1.28073105711291E14;1.279722534716181E14
212;120.67325;39;39;0;266;272;1.28074212951833E14;1.279734036294647E14
213;121.823959;39;39;0;266;272;1.28075344045458E14;1.2797452158196292E14
214;109.097041;39;39;0;266;272;1.28076487561416E14;1.2797566663209334E14
215;195.662625;39;39;0;266;272;1.28077609772875E14;1.2797685350846216E14
216;90.560167;39;39;0;266;272;1.28078857480125E14;1.279780185172212E14
217;92.759292;39;39;0;266;272;1.2807998017375E14;1.2797912762419027E14
218;94.989792;39;39;0;266;272;1.28081113970625E14;1.2798027821364753E14
219;89.864209;39;39;0;266;272;1.28082254420958E14;1.2798139116857711E14
220;131.079625;39;39;0;266;272;1.28083346888625E14;1.2798254414617406E14
221;99.787875;39;39;0;266;272;1.28084506735541E14;1.2798365865434631E14
222;80.571584;39;39;0;266;272;1.28085620319666E14;1.2798476353624019E14
