Id;Texec;expectedH;realH;neededMessages
0;6024.213885;8;8;918
1;3713.647129;8;8;918
2;2554.637855;8;8;918
3;2048.274428;8;8;918
4;2133.00161;8;8;918
5;2174.934999;8;8;918
6;3708.010853;8;8;918
7;5072.60748;8;8;918
8;4647.457037;8;8;918
9;3107.797477;8;8;918
10;2542.95029;8;8;918
11;2265.407643;8;8;918
12;1851.540119;8;8;918
13;1885.190266;8;8;918
14;1926.426718;8;8;918
15;2129.520909;8;8;918
16;1609.571904;8;8;918
17;1363.069175;8;8;918
18;1283.487378;8;8;918
19;1303.908745;8;8;918
20;1275.30955;8;8;918
21;1397.830374;8;8;918
22;1256.778902;8;8;918
23;1242.682217;8;8;918
24;1268.733167;8;8;918
25;1325.113943;8;8;918
26;1257.87926;8;8;918
27;1260.714903;8;8;918
28;1271.833007;8;8;918
29;1340.212598;8;8;918
30;1369.150024;8;8;918
31;1523.100484;8;8;918
32;1356.261621;8;8;918
33;1292.192717;8;8;918
34;1356.799797;8;8;918
35;1285.768926;8;8;918
36;1426.723073;8;8;918
37;1600.879566;8;8;918
38;1570.54969;8;8;918
39;1412.956128;8;8;918
40;1424.398677;8;8;918
41;1517.140103;8;8;918
42;1330.188568;8;8;918
43;1236.678786;8;8;918
44;1202.350717;8;8;918
45;1240.508701;8;8;918
46;1274.160642;8;8;918
47;1219.254548;8;8;918
48;1429.188348;8;8;918
49;1243.675209;8;8;918
50;1258.54766;8;8;918
51;1202.578552;8;8;918
52;1236.754252;8;8;918
53;1187.441107;8;8;918
54;1232.342316;8;8;918
55;1263.690556;8;8;918
56;1286.608407;8;8;918
57;1293.948511;8;8;918
58;1330.913896;8;8;918
59;1305.966405;8;8;918
60;1281.679826;8;8;918
61;1204.360034;8;8;918
62;1245.082683;8;8;918
63;1265.136322;8;8;918
64;1343.509166;8;8;918
65;1645.626693;8;8;918
66;1455.044305;8;8;918
67;1357.337103;8;8;918
68;1388.876192;8;8;918
69;1341.938363;8;8;918
70;1561.813731;8;8;918
71;1379.164348;8;8;918
72;1290.313329;8;8;918
73;1255.176352;8;8;918
74;1490.104474;8;8;918
75;1300.34734;8;8;918
76;1212.56657;8;8;918
77;1264.634643;8;8;918
78;1276.526856;8;8;918
79;1256.727303;8;8;918
80;1261.421502;8;8;918
81;1285.901496;8;8;918
82;1229.913034;8;8;918
83;1233.182228;8;8;918
84;1236.896283;8;8;918
85;1235.576344;8;8;918
86;1269.909814;8;8;918
87;1228.925141;8;8;918
88;1330.372318;8;8;918
89;1253.384894;8;8;918
90;1236.016429;8;8;918
91;1284.813891;8;8;918
92;1234.614412;8;8;918
93;1259.290213;8;8;918
94;1323.758822;8;8;918
95;1241.784009;8;8;918
96;1421.472758;8;8;918
97;1241.688929;8;8;918
98;1328.512448;8;8;918
99;1326.488209;8;8;918
100;1241.927028;8;8;918
101;1349.406207;8;8;918
102;1694.372192;8;8;918
103;1283.738873;8;8;918
104;1391.442836;8;8;918
105;1359.432957;8;8;918
106;1453.89414;8;8;918
107;1260.523088;8;8;918
108;1402.23122;8;8;918
109;1264.145968;8;8;918
110;1360.043662;8;8;918
111;1356.280434;8;8;918
112;1264.656864;8;8;918
113;1300.764815;8;8;918
114;1396.621506;8;8;918
115;1188.299731;8;8;918
116;1251.627575;8;8;918
117;1218.552003;8;8;918
118;1220.291742;8;8;918
119;1252.82358;8;8;918
120;1273.978901;8;8;918
121;1227.970302;8;8;918
122;1253.217506;8;8;918
123;1238.597795;8;8;918
124;1225.575947;8;8;918
125;1261.525561;8;8;918
126;1609.288786;8;8;918
127;1193.779412;8;8;918
128;1258.579898;8;8;918
129;1239.462752;8;8;918
130;1271.325547;8;8;918
131;1255.704803;8;8;918
132;1320.313123;8;8;918
133;1347.907061;8;8;918
134;1283.607095;8;8;918
135;1292.872036;8;8;918
136;1267.077232;8;8;918
137;1385.00335;8;8;918
138;1188.845901;8;8;918
139;1244.020237;8;8;918
140;1216.062822;8;8;918
141;1238.257118;8;8;918
142;1316.672403;8;8;918
143;1191.98068;8;8;918
144;1249.662983;8;8;918
145;1162.239869;8;8;918
146;1254.592683;8;8;918
147;1222.297299;8;8;918
148;1240.173111;8;8;918
149;1249.762959;8;8;918
150;1207.641074;8;8;918
151;1191.891339;8;8;918
152;1235.775373;8;8;918
153;1198.497448;8;8;918
154;1193.116999;8;8;918
155;1377.373896;8;8;918
156;1253.878644;8;8;918
157;1165.541804;8;8;918
158;1229.681275;8;8;918
159;1254.996314;8;8;918
160;1250.706751;8;8;918
161;1279.264916;8;8;918
162;1333.210018;8;8;918
163;1197.389659;8;8;918
164;1184.898613;8;8;918
165;1265.486163;8;8;918
166;1225.08712;8;8;918
167;1194.963574;8;8;918
168;1376.405773;8;8;918
169;1244.933326;8;8;918
170;1380.988352;8;8;918
171;1258.650708;8;8;918
172;1319.806299;8;8;918
173;1234.955302;8;8;918
174;1256.197792;8;8;918
175;1208.107189;8;8;918
176;1250.547548;8;8;918
177;1228.092525;8;8;918
178;1323.357686;8;8;918
179;1331.711553;8;8;918
180;1335.6922;8;8;918
181;1295.55547;8;8;918
182;1310.716846;8;8;918
183;1327.922157;8;8;918
184;1302.348768;8;8;918
185;1269.797677;8;8;918
186;1339.925559;8;8;918
187;1446.709711;8;8;918
188;1220.106415;8;8;918
189;1524.761001;8;8;918
190;1237.249722;8;8;918
191;1352.331835;8;8;918
192;1299.501259;8;8;918
193;1280.402522;8;8;918
194;1278.962178;8;8;918
195;1220.55;8;8;918
196;1242.489086;8;8;918
197;1237.833364;8;8;918
198;1211.943277;8;8;918
199;1210.512157;8;8;918
200;1250.14971;8;8;918
201;1227.345646;8;8;918
202;1220.867234;8;8;918
203;1181.768607;8;8;918
204;1204.411521;8;8;918
205;1344.548753;8;8;918
206;1204.918163;8;8;918
207;1247.500118;8;8;918
208;1385.556219;8;8;918
209;1338.007505;8;8;918
210;1228.5248;8;8;918
211;1231.834914;8;8;918
212;1511.922702;8;8;918
213;1224.541593;8;8;918
214;1215.455213;8;8;918
215;1304.838066;8;8;918
216;1331.982278;8;8;918
217;1507.721913;8;8;918
218;1273.149735;8;8;918
219;1205.289577;8;8;918
220;1236.640364;8;8;918
221;1252.307315;8;8;918
222;1281.812771;8;8;918
223;1530.468394;8;8;918
224;1274.959536;8;8;918
225;1304.533858;8;8;918
226;1282.205517;8;8;918
227;1243.018385;8;8;918
228;1298.991683;8;8;918
229;1386.958699;8;8;918
230;1370.626581;8;8;918
231;1435.362238;8;8;918
232;1441.256014;8;8;918
233;1220.745103;8;8;918
234;1414.330049;8;8;918
235;1249.940592;8;8;918
236;1218.092024;8;8;918
237;1212.885745;8;8;918
238;1305.654026;8;8;918
239;1289.676496;8;8;918
240;1237.125075;8;8;918
241;1206.415234;8;8;918
242;1310.037533;8;8;918
243;1253.25004;8;8;918
244;1361.076171;8;8;918
245;1216.263138;8;8;918
246;1330.957104;8;8;918
247;1217.282104;8;8;918
248;1296.255737;8;8;918
249;1291.923379;8;8;918
250;1427.362263;8;8;918
251;1323.845558;8;8;918
252;1249.800089;8;8;918
253;1258.576735;8;8;918
254;1348.644353;8;8;918
255;1184.516457;8;8;918
256;1297.631612;8;8;918
257;1255.746865;8;8;918
258;1210.497451;8;8;918
259;1152.878108;8;8;918
260;1142.303361;8;8;918
261;1146.553431;8;8;918
262;1204.949568;8;8;918
263;1158.585698;8;8;918
264;1209.902294;8;8;918
265;1186.618003;8;8;918
266;1221.922392;8;8;918
267;1278.86789;8;8;918
268;1374.512974;8;8;918
269;1253.668293;8;8;918
270;1289.291597;8;8;918
271;1232.872053;8;8;918
272;1373.728111;8;8;918
