Id;Texec;expectedH;realH;neededMessages
0;5847.863896;8;8;918
1;3956.36713;8;8;918
2;2472.03282;8;8;918
3;1892.045333;8;8;918
4;2090.642764;8;8;918
5;2293.502516;8;8;918
6;4383.105346;8;8;918
7;6235.571614;8;8;918
8;4491.517947;8;8;918
9;3035.090674;8;8;918
10;2589.40174;8;8;918
11;2258.405957;8;8;918
12;1813.113431;8;8;918
13;2041.25662;8;8;918
14;1937.938405;8;8;918
15;1830.499169;8;8;918
16;1659.821529;8;8;918
17;1440.731852;8;8;918
18;1402.148715;8;8;918
19;1361.285999;8;8;918
20;1336.028654;8;8;918
21;1405.266475;8;8;918
22;1290.431132;8;8;918
23;1311.976816;8;8;918
24;1477.048659;8;8;918
25;1378.272227;8;8;918
26;1351.00682;8;8;918
27;1303.226028;8;8;918
28;1374.891315;8;8;918
29;1443.807248;8;8;918
30;1611.616533;8;8;918
31;1518.353828;8;8;918
32;1341.505623;8;8;918
33;1357.162253;8;8;918
34;1391.2265;8;8;918
35;1709.34826;8;8;918
36;1485.316265;8;8;918
37;1599.63741;8;8;918
38;1541.261296;8;8;918
39;1366.232219;8;8;918
40;1731.608591;8;8;918
41;1475.824189;8;8;918
42;1329.108743;8;8;918
43;1314.643796;8;8;918
44;1314.088221;8;8;918
45;1272.495816;8;8;918
46;1261.683222;8;8;918
47;1318.735805;8;8;918
48;1366.830098;8;8;918
49;1363.471177;8;8;918
50;1351.945002;8;8;918
51;1362.871041;8;8;918
52;1279.921202;8;8;918
53;1291.227556;8;8;918
54;1282.810885;8;8;918
55;1443.607252;8;8;918
56;1303.395784;8;8;918
57;1253.851299;8;8;918
58;1336.960355;8;8;918
59;1353.955328;8;8;918
60;1342.611644;8;8;918
61;1314.51831;8;8;918
62;1307.125711;8;8;918
63;1290.149125;8;8;918
64;1396.62618;8;8;918
65;1406.527675;8;8;918
66;1736.245942;8;8;918
67;1431.814633;8;8;918
68;1365.553732;8;8;918
69;1410.309124;8;8;918
70;1474.515219;8;8;918
71;1337.79828;8;8;918
72;1355.923277;8;8;918
73;1358.459771;8;8;918
74;1461.119727;8;8;918
75;1318.758081;8;8;918
76;1404.459063;8;8;918
77;1281.414379;8;8;918
78;1336.39176;8;8;918
79;1550.729532;8;8;918
80;1484.403439;8;8;918
81;1410.543548;8;8;918
82;1300.360752;8;8;918
83;1313.786074;8;8;918
84;1376.05584;8;8;918
85;1507.636376;8;8;918
86;1360.09845;8;8;918
87;1297.480837;8;8;918
88;1277.680854;8;8;918
89;1262.328825;8;8;918
90;1291.928149;8;8;918
91;1321.254841;8;8;918
92;1381.311881;8;8;918
93;1608.812583;8;8;918
94;1369.994626;8;8;918
95;1348.073249;8;8;918
96;1307.205706;8;8;918
97;1304.44041;8;8;918
98;1633.408974;8;8;918
99;1382.574524;8;8;918
100;1332.457818;8;8;918
101;1474.419076;8;8;918
102;1416.846918;8;8;918
103;1379.140694;8;8;918
104;1355.885946;8;8;918
105;1563.732605;8;8;918
106;1507.13879;8;8;918
107;1255.960118;8;8;918
108;1317.759452;8;8;918
109;1305.644479;8;8;918
110;1416.278222;8;8;918
111;1362.934666;8;8;918
112;1477.485566;8;8;918
113;1244.173117;8;8;918
114;1397.8286;8;8;918
115;1375.130004;8;8;918
116;1358.141563;8;8;918
117;1276.113334;8;8;918
118;1313.70491;8;8;918
119;1305.978271;8;8;918
120;1318.99399;8;8;918
121;1315.536478;8;8;918
122;1442.260785;8;8;918
123;1478.457544;8;8;918
124;1410.321812;8;8;918
125;1371.693766;8;8;918
126;1499.381477;8;8;918
127;1303.254727;8;8;918
128;1346.13776;8;8;918
129;1284.491549;8;8;918
130;1359.463454;8;8;918
131;1289.962492;8;8;918
132;1421.179161;8;8;918
133;1295.314879;8;8;918
134;1271.655109;8;8;918
135;1334.307705;8;8;918
136;1276.244294;8;8;918
137;1508.339231;8;8;918
138;1314.252192;8;8;918
139;1281.02393;8;8;918
140;1248.33504;8;8;918
141;1384.360196;8;8;918
142;1205.045483;8;8;918
143;1243.173795;8;8;918
144;1311.110608;8;8;918
145;1238.322888;8;8;918
146;1205.001971;8;8;918
147;1215.825184;8;8;918
148;1324.263638;8;8;918
149;1183.09126;8;8;918
150;1362.698663;8;8;918
151;1272.22532;8;8;918
152;1330.538026;8;8;918
153;1315.529528;8;8;918
154;1400.917317;8;8;918
155;1221.399003;8;8;918
156;1404.569271;8;8;918
157;1562.954159;8;8;918
158;1327.0188;8;8;918
159;1272.597333;8;8;918
160;1328.069558;8;8;918
161;1251.999885;8;8;918
162;1258.166884;8;8;918
163;1330.719175;8;8;918
164;1229.286386;8;8;918
165;1263.146437;8;8;918
166;1241.750975;8;8;918
167;1303.817696;8;8;918
168;1306.911701;8;8;918
169;1487.81294;8;8;918
170;1297.151821;8;8;918
171;1589.890278;8;8;918
172;1465.699784;8;8;918
173;1407.562327;8;8;918
174;1413.627731;8;8;918
175;1415.398589;8;8;918
176;1446.596839;8;8;918
177;1250.700912;8;8;918
178;1368.237655;8;8;918
179;1470.421349;8;8;918
180;1440.108864;8;8;918
181;1356.757491;8;8;918
182;1493.972624;8;8;918
183;1353.461787;8;8;918
184;1310.646472;8;8;918
185;1383.471685;8;8;918
186;1458.880707;8;8;918
187;1386.510612;8;8;918
188;1497.912796;8;8;918
189;1562.209217;8;8;918
190;1318.085209;8;8;918
191;1351.526625;8;8;918
192;1405.9047;8;8;918
193;1378.129003;8;8;918
194;1263.090834;8;8;918
195;1407.027117;8;8;918
196;1352.845257;8;8;918
197;1327.498137;8;8;918
198;1554.419234;8;8;918
199;1444.209528;8;8;918
200;1363.81828;8;8;918
201;1262.166632;8;8;918
202;1440.622504;8;8;918
203;1276.937424;8;8;918
204;1262.829487;8;8;918
205;1250.96717;8;8;918
206;1445.923333;8;8;918
207;1558.044528;8;8;918
208;1261.454926;8;8;918
209;1352.692572;8;8;918
210;1313.837062;8;8;918
211;1242.19844;8;8;918
212;1274.302076;8;8;918
213;1471.348761;8;8;918
214;1297.862863;8;8;918
215;1276.806206;8;8;918
216;1328.972721;8;8;918
217;1297.117417;8;8;918
218;1315.521895;8;8;918
219;1285.08427;8;8;918
220;1243.903045;8;8;918
221;1310.593798;8;8;918
222;1388.259793;8;8;918
223;1240.536255;8;8;918
224;1359.011979;8;8;918
225;1399.381489;8;8;918
226;1324.139459;8;8;918
227;1321.032234;8;8;918
228;1232.908387;8;8;918
229;1305.129893;8;8;918
230;1365.09478;8;8;918
231;1456.197084;8;8;918
232;1478.579122;8;8;918
233;1259.948811;8;8;918
234;1275.152887;8;8;918
235;1264.699403;8;8;918
236;1281.714134;8;8;918
237;1283.865622;8;8;918
238;1383.918725;8;8;918
239;1392.760404;8;8;918
240;1416.108044;8;8;918
241;1422.620004;8;8;918
242;1520.551735;8;8;918
243;1361.121752;8;8;918
244;1474.959596;8;8;918
245;1276.488664;8;8;918
246;1270.784678;8;8;918
247;1292.141652;8;8;918
248;1758.695736;8;8;918
249;1351.869648;8;8;918
250;1244.985334;8;8;918
251;1358.840153;8;8;918
252;1408.240251;8;8;918
253;1255.639995;8;8;918
254;1268.002801;8;8;918
255;1357.946172;8;8;918
256;1401.745744;8;8;918
257;1476.942009;8;8;918
258;1262.648269;8;8;918
259;1257.68956;8;8;918
260;1248.083047;8;8;918
261;1204.399226;8;8;918
262;1318.566574;8;8;918
263;1209.808721;8;8;918
264;1253.750255;8;8;918
265;1219.087304;8;8;918
266;1348.269729;8;8;918
267;1302.213942;8;8;918
268;1362.310932;8;8;918
269;1373.749503;8;8;918
270;1317.072905;8;8;918
271;1306.804452;8;8;918
272;1276.825214;8;8;918
273;1627.165965;8;8;918
274;1329.130173;8;8;918
275;1252.091857;8;8;918
276;1302.654572;8;8;918
277;1365.016221;8;8;918
278;1282.362146;8;8;918
279;1330.051229;8;8;918
280;1311.497578;8;8;918
281;1297.681517;8;8;918
282;1361.618222;8;8;918
283;1512.045469;8;8;918
284;1229.106584;8;8;918
285;1430.872825;8;8;918
286;1564.397256;8;8;918
287;1215.518579;8;8;918
288;1454.231761;8;8;918
289;1315.990045;8;8;918
290;1253.20774;8;8;918
291;1521.398387;8;8;918
292;1308.437807;8;8;918
293;1260.804412;8;8;918
294;1488.327844;8;8;918
295;1326.602198;8;8;918
296;1329.512964;8;8;918
297;1377.746809;8;8;918
298;1393.60262;8;8;918
299;2299.403423;8;8;918
