Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;224.21375;41;41;0;120;122;3.290223716208E12;3.288509485148802E12
1;92.604542;41;41;0;120;122;3.291445487E12;3.289618252663985E12
2;77.306125;41;41;0;120;122;3.292546275333E12;3.290705517717676E12
3;66.081292;41;41;0;120;122;3.293630702416E12;3.2917787375600215E12
4;56.308792;41;41;0;120;122;3.294703524708E12;3.2928425798536084E12
