Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;224.353875;41;41;0;120;122;3.29021790825E12;3.288509507667927E12
1;93.732833;41;41;0;120;122;3.291444516E12;3.28961851250199E12
2;77.650875;41;41;0;120;122;3.292545339916E12;3.290705621060004E12
3;65.986333;41;41;0;120;122;3.293630436541E12;3.291778863276281E12
4;56.403416;41;41;0;120;122;3.294704018958E12;3.2928427718220005E12
