tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-16-thread-1;INITIALIZATION;12345;0;0;1675077406740;215.819708
pool-16-thread-2;INITIALIZATION;12346;0;0;1675077406956;1.004667
pool-16-thread-3;INITIALIZATION;12347;0;0;1675077406956;0.909333
pool-16-thread-4;INITIALIZATION;12349;0;0;1675077406956;0.88675
pool-16-thread-5;INITIALIZATION;12348;0;0;1675077406956;0.873084
pool-16-thread-6;INITIALIZATION;12350;0;0;1675077406956;0.858584
pool-16-thread-7;INITIALIZATION;12351;0;0;1675077406956;0.857333
pool-16-thread-8;APPROXIMATION;12345;0;1;1675077406993;0.056333
pool-16-thread-9;APPROXIMATION;12346;0;1;1675077407007;0.027708
pool-16-thread-10;APPROXIMATION;12347;0;1;1675077407021;0.029417
pool-16-thread-1;APPROXIMATION;12348;0;1;1675077407033;0.029584
pool-16-thread-2;APPROXIMATION;12350;0;1;1675077407062;0.025958
pool-16-thread-3;APPROXIMATION;12349;0;1;1675077407062;0.018542
pool-16-thread-4;APPROXIMATION;12351;0;1;1675077407140;0.165959
pool-16-thread-4;APPROXIMATION;12345;0;2;1675077407151;0.063291
pool-16-thread-4;APPROXIMATION;12346;0;2;1675077407152;0.018625
pool-16-thread-4;APPROXIMATION;12347;0;2;1675077407154;0.038833
pool-16-thread-4;APPROXIMATION;12348;0;2;1675077407155;0.017792
pool-16-thread-4;APPROXIMATION;12349;0;2;1675077407158;0.054208
pool-16-thread-4;APPROXIMATION;12350;0;2;1675077407159;0.1065
pool-16-thread-4;APPROXIMATION;12351;0;2;1675077407161;0.063583
pool-16-thread-4;APPROXIMATION;12345;0;3;1675077407168;0.030208
pool-16-thread-4;APPROXIMATION;12347;0;3;1675077407169;0.058541
pool-16-thread-4;APPROXIMATION;12346;0;3;1675077407170;0.041584
pool-16-thread-4;APPROXIMATION;12348;0;3;1675077407172;0.03675
pool-16-thread-4;APPROXIMATION;12349;0;3;1675077407175;0.032333
pool-16-thread-4;APPROXIMATION;12350;0;3;1675077407177;0.053375
pool-16-thread-4;APPROXIMATION;12351;0;3;1675077407180;0.081042
pool-16-thread-4;APPROXIMATION;12345;0;4;1675077407184;0.083792
pool-16-thread-4;APPROXIMATION;12346;0;4;1675077407185;0.585625
pool-16-thread-2;APPROXIMATION;12347;0;4;1675077407186;0.033042
pool-16-thread-2;APPROXIMATION;12348;0;4;1675077407188;0.031875
pool-16-thread-2;APPROXIMATION;12349;0;4;1675077407191;0.032333
pool-16-thread-2;APPROXIMATION;12350;0;4;1675077407193;0.029333
pool-16-thread-2;APPROXIMATION;12351;0;4;1675077407194;0.037667
pool-16-thread-2;APPROXIMATION;12345;0;5;1675077407198;0.035
pool-16-thread-2;APPROXIMATION;12346;0;5;1675077407200;0.051334
pool-16-thread-2;APPROXIMATION;12347;0;5;1675077407200;0.016625
pool-16-thread-2;APPROXIMATION;12348;0;5;1675077407203;0.029584
pool-16-thread-2;APPROXIMATION;12349;0;5;1675077407206;0.027458
pool-16-thread-2;APPROXIMATION;12350;0;5;1675077407208;0.069708
pool-16-thread-2;APPROXIMATION;12351;0;5;1675077407209;0.048541
pool-16-thread-2;APPROXIMATION;12345;0;6;1675077407212;0.031791
pool-16-thread-2;APPROXIMATION;12346;0;6;1675077407213;0.02925
pool-16-thread-2;APPROXIMATION;12347;0;6;1675077407214;0.036333
pool-16-thread-2;APPROXIMATION;12348;0;6;1675077407219;0.048541
pool-16-thread-2;APPROXIMATION;12350;0;6;1675077407220;0.030792
pool-16-thread-2;APPROXIMATION;12351;0;6;1675077407220;0.0325
pool-16-thread-2;APPROXIMATION;12349;0;6;1675077407221;0.0315
pool-16-thread-4;APPROXIMATION;12345;0;7;1675077407223;0.0855
pool-16-thread-4;APPROXIMATION;12346;0;7;1675077407225;0.062917
pool-16-thread-4;APPROXIMATION;12347;0;7;1675077407227;0.030625
pool-16-thread-4;APPROXIMATION;12349;0;7;1675077407227;0.036167
pool-16-thread-4;APPROXIMATION;12348;0;7;1675077407229;0.02575
pool-16-thread-4;APPROXIMATION;12350;0;7;1675077407230;0.0335
pool-16-thread-4;APPROXIMATION;12351;0;7;1675077407232;0.146209
pool-16-thread-4;APPROXIMATION;12345;0;8;1675077407237;0.017333
pool-16-thread-2;APPROXIMATION;12350;0;8;1675077407238;0.01725
pool-16-thread-3;APPROXIMATION;12351;0;8;1675077407238;0.013167
pool-16-thread-2;APPROXIMATION;12349;0;8;1675077407238;0.015875
pool-16-thread-5;APPROXIMATION;12347;0;8;1675077407238;0.013334
pool-16-thread-2;APPROXIMATION;12348;0;8;1675077407238;0.030292
pool-16-thread-5;APPROXIMATION;12346;0;8;1675077407238;0.042833
pool-16-thread-2;HALTED;12346;0;9;1675077407240;0.036333
pool-16-thread-10;HALTED;12349;0;9;1675077407240;0.016292
pool-16-thread-10;HALTED;12347;0;9;1675077407242;0.019
pool-16-thread-10;HALTED;12348;0;9;1675077407244;0.015542
pool-16-thread-3;HALTED;12345;0;9;1675077407244;0.046167
pool-16-thread-6;HALTED;12351;0;9;1675077407244;0.011208
pool-16-thread-5;HALTED;12350;0;9;1675077407247;0.014625
