tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;INITIALIZATION;-1;0;0;1675077406919;6.017208
pool-15-thread-1;APPROXIMATION;-1;0;1;1675077407052;9.761334
pool-15-thread-1;APPROXIMATION;-1;0;2;1675077407140;17.9955
pool-15-thread-1;APPROXIMATION;-1;0;3;1675077407161;14.500459
pool-15-thread-1;APPROXIMATION;-1;0;4;1675077407178;13.686417
pool-15-thread-1;APPROXIMATION;-1;0;5;1675077407194;12.799333
pool-15-thread-1;APPROXIMATION;-1;0;6;1675077407208;9.873333
pool-15-thread-1;APPROXIMATION;-1;0;7;1675077407220;9.780042
pool-15-thread-1;APPROXIMATION;-1;0;8;1675077407232;5.640166
pool-15-thread-1;HALTED;-1;0;9;1675077407245;1.438958
