tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-7-thread-1;INITIALIZATION;-1;0;0;1675077127060;4.735417
pool-7-thread-1;APPROXIMATION;-1;0;1;1675077127122;4.889958
pool-7-thread-1;APPROXIMATION;-1;0;2;1675077127128;1.305709
pool-7-thread-1;APPROXIMATION;-1;0;3;1675077127131;1.493
pool-7-thread-1;APPROXIMATION;-1;0;4;1675077127135;1.702584
pool-7-thread-1;APPROXIMATION;-1;0;5;1675077127138;1.614875
pool-7-thread-1;APPROXIMATION;-1;0;6;1675077127140;2.531791
pool-7-thread-1;APPROXIMATION;-1;0;7;1675077127144;2.049958
pool-7-thread-1;HALTED;-1;0;8;1675077127147;1.760542
