tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-29;INITIALIZATION;12345;0;0;1675077406687;4301.217167
pool-1-thread-30;INITIALIZATION;12346;0;0;1675077406858;9841312.270541
pool-1-thread-31;INITIALIZATION;12347;0;0;1675077406862;9841315.539958
pool-1-thread-32;INITIALIZATION;12349;0;0;1675077406883;9841336.85425
pool-1-thread-1;INITIALIZATION;12348;0;0;1675077406901;9841354.638416
pool-1-thread-10;INITIALIZATION;12351;0;0;1675077406943;2426.457917
pool-1-thread-11;INITIALIZATION;12352;0;0;1675077406964;431.245166
pool-1-thread-8;APPROXIMATION;12345;0;1;1675077406992;272.132417
pool-1-thread-13;APPROXIMATION;12346;0;1;1675077407006;146.94175
pool-1-thread-12;APPROXIMATION;12347;0;1;1675077407020;157.7705
pool-1-thread-14;APPROXIMATION;12348;0;1;1675077407032;130.976084
pool-1-thread-20;APPROXIMATION;12352;0;1;1675077407060;95.553625
pool-1-thread-22;APPROXIMATION;12349;0;1;1675077407061;177.628625
pool-1-thread-15;APPROXIMATION;12351;0;1;1675077407137;193.185458
pool-1-thread-25;APPROXIMATION;12345;0;2;1675077407146;153.756084
pool-1-thread-25;APPROXIMATION;12346;0;2;1675077407146;139.924583
pool-1-thread-30;APPROXIMATION;12347;0;2;1675077407148;127.758208
pool-1-thread-25;APPROXIMATION;12348;0;2;1675077407148;115.906708
pool-1-thread-30;APPROXIMATION;12349;0;2;1675077407150;89.086708
pool-1-thread-5;APPROXIMATION;12351;0;2;1675077407157;20.760583
pool-1-thread-6;APPROXIMATION;12352;0;2;1675077407159;99.167125
pool-1-thread-9;APPROXIMATION;12345;0;3;1675077407162;16.4325
pool-1-thread-10;APPROXIMATION;12346;0;3;1675077407163;15.151959
pool-1-thread-11;APPROXIMATION;12347;0;3;1675077407164;13.925917
pool-1-thread-12;APPROXIMATION;12348;0;3;1675077407167;15.431958
pool-1-thread-17;APPROXIMATION;12349;0;3;1675077407169;16.399542
pool-1-thread-20;APPROXIMATION;12352;0;3;1675077407174;15.166083
pool-1-thread-22;APPROXIMATION;12351;0;3;1675077407176;18.005708
pool-1-thread-23;APPROXIMATION;12345;0;4;1675077407180;17.335708
pool-1-thread-24;APPROXIMATION;12346;0;4;1675077407181;16.575583
pool-1-thread-24;APPROXIMATION;12347;0;4;1675077407182;15.885125
pool-1-thread-29;APPROXIMATION;12348;0;4;1675077407183;16.233333
pool-1-thread-1;APPROXIMATION;12349;0;4;1675077407186;16.152125
pool-1-thread-4;APPROXIMATION;12351;0;4;1675077407191;15.050416
pool-1-thread-4;APPROXIMATION;12352;0;4;1675077407191;16.6735
pool-1-thread-5;APPROXIMATION;12345;0;5;1675077407194;14.571666
pool-1-thread-6;APPROXIMATION;12346;0;5;1675077407196;14.425792
pool-1-thread-9;APPROXIMATION;12347;0;5;1675077407197;14.26625
pool-1-thread-13;APPROXIMATION;12348;0;5;1675077407199;15.967167
pool-1-thread-12;APPROXIMATION;12349;0;5;1675077407201;15.396708
pool-1-thread-17;APPROXIMATION;12352;0;5;1675077407205;12.582334
pool-1-thread-17;APPROXIMATION;12351;0;5;1675077407205;14.330667
pool-1-thread-20;APPROXIMATION;12345;0;6;1675077407209;14.522375
pool-1-thread-21;APPROXIMATION;12346;0;6;1675077407209;13.679666
pool-1-thread-15;APPROXIMATION;12347;0;6;1675077407212;14.909333
pool-1-thread-27;APPROXIMATION;12348;0;6;1675077407213;13.233209
pool-1-thread-29;APPROXIMATION;12349;0;6;1675077407214;12.530667
pool-1-thread-1;APPROXIMATION;12351;0;6;1675077407218;10.845042
pool-1-thread-25;APPROXIMATION;12352;0;6;1675077407218;12.932417
pool-1-thread-30;APPROXIMATION;12345;0;7;1675077407220;11.080875
pool-1-thread-4;APPROXIMATION;12346;0;7;1675077407221;10.938291
pool-1-thread-7;APPROXIMATION;12347;0;7;1675077407223;11.49325
pool-1-thread-7;APPROXIMATION;12349;0;7;1675077407223;9.17925
pool-1-thread-9;APPROXIMATION;12348;0;7;1675077407225;11.748292
pool-1-thread-14;APPROXIMATION;12351;0;7;1675077407230;12.298625
pool-1-thread-14;APPROXIMATION;12352;0;7;1675077407230;11.700958
pool-1-thread-18;APPROXIMATION;12345;0;8;1675077407232;11.904041
pool-1-thread-20;APPROXIMATION;12346;0;8;1675077407235;13.67275
pool-1-thread-20;APPROXIMATION;12348;0;8;1675077407235;9.62525
pool-1-thread-21;APPROXIMATION;12347;0;8;1675077407236;12.362292
pool-1-thread-15;APPROXIMATION;12349;0;8;1675077407236;11.458083
pool-1-thread-31;APPROXIMATION;12352;0;8;1675077407237;6.06075
pool-1-thread-32;APPROXIMATION;12351;0;8;1675077407237;6.904125
pool-1-thread-1;HALTED;12346;0;9;1675077407239;3.769542
pool-1-thread-21;HALTED;12347;0;9;1675077407242;0.018708
pool-1-thread-15;HALTED;12349;0;9;1675077407242;0.015917
pool-1-thread-31;HALTED;12352;0;9;1675077407242;0.026208
pool-1-thread-3;HALTED;12348;0;9;1675077407243;1.072166
pool-1-thread-25;HALTED;12345;0;9;1675077407243;10.570959
pool-1-thread-30;HALTED;12351;0;9;1675077407244;1.886667
