tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-12;INITIALIZATION;12345;0;0;1675077127066;0.087709
pool-1-thread-15;INITIALIZATION;12347;0;0;1675077127101;0.052875
pool-1-thread-16;INITIALIZATION;12348;0;0;1675077127102;0.023542
pool-1-thread-20;APPROXIMATION;12347;0;1;1675077127115;0.047833
pool-1-thread-22;APPROXIMATION;12345;0;1;1675077127125;0.051708
pool-1-thread-23;APPROXIMATION;12348;0;1;1675077127126;0.026917
pool-1-thread-26;APPROXIMATION;12345;0;2;1675077127130;0.039333
pool-1-thread-28;APPROXIMATION;12347;0;2;1675077127131;0.04125
pool-1-thread-29;APPROXIMATION;12348;0;2;1675077127132;0.027167
pool-1-thread-30;APPROXIMATION;12345;0;3;1675077127132;0.024709
pool-1-thread-1;APPROXIMATION;12348;0;3;1675077127134;0.03875
pool-1-thread-3;APPROXIMATION;12347;0;3;1675077127135;0.033583
pool-1-thread-5;APPROXIMATION;12345;0;4;1675077127136;0.045208
pool-1-thread-7;APPROXIMATION;12347;0;4;1675077127137;0.036167
pool-1-thread-10;APPROXIMATION;12348;0;4;1675077127138;0.04325
pool-1-thread-8;APPROXIMATION;12345;0;5;1675077127138;0.03
pool-1-thread-13;APPROXIMATION;12348;0;5;1675077127140;0.059625
pool-1-thread-16;APPROXIMATION;12347;0;5;1675077127140;0.047292
pool-1-thread-17;APPROXIMATION;12345;0;6;1675077127141;0.071958
pool-1-thread-20;APPROXIMATION;12347;0;6;1675077127143;0.036958
pool-1-thread-22;APPROXIMATION;12348;0;6;1675077127144;0.034417
pool-1-thread-23;APPROXIMATION;12345;0;7;1675077127144;0.036292
pool-1-thread-26;APPROXIMATION;12348;0;7;1675077127146;0.038084
pool-1-thread-28;APPROXIMATION;12347;0;7;1675077127147;0.040417
pool-1-thread-29;HALTED;12345;0;8;1675077127147;0.083291
pool-1-thread-31;HALTED;12347;0;8;1675077127150;0.038459
pool-1-thread-32;HALTED;12348;0;8;1675077127150;0.042792
