Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
95;4398410.513875;10;10;0;36;46;0.0;0.0
96;4398528.484083;10;10;0;36;46;0.0;0.0
97;4398657.443041;10;10;0;36;46;0.0;0.0
98;4398784.377375;10;10;0;36;46;0.0;0.0
99;4398901.423583;10;10;0;36;46;0.0;0.0
100;4399026.686541;10;10;0;36;46;0.0;0.0
101;4399150.078125;10;10;0;36;46;0.0;0.0
102;4399280.876916;10;10;0;36;46;0.0;0.0
103;4399412.230333;10;10;0;36;46;0.0;0.0
104;4399538.369166;10;10;0;36;46;0.0;0.0
105;4399657.866208;10;10;0;36;46;0.0;0.0
106;4399790.311583;9;9;0;32;46;0.0;0.0
107;4399911.735416;10;10;0;36;46;0.0;0.0
108;4400034.317166;10;10;0;36;46;0.0;0.0
109;4400162.157791;10;10;0;36;46;0.0;0.0
110;4400284.20425;10;10;0;36;46;0.0;0.0
111;4400411.093916;10;10;0;36;46;0.0;0.0
112;4400538.744708;10;10;0;36;46;0.0;0.0
113;4400660.045333;10;10;0;36;46;0.0;0.0
114;4400779.940166;10;10;0;36;46;0.0;0.0
115;4400902.682916;10;10;0;36;46;0.0;0.0
116;4401056.447708;10;10;0;36;46;0.0;0.0
117;4401175.947541;10;10;0;36;46;0.0;0.0
118;4401293.100291;10;10;0;36;46;0.0;0.0
119;4401415.330333;10;10;0;36;46;0.0;0.0
120;4401530.902375;10;10;0;36;46;0.0;0.0
121;4401671.106333;9;9;0;32;46;0.0;0.0
122;4401792.0575;10;10;0;36;46;0.0;0.0
123;4401910.102333;10;10;0;36;46;0.0;0.0
124;4402046.270375;10;10;0;36;46;0.0;0.0
125;4402164.406666;10;10;0;36;46;0.0;0.0
126;4402288.237208;10;10;0;36;46;0.0;0.0
127;4402428.968791;10;10;0;36;46;0.0;0.0
128;4402547.739583;10;10;0;36;46;0.0;0.0
129;4402669.2135;10;10;0;36;46;0.0;0.0
130;4402789.531666;10;10;0;36;46;0.0;0.0
131;4402907.27625;10;10;0;36;46;0.0;0.0
132;4403031.791083;10;10;0;36;46;0.0;0.0
133;4403163.017291;10;10;0;36;46;0.0;0.0
134;4403284.426458;9;9;0;32;46;0.0;0.0
135;4403422.165833;10;10;0;36;46;0.0;0.0
136;4403545.634958;10;10;0;36;46;0.0;0.0
137;4403663.618166;10;10;0;36;50;0.0;0.0
138;4403804.540541;10;10;0;36;46;0.0;0.0
139;4403928.020333;10;10;0;36;48;0.0;0.0
140;4404089.857583;10;10;0;36;46;0.0;0.0
141;4404336.978375;10;10;0;36;46;0.0;0.0
142;4404473.346291;9;9;0;32;46;0.0;0.0
143;4404613.069958;9;9;0;32;46;0.0;0.0
144;4404748.115875;10;10;0;36;46;0.0;0.0
145;4404890.104291;10;10;0;36;46;0.0;0.0
146;4405009.260875;10;10;0;36;46;0.0;0.0
147;4405130.282666;10;10;0;36;46;0.0;0.0
148;4405250.3335;10;10;0;36;46;0.0;0.0
149;4405386.161583;10;10;0;36;46;0.0;0.0
150;4405509.45525;10;10;0;36;46;0.0;0.0
151;4405636.81975;10;10;0;36;46;0.0;0.0
152;4405765.132666;10;10;0;36;46;0.0;0.0
153;4405890.627875;10;10;0;36;46;0.0;0.0
154;4406013.357791;10;10;0;36;46;0.0;0.0
155;4406137.135958;10;10;0;36;46;0.0;0.0
156;4406262.040208;10;10;0;36;46;0.0;0.0
157;4406396.838958;10;10;0;36;46;0.0;0.0
158;4406521.101;10;10;0;36;46;0.0;0.0
159;4406642.991416;10;10;0;36;46;0.0;0.0
160;4406776.599458;10;10;0;36;46;0.0;0.0
161;4406896.104916;10;10;0;36;46;0.0;0.0
162;4407022.732125;10;10;0;36;46;0.0;0.0
163;4407145.042375;10;10;0;36;46;0.0;0.0
164;4407270.873791;10;10;0;36;46;0.0;0.0
165;4407401.316791;10;10;0;36;50;0.0;0.0
166;4407527.515583;10;10;0;36;46;0.0;0.0
167;4407649.592875;10;10;0;36;49;0.0;0.0
168;4407783.53925;10;10;0;36;46;0.0;0.0
169;4407902.256375;10;10;0;36;46;0.0;0.0
170;4408029.445666;10;10;0;36;46;0.0;0.0
171;4408152.207875;10;10;0;36;46;0.0;0.0
172;4408294.055583;10;10;0;36;46;0.0;0.0
173;4408413.637083;9;9;0;32;46;0.0;0.0
174;4408536.695375;10;10;0;36;46;0.0;0.0
175;4408656.559041;10;10;0;36;46;0.0;0.0
176;4408784.323541;10;10;0;36;46;0.0;0.0
177;4408905.220583;10;10;0;36;46;0.0;0.0
178;4409032.683541;10;10;0;36;50;0.0;0.0
179;4409149.5155;9;9;0;32;46;0.0;0.0
180;4409275.448583;10;10;0;36;46;0.0;0.0
181;4409399.712666;10;10;0;36;46;0.0;0.0
182;4409525.352541;10;10;0;36;46;0.0;0.0
183;4409649.339916;10;10;0;36;46;0.0;0.0
184;4409780.666166;10;10;0;36;46;0.0;0.0
185;4409906.603208;10;10;0;36;46;0.0;0.0
186;4410037.675666;10;10;0;36;46;0.0;0.0
187;4410160.702166;10;10;0;36;46;0.0;0.0
188;4410285.829166;10;10;0;36;46;0.0;0.0
189;4410405.643958;10;10;0;36;46;0.0;0.0
190;4410530.282041;10;10;0;36;46;0.0;0.0
191;4410652.588458;10;10;0;36;46;0.0;0.0
192;4410778.321583;10;10;0;36;46;0.0;0.0
193;4410899.392333;10;10;0;36;46;0.0;0.0
194;4411021.325291;10;10;0;36;46;0.0;0.0
195;4411146.047875;10;10;0;36;46;0.0;0.0
196;4411276.289291;10;10;0;36;46;0.0;0.0
197;4411406.661041;10;10;0;36;46;0.0;0.0
198;4411532.502541;10;10;0;36;46;0.0;0.0
199;4411667.837958;10;10;0;36;46;0.0;0.0
200;4411804.9255;10;10;0;36;46;0.0;0.0
201;4411920.1925;10;10;0;36;48;0.0;0.0
202;4412039.404708;10;10;0;36;46;0.0;0.0
203;4412169.560166;10;10;0;36;46;0.0;0.0
204;4412305.536416;9;9;0;32;46;0.0;0.0
205;4412425.950041;10;10;0;36;46;0.0;0.0
206;4412551.290958;10;10;0;36;46;0.0;0.0
207;4412676.457666;9;9;0;32;46;0.0;0.0
208;4412804.643083;10;10;0;36;46;0.0;0.0
209;4412928.042833;10;10;0;36;46;0.0;0.0
210;4413054.619375;10;10;0;36;46;0.0;0.0
211;4413173.943708;10;10;0;36;46;0.0;0.0
212;4413294.815458;10;10;0;36;46;0.0;0.0
213;4413422.939166;10;10;0;36;46;0.0;0.0
214;4413550.266416;10;10;0;36;46;0.0;0.0
215;4413671.165708;9;9;0;32;46;0.0;0.0
216;4413805.845916;10;10;0;36;46;0.0;0.0
217;4413927.425;10;10;0;36;47;0.0;0.0
218;4414054.865541;10;10;0;36;46;0.0;0.0
219;4414169.214833;10;10;0;36;46;0.0;0.0
220;4414299.448625;10;10;0;36;46;0.0;0.0
221;4414434.584;10;10;0;36;46;0.0;0.0
222;4414555.440791;10;10;0;36;46;0.0;0.0
223;4414673.521583;10;10;0;36;46;0.0;0.0
224;4414797.945708;10;10;0;36;46;0.0;0.0
225;4414935.607291;10;10;0;36;46;0.0;0.0
226;4415056.208166;10;10;0;36;46;0.0;0.0
227;4415178.551666;10;10;0;36;46;0.0;0.0
228;4415307.354958;10;10;0;36;46;0.0;0.0
229;4415426.137166;10;10;0;36;46;0.0;0.0
230;4415555.325916;10;10;0;36;46;0.0;0.0
231;4415674.845291;10;10;0;36;46;0.0;0.0
232;4415822.123875;10;10;0;36;46;0.0;0.0
233;4415939.3735;10;10;0;36;46;0.0;0.0
234;4416056.385875;10;10;0;36;46;0.0;0.0
235;4416173.756333;10;10;0;36;46;0.0;0.0
236;4416307.22925;10;10;0;36;46;0.0;0.0
237;4416420.997458;10;10;0;36;46;0.0;0.0
238;4416596.184958;10;10;0;36;46;0.0;0.0
239;4416808.034416;10;10;0;36;46;0.0;0.0
240;4416930.331125;10;10;0;36;46;0.0;0.0
241;4417052.590208;10;10;0;36;46;0.0;0.0
242;4417173.314541;10;10;0;36;46;0.0;0.0
243;4417298.576458;10;10;0;36;46;0.0;0.0
244;4417434.695583;10;10;0;36;46;0.0;0.0
245;4417553.712583;10;10;0;36;46;0.0;0.0
246;4417673.394208;10;10;0;36;46;0.0;0.0
247;4417797.058125;10;10;0;36;46;0.0;0.0
248;4417923.3735;10;10;0;36;46;0.0;0.0
249;4418044.564208;10;10;0;36;46;0.0;0.0
250;4418168.271958;10;10;0;36;46;0.0;0.0
251;4418293.915583;9;9;0;32;46;0.0;0.0
252;4418418.814166;10;10;0;36;46;0.0;0.0
253;4418538.04525;10;10;0;36;46;0.0;0.0
254;4418665.20275;10;10;0;36;46;0.0;0.0
255;4418796.905625;10;10;0;36;46;0.0;0.0
256;4418923.852375;9;9;0;32;46;0.0;0.0
257;4419045.005291;10;10;0;36;46;0.0;0.0
258;4419168.696375;10;10;0;36;46;0.0;0.0
259;4419302.256125;10;10;0;36;46;0.0;0.0
260;4419437.735833;10;10;0;36;46;0.0;0.0
261;4419551.242916;10;10;0;36;46;0.0;0.0
262;4419676.013833;10;10;0;36;46;0.0;0.0
263;4419800.239083;10;10;0;36;46;0.0;0.0
264;4419932.098958;10;10;0;36;46;0.0;0.0
265;4420058.138208;10;10;0;36;46;0.0;0.0
266;4420175.24375;10;10;0;36;46;0.0;0.0
267;4420313.64;10;10;0;36;46;0.0;0.0
268;4420431.883791;10;10;0;36;46;0.0;0.0
269;4420559.637458;10;10;0;36;49;0.0;0.0
270;4420679.381458;10;10;0;36;46;0.0;0.0
271;4420803.266;10;10;0;36;46;0.0;0.0
272;4420927.13725;10;10;0;36;46;0.0;0.0
273;4421052.421583;10;10;0;36;46;0.0;0.0
274;4421188.4675;10;10;0;36;49;0.0;0.0
275;4421306.049958;10;10;0;36;46;0.0;0.0
276;4421425.423083;10;10;0;36;46;0.0;0.0
277;4421550.734958;10;10;0;36;46;0.0;0.0
278;4421673.842333;9;9;0;32;46;0.0;0.0
279;4421806.177416;10;10;0;36;46;0.0;0.0
280;4421930.990083;10;10;0;36;46;0.0;0.0
281;4422061.723166;10;10;0;36;46;0.0;0.0
282;4422181.820125;10;10;0;36;46;0.0;0.0
283;4422304.3805;10;10;0;36;46;0.0;0.0
284;4422429.254583;10;10;0;36;46;0.0;0.0
285;4422559.672916;10;10;0;36;46;0.0;0.0
286;4422691.754291;10;10;0;36;46;0.0;0.0
287;4422811.2695;10;10;0;36;46;0.0;0.0
288;4422933.091;10;10;0;36;46;0.0;0.0
289;4423058.208166;10;10;0;36;46;0.0;0.0
290;4423186.884791;10;10;0;36;46;0.0;0.0
291;4423308.623916;10;10;0;36;46;0.0;0.0
292;4423435.971583;10;10;0;36;50;0.0;0.0
293;4423558.996791;10;10;0;36;46;0.0;0.0
294;4423680.517708;10;10;0;36;46;0.0;0.0
295;4423817.700333;10;10;0;36;46;0.0;0.0
296;4423934.219916;9;9;0;32;46;0.0;0.0
297;4424060.566541;10;10;0;36;46;0.0;0.0
298;4424187.471333;10;10;0;36;46;0.0;0.0
299;4424308.60625;9;9;0;32;46;0.0;0.0
