Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
116;4401054.973416;9;9;0;32;47;0.0;0.0
117;4401174.880458;9;9;0;32;47;0.0;0.0
118;4401291.724625;9;9;0;32;47;0.0;0.0
119;4401413.12575;9;9;0;32;47;0.0;0.0
120;4401530.239708;9;9;0;32;47;0.0;0.0
121;4401670.516125;9;9;0;32;46;0.0;0.0
122;4401790.875291;9;9;0;32;47;0.0;0.0
123;4401909.45775;9;9;0;32;47;0.0;0.0
124;4402044.933541;9;9;0;32;47;0.0;0.0
125;4402163.251875;9;9;0;32;47;0.0;0.0
126;4402286.604708;9;9;0;32;47;0.0;0.0
127;4402427.358333;9;9;0;32;47;0.0;0.0
128;4402546.765625;9;9;0;32;47;0.0;0.0
129;4402668.016625;9;9;0;32;47;0.0;0.0
130;4402788.622833;9;9;0;32;47;0.0;0.0
131;4402906.295375;9;9;0;32;47;0.0;0.0
132;4403030.027625;9;9;0;32;47;0.0;0.0
133;4403159.5245;9;9;0;32;47;0.0;0.0
134;4403283.587875;9;9;0;32;46;0.0;0.0
135;4403419.91475;9;9;0;32;47;0.0;0.0
136;4403544.302875;9;9;0;32;47;0.0;0.0
137;4403663.160625;10;10;0;36;50;0.0;0.0
138;4403803.997125;9;9;0;32;47;0.0;0.0
139;4403927.639791;10;10;0;36;48;0.0;0.0
140;4404081.1955;9;9;0;32;47;0.0;0.0
141;4404335.162833;9;9;0;32;47;0.0;0.0
142;4404472.857416;9;9;0;32;46;0.0;0.0
143;4404610.929166;9;9;0;32;46;0.0;0.0
144;4404746.992208;9;9;0;32;47;0.0;0.0
145;4404889.490583;9;9;0;32;47;0.0;0.0
146;4405008.158458;9;9;0;32;47;0.0;0.0
147;4405129.351291;9;9;0;32;47;0.0;0.0
148;4405249.296875;9;9;0;32;47;0.0;0.0
149;4405385.149583;9;9;0;32;47;0.0;0.0
150;4405507.988541;9;9;0;32;47;0.0;0.0
151;4405635.163916;9;9;0;32;47;0.0;0.0
152;4405763.713666;9;9;0;32;47;0.0;0.0
153;4405889.173583;9;9;0;32;47;0.0;0.0
154;4406011.940958;9;9;0;32;47;0.0;0.0
155;4406135.79125;9;9;0;32;47;0.0;0.0
156;4406260.59175;9;9;0;32;47;0.0;0.0
157;4406393.85675;9;9;0;32;47;0.0;0.0
158;4406519.516791;9;9;0;32;47;0.0;0.0
159;4406641.393125;9;9;0;32;47;0.0;0.0
160;4406773.583583;9;9;0;32;47;0.0;0.0
161;4406894.856333;9;9;0;32;47;0.0;0.0
162;4407020.942583;9;9;0;32;47;0.0;0.0
163;4407142.895833;9;9;0;32;47;0.0;0.0
164;4407268.793375;9;9;0;32;47;0.0;0.0
165;4407399.956666;10;10;0;36;50;0.0;0.0
166;4407524.760416;9;9;0;32;47;0.0;0.0
167;4407648.912458;10;10;0;36;49;0.0;0.0
168;4407781.558666;9;9;0;32;47;0.0;0.0
169;4407901.076625;9;9;0;32;47;0.0;0.0
170;4408028.280208;9;9;0;32;47;0.0;0.0
171;4408151.203583;9;9;0;32;47;0.0;0.0
172;4408291.037625;9;9;0;32;47;0.0;0.0
173;4408413.043958;9;9;0;32;46;0.0;0.0
174;4408535.3845;9;9;0;32;47;0.0;0.0
175;4408655.173041;9;9;0;32;47;0.0;0.0
176;4408782.527541;9;9;0;32;47;0.0;0.0
177;4408903.824041;9;9;0;32;47;0.0;0.0
178;4409030.698541;10;10;0;36;50;0.0;0.0
179;4409149.032541;9;9;0;32;46;0.0;0.0
180;4409273.804541;9;9;0;32;47;0.0;0.0
181;4409398.238541;9;9;0;32;47;0.0;0.0
182;4409523.782708;9;9;0;32;47;0.0;0.0
183;4409647.914416;9;9;0;32;47;0.0;0.0
184;4409778.928166;9;9;0;32;47;0.0;0.0
185;4409904.954208;9;9;0;32;47;0.0;0.0
186;4410036.270375;9;9;0;32;47;0.0;0.0
187;4410159.207541;9;9;0;32;47;0.0;0.0
188;4410285.175458;9;9;0;32;47;0.0;0.0
189;4410404.2325;9;9;0;32;47;0.0;0.0
190;4410529.40125;9;9;0;32;47;0.0;0.0
191;4410650.852208;9;9;0;32;47;0.0;0.0
192;4410777.27225;9;9;0;32;47;0.0;0.0
193;4410897.517958;9;9;0;32;47;0.0;0.0
194;4411019.79625;9;9;0;32;47;0.0;0.0
195;4411144.775833;9;9;0;32;47;0.0;0.0
196;4411274.099416;9;9;0;32;47;0.0;0.0
197;4411404.546458;9;9;0;32;47;0.0;0.0
198;4411530.680416;9;9;0;32;47;0.0;0.0
199;4411665.507291;9;9;0;32;47;0.0;0.0
200;4411800.839416;9;9;0;32;47;0.0;0.0
201;4411919.950208;10;10;0;36;48;0.0;0.0
202;4412038.535541;9;9;0;32;47;0.0;0.0
203;4412167.341583;9;9;0;32;47;0.0;0.0
204;4412305.161166;9;9;0;32;46;0.0;0.0
205;4412424.572416;9;9;0;32;47;0.0;0.0
206;4412549.850541;9;9;0;32;47;0.0;0.0
207;4412675.931125;9;9;0;32;46;0.0;0.0
208;4412802.033458;9;9;0;32;47;0.0;0.0
209;4412926.715333;9;9;0;32;47;0.0;0.0
210;4413053.408833;9;9;0;32;47;0.0;0.0
211;4413172.895833;9;9;0;32;47;0.0;0.0
212;4413293.665416;9;9;0;32;47;0.0;0.0
213;4413421.810458;9;9;0;32;47;0.0;0.0
214;4413547.241333;9;9;0;32;47;0.0;0.0
215;4413670.537;9;9;0;32;46;0.0;0.0
216;4413804.505416;9;9;0;32;47;0.0;0.0
217;4413925.869;9;9;0;32;48;0.0;0.0
218;4414049.842291;9;9;0;32;47;0.0;0.0
219;4414167.929958;9;9;0;32;47;0.0;0.0
220;4414298.419708;9;9;0;32;47;0.0;0.0
221;4414433.137083;9;9;0;32;47;0.0;0.0
222;4414554.114291;9;9;0;32;47;0.0;0.0
223;4414672.251458;9;9;0;32;47;0.0;0.0
224;4414796.967291;9;9;0;32;47;0.0;0.0
225;4414934.278458;9;9;0;32;47;0.0;0.0
226;4415055.539041;9;9;0;32;47;0.0;0.0
227;4415177.978625;9;9;0;32;47;0.0;0.0
228;4415305.92575;9;9;0;32;47;0.0;0.0
229;4415424.914416;9;9;0;32;47;0.0;0.0
230;4415553.359083;9;9;0;32;47;0.0;0.0
231;4415673.524;9;9;0;32;47;0.0;0.0
232;4415821.113083;9;9;0;32;47;0.0;0.0
233;4415938.486375;9;9;0;32;47;0.0;0.0
234;4416055.428166;9;9;0;32;47;0.0;0.0
235;4416173.269;9;9;0;32;47;0.0;0.0
236;4416305.357375;9;9;0;32;47;0.0;0.0
237;4416419.997458;9;9;0;32;47;0.0;0.0
238;4416595.369708;9;9;0;32;47;0.0;0.0
239;4416807.021625;9;9;0;32;47;0.0;0.0
240;4416929.506291;9;9;0;32;47;0.0;0.0
241;4417051.174666;9;9;0;32;47;0.0;0.0
242;4417171.791125;9;9;0;32;47;0.0;0.0
243;4417296.77975;9;9;0;32;47;0.0;0.0
244;4417433.028958;9;9;0;32;47;0.0;0.0
245;4417552.422666;9;9;0;32;47;0.0;0.0
246;4417672.446125;9;9;0;32;47;0.0;0.0
247;4417795.5335;9;9;0;32;47;0.0;0.0
248;4417922.020875;9;9;0;32;47;0.0;0.0
249;4418043.441333;9;9;0;32;47;0.0;0.0
250;4418167.315125;9;9;0;32;47;0.0;0.0
251;4418293.621708;9;9;0;32;46;0.0;0.0
252;4418415.722541;9;9;0;32;47;0.0;0.0
253;4418536.570583;9;9;0;32;47;0.0;0.0
254;4418662.572333;9;9;0;32;47;0.0;0.0
255;4418794.642916;9;9;0;32;47;0.0;0.0
256;4418923.094208;9;9;0;32;46;0.0;0.0
257;4419043.446166;9;9;0;32;47;0.0;0.0
258;4419167.469583;9;9;0;32;47;0.0;0.0
259;4419300.18575;9;9;0;32;47;0.0;0.0
260;4419432.253833;9;9;0;32;47;0.0;0.0
261;4419550.027125;9;9;0;32;47;0.0;0.0
262;4419674.276375;9;9;0;32;47;0.0;0.0
263;4419798.747541;9;9;0;32;47;0.0;0.0
264;4419930.942083;9;9;0;32;47;0.0;0.0
265;4420056.432833;9;9;0;32;47;0.0;0.0
266;4420173.995583;9;9;0;32;47;0.0;0.0
267;4420312.295541;9;9;0;32;47;0.0;0.0
268;4420431.201791;9;9;0;32;47;0.0;0.0
269;4420559.230458;10;10;0;36;49;0.0;0.0
270;4420678.802416;9;9;0;32;47;0.0;0.0
271;4420801.685541;9;9;0;32;47;0.0;0.0
272;4420925.934041;9;9;0;32;47;0.0;0.0
273;4421050.2635;9;9;0;32;47;0.0;0.0
274;4421188.226708;10;10;0;36;49;0.0;0.0
275;4421305.304083;9;9;0;32;47;0.0;0.0
276;4421424.4655;9;9;0;32;47;0.0;0.0
277;4421549.123416;9;9;0;32;47;0.0;0.0
278;4421673.224833;9;9;0;32;46;0.0;0.0
279;4421805.148583;9;9;0;32;47;0.0;0.0
280;4421929.421041;9;9;0;32;47;0.0;0.0
281;4422059.929291;9;9;0;32;47;0.0;0.0
282;4422180.078083;9;9;0;32;47;0.0;0.0
283;4422303.168833;9;9;0;32;47;0.0;0.0
284;4422427.091041;9;9;0;32;47;0.0;0.0
285;4422557.784458;9;9;0;32;47;0.0;0.0
286;4422689.514166;9;9;0;32;47;0.0;0.0
287;4422810.168291;9;9;0;32;47;0.0;0.0
288;4422932.083041;9;9;0;32;47;0.0;0.0
289;4423056.695791;9;9;0;32;47;0.0;0.0
290;4423180.4;9;9;0;32;47;0.0;0.0
291;4423307.0735;9;9;0;32;47;0.0;0.0
292;4423435.116708;10;10;0;36;50;0.0;0.0
293;4423557.500125;9;9;0;32;47;0.0;0.0
294;4423679.681625;9;9;0;32;47;0.0;0.0
295;4423814.83025;9;9;0;32;47;0.0;0.0
296;4423933.552916;9;9;0;32;46;0.0;0.0
297;4424059.423166;9;9;0;32;47;0.0;0.0
298;4424186.290166;9;9;0;32;47;0.0;0.0
299;4424307.967666;9;9;0;32;46;0.0;0.0
