Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;4385288.327458;10;10;0;36;50;0.0;0.0
1;4385425.666458;9;9;0;32;47;0.0;0.0
2;4385641.291291;9;9;0;32;47;0.0;0.0
3;4385777.503333;9;9;0;32;47;0.0;0.0
4;4385916.87025;9;9;0;32;47;0.0;0.0
5;4386055.277375;9;9;0;32;47;0.0;0.0
6;4386229.873583;9;9;0;32;47;0.0;0.0
7;4386418.057166;9;9;0;32;47;0.0;0.0
8;4386592.870958;9;9;0;32;47;0.0;0.0
9;4386761.07;9;9;0;32;47;0.0;0.0
10;4386918.863708;9;9;0;32;47;0.0;0.0
11;4387070.604833;9;9;0;32;47;0.0;0.0
12;4387220.232166;9;9;0;32;47;0.0;0.0
13;4387387.536166;9;9;0;32;47;0.0;0.0
14;4387529.741583;9;9;0;32;47;0.0;0.0
15;4387670.944208;9;9;0;32;46;0.0;0.0
16;4387820.614791;9;9;0;32;47;0.0;0.0
17;4388020.269208;10;10;0;36;49;0.0;0.0
18;4388160.51475;9;9;0;32;46;0.0;0.0
19;4388300.215208;9;9;0;32;47;0.0;0.0
20;4388446.614541;9;9;0;32;46;0.0;0.0
21;4388588.700208;9;9;0;32;47;0.0;0.0
22;4388748.732666;9;9;0;32;48;0.0;0.0
23;4388924.406791;9;9;0;32;47;0.0;0.0
24;4389048.678541;9;9;0;32;47;0.0;0.0
25;4389175.184083;9;9;0;32;47;0.0;0.0
26;4389322.615458;9;9;0;32;47;0.0;0.0
27;4389486.168375;9;9;0;32;47;0.0;0.0
28;4389645.986458;9;9;0;32;47;0.0;0.0
29;4389792.107666;9;9;0;32;47;0.0;0.0
30;4389917.924666;9;9;0;32;47;0.0;0.0
31;4390047.835375;10;10;0;36;50;0.0;0.0
32;4390183.796125;9;9;0;32;47;0.0;0.0
33;4390331.28075;9;9;0;32;47;0.0;0.0
34;4390474.587458;9;9;0;32;46;0.0;0.0
35;4390622.025875;9;9;0;32;47;0.0;0.0
36;4390772.610125;10;10;0;36;50;0.0;0.0
37;4390922.99475;9;9;0;32;47;0.0;0.0
38;4391052.368375;9;9;0;32;47;0.0;0.0
39;4391182.033958;9;9;0;32;47;0.0;0.0
40;4391322.333375;9;9;0;32;47;0.0;0.0
41;4391465.270916;9;9;0;32;47;0.0;0.0
42;4391617.337666;9;9;0;32;47;0.0;0.0
43;4391766.451083;9;9;0;32;47;0.0;0.0
44;4391898.189666;9;9;0;32;47;0.0;0.0
45;4392041.400208;9;9;0;32;47;0.0;0.0
46;4392177.902;9;9;0;32;47;0.0;0.0
47;4392306.294083;9;9;0;32;47;0.0;0.0
48;4392431.451;9;9;0;32;47;0.0;0.0
49;4392561.259458;9;9;0;32;47;0.0;0.0
50;4392697.04675;9;9;0;32;47;0.0;0.0
51;4392841.680291;9;9;0;32;47;0.0;0.0
52;4392988.225708;9;9;0;32;47;0.0;0.0
53;4393138.973541;9;9;0;32;47;0.0;0.0
54;4393293.243833;9;9;0;32;47;0.0;0.0
55;4393420.759333;9;9;0;32;47;0.0;0.0
56;4393551.855166;9;9;0;32;47;0.0;0.0
57;4393674.367208;9;9;0;32;47;0.0;0.0
58;4393795.252541;9;9;0;32;47;0.0;0.0
59;4393916.979333;9;9;0;32;47;0.0;0.0
60;4394039.765291;9;9;0;32;46;0.0;0.0
61;4394162.417916;9;9;0;32;47;0.0;0.0
62;4394287.985833;10;10;0;36;50;0.0;0.0
63;4394418.117708;9;9;0;32;47;0.0;0.0
64;4394541.185666;9;9;0;32;47;0.0;0.0
65;4394667.695208;9;9;0;32;47;0.0;0.0
66;4394788.245333;9;9;0;32;47;0.0;0.0
67;4394910.740833;10;10;0;36;50;0.0;0.0
68;4395031.855125;9;9;0;32;47;0.0;0.0
69;4395154.841416;9;9;0;32;47;0.0;0.0
70;4395283.118583;9;9;0;32;48;0.0;0.0
71;4395410.645875;9;9;0;32;47;0.0;0.0
72;4395534.356125;9;9;0;32;47;0.0;0.0
73;4395655.580583;9;9;0;32;47;0.0;0.0
74;4395798.342208;9;9;0;32;47;0.0;0.0
75;4395919.302125;9;9;0;32;47;0.0;0.0
76;4396040.051833;9;9;0;32;47;0.0;0.0
77;4396157.77;9;9;0;32;47;0.0;0.0
78;4396289.81575;9;9;0;32;47;0.0;0.0
79;4396393.554375;9;9;0;32;46;0.0;0.0
80;4396520.838333;9;9;0;32;47;0.0;0.0
81;4396671.718;10;10;0;36;48;0.0;0.0
82;4396798.982041;9;9;0;32;47;0.0;0.0
83;4396921.665416;9;9;0;32;47;0.0;0.0
84;4397046.053833;9;9;0;32;47;0.0;0.0
85;4397173.039958;9;9;0;32;47;0.0;0.0
86;4397293.244958;9;9;0;32;47;0.0;0.0
87;4397419.103916;9;9;0;32;47;0.0;0.0
88;4397549.417208;9;9;0;32;47;0.0;0.0
89;4397666.865916;9;9;0;32;47;0.0;0.0
90;4397786.110875;9;9;0;32;47;0.0;0.0
91;4397906.446541;9;9;0;32;50;0.0;0.0
92;4398038.489875;9;9;0;32;47;0.0;0.0
93;4398161.087666;9;9;0;32;47;0.0;0.0
94;4398284.5705;9;9;0;32;47;0.0;0.0
95;4398409.626875;9;9;0;32;47;0.0;0.0
96;4398527.879208;9;9;0;32;47;0.0;0.0
97;4398655.493333;9;9;0;32;47;0.0;0.0
98;4398783.70075;9;9;0;32;47;0.0;0.0
99;4398901.221291;9;9;0;32;47;0.0;0.0
100;4399024.015916;9;9;0;32;47;0.0;0.0
101;4399147.7465;9;9;0;32;47;0.0;0.0
102;4399279.6165;9;9;0;32;47;0.0;0.0
103;4399411.047458;9;9;0;32;47;0.0;0.0
104;4399536.492166;9;9;0;32;47;0.0;0.0
105;4399657.233291;9;9;0;32;47;0.0;0.0
106;4399789.433291;9;9;0;32;46;0.0;0.0
107;4399910.280458;9;9;0;32;47;0.0;0.0
108;4400033.490541;9;9;0;32;47;0.0;0.0
109;4400160.60775;9;9;0;32;47;0.0;0.0
110;4400283.18475;9;9;0;32;47;0.0;0.0
111;4400409.475291;9;9;0;32;47;0.0;0.0
112;4400537.502875;9;9;0;32;47;0.0;0.0
113;4400659.041291;9;9;0;32;47;0.0;0.0
114;4400779.012125;9;9;0;32;47;0.0;0.0
115;4400901.498833;9;9;0;32;47;0.0;0.0
116;4401054.866916;9;9;0;32;47;0.0;0.0
117;4401175.178541;9;9;0;32;47;0.0;0.0
118;4401291.455625;9;9;0;32;47;0.0;0.0
119;4401414.104666;9;9;0;32;47;0.0;0.0
120;4401530.080291;9;9;0;32;47;0.0;0.0
121;4401670.665875;9;9;0;32;46;0.0;0.0
122;4401791.415875;9;9;0;32;47;0.0;0.0
123;4401909.2435;9;9;0;32;47;0.0;0.0
124;4402044.985041;9;9;0;32;47;0.0;0.0
125;4402163.603666;9;9;0;32;47;0.0;0.0
126;4402286.5725;9;9;0;32;47;0.0;0.0
127;4402427.78525;9;9;0;32;47;0.0;0.0
128;4402547.18225;9;9;0;32;47;0.0;0.0
129;4402668.303708;9;9;0;32;47;0.0;0.0
130;4402788.484791;9;9;0;32;47;0.0;0.0
131;4402906.51675;9;9;0;32;47;0.0;0.0
132;4403029.875666;9;9;0;32;47;0.0;0.0
133;4403159.039791;9;9;0;32;47;0.0;0.0
134;4403284.157958;9;9;0;32;46;0.0;0.0
135;4403420.387291;9;9;0;32;47;0.0;0.0
136;4403544.367708;9;9;0;32;47;0.0;0.0
137;4403663.176708;10;10;0;36;50;0.0;0.0
138;4403803.606041;9;9;0;32;47;0.0;0.0
139;4403925.340208;9;9;0;32;49;0.0;0.0
140;4404088.643125;9;9;0;32;47;0.0;0.0
141;4404335.952541;9;9;0;32;47;0.0;0.0
142;4404473.331208;9;9;0;32;46;0.0;0.0
143;4404612.061791;9;9;0;32;46;0.0;0.0
144;4404746.876833;9;9;0;32;47;0.0;0.0
145;4404889.166083;9;9;0;32;47;0.0;0.0
146;4405008.610541;9;9;0;32;47;0.0;0.0
147;4405129.292166;9;9;0;32;47;0.0;0.0
148;4405249.508333;9;9;0;32;47;0.0;0.0
149;4405384.960625;9;9;0;32;47;0.0;0.0
150;4405508.439625;9;9;0;32;47;0.0;0.0
151;4405635.784958;9;9;0;32;47;0.0;0.0
152;4405763.948916;9;9;0;32;47;0.0;0.0
153;4405888.967083;9;9;0;32;47;0.0;0.0
154;4406011.710916;9;9;0;32;47;0.0;0.0
155;4406135.785833;9;9;0;32;47;0.0;0.0
156;4406260.698625;9;9;0;32;47;0.0;0.0
157;4406394.488791;9;9;0;32;47;0.0;0.0
158;4406519.974708;9;9;0;32;47;0.0;0.0
159;4406641.772916;9;9;0;32;47;0.0;0.0
160;4406773.849083;9;9;0;32;47;0.0;0.0
161;4406894.981625;9;9;0;32;47;0.0;0.0
162;4407020.744208;9;9;0;32;47;0.0;0.0
163;4407143.582166;9;9;0;32;47;0.0;0.0
164;4407269.339791;9;9;0;32;47;0.0;0.0
