Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;4385291.957416;10;10;0;36;50;0.0;0.0
1;4385428.438041;10;10;0;36;46;0.0;0.0
2;4385647.743;10;10;0;36;46;0.0;0.0
3;4385779.179833;10;10;0;36;46;0.0;0.0
4;4385921.604916;10;10;0;36;46;0.0;0.0
5;4386057.242833;10;10;0;36;46;0.0;0.0
6;4386233.390083;10;10;0;36;46;0.0;0.0
7;4386425.760666;10;10;0;36;46;0.0;0.0
8;4386595.825125;10;10;0;36;46;0.0;0.0
9;4386762.934458;10;10;0;36;46;0.0;0.0
10;4386920.592041;10;10;0;36;46;0.0;0.0
11;4387073.183583;10;10;0;36;46;0.0;0.0
12;4387222.7955;10;10;0;36;46;0.0;0.0
13;4387390.909291;10;10;0;36;46;0.0;0.0
14;4387531.26025;10;10;0;36;46;0.0;0.0
15;4387672.6005;10;10;0;36;45;0.0;0.0
16;4387827.812541;10;10;0;36;46;0.0;0.0
17;4388021.124708;10;10;0;36;49;0.0;0.0
18;4388163.9985;10;10;0;36;45;0.0;0.0
19;4388301.814291;10;10;0;36;46;0.0;0.0
20;4388448.669625;10;10;0;36;45;0.0;0.0
21;4388592.229041;10;10;0;36;46;0.0;0.0
22;4388753.31475;10;10;0;36;47;0.0;0.0
23;4388926.444083;10;10;0;36;46;0.0;0.0
24;4389050.44775;10;10;0;36;46;0.0;0.0
25;4389176.00075;10;10;0;36;46;0.0;0.0
26;4389325.447041;10;10;0;36;46;0.0;0.0
27;4389488.893333;10;10;0;36;46;0.0;0.0
28;4389649.878833;10;10;0;36;46;0.0;0.0
29;4389794.786916;10;10;0;36;46;0.0;0.0
30;4389919.391708;10;10;0;36;46;0.0;0.0
31;4390048.25025;10;10;0;36;50;0.0;0.0
32;4390185.754708;10;10;0;36;46;0.0;0.0
33;4390332.904666;10;10;0;36;46;0.0;0.0
34;4390478.487;10;10;0;36;45;0.0;0.0
35;4390628.663458;10;10;0;36;46;0.0;0.0
36;4390774.31725;10;10;0;36;50;0.0;0.0
37;4390924.231;10;10;0;36;46;0.0;0.0
38;4391053.228666;10;10;0;36;46;0.0;0.0
39;4391183.43425;10;10;0;36;46;0.0;0.0
40;4391324.313875;10;10;0;36;46;0.0;0.0
41;4391467.750416;10;10;0;36;46;0.0;0.0
42;4391620.4425;10;10;0;36;46;0.0;0.0
43;4391768.713583;10;10;0;36;46;0.0;0.0
44;4391900.426208;10;10;0;36;46;0.0;0.0
45;4392042.915375;10;10;0;36;46;0.0;0.0
46;4392180.054708;10;10;0;36;46;0.0;0.0
47;4392308.462916;10;10;0;36;46;0.0;0.0
48;4392432.395125;10;10;0;36;46;0.0;0.0
49;4392563.307625;10;10;0;36;46;0.0;0.0
50;4392698.471375;10;10;0;36;46;0.0;0.0
51;4392845.907375;10;10;0;36;46;0.0;0.0
52;4392990.251791;10;10;0;36;46;0.0;0.0
53;4393141.97425;10;10;0;36;46;0.0;0.0
54;4393295.206375;10;10;0;36;46;0.0;0.0
55;4393422.039916;10;10;0;36;46;0.0;0.0
56;4393554.323958;10;10;0;36;46;0.0;0.0
57;4393675.676666;10;10;0;36;46;0.0;0.0
58;4393795.948625;10;10;0;36;46;0.0;0.0
59;4393917.858625;10;10;0;36;46;0.0;0.0
60;4394040.652083;10;10;0;36;45;0.0;0.0
61;4394163.038416;10;10;0;36;46;0.0;0.0
62;4394288.835875;10;10;0;36;50;0.0;0.0
63;4394419.069125;10;10;0;36;46;0.0;0.0
64;4394542.085625;10;10;0;36;46;0.0;0.0
65;4394668.437291;10;10;0;36;46;0.0;0.0
66;4394789.701958;10;10;0;36;46;0.0;0.0
67;4394911.104875;10;10;0;36;50;0.0;0.0
68;4395032.983333;10;10;0;36;46;0.0;0.0
69;4395156.026875;10;10;0;36;46;0.0;0.0
70;4395284.437708;10;10;0;36;47;0.0;0.0
71;4395412.338625;10;10;0;36;46;0.0;0.0
72;4395535.207333;10;10;0;36;46;0.0;0.0
73;4395656.834333;10;10;0;36;46;0.0;0.0
74;4395799.387041;10;10;0;36;46;0.0;0.0
75;4395920.470375;10;10;0;36;46;0.0;0.0
76;4396040.76975;10;10;0;36;46;0.0;0.0
77;4396158.855708;10;10;0;36;46;0.0;0.0
78;4396277.392875;10;10;0;36;46;0.0;0.0
79;4396394.747625;10;10;0;36;45;0.0;0.0
80;4396522.259458;10;10;0;36;46;0.0;0.0
81;4396678.213958;10;10;0;36;48;0.0;0.0
82;4396800.272333;10;10;0;36;46;0.0;0.0
83;4396922.847875;10;10;0;36;46;0.0;0.0
84;4397047.761041;10;10;0;36;46;0.0;0.0
85;4397174.205041;10;10;0;36;46;0.0;0.0
86;4397294.193875;10;10;0;36;46;0.0;0.0
87;4397420.64325;10;10;0;36;46;0.0;0.0
88;4397550.3995;10;10;0;36;46;0.0;0.0
89;4397667.747208;10;10;0;36;46;0.0;0.0
90;4397786.936583;10;10;0;36;46;0.0;0.0
91;4397907.706958;10;10;0;36;49;0.0;0.0
92;4398039.579375;10;10;0;36;46;0.0;0.0
93;4398163.902708;10;10;0;36;46;0.0;0.0
94;4398285.444916;10;10;0;36;46;0.0;0.0
95;4398410.607208;10;10;0;36;46;0.0;0.0
96;4398528.715583;10;10;0;36;46;0.0;0.0
97;4398657.551291;10;10;0;36;46;0.0;0.0
98;4398784.53975;10;10;0;36;46;0.0;0.0
99;4398901.61175;10;10;0;36;46;0.0;0.0
100;4399026.777833;10;10;0;36;46;0.0;0.0
101;4399150.233416;10;10;0;36;46;0.0;0.0
102;4399281.034333;10;10;0;36;46;0.0;0.0
103;4399412.454916;10;10;0;36;46;0.0;0.0
104;4399538.545458;10;10;0;36;46;0.0;0.0
105;4399658.066083;10;10;0;36;46;0.0;0.0
106;4399793.715541;10;10;0;36;45;0.0;0.0
107;4399911.846583;10;10;0;36;46;0.0;0.0
108;4400034.432166;10;10;0;36;46;0.0;0.0
109;4400162.246416;10;10;0;36;46;0.0;0.0
110;4400284.340708;10;10;0;36;46;0.0;0.0
111;4400411.29175;10;10;0;36;46;0.0;0.0
112;4400539.598916;10;10;0;36;46;0.0;0.0
113;4400660.255125;10;10;0;36;46;0.0;0.0
114;4400780.125291;10;10;0;36;46;0.0;0.0
115;4400902.622916;10;10;0;36;46;0.0;0.0
116;4401056.478166;10;10;0;36;46;0.0;0.0
117;4401176.058541;10;10;0;36;46;0.0;0.0
118;4401293.257458;10;10;0;36;46;0.0;0.0
119;4401415.338625;10;10;0;36;46;0.0;0.0
120;4401531.099375;10;10;0;36;46;0.0;0.0
121;4401671.652333;10;10;0;36;45;0.0;0.0
122;4401792.1835;10;10;0;36;46;0.0;0.0
123;4401910.2595;10;10;0;36;46;0.0;0.0
124;4402046.285708;10;10;0;36;46;0.0;0.0
125;4402164.498208;10;10;0;36;46;0.0;0.0
126;4402288.277625;10;10;0;36;46;0.0;0.0
127;4402429.162208;10;10;0;36;46;0.0;0.0
128;4402547.912;10;10;0;36;46;0.0;0.0
129;4402669.191166;10;10;0;36;46;0.0;0.0
130;4402789.654208;10;10;0;36;46;0.0;0.0
131;4402907.455333;10;10;0;36;46;0.0;0.0
132;4403031.892583;10;10;0;36;46;0.0;0.0
133;4403163.153333;10;10;0;36;46;0.0;0.0
134;4403285.08825;10;10;0;36;45;0.0;0.0
135;4403422.238083;10;10;0;36;46;0.0;0.0
136;4403545.677458;10;10;0;36;46;0.0;0.0
137;4403663.605625;10;10;0;36;50;0.0;0.0
138;4403804.630208;10;10;0;36;46;0.0;0.0
139;4403928.145166;10;10;0;36;48;0.0;0.0
140;4404089.77275;10;10;0;36;46;0.0;0.0
141;4404337.055833;10;10;0;36;46;0.0;0.0
142;4404474.163875;10;10;0;36;45;0.0;0.0
143;4404614.557208;10;10;0;36;45;0.0;0.0
144;4404748.286375;10;10;0;36;46;0.0;0.0
145;4404890.255833;10;10;0;36;46;0.0;0.0
146;4405009.535708;10;10;0;36;46;0.0;0.0
147;4405130.375166;10;10;0;36;46;0.0;0.0
148;4405250.408333;10;10;0;36;46;0.0;0.0
149;4405386.285333;10;10;0;36;46;0.0;0.0
150;4405509.512666;10;10;0;36;46;0.0;0.0
151;4405637.03975;10;10;0;36;46;0.0;0.0
152;4405765.153125;10;10;0;36;46;0.0;0.0
153;4405890.833875;10;10;0;36;46;0.0;0.0
154;4406013.637833;10;10;0;36;46;0.0;0.0
155;4406137.243458;10;10;0;36;46;0.0;0.0
156;4406261.941875;10;10;0;36;46;0.0;0.0
157;4406397.021625;10;10;0;36;46;0.0;0.0
158;4406521.253708;10;10;0;36;46;0.0;0.0
159;4406643.174;10;10;0;36;46;0.0;0.0
160;4406780.022416;10;10;0;36;46;0.0;0.0
161;4406896.102291;10;10;0;36;46;0.0;0.0
162;4407022.857041;10;10;0;36;46;0.0;0.0
163;4407145.054791;10;10;0;36;46;0.0;0.0
164;4407270.991333;10;10;0;36;46;0.0;0.0
165;4407401.232125;10;10;0;36;50;0.0;0.0
166;4407527.60825;10;10;0;36;46;0.0;0.0
167;4407650.075875;10;10;0;36;49;0.0;0.0
168;4407783.725458;10;10;0;36;46;0.0;0.0
169;4407902.446375;10;10;0;36;46;0.0;0.0
170;4408029.517833;10;10;0;36;46;0.0;0.0
171;4408152.388;10;10;0;36;46;0.0;0.0
172;4408294.195333;10;10;0;36;46;0.0;0.0
