Id;Texec;expectedH;realH;neededMessages
0;6159.580535;8;8;918
1;3387.640592;8;8;918
2;2581.016803;8;8;918
3;2132.449528;8;8;918
4;2141.617256;8;8;918
5;2686.638784;8;8;918
6;3617.847524;8;8;918
7;5174.951828;8;8;918
8;4447.023498;8;8;918
9;2992.230215;8;8;918
10;2610.842884;8;8;918
11;2451.481579;8;8;918
12;1845.482154;8;8;918
13;1895.716208;8;8;918
14;1878.155176;8;8;918
15;1864.306245;8;8;918
16;1697.44059;8;8;918
17;1447.80986;8;8;918
18;1444.410854;8;8;918
19;1322.111675;8;8;918
20;1290.735931;8;8;918
21;1280.816203;8;8;918
22;1260.960266;8;8;918
23;1257.78284;8;8;918
24;1301.755497;8;8;918
25;1384.109203;8;8;918
26;1286.625845;8;8;918
27;1296.012308;8;8;918
28;1351.217705;8;8;918
29;1292.010993;8;8;918
30;1384.05545;8;8;918
31;1305.60376;8;8;918
32;1375.994811;8;8;918
33;1300.76248;8;8;918
34;1353.97962;8;8;918
35;1536.554014;8;8;918
36;1322.661869;8;8;918
37;1895.735527;8;8;918
38;1457.151361;8;8;918
39;1381.014799;8;8;918
40;1536.657571;8;8;918
41;1464.648309;8;8;918
42;1299.590719;8;8;918
43;1239.563211;8;8;918
44;1303.362339;8;8;918
45;1331.193115;8;8;918
46;1359.677756;8;8;918
47;1280.75801;8;8;918
48;1309.223509;8;8;918
49;1240.764708;8;8;918
50;1244.065155;8;8;918
51;1221.118172;8;8;918
52;1269.238063;8;8;918
53;1291.27912;8;8;918
54;1423.925176;8;8;918
55;1257.362903;8;8;918
56;1255.022858;8;8;918
57;1291.227084;8;8;918
58;1251.723451;8;8;918
59;1249.830034;8;8;918
60;1286.947463;8;8;918
61;1274.936631;8;8;918
62;1275.459893;8;8;918
63;1279.508829;8;8;918
64;1514.026348;8;8;918
65;1333.347919;8;8;918
66;1471.053186;8;8;918
67;1385.133722;8;8;918
68;1327.619976;8;8;918
69;1370.712015;8;8;918
70;1379.191291;8;8;918
71;1278.10526;8;8;918
72;1362.915768;8;8;918
73;1435.819568;8;8;918
74;1580.415648;8;8;918
75;1310.562049;8;8;918
76;1266.662362;8;8;918
77;1321.932758;8;8;918
78;1300.228441;8;8;918
79;1305.061893;8;8;918
80;1301.410429;8;8;918
81;1275.336048;8;8;918
82;1211.296633;8;8;918
83;1261.7395;8;8;918
84;1304.411262;8;8;918
85;1265.44391;8;8;918
86;1299.681569;8;8;918
87;1249.869867;8;8;918
88;1254.434941;8;8;918
89;1299.556922;8;8;918
90;1212.638015;8;8;918
91;1352.152801;8;8;918
92;1223.807933;8;8;918
93;1328.426783;8;8;918
94;1294.34029;8;8;918
95;1252.840336;8;8;918
96;1301.559777;8;8;918
97;1245.081513;8;8;918
98;1312.301108;8;8;918
99;1517.100157;8;8;918
100;1281.949071;8;8;918
101;1317.431664;8;8;918
102;1407.012463;8;8;918
103;1320.103512;8;8;918
104;1385.653104;8;8;918
105;1628.490226;8;8;918
106;1420.709826;8;8;918
107;1244.958554;8;8;918
108;1242.121254;8;8;918
109;1258.265007;8;8;918
110;1452.524655;8;8;918
111;1324.275034;8;8;918
112;1308.268386;8;8;918
113;1233.485874;8;8;918
114;1330.870566;8;8;918
115;1203.906003;8;8;918
116;1299.944186;8;8;918
117;1318.52106;8;8;918
118;1210.523347;8;8;918
119;1264.146345;8;8;918
120;1259.376959;8;8;918
121;1262.47835;8;8;918
122;1269.13498;8;8;918
123;1250.626656;8;8;918
124;1408.636831;8;8;918
125;1259.96059;8;8;918
126;1459.261973;8;8;918
127;1293.016454;8;8;918
128;1259.812317;8;8;918
129;1259.301323;8;8;918
130;1351.083248;8;8;918
131;1284.007399;8;8;918
132;1327.602429;8;8;918
133;1212.017803;8;8;918
134;1206.620813;8;8;918
135;1215.026066;8;8;918
136;1299.696139;8;8;918
137;1286.023055;8;8;918
138;1297.969231;8;8;918
139;1271.674534;8;8;918
140;1221.608515;8;8;918
141;1305.778118;8;8;918
142;1273.635287;8;8;918
143;1206.339459;8;8;918
144;1235.531573;8;8;918
145;1275.416277;8;8;918
146;1168.351842;8;8;918
147;1280.75866;8;8;918
148;1262.301741;8;8;918
149;1236.504797;8;8;918
150;1216.416154;8;8;918
151;1196.951447;8;8;918
152;1222.593828;8;8;918
153;1245.786154;8;8;918
154;1252.388295;8;8;918
155;1661.065205;8;8;918
156;1326.927878;8;8;918
157;1265.798511;8;8;918
158;1251.213729;8;8;918
159;1376.034197;8;8;918
160;1302.237344;8;8;918
161;1407.037624;8;8;918
162;1230.184301;8;8;918
163;1254.813526;8;8;918
164;1476.771518;8;8;918
165;1219.364389;8;8;918
166;1219.36015;8;8;918
167;1284.099678;8;8;918
168;1252.382673;8;8;918
169;1180.974129;8;8;918
170;1240.433831;8;8;918
171;1433.067528;8;8;918
172;1240.976319;8;8;918
173;1352.841122;8;8;918
174;1317.619321;8;8;918
175;1332.203781;8;8;918
176;1296.571639;8;8;918
177;1300.917708;8;8;918
178;1417.813825;8;8;918
179;1344.304033;8;8;918
180;1444.493753;8;8;918
181;1301.773341;8;8;918
182;1475.497436;8;8;918
183;1480.423499;8;8;918
184;1386.920707;8;8;918
185;1416.947808;8;8;918
186;1435.596725;8;8;918
187;1470.315343;8;8;918
188;1280.770306;8;8;918
189;1531.648019;8;8;918
190;1477.194491;8;8;918
191;1441.416187;8;8;918
192;1295.157215;8;8;918
193;1343.28322;8;8;918
194;1213.000555;8;8;918
195;1431.712888;8;8;918
196;1312.116654;8;8;918
197;1275.161786;8;8;918
198;1334.914712;8;8;918
