Id;Texec;expectedH;realH;neededMessages
0;1757.202257;8;8;459
1;1510.680191;8;8;459
2;744.573459;8;8;459
3;465.843064;8;8;459
4;1226.614448;8;8;459
5;1231.638739;8;8;459
6;1149.615454;8;8;459
7;1073.128354;8;8;459
8;1468.45931;8;8;459
9;1608.51052;8;8;459
10;1215.352828;8;8;459
11;1644.831021;8;8;459
12;1650.353627;8;8;459
13;1290.530143;8;8;459
14;1355.813906;8;8;459
15;476.181084;8;8;459
16;312.478193;8;8;459
17;315.168312;8;8;459
18;291.795377;8;8;459
19;291.996683;8;8;459
20;262.830466;8;8;459
21;273.618742;8;8;459
22;269.548901;8;8;459
23;284.911894;8;8;459
24;284.376803;8;8;459
25;296.494052;8;8;459
26;276.756991;8;8;459
27;270.614467;8;8;459
28;291.21335;8;8;459
29;314.130638;8;8;459
30;251.542704;8;8;459
31;297.367809;8;8;459
32;270.220357;8;8;459
33;332.219405;8;8;459
34;310.847326;8;8;459
35;256.225051;8;8;459
36;291.770268;8;8;459
37;321.30203;8;8;459
38;275.273388;8;8;459
39;371.176127;8;8;459
40;369.105957;8;8;459
41;429.886993;8;8;459
42;298.668355;8;8;459
43;329.493184;8;8;459
44;305.733722;8;8;459
45;306.78941;8;8;459
46;289.518103;8;8;459
47;302.926122;8;8;459
48;329.572626;8;8;459
49;341.388881;8;8;459
50;327.6232;8;8;459
51;278.183992;8;8;459
52;271.450825;8;8;459
53;244.063355;8;8;459
54;250.926053;8;8;459
55;251.949299;8;8;459
56;258.030541;8;8;459
57;250.762865;8;8;459
58;267.367111;8;8;459
59;247.058167;8;8;459
60;265.619243;8;8;459
61;252.316775;8;8;459
62;256.762715;8;8;459
63;242.226065;8;8;459
64;280.913597;8;8;459
65;266.087411;8;8;459
66;244.085826;8;8;459
67;243.528745;8;8;459
68;262.347241;8;8;459
69;254.076254;8;8;459
70;258.236506;8;8;459
71;266.604054;8;8;459
72;248.991368;8;8;459
73;272.716406;8;8;459
74;261.527504;8;8;459
75;282.199849;8;8;459
76;273.35613;8;8;459
77;274.087635;8;8;459
78;314.662241;8;8;459
79;312.872741;8;8;459
80;301.987502;8;8;459
81;316.631949;8;8;459
82;341.763959;8;8;459
83;413.672367;8;8;459
84;327.792707;8;8;459
85;348.407366;8;8;459
86;302.900655;8;8;459
87;285.468639;8;8;459
88;268.206242;8;8;459
89;282.725912;8;8;459
90;282.424373;8;8;459
91;280.504973;8;8;459
92;243.898652;8;8;459
93;279.575136;8;8;459
94;258.998417;8;8;459
95;275.349102;8;8;459
96;249.957203;8;8;459
97;263.37121;8;8;459
98;275.73422;8;8;459
99;299.63313;8;8;459
100;255.970889;8;8;459
101;234.859865;8;8;459
102;234.30622;8;8;459
103;247.48593;8;8;459
104;253.062446;8;8;459
105;245.683963;8;8;459
106;265.244131;8;8;459
107;255.516542;8;8;459
108;258.871328;8;8;459
109;236.694588;8;8;459
110;240.229029;8;8;459
111;253.712672;8;8;459
112;266.122824;8;8;459
113;295.797222;8;8;459
114;260.692002;8;8;459
115;248.760419;8;8;459
116;250.725761;8;8;459
117;236.034616;8;8;459
118;248.810004;8;8;459
119;245.01773;8;8;459
120;254.887931;8;8;459
121;262.335891;8;8;459
122;255.130871;8;8;459
123;250.439557;8;8;459
124;242.491074;8;8;459
125;264.922095;8;8;459
126;241.450618;8;8;459
127;235.99056;8;8;459
128;255.002508;8;8;459
129;240.563679;8;8;459
130;237.396805;8;8;459
131;283.373904;8;8;459
132;248.250149;8;8;459
133;239.922228;8;8;459
134;251.517037;8;8;459
135;241.395189;8;8;459
136;234.631857;8;8;459
137;253.1196;8;8;459
138;269.40876;8;8;459
139;280.403001;8;8;459
140;269.75003;8;8;459
141;290.117994;8;8;459
142;261.677076;8;8;459
143;338.055073;8;8;459
144;287.506993;8;8;459
145;332.448246;8;8;459
146;306.618862;8;8;459
147;322.858021;8;8;459
148;386.769708;8;8;459
149;356.530591;8;8;459
150;335.988617;8;8;459
151;329.386456;8;8;459
152;267.619787;8;8;459
