Id;Texec;expectedH;realH;neededMessages
0;138.648589;8;8;108
1;69.510057;8;8;108
2;45.09669;8;8;108
3;26.086999;8;8;108
4;24.115322;8;8;108
5;61.810018;8;8;108
6;44.55508;8;8;108
7;47.303158;8;8;108
8;52.755302;8;8;108
9;34.424026;8;8;108
10;44.51291;8;8;108
11;24.938534;8;8;108
12;31.782232;8;8;108
13;18.768716;8;8;108
14;17.140581;8;8;108
15;14.983474;8;8;108
16;16.505625;8;8;108
17;17.373988;8;8;108
18;26.862299;8;8;108
19;22.857752;8;8;108
20;27.030908;8;8;108
21;32.991574;8;8;108
22;37.502682;8;8;108
23;32.45193;8;8;108
24;27.221856;7;7;96
25;29.036457;8;8;108
26;14.220193;8;8;108
27;12.486109;8;8;108
28;14.078044;8;8;108
29;18.739647;8;8;108
30;11.055837;8;8;108
31;13.591658;8;8;108
32;13.056608;8;8;108
33;11.643988;8;8;108
34;11.121446;8;8;108
35;11.961198;8;8;108
36;14.539449;8;8;108
37;13.477947;8;8;108
38;22.609347;8;8;108
39;12.195938;8;8;108
40;10.202067;8;8;108
41;10.765215;8;8;108
42;16.233041;8;8;108
43;22.179882;8;8;108
44;16.278322;8;8;108
45;12.796091;8;8;108
46;10.600346;8;8;108
47;9.354222;8;8;108
48;9.921371;8;8;108
49;9.030651;8;8;108
50;10.456878;8;8;108
51;9.256394;8;8;108
52;9.678811;8;8;108
53;8.687898;8;8;108
54;10.981694;8;8;108
55;8.589004;8;8;108
56;8.258887;8;8;108
57;8.384785;8;8;108
58;9.045186;8;8;108
59;13.306846;8;8;108
60;9.903258;8;8;108
61;9.059383;8;8;108
62;8.765721;8;8;108
63;8.600536;8;8;108
64;24.977359;8;8;120
65;12.294709;7;7;96
66;9.517923;8;8;108
67;9.565117;8;8;108
68;8.967403;8;8;108
69;12.256478;8;8;108
70;10.581844;8;8;108
71;8.932651;8;8;108
72;9.766148;8;8;108
73;8.537177;8;8;108
74;9.109355;8;8;108
75;9.40956;8;8;108
76;8.919461;8;8;108
77;8.25597;7;7;96
78;10.220229;8;8;108
79;22.400013;8;8;108
80;18.073646;8;8;108
81;38.625776;8;8;108
82;17.675399;8;8;108
83;14.121295;7;7;96
84;9.817847;8;8;108
85;8.203524;8;8;108
86;8.487431;8;8;108
87;8.260321;8;8;108
88;8.555739;8;8;108
89;8.57335;8;8;108
90;8.285371;8;8;108
91;8.251085;8;8;108
92;8.178549;8;8;108
93;8.655939;8;8;108
94;8.700752;8;8;108
95;8.749666;8;8;108
96;8.933296;8;8;108
97;9.791873;8;8;108
98;8.444828;8;8;108
99;8.428375;8;8;108
100;9.56923;8;8;108
101;9.881268;8;8;108
102;7.806838;8;8;108
103;8.056358;8;8;108
104;12.964229;8;8;108
105;11.5197;8;8;108
106;10.501458;8;8;108
107;8.214182;8;8;108
108;8.137042;8;8;108
109;8.343969;8;8;108
110;7.903016;8;8;108
111;9.29971;8;8;108
112;8.400904;8;8;108
113;8.091201;8;8;108
114;9.112742;8;8;108
115;8.753741;8;8;108
116;7.917015;8;8;108
117;7.743836;8;8;108
118;8.008913;8;8;108
119;8.1184;8;8;108
120;7.625016;8;8;108
121;8.886128;8;8;108
122;9.113336;7;7;96
123;8.756351;8;8;108
124;8.212537;8;8;108
125;8.592924;8;8;108
126;8.737862;8;8;108
127;8.153543;8;8;108
128;9.188079;8;8;108
129;8.44206;8;8;108
130;7.905469;8;8;108
131;8.236304;8;8;108
132;8.332962;8;8;108
133;8.210936;8;8;108
134;9.161396;8;8;108
135;8.400562;8;8;108
136;8.727788;8;8;108
137;8.162491;8;8;108
138;7.582321;7;7;96
139;7.835521;8;8;108
140;8.394926;8;8;108
141;9.305193;8;8;108
142;8.514728;8;8;108
143;8.149646;8;8;108
144;8.035974;8;8;108
145;9.748848;8;8;108
146;8.295441;8;8;108
147;9.479367;8;8;108
148;8.454896;8;8;108
149;8.405441;8;8;108
150;8.146714;8;8;108
151;7.707546;8;8;108
152;7.482846;8;8;108
153;7.670474;7;7;96
154;8.691232;8;8;108
155;7.750976;8;8;108
156;8.138914;8;8;108
157;9.879938;8;8;108
158;9.373478;8;8;108
159;8.366393;8;8;108
160;8.125872;8;8;108
161;8.777735;8;8;108
162;8.164443;8;8;108
163;8.336931;8;8;108
164;9.089763;8;8;108
165;8.166303;8;8;108
166;8.015011;8;8;108
167;8.517673;8;8;108
168;8.390379;8;8;108
169;8.404829;8;8;108
170;7.531647;8;8;108
171;9.778179;8;8;108
172;8.110217;8;8;108
173;8.493806;8;8;108
174;8.34784;8;8;108
175;7.683049;8;8;108
176;7.282834;8;8;108
177;7.567979;8;8;108
178;7.767444;8;8;108
179;9.045926;8;8;108
180;8.865259;8;8;108
181;7.811564;8;8;108
182;7.786544;8;8;108
183;7.780578;8;8;108
184;7.635198;8;8;108
185;7.316724;8;8;108
186;7.356106;8;8;108
187;9.091019;8;8;108
188;7.52102;8;8;108
189;7.926906;8;8;108
190;7.553509;7;7;96
191;22.557261;8;8;108
192;8.775055;8;8;108
193;8.211715;8;8;108
194;7.862488;8;8;108
195;29.370886;8;8;108
196;8.459385;8;8;108
197;7.188674;8;8;108
198;8.256775;7;7;96
199;7.630452;8;8;108
200;7.676031;8;8;108
201;7.712663;8;8;108
202;7.590833;8;8;108
203;7.92607;8;8;108
204;36.02548;8;8;108
205;9.503615;8;8;108
206;29.678975;8;8;108
207;7.780442;8;8;108
208;7.282315;7;7;96
209;7.754872;8;8;108
210;7.766529;8;8;108
211;9.157646;8;8;108
212;33.567351;8;8;108
213;51.502637;8;8;108
214;7.806606;8;8;108
215;79.266501;8;8;108
216;32.110577;8;8;108
217;39.648127;8;8;108
218;8.949671;8;8;108
219;7.49706;8;8;108
220;7.708234;8;8;108
221;8.571033;8;8;108
222;8.10382;8;8;108
223;7.997485;8;8;108
224;7.839832;8;8;108
225;6.927325;7;7;96
226;7.692967;8;8;108
227;7.831214;8;8;108
228;7.55012;8;8;108
229;8.139182;8;8;108
230;7.507609;8;8;108
231;7.710513;8;8;108
232;7.584922;8;8;108
233;7.863305;8;8;108
234;8.549518;8;8;108
235;8.82659;8;8;108
236;7.274342;8;8;108
237;8.103316;8;8;108
238;7.960842;8;8;108
239;7.865945;8;8;108
240;7.490545;8;8;108
241;7.771611;8;8;108
242;7.377833;8;8;108
243;7.953272;8;8;108
244;7.7777;8;8;108
245;8.689446;8;8;108
246;8.550363;8;8;108
247;7.89245;7;7;96
248;8.506545;8;8;108
249;9.133806;8;8;108
250;8.652337;8;8;108
251;8.281161;8;8;108
252;10.123627;8;8;108
253;12.259692;8;8;108
254;8.268165;8;8;108
255;9.734376;8;8;108
256;9.806365;8;8;108
257;8.040419;8;8;108
258;7.871858;8;8;108
259;7.478451;8;8;108
260;7.246787;8;8;108
261;7.431862;8;8;108
262;8.002225;8;8;108
263;7.741995;8;8;108
264;7.186152;8;8;108
265;7.432387;8;8;108
266;7.400721;8;8;108
267;7.311771;8;8;108
268;7.668842;8;8;108
269;10.121854;8;8;108
270;27.856364;8;8;108
271;9.272605;8;8;108
272;7.419887;8;8;108
273;7.185406;8;8;108
274;9.531258;8;8;108
275;9.433726;8;8;108
276;8.64078;8;8;108
277;7.654879;8;8;108
278;7.653216;8;8;108
279;7.5042;8;8;108
280;7.325887;8;8;108
281;7.454937;8;8;108
282;8.261796;8;8;108
283;7.755385;8;8;108
284;9.11791;8;8;108
285;7.973251;8;8;108
286;7.478777;8;8;108
287;7.026108;8;8;108
288;7.373558;8;8;108
289;7.487697;8;8;108
290;7.721539;8;8;108
291;7.963187;7;7;96
292;7.615495;8;8;108
293;7.39038;8;8;108
294;7.347162;8;8;108
295;8.073995;8;8;108
296;7.760913;8;8;108
297;7.899549;8;8;108
298;7.937591;8;8;108
299;7.442183;8;8;108
