Id;Texec;expectedH;realH;neededMessages
0;1743.858198;8;8;459
1;1452.783685;8;8;459
2;761.170439;8;8;459
3;445.358699;8;8;459
4;1266.728861;8;8;459
5;1184.931623;8;8;459
6;1142.013258;8;8;459
7;1042.12683;8;8;459
8;1642.391935;8;8;459
9;1491.948189;8;8;459
10;1179.770772;8;8;459
11;1565.271441;8;8;459
12;1637.059186;8;8;459
13;1287.429478;8;8;459
14;1370.546055;8;8;459
15;484.431261;8;8;459
16;286.231609;8;8;459
17;303.186926;8;8;459
18;281.629383;8;8;459
19;294.807445;8;8;459
20;270.395862;8;8;459
21;283.825845;8;8;459
22;279.259463;8;8;459
23;264.289628;8;8;459
24;290.560141;8;8;459
25;306.725492;8;8;459
26;250.821449;8;8;459
27;265.042304;8;8;459
28;294.401581;8;8;459
29;300.944998;8;8;459
30;252.860149;8;8;459
31;301.512828;8;8;459
32;259.751633;8;8;459
33;344.25401;8;8;459
34;302.497346;8;8;459
35;252.412623;8;8;459
36;295.221644;8;8;459
37;331.458097;8;8;459
38;285.127479;8;8;459
39;385.606349;8;8;459
40;360.96289;8;8;459
41;423.35951;8;8;459
42;301.56233;8;8;459
43;339.341921;8;8;459
44;294.071841;8;8;459
45;303.061776;8;8;459
46;286.03469;8;8;459
47;302.706749;8;8;459
48;308.547241;8;8;459
49;345.596436;8;8;459
50;342.702828;8;8;459
51;272.283869;8;8;459
52;265.433908;8;8;459
53;253.545133;8;8;459
54;245.688629;8;8;459
55;249.442452;8;8;459
56;258.297064;8;8;459
57;260.241984;8;8;459
58;265.288966;8;8;459
59;247.034737;8;8;459
60;257.731329;8;8;459
61;252.453816;8;8;459
62;257.418184;8;8;459
63;268.443728;8;8;459
64;267.664706;8;8;459
65;267.638364;8;8;459
66;240.939015;8;8;459
67;249.229806;8;8;459
68;261.531121;8;8;459
69;244.26166;8;8;459
70;252.979082;8;8;459
71;265.612814;8;8;459
72;256.122436;8;8;459
73;281.626148;8;8;459
74;266.206053;8;8;459
75;264.508524;8;8;459
76;282.781973;8;8;459
77;276.547866;8;8;459
78;318.952598;8;8;459
79;317.907463;8;8;459
80;302.841387;8;8;459
81;304.787383;8;8;459
82;332.771469;8;8;459
83;460.767556;8;8;459
84;331.516854;8;8;459
85;340.70329;8;8;459
86;286.991868;8;8;459
87;287.572309;8;8;459
88;249.014564;8;8;459
89;282.762488;8;8;459
90;283.188375;8;8;459
91;280.164095;8;8;459
92;255.342095;8;8;459
93;282.623378;8;8;459
94;265.074824;8;8;459
95;282.502408;8;8;459
96;260.305825;8;8;459
97;256.430233;8;8;459
98;276.966421;8;8;459
99;288.170196;8;8;459
100;225.031206;8;8;459
101;245.387495;8;8;459
102;248.334234;8;8;459
103;248.598742;8;8;459
104;257.528586;8;8;459
105;258.640609;8;8;459
106;250.52677;8;8;459
107;264.722897;8;8;459
108;277.507688;8;8;459
109;254.002118;8;8;459
110;260.679139;8;8;459
111;266.738313;8;8;459
112;260.954093;8;8;459
113;304.234362;8;8;459
114;267.994072;8;8;459
115;243.843403;8;8;459
116;244.252114;8;8;459
117;258.612527;8;8;459
118;244.168865;8;8;459
119;235.901014;8;8;459
120;247.301725;8;8;459
121;271.226627;8;8;459
122;245.112321;8;8;459
123;260.243705;8;8;459
124;240.203533;8;8;459
125;252.715367;8;8;459
126;258.077313;8;8;459
127;239.099749;8;8;459
128;242.439481;8;8;459
129;231.109795;8;8;459
130;242.094573;8;8;459
131;294.306941;8;8;459
132;237.152312;8;8;459
133;245.29234;8;8;459
134;257.772696;8;8;459
135;235.025202;8;8;459
136;236.190556;8;8;459
137;255.824078;8;8;459
138;273.574732;8;8;459
139;315.180459;8;8;459
140;280.386556;8;8;459
141;296.277944;8;8;459
142;304.218337;8;8;459
143;338.692402;8;8;459
144;279.600645;8;8;459
145;295.856118;8;8;459
146;302.505478;8;8;459
147;339.241884;8;8;459
148;389.150158;8;8;459
149;334.027285;8;8;459
150;340.287646;8;8;459
151;334.479691;8;8;459
152;250.578605;8;8;459
153;280.922508;8;8;459
154;258.425398;8;8;459
155;256.3218;8;8;459
156;308.705886;8;8;459
157;323.380524;8;8;459
158;299.611531;8;8;459
159;285.700976;8;8;459
160;265.888156;8;8;459
161;236.862607;8;8;459
162;254.005676;8;8;459
163;252.021041;8;8;459
164;243.800557;8;8;459
165;251.479522;8;8;459
166;231.35287;8;8;459
167;228.381547;8;8;459
168;231.530792;8;8;459
169;270.011995;8;8;459
170;239.464533;8;8;459
171;238.568234;8;8;459
172;236.189038;8;8;459
173;230.537171;8;8;459
174;238.218719;8;8;459
175;289.818787;8;8;459
176;251.132527;8;8;459
177;252.207435;8;8;459
178;267.627963;8;8;459
179;250.540473;8;8;459
180;245.901406;8;8;459
181;254.890101;8;8;459
182;236.519367;8;8;459
183;243.153575;8;8;459
184;267.998106;8;8;459
185;243.218157;8;8;459
186;286.052334;8;8;459
187;244.363537;8;8;459
188;235.14802;8;8;459
189;240.747488;8;8;459
190;303.441639;8;8;459
191;232.721036;8;8;459
192;251.331532;8;8;459
193;296.02788;8;8;459
194;227.746194;8;8;459
195;271.857997;8;8;459
196;278.726553;8;8;459
197;284.464049;8;8;459
198;292.667422;8;8;459
199;269.939493;8;8;459
200;265.324805;8;8;459
201;284.584373;8;8;459
202;341.175451;8;8;459
