Id;StartingWallTime;Texec;expectedH;realH
0;2023-01-30T11:59:14.832915245;149.564216;8;8;108
1;2023-01-30T11:59:15.082780940;72.559085;8;8;108
2;2023-01-30T11:59:15.255578799;48.286715;8;8;108
3;2023-01-30T11:59:15.403994570;28.844587;8;8;108
4;2023-01-30T11:59:15.532989789;27.88025;8;8;108
5;2023-01-30T11:59:15.661009906;64.799232;8;8;108
6;2023-01-30T11:59:15.825971034;47.444436;8;8;108
7;2023-01-30T11:59:15.973600518;52.346463;8;8;108
8;2023-01-30T11:59:16.126129427;57.35284;8;8;108
9;2023-01-30T11:59:16.283678552;37.650333;8;8;108
10;2023-01-30T11:59:16.421506011;47.631009;8;8;108
11;2023-01-30T11:59:16.569313055;28.332141;8;8;108
12;2023-01-30T11:59:16.697788163;37.484757;8;8;108
13;2023-01-30T11:59:16.835440999;21.483574;8;8;108
14;2023-01-30T11:59:16.957087917;20.4467;8;8;108
15;2023-01-30T11:59:17.077703804;18.145041;8;8;108
16;2023-01-30T11:59:17.196027696;21.520997;8;8;108
17;2023-01-30T11:59:17.317685186;19.468312;8;8;108
18;2023-01-30T11:59:17.438999852;37.830788;8;8;108
19;2023-01-30T11:59:17.576663251;26.0921;8;8;108
20;2023-01-30T11:59:17.702949281;25.171012;8;8;108
21;2023-01-30T11:59:17.828430859;36.014104;8;8;108
22;2023-01-30T11:59:17.964684140;35.752886;8;8;108
23;2023-01-30T11:59:18.100677914;35.204704;8;8;108
24;2023-01-30T11:59:18.236143454;30.315782;7;7;96
25;2023-01-30T11:59:18.366762662;32.040362;8;8;108
26;2023-01-30T11:59:18.499015265;17.682423;8;8;108
27;2023-01-30T11:59:18.616867867;15.668269;8;8;108
28;2023-01-30T11:59:18.732681858;16.186518;8;8;108
29;2023-01-30T11:59:18.849036902;21.821963;8;8;108
30;2023-01-30T11:59:18.971030811;13.419828;8;8;108
31;2023-01-30T11:59:19.084670999;14.66083;8;8;108
32;2023-01-30T11:59:19.199530678;15.490807;8;8;108
33;2023-01-30T11:59:19.315184341;14.058804;8;8;108
34;2023-01-30T11:59:19.429387133;13.648401;8;8;108
35;2023-01-30T11:59:19.543175256;14.513351;8;8;108
36;2023-01-30T11:59:19.657845261;17.688348;8;8;108
37;2023-01-30T11:59:19.775689788;19.042469;8;8;108
38;2023-01-30T11:59:19.895077969;27.506448;8;8;108
39;2023-01-30T11:59:20.022714849;13.945573;8;8;108
40;2023-01-30T11:59:20.136803409;12.130141;7;7;96
41;2023-01-30T11:59:20.249076365;12.570577;8;8;108
42;2023-01-30T11:59:20.361796306;17.299209;8;8;108
43;2023-01-30T11:59:20.479347005;24.078676;8;8;108
44;2023-01-30T11:59:20.603688758;20.060836;8;8;108
45;2023-01-30T11:59:20.723924975;15.172757;8;8;108
46;2023-01-30T11:59:20.839241514;13.060392;8;8;108
47;2023-01-30T11:59:20.952445032;12.094408;8;8;108
48;2023-01-30T11:59:21.064682870;12.333671;8;8;108
49;2023-01-30T11:59:21.177146116;11.906281;8;8;108
50;2023-01-30T11:59:21.289185006;13.07405;8;8;108
51;2023-01-30T11:59:21.402414419;11.801886;8;8;108
52;2023-01-30T11:59:21.514376046;12.812697;8;8;108
53;2023-01-30T11:59:21.627327349;11.339789;8;8;108
54;2023-01-30T11:59:21.738820099;11.849858;8;8;108
55;2023-01-30T11:59:21.850820646;11.006514;8;8;108
56;2023-01-30T11:59:21.961964601;11.722312;8;8;108
57;2023-01-30T11:59:22.073821597;11.129596;8;8;108
58;2023-01-30T11:59:22.185085968;11.08812;8;8;108
59;2023-01-30T11:59:22.296321408;15.380241;8;8;108
60;2023-01-30T11:59:22.411876416;12.578573;8;8;108
61;2023-01-30T11:59:22.524639958;11.878095;8;8;108
62;2023-01-30T11:59:22.636653879;11.16487;8;8;108
63;2023-01-30T11:59:22.747996848;11.656563;8;8;108
64;2023-01-30T11:59:22.859783750;15.44488;8;8;108
65;2023-01-30T11:59:22.975362688;14.246183;7;7;96
66;2023-01-30T11:59:23.089818863;11.80444;8;8;108
67;2023-01-30T11:59:23.201790887;12.585737;8;8;108
68;2023-01-30T11:59:23.314532523;11.07028;8;8;108
69;2023-01-30T11:59:23.425765582;14.02356;8;8;108
70;2023-01-30T11:59:23.539954544;13.209188;8;8;108
71;2023-01-30T11:59:23.653340600;12.365773;8;8;108
72;2023-01-30T11:59:23.765849118;12.195386;8;8;108
73;2023-01-30T11:59:23.878228624;11.502223;8;8;108
74;2023-01-30T11:59:23.989866547;12.195197;8;8;108
75;2023-01-30T11:59:24.102199356;12.539027;8;8;108
76;2023-01-30T11:59:24.214880804;11.561;8;8;108
77;2023-01-30T11:59:24.326585640;11.370407;7;7;96
78;2023-01-30T11:59:24.438103236;12.875564;8;8;108
79;2023-01-30T11:59:24.551158097;25.055785;8;8;108
80;2023-01-30T11:59:24.676357397;20.742557;8;8;108
81;2023-01-30T11:59:24.797323449;41.225055;8;8;108
82;2023-01-30T11:59:24.938690789;20.489945;8;8;108
83;2023-01-30T11:59:25.059336979;16.695745;7;7;96
84;2023-01-30T11:59:25.176174943;11.681704;8;8;108
85;2023-01-30T11:59:25.287993232;11.259841;8;8;108
86;2023-01-30T11:59:25.399416279;10.999408;8;8;108
87;2023-01-30T11:59:25.510560045;10.778798;8;8;108
88;2023-01-30T11:59:25.621487316;11.701711;8;8;108
89;2023-01-30T11:59:25.733319916;10.570554;8;8;108
90;2023-01-30T11:59:25.844022311;10.637483;8;8;108
91;2023-01-30T11:59:25.954794564;11.556359;8;8;108
92;2023-01-30T11:59:26.066481958;11.230805;8;8;108
93;2023-01-30T11:59:26.177859142;11.548019;8;8;108
94;2023-01-30T11:59:26.289569854;11.806682;8;8;108
95;2023-01-30T11:59:26.401505914;10.969825;8;8;108
96;2023-01-30T11:59:26.512627391;11.972397;8;8;108
97;2023-01-30T11:59:26.624750523;11.068726;8;8;108
98;2023-01-30T11:59:26.735970009;10.643602;8;8;108
99;2023-01-30T11:59:26.846765447;9.770772;8;8;108
100;2023-01-30T11:59:26.956672520;12.205769;8;8;108
101;2023-01-30T11:59:27.069021075;11.397596;8;8;108
102;2023-01-30T11:59:27.180598193;10.366409;8;8;108
103;2023-01-30T11:59:27.291106531;10.434935;8;8;108
104;2023-01-30T11:59:27.401694970;12.225251;8;8;108
105;2023-01-30T11:59:27.514581164;16.21596;8;8;108
106;2023-01-30T11:59:27.630652521;13.837982;8;8;108
107;2023-01-30T11:59:27.744627429;11.549035;8;8;108
108;2023-01-30T11:59:27.856306277;10.512532;8;8;108
109;2023-01-30T11:59:27.966960992;11.032971;8;8;108
110;2023-01-30T11:59:28.078124004;10.607103;8;8;108
111;2023-01-30T11:59:28.188867811;11.16167;8;8;108
112;2023-01-30T11:59:28.300167531;10.553986;8;8;108
113;2023-01-30T11:59:28.410863470;11.102023;8;8;108
114;2023-01-30T11:59:28.522116827;11.567628;8;8;108
115;2023-01-30T11:59:28.633918341;10.728626;8;8;108
116;2023-01-30T11:59:28.744780795;10.107607;8;8;108
117;2023-01-30T11:59:28.855019410;12.42762;8;8;108
118;2023-01-30T11:59:28.967569770;10.423875;8;8;108
119;2023-01-30T11:59:29.078114800;10.239751;8;8;108
120;2023-01-30T11:59:29.188485866;10.387176;8;8;108
121;2023-01-30T11:59:29.298995210;28.019076;8;8;108
122;2023-01-30T11:59:29.427143350;11.51881;7;7;96
123;2023-01-30T11:59:29.538784973;11.150938;8;8;108
124;2023-01-30T11:59:29.650075467;10.762374;8;8;108
125;2023-01-30T11:59:29.760961571;11.599541;8;8;108
126;2023-01-30T11:59:29.872684056;11.662194;8;8;108
127;2023-01-30T11:59:29.984479501;10.777496;8;8;108
128;2023-01-30T11:59:30.095407959;11.281156;8;8;108
129;2023-01-30T11:59:30.206823358;10.585086;8;8;108
130;2023-01-30T11:59:30.317563975;9.028991;8;8;108
131;2023-01-30T11:59:30.426723667;10.215887;8;8;108
132;2023-01-30T11:59:30.537064267;10.485182;8;8;108
133;2023-01-30T11:59:30.647682718;10.39809;8;8;108
134;2023-01-30T11:59:30.758204138;10.818319;8;8;108
135;2023-01-30T11:59:30.869154741;10.534527;8;8;108
136;2023-01-30T11:59:30.979811209;10.999546;8;8;108
137;2023-01-30T11:59:31.090938997;10.568895;8;8;108
138;2023-01-30T11:59:31.201667108;9.716339;7;7;96
139;2023-01-30T11:59:31.311513698;10.617654;8;8;108
140;2023-01-30T11:59:31.422257995;11.770569;8;8;108
141;2023-01-30T11:59:31.534158881;12.588206;8;8;108
142;2023-01-30T11:59:31.646879218;11.175923;8;8;108
143;2023-01-30T11:59:31.758186249;11.36541;8;8;108
144;2023-01-30T11:59:31.869684390;10.694955;8;8;108
145;2023-01-30T11:59:31.980508098;10.571523;8;8;108
146;2023-01-30T11:59:32.091213735;10.354186;8;8;108
147;2023-01-30T11:59:32.201698299;11.467389;8;8;108
148;2023-01-30T11:59:32.313300333;10.720964;8;8;108
149;2023-01-30T11:59:32.424158386;10.734112;8;8;108
150;2023-01-30T11:59:32.535018744;10.813937;8;8;108
151;2023-01-30T11:59:32.645956322;10.243033;8;8;108
152;2023-01-30T11:59:32.756326706;10.279586;8;8;108
153;2023-01-30T11:59:32.866723137;9.672866;7;7;96
154;2023-01-30T11:59:32.976536104;10.183739;8;8;108
155;2023-01-30T11:59:33.086841098;9.802178;8;8;108
156;2023-01-30T11:59:33.196784387;10.466494;8;8;108
157;2023-01-30T11:59:33.307367741;11.101062;8;8;108
158;2023-01-30T11:59:33.418595515;11.535804;8;8;108
159;2023-01-30T11:59:33.530266892;10.751639;8;8;108
160;2023-01-30T11:59:33.641146818;10.551117;8;8;108
161;2023-01-30T11:59:33.751825912;10.779448;8;8;108
162;2023-01-30T11:59:33.862737639;9.981133;8;8;108
163;2023-01-30T11:59:33.972840730;9.671591;8;8;108
164;2023-01-30T11:59:34.082659094;10.933686;8;8;108
165;2023-01-30T11:59:34.193731394;10.914837;8;8;108
166;2023-01-30T11:59:34.304781489;9.958941;8;8;108
167;2023-01-30T11:59:34.414879729;11.514971;8;8;108
168;2023-01-30T11:59:34.526521624;11.434404;8;8;108
169;2023-01-30T11:59:34.638081692;10.697546;8;8;108
170;2023-01-30T11:59:34.748918094;9.957278;8;8;108
171;2023-01-30T11:59:34.859011666;12.508639;8;8;108
172;2023-01-30T11:59:34.971662865;10.694933;8;8;108
173;2023-01-30T11:59:35.082534087;9.873779;8;8;108
174;2023-01-30T11:59:35.192548118;10.400844;8;8;108
175;2023-01-30T11:59:35.303082856;10.139815;8;8;108
176;2023-01-30T11:59:35.413344502;9.825137;8;8;108
177;2023-01-30T11:59:35.523299922;9.46219;8;8;108
178;2023-01-30T11:59:35.632891017;9.645741;8;8;108
179;2023-01-30T11:59:35.742659228;11.460363;8;8;108
180;2023-01-30T11:59:35.854259563;9.831136;8;8;108
181;2023-01-30T11:59:35.964234486;10.497251;8;8;108
182;2023-01-30T11:59:36.074864351;10.026325;8;8;108
183;2023-01-30T11:59:36.185014154;10.160012;8;8;108
184;2023-01-30T11:59:36.295302448;10.629998;8;8;108
185;2023-01-30T11:59:36.406057689;9.83308;8;8;108
186;2023-01-30T11:59:36.516013895;10.076425;8;8;108
187;2023-01-30T11:59:36.626217250;10.465513;8;8;108
188;2023-01-30T11:59:36.736820643;10.23517;8;8;108
189;2023-01-30T11:59:36.847178551;9.97393;8;8;108
190;2023-01-30T11:59:36.957279874;9.345725;7;7;96
191;2023-01-30T11:59:37.066762502;23.48077;8;8;108
192;2023-01-30T11:59:37.190475034;11.236554;8;8;108
193;2023-01-30T11:59:37.301935524;10.491553;8;8;108
194;2023-01-30T11:59:37.412575476;9.9118;8;8;108
195;2023-01-30T11:59:37.522620513;15.213905;8;8;108
196;2023-01-30T11:59:37.638144579;10.986209;8;8;108
197;2023-01-30T11:59:37.749269736;9.874469;8;8;108
198;2023-01-30T11:59:37.859262391;9.799272;8;8;108
199;2023-01-30T11:59:37.969186234;9.392589;8;8;108
200;2023-01-30T11:59:38.078711964;9.878063;8;8;108
201;2023-01-30T11:59:38.188716754;10.049841;8;8;108
202;2023-01-30T11:59:38.298890355;8.979718;8;8;108
203;2023-01-30T11:59:38.407996776;10.728415;8;8;108
204;2023-01-30T11:59:38.518855024;37.928931;8;8;108
205;2023-01-30T11:59:38.656938278;11.217447;8;8;108
206;2023-01-30T11:59:38.768291760;32.205414;8;8;108
207;2023-01-30T11:59:38.900631750;10.229672;8;8;108
208;2023-01-30T11:59:39.010989570;9.173183;7;7;96
209;2023-01-30T11:59:39.120297524;10.553341;8;8;108
210;2023-01-30T11:59:39.230978815;9.940455;8;8;108
211;2023-01-30T11:59:39.341041635;12.110586;8;8;108
212;2023-01-30T11:59:39.453286048;21.871289;8;8;108
213;2023-01-30T11:59:39.575737407;53.380553;8;8;108
214;2023-01-30T11:59:39.729279485;10.859732;8;8;108
215;2023-01-30T11:59:39.840300395;81.825289;8;8;108
216;2023-01-30T11:59:40.022259834;62.130939;8;8;108
217;2023-01-30T11:59:40.184555078;38.676365;8;8;108
218;2023-01-30T11:59:40.323597765;11.150047;8;8;108
219;2023-01-30T11:59:40.434875419;10.348119;8;8;108
