Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T16:10:44.195407065;64.34383;30;30;217;224
1;2023-01-31T16:10:44.360116324;33.747776;30;30;217;224
2;2023-01-31T16:10:44.494103157;25.419223;30;30;217;224
3;2023-01-31T16:10:44.619654358;23.554593;30;30;217;224
4;2023-01-31T16:10:44.743488084;28.500238;30;30;217;224
5;2023-01-31T16:10:44.872168900;30.264754;30;30;217;224
6;2023-01-31T16:10:45.002650498;22.590469;30;30;217;224
7;2023-01-31T16:10:45.125415163;35.532447;30;30;217;224
8;2023-01-31T16:10:45.261148110;21.283197;30;30;217;224
9;2023-01-31T16:10:45.382650064;19.098094;30;30;217;224
10;2023-01-31T16:10:45.501926628;17.196432;30;30;217;224
11;2023-01-31T16:10:45.619342518;18.130978;30;30;217;224
12;2023-01-31T16:10:45.737830375;23.205183;30;30;217;224
13;2023-01-31T16:10:45.861206661;15.862492;30;30;217;224
14;2023-01-31T16:10:45.977216769;16.688362;30;30;217;224
15;2023-01-31T16:10:46.094159548;32.927644;30;30;217;224
16;2023-01-31T16:10:46.227305415;15.796624;30;30;217;224
17;2023-01-31T16:10:46.343253464;15.55485;30;30;217;224
18;2023-01-31T16:10:46.458949664;14.686295;30;30;217;224
19;2023-01-31T16:10:46.573777088;14.147059;30;30;217;224
20;2023-01-31T16:10:46.688051905;14.199622;30;30;217;224
21;2023-01-31T16:10:46.802389871;13.969241;30;30;217;224
22;2023-01-31T16:10:46.916941878;15.449762;30;30;217;224
23;2023-01-31T16:10:47.032088533;13.673684;30;30;217;224
24;2023-01-31T16:10:47.145912765;19.672578;30;30;217;224
25;2023-01-31T16:10:47.265732562;16.043553;30;30;217;224
26;2023-01-31T16:10:47.381936605;14.493908;30;30;217;224
27;2023-01-31T16:10:47.496577845;14.553744;30;30;217;224
28;2023-01-31T16:10:47.611288172;16.109104;30;30;217;224
29;2023-01-31T16:10:47.727582476;20.692065;30;30;217;224
30;2023-01-31T16:10:47.848453503;13.879028;30;30;217;224
31;2023-01-31T16:10:47.962474516;12.70091;30;30;217;224
32;2023-01-31T16:10:48.075310018;12.558368;30;30;217;224
33;2023-01-31T16:10:48.187994963;12.955928;30;30;217;224
34;2023-01-31T16:10:48.301083617;11.950738;30;30;217;224
35;2023-01-31T16:10:48.413158275;12.405149;30;30;217;224
36;2023-01-31T16:10:48.525685016;12.289166;30;30;217;224
37;2023-01-31T16:10:48.638107808;11.220803;30;30;217;224
38;2023-01-31T16:10:48.749468989;12.514937;30;30;217;224
39;2023-01-31T16:10:48.862112298;12.099005;30;30;217;224
40;2023-01-31T16:10:48.974331590;12.660917;30;30;217;224
41;2023-01-31T16:10:49.087114762;12.056955;30;30;217;224
42;2023-01-31T16:10:49.199292282;12.16532;30;30;217;224
43;2023-01-31T16:10:49.311585531;12.184492;30;30;217;224
44;2023-01-31T16:10:49.423914607;12.346141;30;30;217;224
45;2023-01-31T16:10:49.536390910;22.519294;30;30;217;224
46;2023-01-31T16:10:49.659063583;20.438944;30;30;217;224
47;2023-01-31T16:10:49.779635731;42.446371;30;30;217;224
48;2023-01-31T16:10:49.922222559;22.181892;30;30;217;224
49;2023-01-31T16:10:50.044547122;12.121472;30;30;217;224
50;2023-01-31T16:10:50.156789545;11.996742;30;30;217;224
51;2023-01-31T16:10:50.268916974;12.370128;30;30;217;224
52;2023-01-31T16:10:50.381412533;12.222214;30;30;217;224
53;2023-01-31T16:10:50.493754624;12.413363;30;30;217;224
54;2023-01-31T16:10:50.606346601;11.533834;30;30;217;224
55;2023-01-31T16:10:50.718005722;11.524069;30;30;217;224
56;2023-01-31T16:10:50.829653426;12.801142;30;30;217;224
57;2023-01-31T16:10:50.942586191;11.490835;30;30;217;224
58;2023-01-31T16:10:51.054200404;25.373567;30;30;217;224
59;2023-01-31T16:10:51.179713452;11.498795;30;30;217;224
60;2023-01-31T16:10:51.291331412;11.853513;30;30;217;224
61;2023-01-31T16:10:51.403303627;12.17795;30;30;217;224
62;2023-01-31T16:10:51.515600065;10.529397;30;30;217;224
63;2023-01-31T16:10:51.626253973;11.798628;30;30;217;224
64;2023-01-31T16:10:51.738175191;12.378621;30;30;217;224
65;2023-01-31T16:10:51.850677555;12.485266;30;30;217;224
66;2023-01-31T16:10:51.963283391;12.060064;30;30;217;224
67;2023-01-31T16:10:52.075469083;10.336999;30;30;217;224
68;2023-01-31T16:10:52.185949934;10.204661;30;30;217;224
69;2023-01-31T16:10:52.296283927;10.944252;30;30;217;224
70;2023-01-31T16:10:52.407350959;14.68258;30;30;217;224
71;2023-01-31T16:10:52.522159017;11.432867;30;30;217;224
72;2023-01-31T16:10:52.633722242;10.572068;30;30;217;224
73;2023-01-31T16:10:52.744430885;11.861958;30;30;217;224
74;2023-01-31T16:10:52.856418777;11.687119;30;30;217;224
75;2023-01-31T16:10:52.968234705;11.925502;30;30;217;224
76;2023-01-31T16:10:53.080282083;10.858431;30;30;217;224
77;2023-01-31T16:10:53.191255313;12.083951;30;30;217;224
78;2023-01-31T16:10:53.303452289;11.33984;30;30;217;224
79;2023-01-31T16:10:53.414908357;10.620696;30;30;217;224
80;2023-01-31T16:10:53.525654731;11.679942;30;30;217;224
81;2023-01-31T16:10:53.637463667;12.196048;30;30;217;224
82;2023-01-31T16:10:53.749789089;13.802924;30;30;217;224
83;2023-01-31T16:10:53.863762276;12.055768;30;30;217;224
84;2023-01-31T16:10:53.975956054;11.891544;30;30;217;224
85;2023-01-31T16:10:54.087964741;11.422877;30;30;217;224
86;2023-01-31T16:10:54.199538502;11.532622;30;30;217;224
87;2023-01-31T16:10:54.311245167;11.736642;30;30;217;224
88;2023-01-31T16:10:54.423116865;11.404929;30;30;217;224
89;2023-01-31T16:10:54.534654147;11.449769;30;30;217;224
90;2023-01-31T16:10:54.646221267;11.712066;30;30;217;224
91;2023-01-31T16:10:54.758048686;11.425611;30;30;217;224
92;2023-01-31T16:10:54.869586940;11.400153;30;30;217;224
93;2023-01-31T16:10:54.981110653;12.750355;30;30;217;224
94;2023-01-31T16:10:55.093976510;11.358859;30;30;217;224
95;2023-01-31T16:10:55.205448602;11.953663;30;30;217;224
96;2023-01-31T16:10:55.317517317;11.09527;30;30;217;224
97;2023-01-31T16:10:55.428727804;11.567899;30;30;217;224
98;2023-01-31T16:10:55.540405728;11.622359;30;30;217;224
99;2023-01-31T16:10:55.652139883;11.358565;30;30;217;224
